PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),VGHS LEVEL0 (meter),VGTA LEVEL0 (second),QC
21637,2011-11-17T16:00:00Z,28.9170,126.1880,24.2,0,2.1,7,01111711
21637,2011-11-17T17:00:00Z,28.9290,126.1820,24.2,0,2,7,01111711
21637,2011-11-17T18:00:00Z,28.9400,126.1810,24.2,0,2,7,01111711
21637,2011-11-17T19:00:00Z,28.9500,126.1840,24.2,0,1.9,7,01111711
21637,2011-11-17T20:00:00Z,28.9580,126.1890,24.1,0,2.2,7,01111711
21637,2011-11-17T21:00:00Z,28.9630,126.1950,24.1,0,2.1,7,01111711
21637,2011-11-17T22:00:00Z,28.9670,126.2000,24.1,0,2.1,7,01111711
21637,2011-11-17T23:00:00Z,28.9700,126.2020,24,0,2.3,7,01111711
21637,2011-11-18T00:00:00Z,28.9770,126.2000,23.9,0,2.1,7,01111711
21637,2011-11-18T01:00:00Z,28.9860,126.1920,23.9,0,2.4,7,01111711
21637,2011-11-18T02:00:00Z,28.9940,126.1780,23.9,0,2.3,7,01111711
21637,2011-11-18T03:00:00Z,29.0050,126.1620,23.9,0,2.4,8,01111711
21637,2011-11-18T04:00:00Z,29.0240,126.1460,24,0,2.5,7,01111711
21637,2011-11-18T05:00:00Z,29.0440,126.1330,24,0,2.3,7,01111711
21637,2011-11-18T06:00:00Z,29.0680,126.1270,23.9,0,2.4,7,01111711
21637,2011-11-18T07:00:00Z,29.0920,126.1290,23.9,0,2.2,7,01111711
21637,2011-11-18T08:00:00Z,29.1130,126.1360,23.8,0,2.2,7,01111711
21637,2011-11-18T09:00:00Z,29.1320,126.1450,23.8,0,2.9,7,01111711
21637,2011-11-18T10:00:00Z,29.1490,126.1590,23.9,0,3.4,7,01111711
21637,2011-11-18T11:00:00Z,29.1650,126.1740,24,0,3.4,8,01111711
21637,2011-11-18T12:00:00Z,29.1810,126.1900,24,0,3.2,7,01111711
21637,2011-11-18T13:00:00Z,29.1940,126.2020,24,0,3.1,7,01111711
21637,2011-11-18T14:00:00Z,29.2080,126.2100,23.9,0,3.2,7,01111711
21637,2011-11-18T15:00:00Z,29.2230,126.2160,23.9,0,2.7,8,01111711
21637,2011-11-18T16:00:00Z,29.2410,126.2190,23.8,0,2.6,7,01111711
21637,2011-11-18T17:00:00Z,29.2610,126.2250,23.8,0,2.7,7,01111711
21637,2011-11-18T18:00:00Z,29.2830,126.2360,23.8,0,2.9,7,01111711
21637,2011-11-18T19:00:00Z,29.3050,126.2500,23.8,0,3.1,7,01111711
21637,2011-11-18T20:00:00Z,29.3230,126.2690,23.7,0,2.9,7,01111711
21637,2011-11-18T21:00:00Z,29.3350,126.2920,23.7,0,2.7,7,01111711
21637,2011-11-18T22:00:00Z,29.3470,126.3190,23.7,0,3.3,7,01111711
21637,2011-11-18T23:00:00Z,29.3500,126.3470,23.7,0,2.9,7,01111711
21637,2011-11-19T00:00:00Z,29.3410,126.3670,23.8,0,2.7,7,01111711
21637,2011-11-19T01:00:00Z,29.3280,126.3790,23.7,0,2.6,7,01111711
21637,2011-11-19T02:00:00Z,29.3140,126.3840,23.8,0,2.3,7,01111711
21637,2011-11-19T03:00:00Z,29.3030,126.3860,23.8,0,2.2,7,01111711
21637,2011-11-19T04:00:00Z,29.2950,126.3860,23.9,0,2,7,01111711
21637,2011-11-19T05:00:00Z,29.2880,126.3860,23.8,0,2,7,01111711
21637,2011-11-19T06:00:00Z,29.2790,126.3870,23.8,0,2.1,7,01111711
21637,2011-11-19T07:00:00Z,29.2700,126.3900,23.8,0,2,7,01111711
21637,2011-11-19T08:00:00Z,29.2600,126.3920,23.8,0,2.1,7,01111711
21637,2011-11-19T09:00:00Z,29.2510,126.3980,23.8,0,2.1,7,01111711
21637,2011-11-19T10:00:00Z,29.2400,126.4060,23.8,0,2.1,6,01111711
21637,2011-11-19T11:00:00Z,29.2280,126.4150,23.8,0,2.7,6,01111711
21637,2011-11-19T12:00:00Z,29.2140,126.4230,23.8,0,2.9,7,01111711
21637,2011-11-19T13:00:00Z,29.1990,126.4290,23.8,0,2.6,7,01111711
21637,2011-11-19T14:00:00Z,29.1840,126.4310,23.8,0,2.8,7,01111711
21637,2011-11-19T15:00:00Z,29.1710,126.4310,23.8,0,3,7,01111711
21637,2011-11-19T16:00:00Z,29.1610,126.4310,23.9,0,3.2,7,01111711
21637,2011-11-19T17:00:00Z,29.1530,126.4290,23.9,0,3.4,8,01111711
21637,2011-11-19T18:00:00Z,29.1460,126.4270,24,0,3.4,8,01111711
21637,2011-11-19T19:00:00Z,29.1390,126.4280,24.1,0,3.6,8,01111711
21637,2011-11-19T20:00:00Z,29.1320,126.4300,24.2,0,3.8,8,01111711
21637,2011-11-19T21:00:00Z,29.1230,126.4360,24.1,0,4,8,01111711
21637,2011-11-19T22:00:00Z,29.1120,126.4420,24.2,0,3.7,9,01111711
21637,2011-11-19T23:00:00Z,29.0990,126.4490,24.2,0,3.7,9,01111711
21637,2011-11-20T00:00:00Z,29.0830,126.4560,24.1,0,3.8,8,01111711
21637,2011-11-20T01:00:00Z,29.0670,126.4590,24.1,0,3.8,8,01111711
21637,2011-11-20T02:00:00Z,29.0510,126.4590,24,0,3.9,9,01111711
21637,2011-11-20T03:00:00Z,29.0370,126.4540,23.9,0,3.9,9,01111711
21637,2011-11-20T04:00:00Z,29.0250,126.4440,23.8,0,3.9,8,01111711
21637,2011-11-20T05:00:00Z,29.0150,126.4360,23.8,0,3.2,8,01111711
21637,2011-11-20T06:00:00Z,29.0080,126.4310,23.8,0,3.3,8,01111711
21637,2011-11-20T07:00:00Z,29.0030,126.4280,23.7,0,3.5,8,01111711
21637,2011-11-20T08:00:00Z,28.9980,126.4300,23.6,0,3.3,8,01111711
21637,2011-11-20T09:00:00Z,28.9910,126.4370,23.6,0,3.1,8,01111711
21637,2011-11-20T10:00:00Z,28.9820,126.4440,23.5,0,3.3,9,01111711
21637,2011-11-20T11:00:00Z,28.9720,126.4530,23.5,0,3.1,8,01111711
21637,2011-11-20T12:00:00Z,28.9590,126.4600,23.4,0,3.2,9,01111711
21637,2011-11-20T13:00:00Z,28.9460,126.4660,23.4,0,3.4,8,01111711
21637,2011-11-20T14:00:00Z,28.9320,126.4680,23.5,0,2.7,8,01111711
21637,2011-11-20T15:00:00Z,28.9190,126.4660,23.5,0,2.7,8,01111711
21637,2011-11-20T16:00:00Z,28.9080,126.4600,23.5,0,2.8,8,01111711
21637,2011-11-20T17:00:00Z,28.9000,126.4500,23.4,0,2.9,8,01111711
21637,2011-11-20T18:00:00Z,28.8950,126.4380,23.5,0,2.5,8,01111711
21637,2011-11-20T19:00:00Z,28.8920,126.4250,23.4,0,2.6,8,01111711
21637,2011-11-20T20:00:00Z,28.8910,126.4150,23.4,0,2.6,8,01111711
21637,2011-11-20T21:00:00Z,28.8890,126.4120,23.5,0,2.6,8,01111711
21637,2011-11-20T22:00:00Z,28.8840,126.4130,23.4,0,2.4,8,01111711
21637,2011-11-20T23:00:00Z,28.8780,126.4170,23.4,0,2.5,8,01111711
21637,2011-11-21T00:00:00Z,28.8700,126.4210,23.5,0,2.4,8,01111711
21637,2011-11-21T01:00:00Z,28.8600,126.4250,23.5,0,2.1,8,01111711
21637,2011-11-21T02:00:00Z,28.8490,126.4260,23.5,0,2,7,01111711
21637,2011-11-21T03:00:00Z,28.8390,126.4230,23.5,0,2,8,01111711
21637,2011-11-21T04:00:00Z,28.8310,126.4160,23.5,0,1.8,8,01111711
21637,2011-11-21T05:00:00Z,28.8250,126.4060,23.4,0,1.9,8,01111711
21637,2011-11-21T06:00:00Z,28.8220,126.3950,23.5,0,1.9,8,01111711
21637,2011-11-21T09:00:00Z,28.8220,126.3740,23.4,0,1.7,8,01111711
21637,2011-11-21T12:00:00Z,28.8060,126.3860,23.3,0,1.6,7,01111711
21637,2011-11-21T15:00:00Z,28.7740,126.4020,23.2,0,1.4,7,01111711
21637,2011-11-21T18:00:00Z,28.7500,126.3770,23.2,0,1.5,7,01111711
21637,2011-11-21T21:00:00Z,28.7580,126.3380,23.2,0,1.3,7,01111711
21637,2011-11-22T00:00:00Z,28.7690,126.3310,23.3,0,1.4,7,01111711
21637,2011-11-22T03:00:00Z,28.7590,126.3420,23.4,0,1.2,7,01111711
21637,2011-11-22T06:00:00Z,28.7620,126.3170,23.4,0,1.1,8,01111711
21637,2011-11-22T09:00:00Z,28.8010,126.2830,23.3,0,1.1,7,01111711
21637,2011-11-22T12:00:00Z,28.8310,126.2940,23.3,0,1,7,01111711
21637,2011-11-22T15:00:00Z,28.8340,126.3350,23.3,0,0.9,7,01111711
21637,2011-11-22T18:00:00Z,28.8400,126.3480,23.3,0,0.8,7,01111711
21637,2011-11-22T21:00:00Z,28.8610,126.3410,23.3,0,0.7,8,01111711
21637,2011-11-23T00:00:00Z,28.8580,126.3610,23.3,0,1.4,6,01111711
21637,2011-11-23T03:00:00Z,28.8290,126.4110,23.3,0,1.7,6,01111711
21637,2011-11-23T06:00:00Z,28.7940,126.4370,23.3,0,1.6,7,01111711
21637,2011-11-23T09:00:00Z,28.7810,126.4190,23.3,0,1.9,7,01111711
21637,2011-11-23T12:00:00Z,28.7850,126.4300,23.2,0,2,7,01111711
21637,2011-11-23T13:00:00Z,28.7810,126.4490,23.1,0,2.1,7,01111711
21637,2011-11-23T14:00:00Z,28.7690,126.4720,23.1,0,2.4,7,01111711
21637,2011-11-23T15:00:00Z,28.7520,126.4940,23,0,2.5,7,01111711
21637,2011-11-23T16:00:00Z,28.7320,126.5120,23.2,0,2.6,7,01111711
21637,2011-11-23T17:00:00Z,28.7160,126.5240,23.3,0,2.6,8,01111711
21637,2011-11-23T18:00:00Z,28.7050,126.5280,23.4,0,2.8,8,01111711
21637,2011-11-23T19:00:00Z,28.6960,126.5260,23.6,0,3,8,01111711
21637,2011-11-23T20:00:00Z,28.6920,126.5200,23.7,0,2.9,8,01111711
21637,2011-11-23T21:00:00Z,28.6920,126.5130,23.8,0,2.6,7,01111711
21637,2011-11-23T22:00:00Z,28.6950,126.5040,23.9,0,2.6,7,01111711
21637,2011-11-23T23:00:00Z,28.6990,126.5010,23.8,0,2.8,8,01111711
21637,2011-11-24T00:00:00Z,28.7010,126.5020,24.2,0,2.7,8,01111711
21637,2011-11-24T01:00:00Z,28.6990,126.5070,24.2,0,2.9,9,01111711
21637,2011-11-24T02:00:00Z,28.6940,126.5160,24.2,0,2.5,8,01111711
21637,2011-11-24T03:00:00Z,28.6860,126.5240,24.2,0,2.6,8,01111711
21637,2011-11-24T04:00:00Z,28.6780,126.5300,24.2,0,2.3,8,01111711
21637,2011-11-24T05:00:00Z,28.6690,126.5330,24.2,0,2.7,8,01111711
21637,2011-11-24T06:00:00Z,28.6630,126.5280,24.1,0,2.4,8,01111711
21637,2011-11-24T07:00:00Z,28.6620,126.5180,24,0,2.6,8,01111711
21637,2011-11-24T08:00:00Z,28.6680,126.5080,23.9,0,2.2,8,01111711
21637,2011-11-24T09:00:00Z,28.6770,126.5010,23.9,0,2.3,8,01111711
21637,2011-11-24T10:00:00Z,28.6870,126.4980,24,0,1.9,8,01111711
21637,2011-11-24T11:00:00Z,28.6970,126.5000,24,0,2.2,8,01111711
21637,2011-11-24T12:00:00Z,28.7040,126.5080,24.1,0,2.1,8,01111711
21637,2011-11-24T13:00:00Z,28.7080,126.5200,24.1,0,2,9,01111711
21637,2011-11-24T14:00:00Z,28.7070,126.5360,24.1,0,1.8,8,01111711
21637,2011-11-24T15:00:00Z,28.7030,126.5510,24.1,0,1.9,8,01111711
21637,2011-11-24T18:00:00Z,28.6840,126.5730,24,0,1.9,8,01111711
21637,2011-11-24T21:00:00Z,28.6850,126.5390,24.1,0,1.5,8,01111711
21637,2011-11-25T00:00:00Z,28.7040,126.5040,24.3,0,1.4,8,01111711
21637,2011-11-25T03:00:00Z,28.7070,126.5100,24.3,0,1.3,7,01111711
21637,2011-11-25T06:00:00Z,28.6950,126.5150,24.2,0,1.2,8,01111711
21637,2011-11-25T09:00:00Z,28.7000,126.4660,24.1,0,1,7,01111711
21637,2011-11-25T12:00:00Z,28.7430,126.4130,23.9,0,0.9,7,01111711
21637,2011-11-25T15:00:00Z,28.7700,126.4160,23.6,0,1,8,01111711
21637,2011-11-25T18:00:00Z,28.7350,126.4360,23.3,0,1,7,01111711
21637,2011-11-25T21:00:00Z,28.6810,126.4030,23.2,0,1,7,01111711
21637,2011-11-26T00:00:00Z,28.6560,126.3440,23.4,0,1,7,01111711
21637,2011-11-26T03:00:00Z,28.6630,126.3130,23,0,1.1,7,01111711
21637,2011-11-26T06:00:00Z,28.6500,126.3150,22.9,0,1.2,7,01111711
21637,2011-11-26T09:00:00Z,28.6520,126.2910,22.9,0,1.1,6,01111711
21637,2011-11-26T12:00:00Z,28.6750,126.2610,22.9,0,1,6,01111711
21637,2011-11-26T15:00:00Z,28.6960,126.2690,22.9,0,0.9,7,01111711
21637,2011-11-26T18:00:00Z,28.6850,126.3010,22.9,0,0.8,7,01111711
21637,2011-11-26T21:00:00Z,28.6670,126.2880,22.8,0,0.8,7,01111711
21637,2011-11-27T00:00:00Z,28.6750,126.2380,22.9,0,0.9,8,01111711
21637,2011-11-27T03:00:00Z,28.7000,126.2080,22.9,0,0.8,8,01111711
21637,2011-11-27T06:00:00Z,28.7080,126.2200,22.9,0,1.1,7,01111711
21637,2011-11-27T09:00:00Z,28.7040,126.2040,22.9,0,1.2,7,01111711
21637,2011-11-27T12:00:00Z,28.7290,126.1550,22.9,0,1.2,7,01111711
21637,2011-11-27T15:00:00Z,28.7600,126.1460,22.9,0,1,7,01111711
21637,2011-11-27T18:00:00Z,28.7500,126.1870,22.9,0,1.2,7,01111711
21637,2011-11-27T21:00:00Z,28.7190,126.1890,22.9,0,1.3,7,01111711
21637,2011-11-28T00:00:00Z,28.7230,126.1360,22.9,0,1.3,7,01111711
21637,2011-11-28T03:00:00Z,28.7500,126.1160,22.8,0,1.7,7,01111711
21637,2011-11-28T06:00:00Z,28.7550,126.1330,22.9,0,2.1,7,01111711
21637,2011-11-28T07:00:00Z,28.7490,126.1380,22.8,0,2.4,8,01111711
21637,2011-11-28T08:00:00Z,28.7380,126.1400,22.9,0,2.4,8,01111711
21637,2011-11-28T09:00:00Z,28.7290,126.1380,22.9,0,2.4,8,01111711
21637,2011-11-28T10:00:00Z,28.7250,126.1290,22.9,0,2.4,8,01111711
21637,2011-11-28T11:00:00Z,28.7260,126.1120,22.9,0,2.2,8,01111711
21637,2011-11-28T12:00:00Z,28.7310,126.0940,22.9,0,2.2,8,01111711
21637,2011-11-28T13:00:00Z,28.7380,126.0770,22.9,0,1.8,8,01111711
21637,2011-11-28T14:00:00Z,28.7460,126.0640,22.9,0,1.8,8,01111711
21637,2011-11-28T15:00:00Z,28.7520,126.0580,22.9,0,1.8,8,01111711
21637,2011-11-28T18:00:00Z,28.7540,126.0710,22.8,0,1.7,8,01111711
21637,2011-11-28T21:00:00Z,28.7290,126.0860,22.7,0,1.7,7,01111711
21637,2011-11-29T00:00:00Z,28.7090,126.0500,22.7,0,1.5,7,01111711
21637,2011-11-29T03:00:00Z,28.7120,125.9970,23,0,1.5,8,01111711
21637,2011-11-29T06:00:00Z,28.7120,125.9780,23.1,0,1.5,8,01111711
21637,2011-11-29T09:00:00Z,28.6940,125.9720,23,0,1.6,8,01111711
21637,2011-11-29T12:00:00Z,28.6870,125.9310,22.9,0,1.5,8,01111711
21637,2011-11-29T15:00:00Z,28.7010,125.8960,22.9,0,1.4,8,01111711
21637,2011-11-29T18:00:00Z,28.7040,125.9070,22.9,0,1.4,9,01111711
21637,2011-11-29T21:00:00Z,28.6800,125.9260,22.8,0,1.5,8,01111711
21637,2011-11-30T00:00:00Z,28.6600,125.8980,22.7,0,1.3,9,01111711
21637,2011-11-30T03:00:00Z,28.6650,125.8440,22.9,0,1.2,8,01111711
21637,2011-11-30T06:00:00Z,28.6620,125.8270,23,0,1.2,9,01111711
21637,2011-11-30T09:00:00Z,28.6360,125.8360,23.1,0,1.2,9,01111711
21637,2011-11-30T12:00:00Z,28.6070,125.8100,23,0,1.4,8,01111711
21637,2011-11-30T15:00:00Z,28.5840,125.7620,22.9,0,2,7,01111711
21637,2011-11-30T16:00:00Z,28.5740,125.7540,22.9,0,2.1,7,01111711
21637,2011-11-30T17:00:00Z,28.5640,125.7570,22.9,0,2.2,7,01111711
21637,2011-11-30T18:00:00Z,28.5520,125.7650,22.8,0,2.6,7,01111711
21637,2011-11-30T19:00:00Z,28.5390,125.7760,22.8,0,2.4,7,01111711
21637,2011-11-30T20:00:00Z,28.5230,125.7870,22.8,0,2.7,7,01111711
21637,2011-11-30T21:00:00Z,28.5060,125.7950,22.7,0,3,7,01111711
21637,2011-11-30T22:00:00Z,28.4890,125.8040,22.7,0,3.8,8,01111711
21637,2011-11-30T23:00:00Z,28.4750,125.8110,22.7,0,3.4,8,01111711
21637,2011-12-01T00:00:00Z,28.4610,125.8140,22.7,0,4,8,01111711
21637,2011-12-01T01:00:00Z,28.4510,125.8130,22.7,0,4.6,9,01111711
21637,2011-12-01T02:00:00Z,28.4440,125.8090,22.7,0,4.2,9,01111711
21637,2011-12-01T03:00:00Z,28.4390,125.8050,22.9,0,4.4,9,01111711
21637,2011-12-01T04:00:00Z,28.4360,125.8030,23.1,0,4.5,9,01111711
21637,2011-12-01T05:00:00Z,28.4330,125.8060,23.1,0,3.9,9,01111711
21637,2011-12-01T06:00:00Z,28.4300,125.8150,23.1,0,4,8,01111711
21637,2011-12-01T07:00:00Z,28.4240,125.8260,23.2,0,4.2,9,01111711
21637,2011-12-01T08:00:00Z,28.4150,125.8380,23.2,0,4.2,9,01111711
21637,2011-12-01T09:00:00Z,28.4050,125.8520,23.2,0,4.4,9,01111711
21637,2011-12-01T10:00:00Z,28.3940,125.8650,23.2,0,3.7,8,01111711
21637,2011-12-01T11:00:00Z,28.3820,125.8750,23.1,0,4.1,9,01111711
21637,2011-12-01T12:00:00Z,28.3700,125.8820,23.1,0,4.6,10,01111711
21637,2011-12-01T13:00:00Z,28.3610,125.8870,23,0,4.6,10,01111711
21637,2011-12-01T14:00:00Z,28.3540,125.8920,22.9,0,4.4,9,01111711
21637,2011-12-01T15:00:00Z,28.3490,125.8980,23,0,3.8,9,01111711
21637,2011-12-01T16:00:00Z,28.3440,125.9050,22.9,0,4.4,8,01111711
21637,2011-12-01T17:00:00Z,28.3390,125.9160,22.9,0,4.5,9,01111711
21637,2011-12-01T18:00:00Z,28.3350,125.9280,22.9,0,3.5,9,01111711
21637,2011-12-01T19:00:00Z,28.3300,125.9400,22.9,0,3.4,9,01111711
21637,2011-12-01T20:00:00Z,28.3240,125.9510,22.9,0,3.8,9,01111711
21637,2011-12-01T21:00:00Z,28.3190,125.9570,22.9,0,3.9,9,01111711
21637,2011-12-01T22:00:00Z,28.3150,125.9670,23,0,3.7,9,01111711
21637,2011-12-01T23:00:00Z,28.3100,125.9750,23.1,0,3.3,8,01111711
21637,2011-12-02T00:00:00Z,28.3090,125.9770,23.1,0,3.3,9,01111711
21637,2011-12-02T01:00:00Z,28.3110,125.9760,23.1,0,3.5,9,01111711
21637,2011-12-02T02:00:00Z,28.3130,125.9830,23.1,0,3.2,8,01111711
21637,2011-12-02T03:00:00Z,28.3180,125.9880,23.3,0,3,8,01111711
21637,2011-12-02T04:00:00Z,28.3230,125.9940,23.3,0,3.2,9,01111711
21637,2011-12-02T05:00:00Z,28.3260,126.0060,23.2,0,3.1,8,01111711
21637,2011-12-02T06:00:00Z,28.3270,126.0220,23.2,0,3.2,8,01111711
21637,2011-12-02T07:00:00Z,28.3260,126.0450,23.2,0,3.1,8,01111711
21637,2011-12-02T08:00:00Z,28.3200,126.0750,23.2,0,3.5,8,01111711
21637,2011-12-02T09:00:00Z,28.3130,126.1040,23.2,0,3.5,8,01111711
21637,2011-12-02T10:00:00Z,28.3050,126.1320,23.1,0,3.7,7,01111711
21637,2011-12-02T11:00:00Z,28.2970,126.1570,23.1,0,3.5,8,01111711
21637,2011-12-02T12:00:00Z,28.2870,126.1790,23.1,0,3.6,8,01111711
21637,2011-12-02T13:00:00Z,28.2750,126.1950,23.2,0,3.8,8,01111711
21637,2011-12-02T14:00:00Z,28.2650,126.2090,23.2,0,4.4,9,01111711
21637,2011-12-02T15:00:00Z,28.2570,126.2190,23.2,0,3.9,8,01111711
21637,2011-12-02T16:00:00Z,28.2510,126.2290,23.2,0,3.9,8,01111711
21637,2011-12-02T17:00:00Z,28.2470,126.2400,23.1,0,4.1,9,01111711
21637,2011-12-02T18:00:00Z,28.2430,126.2520,23,0,3.7,8,01111711
21637,2011-12-02T19:00:00Z,28.2380,126.2670,22.9,0,3.4,8,01111711
21637,2011-12-02T20:00:00Z,28.2340,126.2850,22.9,0,3.5,8,01111711
21637,2011-12-02T21:00:00Z,28.2390,126.3120,23.7,0,3.7,9,01111711
21637,2011-12-02T22:00:00Z,28.2450,126.3420,23.8,0,3.7,9,01111711
21637,2011-12-02T23:00:00Z,28.2500,126.3720,23.9,0,3.5,9,01111711
21637,2011-12-03T00:00:00Z,28.2540,126.4030,24,0,3.2,8,01111711
21637,2011-12-03T01:00:00Z,28.2590,126.4290,24.2,0,2.8,8,01111711
21637,2011-12-03T02:00:00Z,28.2610,126.4500,24.2,0,3,8,01111711
21637,2011-12-03T03:00:00Z,28.2670,126.4680,24.2,0,2.7,8,01111711
21637,2011-12-03T04:00:00Z,28.2770,126.4860,24.3,0,2.7,8,01111711
21637,2011-12-03T05:00:00Z,28.2870,126.5070,24.5,0,3,8,01111711
21637,2011-12-03T06:00:00Z,28.2960,126.5270,24.6,0,2.7,8,01111711
21637,2011-12-03T07:00:00Z,28.3040,126.5470,24.6,0,3.1,8,01111711
21637,2011-12-03T08:00:00Z,28.3100,126.5690,24.5,0,2.7,8,01111711
21637,2011-12-03T09:00:00Z,28.3170,126.5950,24.3,0,3.3,8,01111711
21637,2011-12-03T10:00:00Z,28.3230,126.6260,24.3,0,3.1,8,01111711
21637,2011-12-03T11:00:00Z,28.3300,126.6550,24.3,0,3.1,8,01111711
21637,2011-12-03T12:00:00Z,28.3380,126.6820,24.3,0,3,8,01111711
21637,2011-12-03T13:00:00Z,28.3480,126.7040,24.5,0,3,7,01111711
21637,2011-12-03T14:00:00Z,28.3620,126.7260,24.5,0,2.5,8,01111711
21637,2011-12-03T15:00:00Z,28.3810,126.7450,24.6,0,2.8,7,01111711
21637,2011-12-03T16:00:00Z,28.4010,126.7640,24.6,0,2.9,8,01111711
21637,2011-12-03T17:00:00Z,28.4220,126.7840,24.7,0,3,8,01111711
21637,2011-12-03T18:00:00Z,28.4420,126.8060,24.7,0,3,8,01111711
21637,2011-12-03T19:00:00Z,28.4620,126.8310,24.7,0,2.7,9,01111711
21637,2011-12-03T20:00:00Z,28.4800,126.8540,24.7,0,2.8,8,01111711
21637,2011-12-03T21:00:00Z,28.4970,126.8730,24.6,0,3.2,8,01111711
21637,2011-12-03T22:00:00Z,28.5150,126.8890,24.7,0,3.1,8,01111711
21637,2011-12-03T23:00:00Z,28.5340,126.9050,24.7,0,3.1,8,01111711
21637,2011-12-04T00:00:00Z,28.5550,126.9210,24.8,0,2.6,8,01111711
21637,2011-12-04T01:00:00Z,28.5780,126.9380,24.9,0,2.6,8,01111711
21637,2011-12-04T02:00:00Z,28.6010,126.9550,24.9,0,2.4,8,01111711
21637,2011-12-04T03:00:00Z,28.6230,126.9720,24.9,0,2.2,8,01111711
21637,2011-12-04T04:00:00Z,28.6430,126.9890,24.8,0,2.2,8,01111711
21637,2011-12-04T05:00:00Z,28.6650,127.0070,24.9,0,2.1,8,01111711
21637,2011-12-04T06:00:00Z,28.6850,127.0240,24.9,0,2,8,01111711
21637,2011-12-04T07:00:00Z,28.7040,127.0400,24.9,0,2,7,01111711
21637,2011-12-04T08:00:00Z,28.7220,127.0590,24.8,0,1.9,7,01111711
21637,2011-12-04T09:00:00Z,28.7390,127.0790,24.8,0,1.9,7,01111711
21637,2011-12-04T12:00:00Z,28.7880,127.1380,24.8,0,1.8,7,01111711
21637,2011-12-04T15:00:00Z,28.8380,127.1890,24.8,0,1.8,7,01111711
21637,2011-12-04T18:00:00Z,28.8920,127.2350,24.8,0,1.7,6,01111711
21637,2011-12-04T21:00:00Z,28.9480,127.2780,24.7,0,1.6,7,01111711
21637,2011-12-05T00:00:00Z,29.0110,127.3270,24.8,0,1.5,7,01111711
21637,2011-12-05T03:00:00Z,29.0810,127.3810,24.9,0,1.4,7,01111711
21637,2011-12-05T06:00:00Z,29.1490,127.4290,24.8,0,1.3,7,01111711
21637,2011-12-05T09:00:00Z,29.2230,127.4720,24.8,0,1.2,7,01111711
21637,2011-12-05T12:00:00Z,29.2960,127.5170,24.8,0,1.3,6,01111711
21637,2011-12-05T15:00:00Z,29.3680,127.5780,24.7,0,1.4,6,01111711
