PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),QC
2901364,89709,2012-01-08T00:53:58Z,25.3130,129.9820,00111
2901364,89709,2012-01-08T03:31:13Z,25.3240,129.9730,00111
2901364,89709,2012-01-08T04:10:58Z,25.3240,129.9720,00111
2901364,89709,2012-01-08T05:11:28Z,25.3350,129.9510,00111
2901364,89709,2012-01-08T05:51:58Z,25.3380,129.9440,00111
2901364,89709,2012-01-08T06:35:28Z,25.3360,129.9410,00111
2901364,89709,2012-01-08T08:14:57Z,25.3490,129.9170,00111
2901364,89709,2012-01-08T09:05:12Z,25.3540,129.9030,00111
2901364,89709,2012-01-08T09:53:57Z,25.3540,129.8920,00111
2901364,89709,2012-01-08T11:34:12Z,25.3760,129.8800,00111
2901364,89709,2012-01-12T01:08:57Z,25.3700,129.7880,00111
2901364,89709,2012-01-12T01:10:27Z,25.3700,129.7740,00111
2901364,89709,2012-01-12T02:48:27Z,25.3740,129.7690,00111
2901364,89709,2012-01-12T04:28:57Z,25.3780,129.7580,00111
2901364,89709,2012-01-12T05:08:12Z,25.3800,129.7650,00111
2901364,89709,2012-01-12T06:39:27Z,25.3740,129.7540,00111
2901364,89709,2012-01-12T06:49:27Z,25.3690,129.7530,00111
2901364,89709,2012-01-12T08:17:42Z,25.3720,129.7440,00111
2901364,89709,2012-01-12T09:12:27Z,25.3860,129.7270,00111
2901364,89709,2012-01-12T10:46:42Z,25.3660,129.7300,00111
2901364,89709,2012-01-16T01:27:39Z,25.3810,129.7510,00111
2901364,89709,2012-01-16T03:46:24Z,25.3940,129.7440,00111
2901364,89709,2012-01-16T04:25:09Z,25.3990,129.7520,00111
2901364,89709,2012-01-16T05:27:09Z,25.4060,129.7500,00111
2901364,89709,2012-01-16T06:05:39Z,25.4100,129.7550,00111
2901364,89709,2012-01-16T06:41:09Z,25.4070,129.7620,00111
2901364,89709,2012-01-16T08:20:54Z,25.4030,129.7690,00111
2901364,89709,2012-01-16T09:17:24Z,25.3880,129.7770,00111
2901364,89709,2012-01-16T09:58:39Z,25.3910,129.7830,00111
2901364,89709,2012-01-16T10:56:54Z,25.3890,129.7750,00111
2901364,89709,2012-01-16T11:02:39Z,25.3790,129.7860,00111
2901364,89709,2012-01-16T11:39:09Z,25.3870,129.7760,00111
2901364,89709,2012-01-20T01:46:12Z,25.5290,129.6380,00111
2901364,89709,2012-01-20T03:03:57Z,25.5050,129.6220,00111
2901364,89709,2012-01-20T03:41:57Z,25.5010,129.6220,00111
2901364,89709,2012-01-20T04:45:27Z,25.5030,129.6050,00111
2901364,89709,2012-01-20T05:19:57Z,25.4970,129.6010,00111
2901364,89709,2012-01-20T06:45:12Z,25.4890,129.5940,00111
2901364,89709,2012-01-20T07:03:42Z,25.4790,129.5810,00111
2901364,89709,2012-01-20T08:24:42Z,25.4730,129.5800,00111
2901364,89709,2012-01-20T09:22:12Z,25.4700,129.5750,00111
2901364,89709,2012-01-20T10:51:27Z,25.4600,129.5710,00111
2901364,89709,2012-01-20T11:02:12Z,25.4590,129.5650,00111
2901364,89709,2012-01-20T11:19:27Z,25.4580,129.5660,00111
2901364,89709,2012-01-24T02:03:34Z,25.3700,129.4900,00111
2901364,89709,2012-01-24T04:02:49Z,25.3750,129.4820,00111
2901364,89709,2012-01-24T04:39:19Z,25.3770,129.4790,00111
2901364,89709,2012-01-24T05:43:34Z,25.3730,129.4720,00111
2901364,89709,2012-01-24T06:21:19Z,25.3790,129.4720,00111
2901364,89709,2012-01-24T06:47:34Z,25.3770,129.4670,00111
2901364,89709,2012-01-24T08:27:19Z,25.3820,129.4600,00111
2901364,89709,2012-01-24T09:30:04Z,25.3870,129.4450,00111
2901364,89709,2012-01-24T10:03:34Z,25.3800,129.4490,00111
2901364,89709,2012-01-24T11:07:49Z,25.3890,129.4450,00111
2901364,89709,2012-01-24T11:37:34Z,25.3910,129.4340,00111
2901364,89709,2012-01-24T11:43:19Z,25.3900,129.4380,00111
2901364,89709,2012-01-28T01:18:29Z,25.3520,129.4140,00111
2901364,89709,2012-01-28T02:19:59Z,25.3580,129.4180,00111
2901364,89709,2012-01-28T03:21:14Z,25.3560,129.4260,00111
2901364,89709,2012-01-28T03:55:44Z,25.3430,129.4360,00111
2901364,89709,2012-01-28T05:01:44Z,25.3650,129.4300,00111
2901364,89709,2012-01-28T06:50:14Z,25.3660,129.4500,00111
2901364,89709,2012-01-28T08:29:59Z,25.3660,129.4530,00111
2901364,89709,2012-01-28T09:16:44Z,25.3560,129.4680,00111
2901364,89709,2012-01-28T09:34:14Z,25.3540,129.4650,00111
2901364,89709,2012-01-28T10:56:14Z,25.3460,129.4660,00111
2901364,89709,2012-01-28T11:13:59Z,25.3440,129.4650,00111
2901364,89709,2012-01-28T11:53:59Z,25.3380,129.4660,00111
