PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),QC
2901014,064009,2011-11-04T07:44:41Z,21.3710,126.3080,00111
2901014,064009,2011-11-04T11:05:34Z,21.3820,126.2460,00111
2901014,064009,2011-11-04T11:10:36Z,21.3840,126.2660,00133
2901014,064009,2011-11-04T11:17:40Z,21.3920,126.2610,00111
2901014,064009,2011-11-04T15:42:20Z,21.4370,126.1690,00111
2901014,064009,2011-11-04T16:41:48Z,21.4470,126.1550,00111
2901014,064009,2011-11-04T17:22:16Z,21.4540,126.1540,00111
2901014,064009,2011-11-09T06:35:43Z,21.6080,126.2810,00111
2901014,064009,2011-11-09T07:24:49Z,21.6160,126.2830,00111
2901014,064009,2011-11-09T09:07:38Z,21.6230,126.2690,00111
2901014,064009,2011-11-09T10:07:58Z,21.6270,126.2910,00111
2901014,064009,2011-11-09T10:59:48Z,21.6340,126.2780,00111
2901014,064009,2011-11-09T11:08:18Z,21.6220,126.2930,00133
2901014,064009,2011-11-09T11:52:05Z,21.6390,126.2670,00111
2901014,064009,2011-11-09T12:48:32Z,21.6440,126.2560,00111
2901014,064009,2011-11-09T16:29:43Z,21.6780,126.2680,00111
2901014,064009,2011-11-09T17:29:37Z,21.6840,126.2710,00111
2901014,064009,2011-11-09T18:08:47Z,21.6900,126.2720,00111
2901014,064009,2011-11-14T06:27:48Z,21.9040,126.4570,00111
2901014,064009,2011-11-14T07:06:23Z,21.8830,126.4790,00111
2901014,064009,2011-11-14T08:39:42Z,21.8840,126.4530,00111
2901014,064009,2011-11-14T10:42:40Z,21.8880,126.4250,00111
2901014,064009,2011-11-14T10:43:15Z,21.8880,126.4240,00111
2901014,064009,2011-11-14T12:22:28Z,21.8940,126.4060,00133
2901014,064009,2011-11-14T12:27:13Z,21.9040,126.3990,00111
2901014,064009,2011-11-14T12:44:47Z,21.9070,126.4040,00111
2901014,064009,2011-11-14T15:37:52Z,21.9230,126.4200,00111
2901014,064009,2011-11-14T16:34:45Z,21.9320,126.4270,00111
2901014,064009,2011-11-14T17:17:57Z,21.9400,126.4250,00111
2901014,064009,2011-11-19T06:31:49Z,22.0680,126.6790,00111
2901014,064009,2011-11-19T06:42:37Z,22.0580,126.6850,00111
2901014,064009,2011-11-19T08:19:15Z,22.0730,126.6810,00111
2901014,064009,2011-11-19T09:48:14Z,22.0500,126.6820,00111
2901014,064009,2011-11-19T10:16:36Z,22.0750,126.6870,00111
2901014,064009,2011-11-19T11:26:01Z,22.0810,126.6970,00111
2901014,064009,2011-11-19T11:58:08Z,22.0810,126.6960,00111
2901014,064009,2011-11-19T12:41:46Z,22.0840,126.7050,00111
2901014,064009,2011-11-19T16:26:07Z,22.0890,126.7350,00111
2901014,064009,2011-11-19T17:22:34Z,22.0890,126.7360,00111
2901014,064009,2011-11-19T18:05:20Z,22.0910,126.7340,00111
2901014,064009,2011-11-24T06:22:54Z,22.1620,126.8560,00111
2901014,064009,2011-11-24T07:59:31Z,22.1590,126.8270,00111
2901014,064009,2011-11-24T09:59:54Z,22.1330,126.7910,00111
2901014,064009,2011-11-24T10:26:50Z,22.1290,126.7820,00111
2901014,064009,2011-11-24T10:29:43Z,22.1350,126.7790,00133
2901014,064009,2011-11-24T11:40:51Z,22.1450,126.7580,00111
2901014,064009,2011-11-24T12:10:57Z,22.1420,126.7390,00111
2901014,064009,2011-11-24T12:37:52Z,22.1470,126.7310,00111
2901014,064009,2011-11-24T17:12:37Z,22.1690,126.6940,00111
2901014,064009,2011-11-24T18:09:04Z,22.1670,126.6990,00111
2901014,064009,2011-11-29T06:25:29Z,22.2940,126.7420,00111
2901014,064009,2011-11-29T07:40:57Z,22.2800,126.7540,00111
2901014,064009,2011-11-29T09:22:19Z,22.2550,126.7310,00111
2901014,064009,2011-11-29T09:29:23Z,22.2640,126.7350,00111
2901014,064009,2011-11-29T09:47:48Z,22.2690,126.7340,00111
2901014,064009,2011-11-29T11:07:18Z,22.2470,126.7210,00111
2901014,064009,2011-11-29T11:29:37Z,22.2480,126.7210,00111
2901014,064009,2011-11-29T12:34:34Z,22.2430,126.7090,00111
2901014,064009,2011-11-29T12:49:24Z,22.2420,126.7060,00111
2901014,064009,2011-11-29T14:14:21Z,22.2320,126.6870,00111
2901014,064009,2011-11-29T16:19:55Z,22.2430,126.6560,00111
2901014,064009,2011-11-29T17:14:38Z,22.2450,126.6490,00111
2901014,064009,2011-11-29T18:01:09Z,22.2540,126.6400,00111
2901014,064009,2011-12-04T06:19:44Z,22.4020,126.6180,00111
2901014,064009,2011-12-04T07:10:34Z,22.4050,126.6060,00111
2901014,064009,2011-12-04T07:23:05Z,22.4070,126.6270,00111
2901014,064009,2011-12-04T07:25:41Z,22.4070,126.6260,00111
2901014,064009,2011-12-04T10:05:40Z,22.3630,126.6060,00111
2901014,064009,2011-12-04T10:07:49Z,22.3620,126.6040,00111
2901014,064009,2011-12-04T11:04:16Z,22.3640,126.6040,00111
2901014,064009,2011-12-04T11:46:45Z,22.3550,126.5660,00111
2901014,064009,2011-12-04T11:53:31Z,22.3540,126.5650,00111
2901014,064009,2011-12-04T12:31:24Z,22.3480,126.5550,00111
2901014,064009,2011-12-04T14:10:11Z,22.3470,126.5190,00111
2901014,064009,2011-12-04T17:08:44Z,22.3450,126.4750,00111
2901014,064009,2011-12-04T18:00:17Z,22.3490,126.4590,00111
2901014,064009,2011-12-09T06:12:32Z,22.5960,126.3740,00111
2901014,064009,2011-12-09T06:58:54Z,22.5900,126.3740,00111
2901014,064009,2011-12-09T08:42:52Z,22.5780,126.3570,00111
2901014,064009,2011-12-09T10:46:08Z,22.5550,126.3360,00111
2901014,064009,2011-12-09T10:52:45Z,22.5560,126.3360,00111
2901014,064009,2011-12-09T12:27:39Z,22.5280,126.3250,00111
2901014,064009,2011-12-09T12:27:56Z,22.5250,126.3190,00133
2901014,064009,2011-12-09T14:07:18Z,22.4940,126.3050,00111
2901014,064009,2011-12-09T16:16:19Z,22.4790,126.2780,00111
2901014,064009,2011-12-09T17:06:17Z,22.4790,126.2690,00111
2901014,064009,2011-12-09T17:54:49Z,22.4760,126.2580,00111
2901014,064009,2011-12-14T06:13:41Z,22.6520,126.1320,00111
2901014,064009,2011-12-14T06:37:35Z,22.6490,126.1370,00111
2901014,064009,2011-12-14T07:00:37Z,22.6530,126.1150,00111
2901014,064009,2011-12-14T08:14:38Z,22.6570,126.1130,00111
2901014,064009,2011-12-14T09:51:42Z,22.6530,126.0740,00111
2901014,064009,2011-12-14T10:29:17Z,22.6530,126.0660,00111
2901014,064009,2011-12-14T11:27:36Z,22.6520,126.0550,00111
2901014,064009,2011-12-14T12:15:42Z,22.6510,126.0460,00111
2901014,064009,2011-12-14T12:24:46Z,22.6490,126.0380,00111
2901014,064009,2011-12-14T17:04:08Z,22.6590,126.0150,00111
2901014,064009,2011-12-14T17:53:05Z,22.6570,126.0140,00111
2901014,064009,2011-12-19T06:04:28Z,22.8450,125.8600,00111
2901014,064009,2011-12-19T10:17:37Z,22.8600,125.8120,00111
2901014,064009,2011-12-19T10:26:41Z,22.8640,125.8090,00111
2901014,064009,2011-12-19T11:56:24Z,22.8760,125.7980,00111
2901014,064009,2011-12-19T12:07:55Z,22.8740,125.7950,00111
2901014,064009,2011-12-19T12:21:27Z,22.8770,125.7900,00111
2901014,064009,2011-12-19T14:00:40Z,22.8780,125.7850,00111
2901014,064009,2011-12-19T16:12:52Z,22.8850,125.7730,00111
2901014,064009,2011-12-19T16:59:05Z,22.8880,125.7710,00111
2901014,064009,2011-12-19T17:50:12Z,22.8940,125.7650,00111
2901014,064009,2011-12-24T06:49:58Z,23.0840,125.5850,00111
2901014,064009,2011-12-24T07:33:10Z,23.0900,125.5980,00111
2901014,064009,2011-12-24T09:17:00Z,23.0990,125.5700,00111
2901014,064009,2011-12-24T09:57:36Z,23.0900,125.5910,00111
2901014,064009,2011-12-24T11:07:52Z,23.0750,125.5880,00111
2901014,064009,2011-12-24T11:33:48Z,23.0720,125.5750,00111
2901014,064009,2011-12-24T12:16:42Z,23.0660,125.5840,00111
2901014,064009,2011-12-24T13:54:12Z,23.0460,125.5930,00111
2901014,064009,2011-12-24T16:59:14Z,23.0200,125.5530,00111
2901014,064009,2011-12-24T17:43:35Z,23.0090,125.5500,00111
2901014,064009,2011-12-29T07:15:36Z,23.2070,125.3250,00111
2901014,064009,2011-12-29T08:51:30Z,23.2180,125.3200,00111
2901014,064009,2011-12-29T09:43:29Z,23.2140,125.3310,00111
2901014,064009,2011-12-29T10:08:24Z,23.2160,125.3280,00111
2901014,064009,2011-12-29T11:15:39Z,23.2270,125.3320,00111
2901014,064009,2011-12-29T11:48:29Z,23.2260,125.3370,00111
2901014,064009,2011-12-29T12:13:58Z,23.2280,125.3410,00111
2901014,064009,2011-12-29T13:54:55Z,23.2280,125.3470,00111
2901014,064009,2011-12-29T16:07:41Z,23.2300,125.3500,00111
2901014,064009,2011-12-29T16:55:29Z,23.2260,125.3510,00111
2901014,064009,2011-12-29T17:47:02Z,23.2320,125.3460,00111
2901014,064009,2012-01-03T06:00:17Z,23.4510,125.2050,00111
2901014,064009,2012-01-03T06:41:46Z,23.4540,125.2030,00111
2901014,064009,2012-01-03T06:55:18Z,23.4520,125.2030,00111
2901014,064009,2012-01-03T08:29:11Z,23.4640,125.2010,00111
2901014,064009,2012-01-03T09:24:29Z,23.4620,125.1940,00111
2901014,064009,2012-01-03T10:48:26Z,23.4730,125.1840,00111
2901014,064009,2012-01-03T11:04:42Z,23.4750,125.1770,00111
2901014,064009,2012-01-03T12:10:57Z,23.4800,125.1810,00111
2901014,064009,2012-01-03T12:30:23Z,23.4820,125.1830,00111
2901014,064009,2012-01-03T12:43:12Z,23.4730,125.1780,00111
2901014,064009,2012-01-03T13:50:18Z,23.4890,125.1820,00111
2901014,064009,2012-01-03T16:54:20Z,23.5050,125.1740,00111
2901014,064009,2012-01-03T17:36:58Z,23.5070,125.1710,00111
2901014,064009,2012-01-08T06:33:59Z,23.7110,125.0980,00111
2901014,064009,2012-01-08T08:09:10Z,23.7330,125.1100,00111
2901014,064009,2012-01-08T09:53:25Z,23.7360,125.1150,00111
2901014,064009,2012-01-08T10:40:22Z,23.7490,125.1180,00111
2901014,064009,2012-01-08T11:30:55Z,23.7550,125.1290,00111
2901014,064009,2012-01-08T12:07:21Z,23.7530,125.1260,00111
2901014,064009,2012-01-08T13:49:44Z,23.7640,125.1410,00111
2901014,064009,2012-01-08T16:01:12Z,23.7640,125.1550,00111
2901014,064009,2012-01-08T16:41:23Z,23.7640,125.1610,00111
2901014,064009,2012-01-08T17:40:08Z,23.7720,125.1640,00111
2901014,064009,2012-01-13T05:54:49Z,23.9430,125.1610,00111
2901014,064009,2012-01-13T06:14:07Z,23.9420,125.1720,00111
2901014,064009,2012-01-13T06:42:20Z,23.9520,125.1640,00111
2901014,064009,2012-01-13T07:48:09Z,23.9600,125.1630,00111
2901014,064009,2012-01-13T10:26:24Z,23.9820,125.1690,00111
2901014,064009,2012-01-13T10:30:09Z,23.9810,125.1700,00111
2901014,064009,2012-01-13T12:03:19Z,23.9900,125.1720,00111
2901014,064009,2012-01-13T12:07:38Z,23.9910,125.1710,00111
2901014,064009,2012-01-13T12:09:48Z,23.9910,125.1710,00111
2901014,064009,2012-01-13T13:43:58Z,24.0010,125.1720,00111
2901014,064009,2012-01-13T16:49:44Z,24.0260,125.1770,00111
2901014,064009,2012-01-13T17:27:27Z,24.0320,125.1780,00111
2901014,064009,2012-01-18T07:32:18Z,24.1860,125.4280,00111
2901014,064009,2012-01-18T09:11:31Z,24.1980,125.4280,00111
2901014,064009,2012-01-18T10:04:05Z,24.1880,125.4450,00111
2901014,064009,2012-01-18T11:08:36Z,24.1890,125.4530,00111
2901014,064009,2012-01-18T11:44:36Z,24.1940,125.4570,00111
2901014,064009,2012-01-18T12:00:52Z,24.1940,125.4560,00111
2901014,064009,2012-01-18T13:40:05Z,24.1970,125.4730,00111
2901014,064009,2012-01-18T15:55:26Z,24.2010,125.4940,00111
2901014,064009,2012-01-18T17:35:57Z,24.2060,125.5050,00111
2901014,064009,2012-01-18T18:13:58Z,24.2070,125.5110,00111
2901014,064009,2012-01-23T05:49:03Z,24.3970,126.0090,00111
