PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PRES_ADJUSTED (decibar),TEMP_ADJUSTED (degree_Celsius),PSAL_ADJUSTED (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,54.9,22.707,34.758,54.3,22.707,34.758,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,60.5,22.708,34.758,59.9,22.708,34.758,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,65.5,22.708,34.758,64.9,22.708,34.758,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,69.7,22.702,34.759,69.1,22.702,34.759,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,74.8,22.699,34.759,74.2,22.699,34.759,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,80.1,22.679,34.756,79.5,22.679,34.756,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,85.1,22.626,34.748,84.5,22.626,34.748,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,89.1,22.574,34.745,88.5,22.574,34.745,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,95.7,22.25,34.759,95.1,22.25,34.759,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,100.6,22.087,34.761,100,22.087,34.761,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,105,20.941,34.795,104.4,20.941,34.795,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,110.1,20.39,34.807,109.5,20.39,34.807,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,120.3,19.882,34.829,119.7,19.882,34.829,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,129.5,19.372,34.814,128.9,19.372,34.814,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,140.1,19.056,34.8,139.5,19.056,34.8,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,160.4,18.808,34.784,159.8,18.808,34.784,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,180.1,18.102,34.743,179.5,18.102,34.743,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,200,17.912,34.73,199.4,17.912,34.73,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,225.4,17.463,34.706,224.8,17.463,34.706,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,249.9,16.956,34.686,249.3,16.956,34.686,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,275,16.667,34.668,274.4,16.667,34.668,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,300.6,16.239,34.642,300,16.239,34.642,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,325,15.421,34.593,324.4,15.421,34.593,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,350.1,14.893,34.557,349.5,14.893,34.557,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,375,14.242,34.517,374.4,14.242,34.517,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,400.1,13.497,34.465,399.5,13.497,34.465,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,450.1,12.557,34.408,449.5,12.557,34.408,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,500.1,11.208,34.343,499.5,11.208,34.343,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,550,9.28,34.232,549.4,9.28,34.232,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,599.8,8.044,34.221,599.2,8.044,34.221,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,674.9,6.298,34.238,674.3,6.298,34.238,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,750.1,5.116,34.263,749.5,5.116,34.263,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,825.2,4.301,34.288,824.6,4.301,34.288,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,899.8,3.94,34.333,899.2,3.94,34.333,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,999.8,3.428,34.419,999.2,3.428,34.419,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,1099.3,3.127,34.454,1098.7,3.127,34.454,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2011-12-31T19:19:56Z,24.6710,129.9300,1198.6,2.878,34.485,1198,2.878,34.485,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.60 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,5.5,22.493,34.775,5,22.493,34.775,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,10.3,22.49,34.775,9.8,22.49,34.775,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,15.2,22.494,34.774,14.7,22.494,34.774,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,19.6,22.497,34.775,19.1,22.497,34.775,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,25,22.501,34.775,24.5,22.501,34.775,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,29.5,22.499,34.775,29,22.499,34.775,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,35.1,22.497,34.775,34.6,22.497,34.775,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,40,22.492,34.774,39.5,22.492,34.774,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,44,22.495,34.774,43.5,22.495,34.774,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,50.3,22.494,34.774,49.8,22.494,34.774,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,55.3,22.5,34.775,54.8,22.5,34.775,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,60.6,22.462,34.77,60.1,22.462,34.77,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,65.6,22.378,34.764,65.1,22.378,34.764,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,69.2,22.366,34.762,68.7,22.366,34.762,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,75.8,22.361,34.761,75.3,22.361,34.761,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,80.8,22.356,34.759,80.3,22.356,34.759,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,85.3,22.22,34.762,84.8,22.22,34.762,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,90.3,21.888,34.787,89.8,21.888,34.787,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,95.5,21.878,34.781,95,21.878,34.781,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,100.3,20.975,34.854,99.8,20.975,34.854,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,104.4,20.552,34.861,103.9,20.552,34.861,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,109.9,20.157,34.852,109.4,20.157,34.852,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,120.6,19.897,34.84,120.1,19.897,34.84,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,130.5,19.446,34.817,130,19.446,34.817,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,140.4,19.046,34.794,139.9,19.046,34.794,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,160.5,18.776,34.778,160,18.776,34.778,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,180.5,18.345,34.754,180,18.345,34.754,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,199.9,18.119,34.74,199.4,18.119,34.74,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,224.9,17.693,34.717,224.4,17.693,34.717,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,249.8,17.193,34.695,249.3,17.193,34.695,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,275.3,16.798,34.675,274.8,16.798,34.675,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,300.3,16.396,34.653,299.8,16.396,34.653,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,325.3,15.832,34.621,324.8,15.832,34.621,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,349.9,14.984,34.568,349.4,14.984,34.568,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
2901394,103571,2012-01-04T19:19:17Z,24.4650,129.9220,375.2,14.352,34.528,374.7,14.352,34.528,00111111111,3959,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.50 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,23/10/2018 16:17:54,Primary sampling: discrete [],1,1
