PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),QC
2901156,80053,2011-12-26T01:58:11Z,24.8230,129.8690,00111
2901156,80053,2011-12-26T04:01:52Z,24.7870,129.8180,00111
2901156,80053,2011-12-26T04:46:36Z,24.7720,129.8130,00111
2901156,80053,2011-12-26T05:42:42Z,24.7520,129.7920,00111
2901156,80053,2011-12-26T06:28:03Z,24.7370,129.7900,00111
2901156,80053,2011-12-26T06:49:42Z,24.7310,129.7980,00111
2901156,80053,2011-12-26T08:24:02Z,24.6990,129.7760,00111
2901156,80053,2011-12-26T09:12:48Z,24.6800,129.7820,00111
2901156,80053,2011-12-26T10:44:50Z,24.6500,129.7640,00111
2901156,80053,2011-12-26T10:54:10Z,24.6500,129.7640,00111
2901156,80053,2011-12-26T11:34:20Z,24.6270,129.7560,00111
2901156,80053,2011-12-26T12:26:02Z,24.5960,129.7350,00144
2901156,80053,2011-12-26T12:31:43Z,24.5920,129.7330,00111
2901156,80053,2011-12-26T13:16:16Z,24.5730,129.7330,00111
2901156,80053,2011-12-26T16:37:56Z,24.4620,129.7110,00111
2901156,80053,2011-12-26T17:22:57Z,24.4380,129.7050,00111
2901156,80053,2011-12-26T18:16:12Z,24.4100,129.6970,00111
2901156,80053,2012-01-05T00:18:03Z,23.6460,129.8390,00111
2901156,80053,2012-01-05T00:40:47Z,23.6360,129.8500,00111
2901156,80053,2012-01-05T00:50:41Z,23.6330,129.8510,00111
2901156,80053,2012-01-05T01:54:57Z,23.6240,129.8510,00111
2901156,80053,2012-01-05T03:56:46Z,23.5930,129.8550,00111
2901156,80053,2012-01-05T04:38:23Z,23.5840,129.8550,00111
2901156,80053,2012-01-05T05:38:45Z,23.5710,129.8510,00111
2901156,80053,2012-01-05T06:06:42Z,23.5520,129.8500,00111
2901156,80053,2012-01-05T06:21:03Z,23.5640,129.8530,00111
2901156,80053,2012-01-05T07:40:59Z,23.5510,129.8550,00111
2901156,80053,2012-01-05T10:16:32Z,23.5230,129.8480,00111
2901156,80053,2012-01-05T10:24:31Z,23.5200,129.8450,00111
