PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
53583,2011-11-16T00:00:00Z,17.7270,125.6210,,0,-10.9,-0.3,-0.17,-0.01,28.6,0.5,311,15,0.01,0.077,0111971111171111
53583,2011-11-16T00:56:00Z,17.7270,125.6210,,0,,,,,,,,,,,0111979999999999
53583,2011-11-16T02:34:00Z,17.7200,125.6240,28.6,0,,,,,,,,,,,0111179999999999
53583,2011-11-16T03:00:00Z,17.7250,125.6230,,0,-11.3,0.2,-0.21,0,28.6,0.5,311,15,0.01,0.077,0111971111171111
53583,2011-11-16T04:28:00Z,17.7310,125.6230,28.6,0,,,,,,,,,,,0111179999999999
53583,2011-11-16T05:26:00Z,17.7310,125.6230,28.6,0,,,,,,,,,,,0111179999999999
53583,2011-11-16T06:00:00Z,17.7420,125.6230,,0,-11.1,1.6,-0.2,0.02,28.61,0.5,311,15,0.064,0.118,0111971111171111
53583,2011-11-16T06:05:00Z,17.7310,125.6220,28.6,0,,,,,,,,,,,0111179999999999
53583,2011-11-16T07:07:00Z,17.7420,125.6220,28.6,0,,,,,,,,,,,0111179999999999
53583,2011-11-16T07:58:00Z,17.7420,125.6220,28.6,0,,,,,,,,,,,0111179999999999
53583,2011-11-16T09:00:00Z,17.7480,125.6360,,0,-9.6,2.2,-0.16,0.02,28.62,0.5,311,15,0.029,0.021,0111971111171111
53583,2011-11-16T09:56:00Z,17.7420,125.6220,28.7,0,,,,,,,,,,,0111179999999999
53583,2011-11-16T10:28:00Z,17.7490,125.6390,28.6,0,,,,,,,,,,,0111179999999999
53583,2011-11-16T11:33:00Z,17.7490,125.6390,,0,,,,,,,,,,,0111979999999999
53583,2011-11-16T12:00:00Z,17.7460,125.6290,,0,-10.4,0.6,-0.16,0.03,28.6,0.5,311,15,-0.029,0.093,0111971111171111
53583,2011-11-16T12:02:00Z,17.7490,125.6390,28.6,0,,,,,,,,,,,0111179999999999
53583,2011-11-16T12:09:00Z,17.7460,125.6290,28.6,0,,,,,,,,,,,0144179999999999
53583,2011-11-16T13:46:00Z,17.7480,125.6260,28.6,0,,,,,,,,,,,0111179999999999
53583,2011-11-16T15:00:00Z,17.7660,125.6300,,0,-10.1,2.2,-0.17,0.03,28.56,0.5,311,15,0.073,0.257,0111971111171111
53583,2011-11-16T17:00:00Z,17.7800,125.6290,28.6,0,,,,,,,,,,,0111179999999999
53583,2011-11-16T17:04:00Z,17.7780,125.6340,,0,,,,,,,,,,,0144979999999999
53583,2011-11-16T17:58:00Z,17.7910,125.6330,28.5,0,,,,,,,,,,,0111179999999999
53583,2011-11-16T18:00:00Z,17.7960,125.6440,,0,-9.3,2.8,-0.13,0.03,28.52,0.5,311,15,0.245,0.195,0111971111171111
53583,2011-11-16T18:41:00Z,17.7910,125.6330,28.5,0,,,,,,,,,,,0111179999999999
53583,2011-11-16T18:45:00Z,17.7960,125.6430,28.5,0,,,,,,,,,,,0144179999999999
53583,2011-11-16T20:22:00Z,17.7960,125.6430,28.5,0,,,,,,,,,,,0111179999999999
53583,2011-11-16T20:25:00Z,17.7960,125.6430,28.5,0,,,,,,,,,,,0111179999999999
53583,2011-11-16T21:00:00Z,17.8040,125.6800,,0,-7.9,3,-0.12,0.04,28.5,0.5,311,15,0.328,-0.036,0111971111171111
53583,2011-11-16T22:19:00Z,17.8020,125.6730,28.5,0,,,,,,,,,,,0111179999999999
53583,2011-11-16T22:25:00Z,17.8030,125.6870,28.5,0,,,,,,,,,,,0144179999999999
53583,2011-11-16T22:58:00Z,17.8020,125.6930,28.5,0,,,,,,,,,,,0111179999999999
53583,2011-11-16T23:59:00Z,17.8030,125.6910,28.5,0,,,,,,,,,,,0111179999999999
53583,2011-11-17T00:00:00Z,17.7890,125.7110,,0,-9.8,2.3,-0.16,0.05,28.5,0.5,311,15,0.181,-0.077,0111971111171111
