PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),QC
2901123,84298,2011-11-02T00:14:19Z,22.5110,121.8920,00111
2901123,84298,2011-11-02T00:40:27Z,22.5160,121.8920,00111
2901123,84298,2011-11-02T00:52:43Z,22.5220,121.8870,00111
2901123,84298,2011-11-02T02:20:11Z,22.5490,121.8850,00111
2901123,84298,2011-11-02T05:13:15Z,22.5980,121.9050,00111
2901123,84298,2011-11-02T06:14:34Z,22.6010,121.8790,00111
2901123,84298,2011-11-02T06:55:54Z,22.6050,121.8590,00111
2901123,84298,2011-11-02T08:34:50Z,22.6280,121.8550,00111
2901123,84298,2011-11-05T23:17:38Z,22.5580,121.8440,00111
2901123,84298,2011-11-05T23:28:34Z,22.5620,121.8450,00111
2901123,84298,2011-11-06T00:57:06Z,22.5570,121.8740,00111
2901123,84298,2011-11-06T00:57:54Z,22.5600,121.8770,00111
2901123,84298,2011-11-06T02:38:10Z,22.5450,121.9110,00111
2901123,84298,2011-11-06T04:30:42Z,22.5240,121.9210,00111
2901123,84298,2011-11-06T05:31:30Z,22.5160,121.9240,00111
2901123,84298,2011-11-06T06:11:46Z,22.5070,121.9220,00111
2901123,84298,2011-11-06T07:13:06Z,22.4970,121.9180,00111
2901123,84298,2011-11-06T08:39:14Z,22.4880,121.9260,00111
2901123,84298,2011-11-09T23:21:09Z,22.5970,122.0300,00111
2901123,84298,2011-11-10T00:20:53Z,22.6080,122.0270,00111
2901123,84298,2011-11-10T01:04:21Z,22.6180,122.0280,00111
2901123,84298,2011-11-10T01:16:21Z,22.6150,122.0230,00111
2901123,84298,2011-11-10T02:54:29Z,22.6220,122.0300,00111
2901123,84298,2011-11-10T04:47:49Z,22.6240,122.0130,00111
2901123,84298,2011-11-10T05:30:13Z,22.6290,122.0020,00111
2901123,84298,2011-11-10T06:28:21Z,22.6360,121.9880,00111
2901123,84298,2011-11-10T07:00:05Z,22.6360,121.9850,00111
2901123,84298,2011-11-10T08:42:45Z,22.6650,121.9600,00111
2901123,84298,2011-11-13T23:31:56Z,22.7570,121.8940,00111
2901123,84298,2011-11-13T23:33:00Z,22.7570,121.8930,00111
2901123,84298,2011-11-14T01:10:20Z,22.7900,121.8860,00111
2901123,84298,2011-11-14T01:13:32Z,22.7920,121.8830,00111
2901123,84298,2011-11-14T01:30:52Z,22.7930,121.9080,00111
2901123,84298,2011-11-14T04:44:44Z,22.8510,121.8670,00111
2901123,84298,2011-11-14T05:44:28Z,22.8640,121.8570,00111
