PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),QC
2901161,40949,2011-11-09T16:29:40Z,22.3760,122.6620,00111
2901161,40949,2011-11-09T17:31:00Z,22.3810,122.6590,00111
2901161,40949,2011-11-09T18:09:37Z,22.3920,122.6500,00111
2901161,40949,2011-11-09T19:08:54Z,22.4040,122.6410,00111
2901161,40949,2011-11-09T19:49:46Z,22.4140,122.6350,00111
2901161,40949,2011-11-09T21:27:53Z,22.4350,122.6220,00111
2901161,40949,2011-11-09T22:39:39Z,22.4400,122.6100,00111
2901161,40949,2011-11-09T23:23:16Z,22.4480,122.6010,00111
2901161,40949,2011-11-10T00:17:58Z,22.4570,122.5970,00111
2901161,40949,2011-11-10T01:01:01Z,22.4630,122.5850,00111
2901161,40949,2011-11-10T01:13:17Z,22.4630,122.5870,00111
2901161,40949,2011-11-10T02:56:01Z,22.4630,122.5840,00111
2901161,40949,2011-11-10T03:43:33Z,22.4670,122.5890,00111
2901161,40949,2011-11-10T04:47:04Z,22.4610,122.5870,00111
2901161,40949,2011-11-10T05:24:22Z,22.4700,122.5780,00111
2901161,40949,2011-11-10T06:21:52Z,22.4670,122.5670,00111
2901161,40949,2011-11-10T07:01:31Z,22.4550,122.5830,00111
2901161,40949,2011-11-10T08:44:38Z,22.4610,122.5740,00111
2901161,40949,2011-11-19T14:21:19Z,22.8750,122.5910,00111
2901161,40949,2011-11-19T16:26:29Z,22.8960,122.5980,00111
2901161,40949,2011-11-19T17:23:13Z,22.8990,122.5950,00111
2901161,40949,2011-11-19T18:05:04Z,22.9080,122.5950,00111
2901161,40949,2011-11-19T19:02:39Z,22.9160,122.5850,00111
2901161,40949,2011-11-19T19:08:42Z,22.9120,122.5860,00111
2901161,40949,2011-11-19T20:46:04Z,22.9260,122.5830,00111
2901161,40949,2011-11-19T22:20:34Z,22.9440,122.5750,00111
2901161,40949,2011-11-19T22:47:47Z,22.9380,122.5730,00111
2901161,40949,2011-11-20T00:25:48Z,22.9480,122.5600,00111
2901161,40949,2011-11-20T01:07:17Z,22.9550,122.5530,00111
2901161,40949,2011-11-20T02:44:29Z,22.9810,122.5300,00111
2901161,40949,2011-11-20T05:21:33Z,23.0260,122.5030,00111
2901161,40949,2011-11-20T06:24:08Z,23.0450,122.4930,00111
2901161,40949,2011-11-20T08:01:56Z,23.0740,122.4830,00111
2901161,40949,2011-11-29T17:13:41Z,23.7310,122.9230,00111
2901161,40949,2011-11-29T18:00:09Z,23.7480,122.9360,00111
2901161,40949,2011-11-29T18:53:10Z,23.7610,122.9460,00111
2901161,40949,2011-11-29T20:06:51Z,23.7710,122.9570,00111
2901161,40949,2011-11-29T21:45:14Z,23.7880,122.9710,00111
2901161,40949,2011-11-29T22:09:31Z,23.7890,122.9790,00111
2901161,40949,2011-11-29T23:41:18Z,23.8060,122.9820,00111
2901161,40949,2011-11-29T23:51:22Z,23.8080,122.9830,00111
2901161,40949,2011-11-30T00:59:33Z,23.8180,122.9930,00111
2901161,40949,2011-11-30T01:21:41Z,23.8210,122.9980,00111
2901161,40949,2011-11-30T01:30:46Z,23.8220,122.9980,00111
2901161,40949,2011-11-30T02:40:46Z,23.8350,123.0120,00111
2901161,40949,2011-11-30T03:37:54Z,23.8370,123.0210,00111
