PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PRES_ADJUSTED (decibar),TEMP_ADJUSTED (degree_Celsius),PSAL_ADJUSTED (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER,DATA_MODE
2900985,095349,2011-11-01T17:34:42Z,25.4180,125.9940,4,27.221,34.56,4.3,27.221,34.56,00111111111,A14_95349_111,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 08:38:16,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-01T17:34:42Z,25.4180,125.9940,9.8,27.221,34.559,10.1,27.221,34.559,00111111111,A14_95349_111,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 08:38:16,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-01T17:34:42Z,25.4180,125.9940,19.9,27.197,34.552,20.2,27.197,34.552,00111111111,A14_95349_111,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 08:38:16,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-01T17:34:42Z,25.4180,125.9940,30.2,27.115,34.537,30.5,27.115,34.537,00111111111,A14_95349_111,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 08:38:16,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-01T17:34:42Z,25.4180,125.9940,40.5,27.036,34.524,40.8,27.036,34.524,00111111111,A14_95349_111,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 08:38:16,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-01T17:34:42Z,25.4180,125.9940,50.1,27.028,34.521,50.4,27.028,34.521,00111111111,A14_95349_111,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 08:38:16,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-01T17:34:42Z,25.4180,125.9940,60.4,27.025,34.52,60.7,27.025,34.52,00111111111,A14_95349_111,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 08:38:16,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-01T17:34:42Z,25.4180,125.9940,69.7,26.977,34.543,70,26.977,34.544,00111111111,A14_95349_111,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 08:38:16,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-01T17:34:42Z,25.4180,125.9940,80.6,26.717,34.563,80.9,26.717,34.568,00111111111,A14_95349_111,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 08:38:16,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-01T17:34:42Z,25.4180,125.9940,90.8,25.302,34.686,91.1,25.302,34.69,00111111111,A14_95349_111,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 08:38:16,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-01T17:34:42Z,25.4180,125.9940,99.3,24.167,34.728,99.6,24.167,34.731,00111111111,A14_95349_111,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 08:38:16,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-01T17:34:42Z,25.4180,125.9940,110.3,23.161,34.772,110.6,23.161,34.774,00111111111,A14_95349_111,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 08:38:16,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-01T17:34:42Z,25.4180,125.9940,120.4,22.672,34.8,120.7,22.672,34.801,00111111111,A14_95349_111,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 08:38:16,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-01T17:34:42Z,25.4180,125.9940,130.5,22.361,34.803,130.8,22.361,34.805,00111111111,A14_95349_111,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 08:38:16,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-01T17:34:42Z,25.4180,125.9940,140.5,21.675,34.81,140.8,21.675,34.811,00111111111,A14_95349_111,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 08:38:16,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-01T17:34:42Z,25.4180,125.9940,150.1,21.46,34.809,150.4,21.46,34.81,00111111111,A14_95349_111,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 08:38:16,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-01T17:34:42Z,25.4180,125.9940,160.6,21.069,34.8,160.9,21.069,34.804,00111111111,A14_95349_111,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 08:38:16,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-01T17:34:42Z,25.4180,125.9940,170.5,20.015,34.793,170.8,20.015,34.794,00111111111,A14_95349_111,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 08:38:16,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-01T17:34:42Z,25.4180,125.9940,180.8,19.7,34.774,181.1,19.7,34.776,00111111111,A14_95349_111,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 08:38:16,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-01T17:34:42Z,25.4180,125.9940,191,19.262,34.77,191.3,19.262,34.771,00111111111,A14_95349_111,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 08:38:16,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-01T17:34:42Z,25.4180,125.9940,192.1,19.199,34.766,192.4,19.199,34.766,00111111111,A14_95349_111,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 08:38:16,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-06T23:30:29Z,25.5490,125.8850,9.8,27.314,34.502,10.1,27.314,34.502,00111111111,A14_95349_112,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from this cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 17:38:14,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-06T23:30:29Z,25.5490,125.8850,19.4,27.313,34.501,19.7,27.313,34.501,00111111111,A14_95349_112,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from this cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 17:38:14,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-06T23:30:29Z,25.5490,125.8850,29.1,27.313,34.501,29.4,27.313,34.501,00111111111,A14_95349_112,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from this cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 17:38:14,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-06T23:30:29Z,25.5490,125.8850,39.9,27.318,34.501,40.2,27.318,34.501,00111111111,A14_95349_112,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from this cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 17:38:14,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-06T23:30:29Z,25.5490,125.8850,48.9,27.28,34.508,49.2,27.28,34.512,00111111111,A14_95349_112,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from this cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 17:38:14,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-06T23:30:29Z,25.5490,125.8850,58.6,26.355,34.737,58.9,26.355,34.738,00111111111,A14_95349_112,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from this cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 17:38:14,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-06T23:30:29Z,25.5490,125.8850,68.7,25.933,34.789,69,25.933,34.791,00111111111,A14_95349_112,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from this cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 17:38:14,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-06T23:30:29Z,25.5490,125.8850,78.8,25.23,34.804,79.1,25.23,34.806,00111111111,A14_95349_112,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from this cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 17:38:14,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-06T23:30:29Z,25.5490,125.8850,89.2,24.695,34.824,89.5,24.695,34.828,00111111111,A14_95349_112,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from this cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 17:38:14,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-06T23:30:29Z,25.5490,125.8850,98.2,23.668,34.818,98.5,23.668,34.821,00111111111,A14_95349_112,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from this cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 17:38:14,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-06T23:30:29Z,25.5490,125.8850,109.9,22.681,34.868,110.2,22.681,34.868,00111111111,A14_95349_112,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from this cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 17:38:14,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-06T23:30:29Z,25.5490,125.8850,118,22.601,34.866,118.3,22.601,34.868,00111111111,A14_95349_112,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from this cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 17:38:14,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-06T23:30:29Z,25.5490,125.8850,128.2,21.947,34.858,128.5,21.947,34.859,00111111111,A14_95349_112,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from this cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 17:38:14,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-06T23:30:29Z,25.5490,125.8850,138.9,21.523,34.834,139.2,21.523,34.836,00111111111,A14_95349_112,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from this cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 17:38:14,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-06T23:30:29Z,25.5490,125.8850,147.5,21.128,34.821,147.8,21.128,34.823,00111111111,A14_95349_112,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from this cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 17:38:14,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-06T23:30:29Z,25.5490,125.8850,159,20.615,34.811,159.3,20.615,34.813,00111111111,A14_95349_112,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from this cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 17:38:14,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-06T23:30:29Z,25.5490,125.8850,169.2,20.05,34.791,169.5,20.05,34.791,00111111111,A14_95349_112,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from this cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.3(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,10/11/2011 17:38:14,Primary sampling: discrete [spot sampling CTD data],1,1,D
2900985,095349,2011-11-21T17:48:22Z,25.4920,125.8080,29.7,25.545,34.455,,,,00111111999,A14_95349_115,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=-0.2(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,30/11/2011 07:45:54,Primary sampling: discrete [spot sampling CTD data],1,1,D
