PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PRES_ADJUSTED (decibar),TEMP_ADJUSTED (degree_Celsius),PSAL_ADJUSTED (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER,DATA_MODE
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,259.4,16.719,34.681,259.4,16.719,34.681,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,279.7,15.876,34.624,279.7,15.876,34.624,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,299.3,14.963,34.56,299.3,14.963,34.56,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,319.4,14.196,34.513,319.4,14.196,34.513,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,339.1,13.606,34.466,339.1,13.606,34.466,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,358.9,12.686,34.402,358.9,12.686,34.402,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,379.6,11.784,34.347,379.6,11.784,34.347,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,399.3,10.997,34.302,399.3,10.997,34.302,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,419.5,10.548,34.282,419.5,10.548,34.282,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,439.5,10.113,34.274,439.5,10.113,34.274,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,459,9.476,34.251,459,9.476,34.251,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,478.9,9.094,34.239,478.9,9.094,34.239,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,499,8.685,34.231,499,8.685,34.231,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,519,8.076,34.234,519,8.076,34.234,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,539.3,7.775,34.235,539.3,7.775,34.235,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,559.3,7.459,34.234,559.3,7.459,34.234,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,579.3,7.192,34.233,579.3,7.192,34.233,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,599.2,6.86,34.233,599.2,6.86,34.233,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,619.2,6.536,34.232,619.2,6.536,34.232,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,639.2,6.171,34.252,639.2,6.171,34.252,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,658.8,6.049,34.287,658.8,6.049,34.287,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,679.2,5.781,34.281,679.2,5.781,34.281,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,699.5,5.596,34.309,699.5,5.596,34.309,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,719.2,5.421,34.326,719.2,5.421,34.326,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,739.1,5.316,34.335,739.1,5.316,34.335,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,759.3,5.176,34.353,759.3,5.176,34.353,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,779.1,5.002,34.364,779.1,5.002,34.364,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,799.2,4.897,34.379,799.2,4.897,34.379,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,824.5,4.727,34.409,824.5,4.727,34.409,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,849.3,4.562,34.426,849.3,4.562,34.426,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,874.5,4.413,34.439,874.5,4.413,34.439,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,899.3,4.328,34.454,899.3,4.328,34.454,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,924.2,4.22,34.467,924.2,4.22,34.467,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,948.9,4.113,34.48,948.9,4.113,34.48,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,973.9,4.004,34.493,973.9,4.004,34.493,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,999.5,3.916,34.501,999.5,3.916,34.501,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,1049.4,3.684,34.517,1049.4,3.684,34.517,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,1099.3,3.505,34.531,1099.3,3.505,34.531,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,1199.3,3.224,34.557,1199.3,3.224,34.557,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,1299.4,2.977,34.567,1299.4,2.977,34.567,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-11-02T09:45:58Z,19.0590,125.9800,1399,2.798,34.585,1399,2.798,34.585,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,9.3,27.95,33.992,9.3,27.95,33.992,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,19.3,27.95,33.999,19.3,27.95,33.999,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,29.3,27.936,34.01,29.3,27.936,34.01,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,39,27.917,34.035,39,27.917,34.035,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,49.2,27.872,34.089,49.2,27.872,34.089,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,59.5,27.886,34.102,59.5,27.886,34.102,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,69.6,26.772,34.676,69.6,26.772,34.676,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,79.4,25.399,34.898,79.4,25.399,34.898,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,89.3,24.854,34.94,89.3,24.854,34.94,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,99.5,24.177,35.039,99.5,24.177,35.039,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,109.5,23.824,35.058,109.5,23.824,35.058,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,119.3,23.114,35.027,119.3,23.114,35.027,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,129.4,22.685,35.014,129.4,22.685,35.014,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,138.8,22.113,34.974,138.8,22.113,34.974,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,148.8,22.016,35.058,148.8,22.016,35.058,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,159.4,21.281,34.93,159.4,21.281,34.93,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,169.4,20.282,34.849,169.4,20.282,34.849,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,179.3,19.76,34.814,179.3,19.76,34.814,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,189,19.564,34.801,189,19.564,34.801,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,199.3,19.22,34.786,199.3,19.22,34.786,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,219.2,18.199,34.749,219.2,18.199,34.749,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,239.4,17.643,34.729,239.4,17.643,34.729,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,259,16.588,34.677,259,16.588,34.677,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,279.1,16.094,34.646,279.1,16.094,34.646,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,299.2,15.453,34.598,299.2,15.453,34.598,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,319.5,14.461,34.53,319.5,14.461,34.53,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,339.5,13.672,34.475,339.5,13.672,34.475,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,359.4,13.07,34.427,359.4,13.07,34.427,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,378.9,12.109,34.364,378.9,12.109,34.364,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
