PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
22574,2011-11-03T16:56:00Z,26.7340,130.0000,26.6,0,011117
22574,2011-11-03T17:00:00Z,26.7340,130.0000,26.6,0,011117
22574,2011-11-03T17:36:00Z,26.7450,130.0000,26.6,0,011117
22574,2011-11-03T17:40:00Z,26.7450,130.0000,26.6,0,011117
22574,2011-11-03T18:38:00Z,26.7660,129.9990,26.5,0,011117
22574,2011-11-03T18:56:00Z,26.7660,129.9990,26.5,0,011117
22574,2011-11-03T19:01:00Z,26.7670,130.0000,26.5,0,011117
22574,2011-11-03T20:34:00Z,26.8110,130.0000,26.4,0,011117
22574,2011-11-03T20:41:00Z,26.8120,129.9980,26.4,0,011117
22574,2011-11-04T04:15:00Z,26.9440,129.9860,26.5,0,011117
22574,2011-11-04T05:54:00Z,27.0070,129.9990,26.5,0,011117
22574,2011-11-04T05:56:00Z,27.0070,129.9880,26.5,0,014417
22574,2011-11-04T06:09:00Z,27.0070,129.9880,26.5,0,011117
22574,2011-11-04T07:46:00Z,27.0070,129.9880,26.5,0,011117
22574,2011-11-04T07:53:00Z,27.0640,129.9850,26.5,0,014417
22574,2011-11-04T09:26:00Z,27.0640,129.9850,26.4,0,011117
22574,2011-11-04T09:36:00Z,27.0640,129.9850,26.4,0,011117
22574,2011-11-04T11:07:00Z,27.0640,129.9850,26.3,0,011117
22574,2011-11-04T11:10:00Z,27.1480,129.9850,26.3,0,014417
22574,2011-11-04T11:11:00Z,27.1480,129.9750,,0,014497
22574,2011-11-04T11:21:00Z,27.1540,129.9710,26.2,0,011117
22574,2011-11-04T12:56:00Z,27.1900,129.9700,26.2,0,011117
22574,2011-11-04T15:43:00Z,27.2610,129.9370,26.3,0,011117
22574,2011-11-04T15:46:00Z,27.2490,129.9450,26.3,0,014417
22574,2011-11-04T16:45:00Z,27.2800,129.9350,26.3,0,011117
22574,2011-11-04T16:48:00Z,27.2740,129.9390,26.3,0,014417
22574,2011-11-04T17:25:00Z,27.2940,129.9300,26.3,0,011117
22574,2011-11-04T17:28:00Z,27.2950,129.9320,26.3,0,011117
22574,2011-11-04T18:27:00Z,27.3220,129.9260,26.2,0,011117
22574,2011-11-04T18:34:00Z,27.3220,129.9260,26.2,0,011117
22574,2011-11-04T19:01:00Z,27.3220,129.9260,26.2,0,011117
22574,2011-11-04T20:11:00Z,27.3220,129.9260,26.2,0,011117
22574,2011-11-04T20:17:00Z,27.3680,129.9240,26.2,0,014417
22574,2011-11-04T21:53:00Z,27.4090,129.9020,26.2,0,011117
22574,2011-11-04T21:56:00Z,27.3680,129.9250,26.2,0,011117
22574,2011-11-04T22:05:00Z,27.4090,129.9020,26.2,0,014417
22574,2011-11-04T23:39:00Z,27.4500,129.8970,26.1,0,011117
22574,2011-11-04T23:41:00Z,27.4500,129.8970,26.1,0,011117
22574,2011-11-05T01:17:00Z,27.4870,129.8740,26,0,011117
22574,2011-11-05T01:24:00Z,27.4870,129.8740,26,0,011117
22574,2011-11-05T02:54:00Z,27.4870,129.8740,26,0,011117
22574,2011-11-05T03:01:00Z,27.4870,129.8740,26,0,011117
22574,2011-11-05T04:01:00Z,27.4870,129.8740,26,0,011117
22574,2011-11-05T04:37:00Z,27.4870,129.8740,25.9,0,011117
22574,2011-11-05T04:43:00Z,27.4870,129.8740,25.9,0,011117
22574,2011-11-05T04:49:00Z,27.5910,129.8460,25.9,0,014417
22574,2011-11-05T05:42:00Z,27.5920,129.8460,25.9,0,011117
22574,2011-11-05T07:24:00Z,27.6110,129.8290,25.9,0,011117
22574,2011-11-05T07:26:00Z,27.6500,129.8110,,0,014497
22574,2011-11-05T09:07:00Z,27.6500,129.8110,25.9,0,011117
22574,2011-11-05T10:53:00Z,27.6690,129.8090,26,0,011117
22574,2011-11-05T10:54:00Z,27.7190,129.7760,,0,014497
22574,2011-11-05T11:00:00Z,27.6690,129.8090,26,0,014417
22574,2011-11-05T11:03:00Z,27.6690,129.8090,26,0,011117
22574,2011-11-05T12:33:00Z,27.7110,129.7760,26,0,011117
22574,2011-11-05T12:37:00Z,27.7110,129.7760,26,0,011117
22574,2011-11-05T12:42:00Z,27.7110,129.7760,26,0,011117
22574,2011-11-05T14:15:00Z,27.7820,129.7800,26,0,011117
22574,2011-11-05T15:32:00Z,27.7820,129.7800,26,0,011117
22574,2011-11-05T15:35:00Z,27.7970,129.7520,26,0,014417
22574,2011-11-05T16:34:00Z,27.8160,129.7540,26,0,011117
22574,2011-11-05T16:37:00Z,27.8120,129.7540,26,0,014417
22574,2011-11-05T17:11:00Z,27.8260,129.7510,26,0,011117
22574,2011-11-05T18:16:00Z,27.8390,129.7580,26.1,0,011117
22574,2011-11-05T18:52:00Z,27.8390,129.7610,26.1,0,011117
22574,2011-11-05T19:49:00Z,27.8530,129.7460,26.1,0,011117
22574,2011-11-05T19:53:00Z,27.8570,129.7460,26.1,0,014417
22574,2011-11-05T19:56:00Z,27.8570,129.7460,26.1,0,011117
22574,2011-11-05T21:29:00Z,27.8720,129.7400,26.1,0,011117
22574,2011-11-05T23:18:00Z,27.8890,129.7080,26.1,0,011117
22574,2011-11-05T23:30:00Z,27.8890,129.7120,26.1,0,011117
22574,2011-11-05T23:32:00Z,27.8890,129.7110,26.1,0,011117
22574,2011-11-06T00:57:00Z,27.8890,129.7110,26.1,0,011117
22574,2011-11-06T01:00:00Z,27.9100,129.6950,26,0,014417
22574,2011-11-06T01:04:00Z,27.9100,129.6950,26.1,0,011117
22574,2011-11-06T02:40:00Z,27.9300,129.6880,26.2,0,011117
22574,2011-11-06T02:50:00Z,27.9100,129.6950,26.2,0,014417
22574,2011-11-06T02:55:00Z,27.9320,129.6780,26.2,0,014417
22574,2011-11-06T03:50:00Z,27.9320,129.6780,26.2,0,011117
22574,2011-11-06T04:26:00Z,27.9320,129.6810,,0,011197
22574,2011-11-06T04:32:00Z,27.9320,129.6810,26.3,0,011117
22574,2011-11-06T04:38:00Z,27.9320,129.6810,26.3,0,011117
22574,2011-11-06T05:26:00Z,27.9320,129.6810,,0,011197
