PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),QC
2901017,064012,2011-12-24T11:40:42Z,22.1090,129.4420,00111
2901017,064012,2011-12-24T12:16:34Z,22.1080,129.4400,00111
2901017,064012,2011-12-24T13:55:47Z,22.0790,129.4400,00111
2901017,064012,2011-12-24T16:59:23Z,22.0460,129.4210,00111
2901017,064012,2011-12-24T17:44:01Z,22.0320,129.4220,00111
2901017,064012,2011-12-29T07:16:19Z,22.0460,129.4090,00111
2901017,064012,2011-12-29T08:56:50Z,22.0550,129.4010,00111
2901017,064012,2011-12-29T09:42:46Z,22.0530,129.4100,00111
2901017,064012,2011-12-29T10:06:14Z,22.0560,129.4070,00111
2901017,064012,2011-12-29T11:15:56Z,22.0630,129.4080,00111
2901017,064012,2011-12-29T11:49:21Z,22.0670,129.4080,00111
2901017,064012,2011-12-29T12:14:33Z,22.0710,129.4150,00111
2901017,064012,2011-12-29T13:52:28Z,22.0670,129.4220,00111
2901017,064012,2011-12-29T16:07:58Z,22.0780,129.4240,00111
2901017,064012,2011-12-29T16:55:03Z,22.0800,129.4230,00111
2901017,064012,2011-12-29T17:44:53Z,22.0820,129.4250,00111
2901017,064012,2012-01-03T06:42:03Z,22.1420,129.4610,00111
2901017,064012,2012-01-03T06:53:51Z,22.1390,129.4610,00111
2901017,064012,2012-01-03T08:36:23Z,22.1500,129.4660,00111
2901017,064012,2012-01-03T09:24:29Z,22.1360,129.4750,00111
2901017,064012,2012-01-03T10:48:35Z,22.1710,129.4860,00111
2901017,064012,2012-01-03T11:04:16Z,22.1730,129.4890,00111
2901017,064012,2012-01-03T12:10:48Z,22.1750,129.4980,00111
2901017,064012,2012-01-03T13:49:18Z,22.1750,129.5180,00111
2901017,064012,2012-01-03T16:54:20Z,22.1820,129.5500,00111
2901017,064012,2012-01-03T17:37:06Z,22.1820,129.5580,00111
2901017,064012,2012-01-08T06:33:07Z,22.2800,129.7310,00111
2901017,064012,2012-01-08T08:09:53Z,22.2830,129.7370,00111
2901017,064012,2012-01-08T09:52:16Z,22.2730,129.7450,00111
2901017,064012,2012-01-08T10:39:30Z,22.2770,129.7500,00111
2901017,064012,2012-01-08T11:30:03Z,22.2780,129.7540,00111
2901017,064012,2012-01-08T12:07:21Z,22.2790,129.7560,00111
2901017,064012,2012-01-08T13:45:59Z,22.2800,129.7800,00111
2901017,064012,2012-01-08T16:01:38Z,22.2900,129.8080,00111
2901017,064012,2012-01-08T16:41:23Z,22.2910,129.8200,00111
2901017,064012,2012-01-08T17:41:43Z,22.2850,129.8290,00111
2901017,064012,2012-01-08T18:23:37Z,22.2850,129.8280,00111
