PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
53603,2011-11-15T21:20:00Z,17.5690,126.6310,28.8,0,,,,,,,,,,,0111179999999999
53603,2011-11-15T22:20:00Z,17.5980,126.6140,28.8,0,,,,,,,,,,,0111179999999999
53603,2011-11-16T01:20:00Z,17.6130,126.6140,28.8,0,,,,,,,,,,,0111179999999999
53603,2011-11-16T02:20:00Z,17.6130,126.6140,28.8,0,,,,,,,,,,,0111179999999999
53603,2011-11-16T03:20:00Z,17.6130,126.6140,28.8,0,,,,,,,,,,,0111179999999999
53603,2011-11-16T04:20:00Z,17.6130,126.6140,28.8,0,,,,,,,,,,,0111179999999999
53603,2011-11-16T05:20:00Z,17.6130,126.6140,28.8,0,,,,,,,,,,,0111179999999999
53603,2011-11-16T06:20:00Z,17.6800,126.5800,28.8,0,,,,,,,,,,,0144179999999999
53603,2011-11-16T07:20:00Z,17.6800,126.5800,28.8,0,,,,,,,,,,,0111179999999999
53603,2011-11-16T08:20:00Z,17.7070,126.5690,28.8,0,,,,,,,,,,,0111179999999999
53603,2011-11-16T09:20:00Z,17.7070,126.5690,28.8,0,,,,,,,,,,,0111179999999999
53603,2011-11-16T10:20:00Z,17.7490,126.5690,28.8,0,,,,,,,,,,,0111179999999999
53603,2011-11-16T11:20:00Z,17.7490,126.5690,28.8,0,,,,,,,,,,,0111179999999999
53603,2011-11-16T12:20:00Z,17.7730,126.5620,28.7,0,,,,,,,,,,,0111179999999999
