PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),QC
2901013,064008,2011-11-04T05:48:37Z,27.2160,126.8080,00111
2901013,064008,2011-11-04T06:34:25Z,27.2260,126.7990,00111
2901013,064008,2011-11-04T07:44:33Z,27.2350,126.7600,00111
2901013,064008,2011-11-04T09:26:30Z,27.2630,126.7450,00111
2901013,064008,2011-11-04T09:37:44Z,27.2720,126.7460,00111
2901013,064008,2011-11-04T11:10:19Z,27.2770,126.7420,00111
2901013,064008,2011-11-04T11:23:17Z,27.2810,126.7620,00111
2901013,064008,2011-11-04T12:51:59Z,27.3010,126.7520,00111
2901013,064008,2011-11-04T15:40:54Z,27.3260,126.7410,00111
2901013,064008,2011-11-04T16:42:40Z,27.3410,126.7580,00111
2901013,064008,2011-11-04T17:20:59Z,27.3520,126.7610,00111
2901013,064008,2011-11-09T05:43:18Z,27.4810,126.7710,00111
2901013,064008,2011-11-09T07:24:23Z,27.4960,126.7800,00111
2901013,064008,2011-11-09T10:08:15Z,27.5140,126.7860,00111
2901013,064008,2011-11-09T10:59:23Z,27.5440,126.7730,00111
2901013,064008,2011-11-09T11:08:01Z,27.5470,126.7870,00111
2901013,064008,2011-11-09T11:51:48Z,27.5520,126.7940,00111
2901013,064008,2011-11-09T12:49:15Z,27.5720,126.8100,00111
2901013,064008,2011-11-09T16:28:34Z,27.6120,126.8310,00111
2901013,064008,2011-11-09T17:30:37Z,27.6080,126.8390,00111
2901013,064008,2011-11-14T05:41:34Z,27.7590,126.9190,00111
2901013,064008,2011-11-14T07:06:14Z,27.7720,126.8970,00111
2901013,064008,2011-11-14T08:46:45Z,27.7880,126.9140,00111
2901013,064008,2011-11-14T10:42:40Z,27.8200,126.9330,00111
2901013,064008,2011-11-14T10:44:24Z,27.8180,126.9350,00111
2901013,064008,2011-11-14T11:04:16Z,27.8260,126.9320,00111
2901013,064008,2011-11-14T12:24:12Z,27.8300,126.9480,00111
2901013,064008,2011-11-14T12:28:31Z,27.8260,126.9480,00111
2901013,064008,2011-11-14T12:45:13Z,27.8440,126.9600,00111
2901013,064008,2011-11-19T03:52:08Z,28.0240,127.2300,00111
2901013,064008,2011-11-19T04:49:09Z,28.0300,127.2680,00111
2901013,064008,2011-11-19T05:36:49Z,28.0250,127.2820,00111
2901013,064008,2011-11-19T06:32:59Z,28.0230,127.3070,00111
2901013,064008,2011-11-19T08:19:15Z,28.0200,127.3400,00111
2901013,064008,2011-11-19T09:48:40Z,28.0390,127.3450,00111
2901013,064008,2011-11-19T10:25:15Z,28.0180,127.3420,00111
2901013,064008,2011-11-19T11:01:15Z,28.0260,127.3450,00111
2901013,064008,2011-11-19T11:28:11Z,28.0090,127.3620,00111
2901013,064008,2011-11-24T03:57:27Z,28.1380,127.4670,00111
2901013,064008,2011-11-24T03:58:11Z,28.1380,127.4670,00133
2901013,064008,2011-11-24T06:25:38Z,28.1320,127.5080,00111
2901013,064008,2011-11-24T08:00:49Z,28.1370,127.5280,00111
2901013,064008,2011-11-24T10:06:23Z,28.1500,127.5350,00111
2901013,064008,2011-11-24T10:29:00Z,28.1470,127.5440,00111
