PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),QC
2901399,103597,2011-12-09T01:12:47Z,25.9180,129.9950,00111
2901399,103597,2011-12-09T01:14:19Z,25.9250,129.9790,00111
2901399,103597,2011-12-09T03:45:21Z,25.8980,129.9490,00111
2901399,103597,2011-12-09T04:36:20Z,25.9090,129.9620,00111
2901399,103597,2011-12-09T05:25:47Z,25.8960,129.9410,00111
2901399,103597,2011-12-09T06:16:46Z,25.8910,129.9430,00111
2901399,103597,2011-12-09T07:01:37Z,25.8860,129.9450,00111
2901399,103597,2011-12-09T08:39:45Z,25.8640,129.9350,00111
2901399,103597,2011-12-09T10:51:14Z,25.8490,129.9490,00111
2901399,103597,2011-12-12T23:43:44Z,25.4180,129.9000,00111
2901399,103597,2011-12-12T23:49:29Z,25.4140,129.8930,00111
2901399,103597,2011-12-13T00:27:03Z,25.4080,129.8960,00111
2901399,103597,2011-12-13T01:31:50Z,25.3860,129.8920,00111
2901399,103597,2011-12-13T03:03:04Z,25.3490,129.8850,00111
2901399,103597,2011-12-13T03:53:17Z,25.3410,129.8810,00111
2901399,103597,2011-12-13T04:43:30Z,25.3270,129.8610,00111
2901399,103597,2011-12-13T07:04:57Z,25.2780,129.8560,00111
2901399,103597,2011-12-13T08:43:05Z,25.2280,129.8420,00111
2901399,103597,2011-12-13T10:02:49Z,25.2040,129.8310,00111
2901399,103597,2011-12-13T10:57:38Z,25.1930,129.8230,00111
2901399,103597,2011-12-16T23:51:31Z,24.8260,129.7970,00111
2901399,103597,2011-12-17T00:08:46Z,24.8300,129.7810,00111
2901399,103597,2011-12-17T01:49:12Z,24.7870,129.7930,00111
2901399,103597,2011-12-17T04:01:04Z,24.7190,129.7800,00111
2901399,103597,2011-12-17T04:49:22Z,24.7000,129.7790,00111
2901399,103597,2011-12-17T05:43:02Z,24.6780,129.7610,00111
2901399,103597,2011-12-17T06:28:16Z,24.6590,129.7640,00111
2901399,103597,2011-12-17T07:07:22Z,24.6420,129.7650,00111
2901399,103597,2011-12-17T08:48:57Z,24.5980,129.7430,00111
2901399,103597,2011-12-17T09:24:13Z,24.6020,129.7390,00111
2901399,103597,2011-12-17T10:55:50Z,24.5560,129.7350,00111
2901399,103597,2011-12-20T23:55:51Z,24.2700,129.6660,00111
2901399,103597,2011-12-21T00:24:13Z,24.2580,129.6530,00111
2901399,103597,2011-12-21T00:31:53Z,24.2560,129.6660,00111
2901399,103597,2011-12-21T02:06:34Z,24.2160,129.6510,00111
2901399,103597,2011-12-21T03:19:24Z,24.1800,129.6500,00111
2901399,103597,2011-12-21T04:06:10Z,24.1600,129.6300,00111
2901399,103597,2011-12-21T04:59:50Z,24.1480,129.5970,00111
2901399,103597,2011-12-21T05:46:13Z,24.1300,129.5850,00111
2901399,103597,2011-12-21T07:10:56Z,24.1010,129.5700,00111
2901399,103597,2011-12-21T08:50:13Z,24.0570,129.5530,00111
2901399,103597,2011-12-21T09:30:51Z,24.0570,129.5470,00111
2901399,103597,2011-12-21T10:08:25Z,24.0400,129.5490,00111
2901399,103597,2011-12-24T23:42:27Z,23.8100,129.5000,00111
2901399,103597,2011-12-25T00:04:01Z,23.8140,129.4620,00111
2901399,103597,2011-12-25T00:42:21Z,23.7980,129.4480,00111
2901399,103597,2011-12-25T02:23:33Z,23.7550,129.4430,00111
2901399,103597,2011-12-25T04:17:24Z,23.7020,129.4110,00111
2901399,103597,2011-12-25T05:04:10Z,23.6830,129.3940,00111
2901399,103597,2011-12-25T05:58:35Z,23.6600,129.3660,00111
2901399,103597,2011-12-25T07:14:52Z,23.6190,129.3560,00111
2901399,103597,2011-12-25T08:53:00Z,23.5680,129.3220,00111
2901399,103597,2011-12-25T09:35:33Z,23.5630,129.3220,00111
2901399,103597,2011-12-25T10:57:58Z,23.5270,129.3050,00111
2901399,103597,2011-12-29T00:09:06Z,23.3680,129.2350,00111
2901399,103597,2011-12-29T01:01:37Z,23.3580,129.1970,00111
2901399,103597,2011-12-29T03:35:43Z,23.3010,129.1850,00111
2901399,103597,2011-12-29T04:18:16Z,23.2860,129.1760,00111
2901399,103597,2011-12-29T05:15:23Z,23.2790,129.1460,00111
2901399,103597,2011-12-29T05:59:51Z,23.2660,129.1390,00111
2901399,103597,2011-12-29T07:16:54Z,23.2400,129.1170,00111
2901399,103597,2011-12-29T08:57:20Z,23.2020,129.0800,00111
2901399,103597,2011-12-29T09:41:02Z,23.1840,129.0790,00111
2901399,103597,2011-12-29T10:13:14Z,23.1780,129.0630,00111
2901399,103597,2012-01-01T23:38:57Z,23.0790,128.9630,00111
2901399,103597,2012-01-01T23:50:03Z,23.0650,129.0030,00111
2901399,103597,2012-01-02T00:14:58Z,23.0500,128.9780,00111
2901399,103597,2012-01-02T01:17:04Z,23.0450,128.9660,00111
2901399,103597,2012-01-02T04:32:11Z,22.9950,128.9120,00111
2901399,103597,2012-01-02T05:15:30Z,22.9810,128.8930,00111
2901399,103597,2012-01-02T06:58:14Z,22.9630,128.8490,00111
2901399,103597,2012-01-02T07:19:42Z,22.9560,128.8480,00111
2901399,103597,2012-01-02T09:00:31Z,22.9430,128.8060,00111
2901399,103597,2012-01-02T09:25:03Z,22.9260,128.8110,00111
2901399,103597,2012-01-02T09:47:17Z,22.9380,128.8050,00111
2901399,103597,2012-01-05T23:54:46Z,22.8570,128.7060,00111
2901399,103597,2012-01-06T00:22:22Z,22.8470,128.7200,00111
2901399,103597,2012-01-06T00:43:04Z,22.8420,128.7190,00111
2901399,103597,2012-01-06T01:36:21Z,22.8350,128.7050,00111
2901399,103597,2012-01-06T03:51:40Z,22.8070,128.6790,00111
2901399,103597,2012-01-06T04:32:41Z,22.7920,128.6740,00111
2901399,103597,2012-01-06T05:32:29Z,22.7830,128.6600,00111
2901399,103597,2012-01-06T06:11:35Z,22.7730,128.6540,00111
2901399,103597,2012-01-06T07:23:39Z,22.7590,128.6400,00111
2901399,103597,2012-01-06T09:03:19Z,22.7330,128.6020,00111
2901399,103597,2012-01-06T09:53:55Z,22.7230,128.5930,00111
2901399,103597,2012-01-06T10:17:41Z,22.7190,128.5930,00111
2901399,103597,2012-01-09T23:51:49Z,22.6050,128.5630,00111
2901399,103597,2012-01-10T00:12:54Z,22.6030,128.5440,00111
2901399,103597,2012-01-10T00:27:28Z,22.5990,128.5530,00111
2901399,103597,2012-01-10T01:54:52Z,22.5710,128.5390,00111
2901399,103597,2012-01-10T04:49:17Z,22.5300,128.5160,00111
2901399,103597,2012-01-10T05:27:37Z,22.5250,128.5240,00111
2901399,103597,2012-01-10T07:11:07Z,22.5230,128.5070,00111
2901399,103597,2012-01-10T07:27:13Z,22.5110,128.5170,00111
2901399,103597,2012-01-10T09:06:30Z,22.4970,128.4940,00111
2901399,103597,2012-01-10T09:57:52Z,22.4840,128.5040,00111
2901399,103597,2012-01-14T00:28:43Z,22.3960,128.4790,00111
2901399,103597,2012-01-14T00:31:48Z,22.4020,128.4910,00111
2901399,103597,2012-01-14T02:09:32Z,22.3840,128.4730,00111
2901399,103597,2012-01-14T04:07:36Z,22.3700,128.4680,00111
2901399,103597,2012-01-14T04:46:19Z,22.3640,128.4710,00111
2901399,103597,2012-01-14T05:48:25Z,22.3540,128.4580,00111
2901399,103597,2012-01-14T06:26:22Z,22.3440,128.4570,00111
2901399,103597,2012-01-14T07:29:14Z,22.3310,128.4630,00111
2901399,103597,2012-01-14T09:09:40Z,22.2910,128.4430,00111
2901399,103597,2012-01-14T10:02:34Z,22.2860,128.4420,00111
2901399,103597,2012-01-14T10:21:21Z,22.2820,128.4450,00111
2901399,103597,2012-01-17T23:59:19Z,22.1980,128.4560,00111
2901399,103597,2012-01-18T00:39:11Z,22.1900,128.4490,00111
2901399,103597,2012-01-18T00:48:46Z,22.1860,128.4330,00111
2901399,103597,2012-01-18T03:24:47Z,22.1460,128.4310,00111
2901399,103597,2012-01-18T04:03:07Z,22.1260,128.4350,00111
2901399,103597,2012-01-18T05:05:13Z,22.1280,128.4100,00111
2901399,103597,2012-01-18T07:32:25Z,22.1020,128.4120,00111
