PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),QC
2901191,93136,2011-11-09T12:41:10Z,17.9250,128.6910,00111
2901191,93136,2011-11-09T16:29:22Z,17.9230,128.6840,00111
2901191,93136,2011-11-09T17:29:34Z,17.9260,128.6770,00111
2901191,93136,2011-11-09T18:09:41Z,17.9260,128.6750,00111
2901191,93136,2011-11-09T19:09:08Z,17.9250,128.6750,00111
2901191,93136,2011-11-09T19:49:54Z,17.9290,128.6680,00111
2901191,93136,2011-11-09T21:32:12Z,17.9290,128.6670,00111
2901191,93136,2011-11-09T21:42:57Z,17.9310,128.6670,00111
2901191,93136,2011-11-09T22:39:03Z,17.9340,128.6660,00111
2901191,93136,2011-11-09T23:22:01Z,17.9310,128.6690,00111
2901191,93136,2011-11-09T23:33:33Z,17.9390,128.6580,00111
2901191,93136,2011-11-10T00:18:21Z,17.9450,128.6550,00111
2901191,93136,2011-11-10T01:02:48Z,17.9440,128.6630,00111
2901191,93136,2011-11-19T16:23:10Z,17.7660,129.1710,00111
2901191,93136,2011-11-19T16:26:13Z,17.7780,129.1780,00111
2901191,93136,2011-11-19T17:23:38Z,17.7890,129.1790,00111
2901191,93136,2011-11-19T18:05:21Z,17.7970,129.1920,00111
2901191,93136,2011-11-19T19:02:24Z,17.7920,129.1940,00111
2901191,93136,2011-11-19T19:08:00Z,17.7970,129.2200,00111
2901191,93136,2011-11-19T20:47:45Z,17.7920,129.2290,00111
2901191,93136,2011-11-19T22:20:20Z,17.7950,129.2380,00111
2901191,93136,2011-11-19T22:47:37Z,17.7940,129.2410,00111
2901191,93136,2011-11-19T23:27:07Z,17.7880,129.2500,00111
2901191,93136,2011-11-19T23:56:46Z,17.7830,129.2500,00111
2901191,93136,2011-11-20T00:26:37Z,17.7780,129.2610,00111
