PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),QC
2901159,80056,2011-11-07T19:30:03Z,23.1950,128.0900,00111
2901159,80056,2011-11-07T20:37:47Z,23.1930,128.0830,00111
2901159,80056,2011-11-07T22:27:55Z,23.1840,128.0880,00111
2901159,80056,2011-11-07T23:03:04Z,23.1820,128.0840,00111
2901159,80056,2011-11-08T00:08:15Z,23.1780,128.0810,00111
2901159,80056,2011-11-08T00:16:20Z,23.1780,128.0760,00111
2901159,80056,2011-11-08T00:41:31Z,23.1790,128.0790,00111
2901159,80056,2011-11-08T01:56:27Z,23.1720,128.0680,00111
2901159,80056,2011-11-08T04:09:13Z,23.1810,128.0340,00111
2901159,80056,2011-11-08T05:09:32Z,23.1860,128.0160,00111
2901159,80056,2011-11-08T06:09:46Z,23.1770,128.0150,00111
2901159,80056,2011-11-08T06:50:05Z,23.1860,128.0030,00111
2901159,80056,2011-11-08T07:45:17Z,23.2120,127.9870,00111
2901159,80056,2011-11-08T10:17:30Z,23.2410,127.9730,00111
2901159,80056,2011-11-17T16:48:18Z,23.3540,127.8610,00111
2901159,80056,2011-11-17T17:43:21Z,23.3550,127.8540,00111
2901159,80056,2011-11-17T18:25:40Z,23.3570,127.8560,00111
2901159,80056,2011-11-17T19:22:39Z,23.3570,127.8490,00111
2901159,80056,2011-11-17T19:56:31Z,23.3610,127.8440,00111
2901159,80056,2011-11-17T21:37:04Z,23.3790,127.8290,00111
2901159,80056,2011-11-17T21:54:12Z,23.3720,127.8350,00111
2901159,80056,2011-11-17T22:43:16Z,23.3840,127.8220,00111
2901159,80056,2011-11-18T00:07:25Z,23.4040,127.8160,00111
2901159,80056,2011-11-18T00:22:33Z,23.4050,127.8200,00111
2901159,80056,2011-11-18T01:46:40Z,23.4140,127.8210,00111
2901159,80056,2011-11-18T03:59:08Z,23.4240,127.8330,00111
2901159,80056,2011-11-18T04:56:26Z,23.4230,127.8340,00111
2901159,80056,2011-11-18T06:37:50Z,23.4310,127.8230,00111
2901159,80056,2011-11-18T07:07:33Z,23.4270,127.8290,00111
2901159,80056,2011-11-18T08:54:18Z,23.4500,127.8290,00111
2901159,80056,2011-11-18T10:00:00Z,23.4520,127.8500,00111
2901159,80056,2011-11-18T10:41:15Z,23.4570,127.8470,00111
2901159,80056,2011-11-27T19:15:43Z,23.4410,127.6690,00111
2901159,80056,2011-11-27T20:52:52Z,23.4340,127.6450,00111
2901159,80056,2011-11-27T22:23:41Z,23.4250,127.6280,00111
2901159,80056,2011-11-27T22:57:12Z,23.4250,127.6200,00111
2901159,80056,2011-11-28T00:00:53Z,23.4280,127.6140,00111
2901159,80056,2011-11-28T00:01:33Z,23.4230,127.6140,00111
2901159,80056,2011-11-28T00:37:58Z,23.4230,127.6070,00111
2901159,80056,2011-11-28T01:39:38Z,23.4220,127.5940,00111
2901159,80056,2011-11-28T03:57:41Z,23.4170,127.5620,00111
2901159,80056,2011-11-28T04:51:50Z,23.4180,127.5450,00111
2901159,80056,2011-11-28T05:44:03Z,23.4270,127.5280,00111
2901159,80056,2011-11-28T06:26:48Z,23.4210,127.5260,00111
2901159,80056,2011-11-28T08:03:24Z,23.4350,127.5000,00111
2901159,80056,2011-11-28T10:06:04Z,23.4410,127.4810,00111
2901159,80056,2011-12-07T20:12:31Z,23.4170,127.2770,00111
2901159,80056,2011-12-07T21:52:31Z,23.4010,127.2770,00111
2901159,80056,2011-12-07T22:04:19Z,23.4060,127.2780,00111
2901159,80056,2011-12-07T22:23:20Z,23.3960,127.2770,00111
2901159,80056,2011-12-07T23:43:04Z,23.3850,127.2740,00111
2901159,80056,2011-12-07T23:53:33Z,23.3800,127.2720,00111
2901159,80056,2011-12-08T00:02:35Z,23.3820,127.2700,00111
2901159,80056,2011-12-08T01:33:28Z,23.3710,127.2580,00111
2901159,80056,2011-12-08T03:53:00Z,23.3610,127.2330,00111
2901159,80056,2011-12-08T04:41:18Z,23.3540,127.2220,00111
2901159,80056,2011-12-08T06:25:34Z,23.3560,127.1940,00111
2901159,80056,2011-12-08T07:22:53Z,23.3580,127.1810,00111
2901159,80056,2011-12-08T09:05:42Z,23.3530,127.1520,00111
2901159,80056,2011-12-08T09:36:13Z,23.3560,127.1440,00111
2901159,80056,2011-12-17T17:20:30Z,23.4900,126.8460,00111
2901159,80056,2011-12-17T18:11:56Z,23.4920,126.8320,00111
2901159,80056,2011-12-17T18:59:49Z,23.4900,126.8240,00111
2901159,80056,2011-12-17T19:31:45Z,23.4980,126.8200,00111
2901159,80056,2011-12-17T21:07:16Z,23.4940,126.8020,00111
2901159,80056,2011-12-17T23:23:44Z,23.5070,126.7770,00111
2901159,80056,2011-12-17T23:26:54Z,23.5050,126.7800,00111
2901159,80056,2011-12-17T23:47:07Z,23.5050,126.7800,00111
2901159,80056,2011-12-18T01:26:47Z,23.5120,126.7640,00111
2901159,80056,2011-12-18T03:45:33Z,23.5130,126.7530,00111
2901159,80056,2011-12-18T04:32:42Z,23.5160,126.7500,00111
2901159,80056,2011-12-18T05:25:13Z,23.5220,126.7420,00111
2901159,80056,2011-12-18T06:13:31Z,23.5190,126.7340,00111
2901159,80056,2011-12-18T06:40:44Z,23.5120,126.7350,00111
2901159,80056,2011-12-18T08:18:06Z,23.5220,126.7290,00111
2901159,80056,2011-12-18T10:38:24Z,23.5250,126.7170,00111
2901159,80056,2011-12-27T22:52:13Z,23.8030,126.6840,00111
2901159,80056,2011-12-27T23:07:54Z,23.8070,126.6840,00111
2901159,80056,2011-12-27T23:41:04Z,23.8140,126.6810,00111
2901159,80056,2011-12-28T00:29:20Z,23.8200,126.6720,00111
2901159,80056,2011-12-28T00:47:29Z,23.8240,126.6710,00111
2901159,80056,2011-12-28T01:22:32Z,23.8280,126.6650,00111
2901159,80056,2011-12-28T03:40:44Z,23.8560,126.6410,00111
2901159,80056,2011-12-28T04:30:42Z,23.8610,126.6360,00111
2901159,80056,2011-12-28T05:22:19Z,23.8640,126.6390,00111
2901159,80056,2011-12-28T06:06:36Z,23.8660,126.6220,00111
2901159,80056,2011-12-28T07:41:24Z,23.8580,126.6080,00111
2901159,80056,2011-12-28T09:20:45Z,23.8450,126.5880,00111
2901159,80056,2011-12-28T10:03:37Z,23.8600,126.5980,00111
2901159,80056,2011-12-28T10:19:47Z,23.8540,126.6040,00111
2901159,80056,2012-01-06T17:03:49Z,24.1680,126.8530,00111
2901159,80056,2012-01-06T18:01:56Z,24.1650,126.8440,00111
2901159,80056,2012-01-06T18:42:34Z,24.1640,126.8370,00111
2901159,80056,2012-01-06T19:45:49Z,24.1640,126.8320,00111
2901159,80056,2012-01-06T21:23:57Z,24.1670,126.8350,00111
2901159,80056,2012-01-06T22:15:11Z,24.1690,126.8200,00111
2901159,80056,2012-01-06T22:48:44Z,24.1660,126.8190,00111
2901159,80056,2012-01-06T23:33:31Z,24.1680,126.8200,00111
2901159,80056,2012-01-06T23:55:25Z,24.1660,126.8150,00111
2901159,80056,2012-01-07T00:27:39Z,24.1650,126.8160,00111
2901159,80056,2012-01-07T01:12:50Z,24.1640,126.8140,00111
2901159,80056,2012-01-07T02:55:37Z,24.1590,126.8160,00111
2901159,80056,2012-01-07T03:35:47Z,24.1490,126.8090,00111
2901159,80056,2012-01-07T04:23:00Z,24.1470,126.8090,00111
2901159,80056,2012-01-07T05:19:17Z,24.1470,126.8000,00111
2901159,80056,2012-01-07T05:57:37Z,24.1470,126.8010,00111
2901159,80056,2012-01-07T07:01:15Z,24.1480,126.7850,00111
2901159,80056,2012-01-07T08:40:43Z,24.1620,126.7740,00111
2901159,80056,2012-01-07T09:30:06Z,24.1650,126.7590,00111
2901159,80056,2012-01-07T10:05:15Z,24.1730,126.7520,00111
2901159,80056,2012-01-16T19:06:01Z,24.1830,127.0630,00111
2901159,80056,2012-01-16T20:43:46Z,24.1870,127.0780,00111
2901159,80056,2012-01-16T22:28:02Z,24.1820,127.1000,00111
