PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),QC
2901160,40948,2011-11-08T18:37:30Z,18.5200,125.7620,00111
2901160,40948,2011-11-08T19:20:11Z,18.5140,125.7570,00111
2901160,40948,2011-11-08T20:13:38Z,18.5200,125.7590,00111
2901160,40948,2011-11-08T21:56:06Z,18.5310,125.7530,00111
2901160,40948,2011-11-08T22:06:33Z,18.5250,125.7530,00111
2901160,40948,2011-11-08T22:51:19Z,18.5290,125.7440,00111
2901160,40948,2011-11-08T23:43:09Z,18.5280,125.7470,00111
2901160,40948,2011-11-08T23:55:48Z,18.5250,125.7390,00111
2901160,40948,2011-11-09T00:31:04Z,18.5300,125.7370,00111
2901160,40948,2011-11-09T01:33:48Z,18.5360,125.7340,00111
2901160,40948,2011-11-09T03:55:46Z,18.5540,125.7220,00111
2901160,40948,2011-11-09T04:56:32Z,18.5630,125.7160,00111
2901160,40948,2011-11-09T05:36:15Z,18.5730,125.7120,00111
2901160,40948,2011-11-09T06:39:38Z,18.5880,125.7120,00111
2901160,40948,2011-11-09T07:23:55Z,18.5990,125.7130,00111
2901160,40948,2011-11-09T09:08:11Z,18.6180,125.7120,00111
2901160,40948,2011-11-09T10:06:04Z,18.6340,125.7140,00111
2901160,40948,2011-11-18T21:14:19Z,18.7430,125.3710,00111
2901160,40948,2011-11-18T22:34:23Z,18.7450,125.3660,00111
2901160,40948,2011-11-18T23:07:47Z,18.7440,125.3610,00111
2901160,40948,2011-11-18T23:49:34Z,18.7380,125.3610,00111
2901160,40948,2011-11-19T00:08:21Z,18.7420,125.3640,00111
2901160,40948,2011-11-19T00:51:24Z,18.7460,125.3580,00111
2901160,40948,2011-11-19T01:26:39Z,18.7410,125.3570,00111
2901160,40948,2011-11-19T03:50:41Z,18.7410,125.3400,00111
2901160,40948,2011-11-19T04:47:48Z,18.7430,125.3280,00111
2901160,40948,2011-11-19T05:34:00Z,18.7470,125.3140,00111
2901160,40948,2011-11-19T06:31:35Z,18.7570,125.2930,00111
2901160,40948,2011-11-19T06:41:45Z,18.7490,125.2970,00111
2901160,40948,2011-11-19T08:19:01Z,18.7820,125.2560,00111
2901160,40948,2011-11-19T10:16:19Z,18.8210,125.2400,00111
2901160,40948,2011-11-28T22:34:22Z,19.0640,124.9370,00111
2901160,40948,2011-11-28T23:41:04Z,19.0700,124.9370,00111
2901160,40948,2011-11-28T23:52:57Z,19.0630,124.9400,00111
2901160,40948,2011-11-29T00:15:11Z,19.0630,124.9240,00111
2901160,40948,2011-11-29T01:20:31Z,19.0640,124.9270,00111
2901160,40948,2011-11-29T03:43:43Z,19.0980,124.8770,00111
2901160,40948,2011-11-29T04:41:02Z,19.1110,124.8700,00111
2901160,40948,2011-11-29T06:26:23Z,19.1500,124.8580,00111
2901160,40948,2011-11-29T07:40:21Z,19.1730,124.8480,00111
2901160,40948,2011-11-29T09:22:49Z,19.2170,124.8550,00111
2901160,40948,2011-11-29T09:46:53Z,19.2070,124.8480,00111
2901160,40948,2011-12-08T23:33:22Z,19.2280,124.5670,00111
2901160,40948,2011-12-08T23:36:08Z,19.2270,124.5690,00111
2901160,40948,2011-12-08T23:40:21Z,19.2270,124.5730,00111
2901160,40948,2011-12-09T01:13:30Z,19.2280,124.5540,00111
2901160,40948,2011-12-09T01:15:02Z,19.2260,124.5580,00111
2901160,40948,2011-12-09T03:39:33Z,19.2210,124.5530,00111
2901160,40948,2011-12-09T06:13:15Z,19.2240,124.5480,00111
2901160,40948,2011-12-09T06:58:52Z,19.2220,124.5520,00111
2901160,40948,2011-12-09T08:34:42Z,19.2190,124.5470,00111
2901160,40948,2011-12-18T18:49:05Z,19.0680,124.3400,00111
2901160,40948,2011-12-18T19:06:40Z,19.0650,124.3410,00111
2901160,40948,2011-12-18T20:46:09Z,19.0610,124.3420,00111
2901160,40948,2011-12-18T23:02:48Z,19.0550,124.3400,00111
2901160,40948,2011-12-18T23:15:47Z,19.0550,124.3410,00111
2901160,40948,2011-12-19T00:42:51Z,19.0520,124.3390,00111
2901160,40948,2011-12-19T00:54:21Z,19.0480,124.3400,00111
2901160,40948,2011-12-19T01:09:59Z,19.0460,124.3300,00111
2901160,40948,2011-12-19T02:49:12Z,19.0470,124.3140,00111
2901160,40948,2011-12-19T03:34:58Z,19.0350,124.3170,00111
2901160,40948,2011-12-19T05:17:47Z,19.0640,124.3110,00111
2901160,40948,2011-12-19T06:03:37Z,19.0740,124.3140,00111
2901160,40948,2011-12-19T08:00:37Z,19.0910,124.3360,00111
2901160,40948,2011-12-19T09:35:41Z,19.1070,124.3500,00111
2901160,40948,2011-12-19T10:16:32Z,19.0900,124.3780,00111
2901160,40948,2011-12-19T10:27:34Z,19.0920,124.3790,00111
2901160,40948,2011-12-19T11:56:04Z,19.0840,124.3870,00111
