PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PRES_ADJUSTED (decibar),TEMP_ADJUSTED (degree_Celsius),PSAL_ADJUSTED (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER,DATA_MODE
2901014,064009,2011-11-04T05:38:27Z,21.3710,126.3080,0,28.324,,0,,,00111129199,V1_064009_065,PRES,PRES_ADJ=PRES; PRES_ADJ_ERR=Manufacturer sensor accuracy,None,None,PRES,23/03/2017 10:56:30,Primary sampling: averaged [25 decibar average from bottom to 215 decibar, 10 decibar average from 195 decibar to surface],1,1,D
2901014,064009,2011-11-04T05:38:27Z,21.3710,126.3080,5,28.319,,5,,,00111129199,V1_064009_065,PRES,PRES_ADJ=PRES; PRES_ADJ_ERR=Manufacturer sensor accuracy,None,None,PRES,23/03/2017 10:56:30,Primary sampling: averaged [25 decibar average from bottom to 215 decibar, 10 decibar average from 195 decibar to surface],1,1,D
2901014,064009,2011-11-04T05:38:27Z,21.3710,126.3080,16,28.288,34.588,16,28.288,34.5824,00111111111,V1_064009_065,PRES,PRES_ADJ=PRES; PRES_ADJ_ERR=Manufacturer sensor accuracy,None,None,PRES,23/03/2017 10:56:30,Primary sampling: averaged [25 decibar average from bottom to 215 decibar, 10 decibar average from 195 decibar to surface],1,1,D
2901014,064009,2011-11-04T05:38:27Z,21.3710,126.3080,26,28.271,34.588,26,28.271,34.5824,00111111111,V1_064009_065,PRES,PRES_ADJ=PRES; PRES_ADJ_ERR=Manufacturer sensor accuracy,None,None,PRES,23/03/2017 10:56:30,Primary sampling: averaged [25 decibar average from bottom to 215 decibar, 10 decibar average from 195 decibar to surface],1,1,D
2901014,064009,2011-11-04T05:38:27Z,21.3710,126.3080,35,28.263,34.588,35,28.263,34.5824,00111111111,V1_064009_065,PRES,PRES_ADJ=PRES; PRES_ADJ_ERR=Manufacturer sensor accuracy,None,None,PRES,23/03/2017 10:56:30,Primary sampling: averaged [25 decibar average from bottom to 215 decibar, 10 decibar average from 195 decibar to surface],1,1,D
2901014,064009,2011-11-04T05:38:27Z,21.3710,126.3080,45,28.159,34.587,45,28.159,34.5814,00111111111,V1_064009_065,PRES,PRES_ADJ=PRES; PRES_ADJ_ERR=Manufacturer sensor accuracy,None,None,PRES,23/03/2017 10:56:30,Primary sampling: averaged [25 decibar average from bottom to 215 decibar, 10 decibar average from 195 decibar to surface],1,1,D
2901014,064009,2011-11-04T05:38:27Z,21.3710,126.3080,55,27.002,34.666,55,27.002,34.6604,00111111111,V1_064009_065,PRES,PRES_ADJ=PRES; PRES_ADJ_ERR=Manufacturer sensor accuracy,None,None,PRES,23/03/2017 10:56:30,Primary sampling: averaged [25 decibar average from bottom to 215 decibar, 10 decibar average from 195 decibar to surface],1,1,D
2901014,064009,2011-11-04T05:38:27Z,21.3710,126.3080,66,25.681,34.764,66,25.681,34.7584,00111111111,V1_064009_065,PRES,PRES_ADJ=PRES; PRES_ADJ_ERR=Manufacturer sensor accuracy,None,None,PRES,23/03/2017 10:56:30,Primary sampling: averaged [25 decibar average from bottom to 215 decibar, 10 decibar average from 195 decibar to surface],1,1,D
2901014,064009,2011-11-04T05:38:27Z,21.3710,126.3080,76,24.457,34.839,76,24.457,34.8334,00111111111,V1_064009_065,PRES,PRES_ADJ=PRES; PRES_ADJ_ERR=Manufacturer sensor accuracy,None,None,PRES,23/03/2017 10:56:30,Primary sampling: averaged [25 decibar average from bottom to 215 decibar, 10 decibar average from 195 decibar to surface],1,1,D
2901014,064009,2011-11-04T05:38:27Z,21.3710,126.3080,86,23.796,34.862,86,23.796,34.8564,00111111111,V1_064009_065,PRES,PRES_ADJ=PRES; PRES_ADJ_ERR=Manufacturer sensor accuracy,None,None,PRES,23/03/2017 10:56:30,Primary sampling: averaged [25 decibar average from bottom to 215 decibar, 10 decibar average from 195 decibar to surface],1,1,D
2901014,064009,2011-11-04T05:38:27Z,21.3710,126.3080,96,23.389,34.862,96,23.389,34.8564,00111111111,V1_064009_065,PRES,PRES_ADJ=PRES; PRES_ADJ_ERR=Manufacturer sensor accuracy,None,None,PRES,23/03/2017 10:56:30,Primary sampling: averaged [25 decibar average from bottom to 215 decibar, 10 decibar average from 195 decibar to surface],1,1,D
2901014,064009,2011-11-04T05:38:27Z,21.3710,126.3080,106,22.649,34.869,106,22.649,34.8634,00111111111,V1_064009_065,PRES,PRES_ADJ=PRES; PRES_ADJ_ERR=Manufacturer sensor accuracy,None,None,PRES,23/03/2017 10:56:30,Primary sampling: averaged [25 decibar average from bottom to 215 decibar, 10 decibar average from 195 decibar to surface],1,1,D
2901014,064009,2011-11-04T05:38:27Z,21.3710,126.3080,116,22.114,34.86,116,22.114,34.8544,00111111111,V1_064009_065,PRES,PRES_ADJ=PRES; PRES_ADJ_ERR=Manufacturer sensor accuracy,None,None,PRES,23/03/2017 10:56:30,Primary sampling: averaged [25 decibar average from bottom to 215 decibar, 10 decibar average from 195 decibar to surface],1,1,D
