PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),QC
2901588,55384,2011-11-07T05:15:04Z,18.8850,126.4110,00111
2901588,55384,2011-11-07T05:57:01Z,18.8950,126.4070,00111
2901588,55384,2011-11-07T06:32:56Z,18.8940,126.4250,00111
2901588,55384,2011-11-07T07:01:32Z,18.9060,126.4120,00111
2901588,55384,2011-11-07T08:08:27Z,18.8990,126.4150,00111
2901588,55384,2011-11-07T10:06:58Z,18.8990,126.4390,00111
2901588,55384,2011-11-07T10:26:15Z,18.9120,126.4240,00111
2901588,55384,2011-11-17T05:07:31Z,18.9560,126.0840,00111
2901588,55384,2011-11-17T06:48:33Z,18.9580,126.0820,00111
2901588,55384,2011-11-17T07:29:21Z,18.9550,126.0810,00111
2901588,55384,2011-11-17T09:12:12Z,18.9610,126.0650,00111
2901588,55384,2011-11-17T10:07:15Z,18.9580,126.0720,00111
2901588,55384,2011-11-17T11:05:21Z,18.9630,126.0570,00111
2901588,55384,2011-11-27T05:02:14Z,18.9340,125.6510,00111
2901588,55384,2011-11-27T05:45:55Z,18.9330,125.6460,00111
2901588,55384,2011-11-27T06:40:39Z,18.9440,125.6300,00111
2901588,55384,2011-11-27T06:51:48Z,18.9340,125.6320,00111
2901588,55384,2011-11-27T08:33:41Z,18.9420,125.5920,00111
2901588,55384,2011-11-27T10:27:44Z,18.9530,125.5580,00111
2901588,55384,2011-12-07T04:58:14Z,18.8570,125.1980,00111
2901588,55384,2011-12-07T05:42:09Z,18.8690,125.2080,00111
2901588,55384,2011-12-07T06:40:56Z,18.8750,125.2090,00111
2901588,55384,2011-12-07T07:45:43Z,18.8870,125.2040,00111
2901588,55384,2011-12-07T09:29:54Z,18.9030,125.2050,00111
2901588,55384,2011-12-07T09:59:24Z,18.9010,125.2090,00111
2901588,55384,2011-12-07T11:10:43Z,18.9150,125.2020,00111
2901588,55384,2011-12-17T05:36:58Z,18.7850,124.9210,00111
2901588,55384,2011-12-17T06:31:57Z,18.7900,124.9270,00111
2901588,55384,2011-12-17T07:04:26Z,18.7970,124.9180,00111
2901588,55384,2011-12-17T08:40:56Z,18.8110,124.9150,00111
2901588,55384,2011-12-17T10:51:20Z,18.8260,124.9020,00111
2901588,55384,2011-12-17T11:05:13Z,18.8280,124.9000,00111
2901588,55384,2011-12-27T05:39:37Z,18.7420,124.7070,00111
2901588,55384,2011-12-27T06:18:43Z,18.7570,124.7030,00111
2901588,55384,2011-12-27T07:58:40Z,18.7720,124.6890,00111
2901588,55384,2011-12-27T09:43:31Z,18.7690,124.6890,00111
2901588,55384,2011-12-27T10:28:53Z,18.7960,124.6960,00111
2901588,55384,2011-12-27T10:31:50Z,18.7970,124.7000,00111
2901588,55384,2012-01-06T05:28:01Z,18.8950,124.6140,00111
2901588,55384,2012-01-06T06:08:39Z,18.9040,124.6150,00111
2901588,55384,2012-01-06T07:21:19Z,18.9170,124.6190,00111
2901588,55384,2012-01-06T09:04:47Z,18.9410,124.6280,00111
2901588,55384,2012-01-06T09:53:07Z,18.9510,124.6400,00111
2901588,55384,2012-01-06T10:12:03Z,18.9510,124.6390,00111
2901588,55384,2012-01-26T05:19:07Z,19.0610,124.4040,00111
2901588,55384,2012-01-26T05:52:36Z,19.0620,124.4100,00111
2901588,55384,2012-01-26T07:36:27Z,19.0630,124.4190,00111
2901588,55384,2012-01-26T07:41:36Z,19.0640,124.4140,00111
2901588,55384,2012-01-26T09:18:56Z,19.0720,124.4150,00111
2901588,55384,2012-01-26T10:15:54Z,19.0710,124.4290,00111
2901588,55384,2012-01-26T11:14:40Z,19.0840,124.4320,00111
