PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),QC
2900894,30192,2011-11-02T22:23:41Z,19.7440,125.8120,00111
2900894,30192,2011-11-02T22:45:55Z,19.7490,125.8200,00111
2900894,30192,2011-11-03T00:18:22Z,19.7430,125.8370,00111
2900894,30192,2011-11-03T01:58:14Z,19.7340,125.8460,00111
2900894,30192,2011-11-03T03:20:45Z,19.7260,125.8670,00111
2900894,30192,2011-11-03T04:23:29Z,19.7190,125.8670,00111
2900894,30192,2011-11-03T04:59:32Z,19.7480,125.8570,00111
2900894,30192,2011-11-03T06:00:58Z,19.7470,125.8500,00111
2900894,30192,2011-11-03T06:30:53Z,19.7470,125.8550,00111
2900894,30192,2011-11-12T23:47:46Z,19.8630,125.8010,00111
2900894,30192,2011-11-13T01:49:48Z,19.8660,125.7940,00111
2900894,30192,2011-11-13T03:15:34Z,19.8470,125.7830,00111
2900894,30192,2011-11-13T04:14:21Z,19.8450,125.7770,00111
2900894,30192,2011-11-13T04:55:50Z,19.8830,125.7670,00111
2900894,30192,2011-11-13T05:54:09Z,19.8870,125.7430,00111
2900894,30192,2011-11-13T07:27:32Z,19.8990,125.7210,00111
2900894,30192,2011-11-22T23:25:28Z,20.0170,125.6650,00111
2900894,30192,2011-11-23T00:04:49Z,20.0070,125.6680,00111
2900894,30192,2011-11-23T00:54:31Z,20.0080,125.6660,00111
2900894,30192,2011-11-23T01:05:43Z,20.0050,125.6620,00111
2900894,30192,2011-11-23T01:42:49Z,19.9980,125.6610,00111
2900894,30192,2011-11-23T04:46:54Z,19.9950,125.6420,00111
2900894,30192,2011-11-23T05:44:02Z,19.9860,125.6120,00111
2900894,30192,2011-11-23T06:46:45Z,19.9770,125.6100,00111
2900894,30192,2011-12-02T22:41:23Z,19.8140,125.6130,00111
2900894,30192,2011-12-02T23:05:51Z,19.8040,125.6080,00111
2900894,30192,2011-12-02T23:57:34Z,19.7940,125.5880,00111
2900894,30192,2011-12-03T00:20:22Z,19.7780,125.6080,00111
2900894,30192,2011-12-03T01:36:59Z,19.7450,125.6050,00111
2900894,30192,2011-12-03T04:46:29Z,19.6710,125.5570,00111
2900894,30192,2011-12-03T05:38:00Z,19.6560,125.5420,00111
2900894,30192,2011-12-03T06:28:03Z,19.6290,125.5250,00111
2900894,30192,2011-12-12T21:29:25Z,19.4840,125.6530,00111
2900894,30192,2011-12-12T22:06:10Z,19.4820,125.6550,00111
2900894,30192,2011-12-12T22:47:07Z,19.4790,125.6550,00111
2900894,30192,2011-12-12T23:45:31Z,19.4710,125.6690,00111
2900894,30192,2011-12-12T23:51:10Z,19.4720,125.6680,00111
2900894,30192,2011-12-13T00:26:03Z,19.4680,125.6710,00111
2900894,30192,2011-12-13T01:30:29Z,19.4630,125.6750,00111
2900894,30192,2011-12-13T03:02:05Z,19.4540,125.6820,00111
2900894,30192,2011-12-13T04:39:25Z,19.4590,125.6600,00111
2900894,30192,2011-12-13T05:33:21Z,19.4620,125.6560,00111
2900894,30192,2011-12-13T06:22:07Z,19.4820,125.6370,00111
2900894,30192,2011-12-13T07:02:27Z,19.4700,125.6390,00111
2900894,30192,2011-12-13T07:13:27Z,19.4790,125.6320,00111
2900894,30192,2011-12-22T23:09:37Z,19.5450,125.8090,00111
2900894,30192,2011-12-22T23:44:26Z,19.5400,125.8170,00111
2900894,30192,2011-12-23T00:06:44Z,19.5470,125.8060,00111
2900894,30192,2011-12-23T00:50:04Z,19.5480,125.8130,00111
2900894,30192,2011-12-23T01:24:38Z,19.5370,125.8240,00111
2900894,30192,2011-12-23T04:34:07Z,19.5280,125.7780,00111
2900894,30192,2011-12-23T05:18:59Z,19.5340,125.7670,00111
2900894,30192,2011-12-23T06:14:52Z,19.5410,125.7500,00111
2900894,30192,2011-12-23T07:00:01Z,19.5500,125.7380,00111
2900894,30192,2012-01-01T22:33:56Z,19.6250,125.8030,00111
2900894,30192,2012-01-01T23:40:05Z,19.6120,125.7970,00111
2900894,30192,2012-01-01T23:54:38Z,19.6190,125.7900,00111
2900894,30192,2012-01-02T00:15:22Z,19.6160,125.7960,00111
2900894,30192,2012-01-02T01:14:14Z,19.6050,125.8050,00111
2900894,30192,2012-01-02T04:28:12Z,19.6070,125.7710,00111
2900894,30192,2012-01-02T05:10:29Z,19.6050,125.7740,00111
2900894,30192,2012-01-02T06:08:56Z,19.6030,125.7720,00111
2900894,30192,2012-01-02T06:52:20Z,19.5980,125.7780,00111
2900894,30192,2012-01-02T07:17:53Z,19.5960,125.7890,00111
2900894,30192,2012-01-11T23:29:01Z,19.6020,125.7240,00111
2900894,30192,2012-01-11T23:32:21Z,19.6030,125.7240,00111
2900894,30192,2012-01-11T23:38:29Z,19.6010,125.7260,00111
2900894,30192,2012-01-12T01:10:29Z,19.5950,125.7100,00111
2900894,30192,2012-01-12T05:01:14Z,19.5760,125.6760,00111
2900894,30192,2012-01-12T06:04:35Z,19.5730,125.6490,00111
2900894,30192,2012-01-12T06:36:33Z,19.5640,125.6530,00111
2900894,30192,2012-01-21T22:04:41Z,19.3420,125.5580,00111
2900894,30192,2012-01-21T23:15:33Z,19.3670,125.5940,00111
2900894,30192,2012-01-21T23:24:39Z,19.3660,125.5980,00111
2900894,30192,2012-01-22T00:47:15Z,19.3420,125.5940,00111
2900894,30192,2012-01-22T00:49:21Z,19.3410,125.5920,00111
2900894,30192,2012-01-22T01:04:12Z,19.3400,125.5790,00111
2900894,30192,2012-01-22T02:44:09Z,19.3270,125.5640,00111
2900894,30192,2012-01-22T04:16:33Z,19.3020,125.5480,00111
2900894,30192,2012-01-22T04:54:55Z,19.2950,125.5400,00111
2900894,30192,2012-01-22T06:04:36Z,19.2910,125.5130,00111
2900894,30192,2012-01-22T06:39:39Z,19.2830,125.5040,00111
2900894,30192,2012-01-31T21:19:33Z,19.1290,125.4920,00111
