PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
53903,2012-01-23T19:00:00Z,17.7960,125.4290,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-23T20:00:00Z,17.7960,125.4270,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-23T21:00:00Z,17.7960,125.4270,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-23T22:00:00Z,17.7960,125.4270,27,0,,,,,,,,,,,0111179999999999
53903,2012-01-23T23:00:00Z,17.7960,125.4270,27,0,,,,,,,,,,,0111179999999999
53903,2012-01-24T00:00:00Z,17.7960,125.4270,27,0,,,,,,,,,,,0111179999999999
53903,2012-01-24T01:00:00Z,17.8040,125.4140,27,0,,,,,,,,,,,0111179999999999
53903,2012-01-24T02:00:00Z,17.8180,125.4250,27,0,,,,,,,,,,,0111179999999999
53903,2012-01-24T03:00:00Z,17.8180,125.4250,27,0,,,,,,,,,,,0111179999999999
53903,2012-01-24T04:00:00Z,17.8190,125.4380,27,0,,,,,,,,,,,0111179999999999
53903,2012-01-24T05:00:00Z,17.8190,125.4380,27,0,,,,,,,,,,,0111179999999999
53903,2012-01-24T06:00:00Z,17.8260,125.4440,27,0,,,,,,,,,,,0111179999999999
53903,2012-01-24T07:00:00Z,17.8250,125.4480,27,0,,,,,,,,,,,0111179999999999
53903,2012-01-24T08:00:00Z,17.8250,125.4480,27,0,,,,,,,,,,,0111179999999999
53903,2012-01-24T09:00:00Z,17.8340,125.4440,27,0,,,,,,,,,,,0111179999999999
53903,2012-01-24T10:00:00Z,17.8250,125.4480,27,0,,,,,,,,,,,0111179999999999
53903,2012-01-24T11:00:00Z,17.8430,125.4180,27,0,,,,,,,,,,,0111179999999999
53903,2012-01-24T12:00:00Z,17.8510,125.4150,27,0,,,,,,,,,,,0111179999999999
53903,2012-01-24T13:00:00Z,17.8570,125.4260,27,0,,,,,,,,,,,0111179999999999
53903,2012-01-24T14:00:00Z,17.8570,125.4260,27,0,,,,,,,,,,,0111179999999999
53903,2012-01-24T15:00:00Z,17.8780,125.4550,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-24T16:00:00Z,17.8780,125.4550,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-24T17:00:00Z,17.8740,125.4600,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-24T18:00:00Z,17.8750,125.4660,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-24T19:00:00Z,17.8750,125.4660,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-24T20:00:00Z,17.8720,125.4680,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-24T21:00:00Z,17.8720,125.4680,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-24T22:00:00Z,17.8700,125.4710,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-24T23:00:00Z,17.8700,125.4710,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-25T00:00:00Z,17.8670,125.4760,27,0,,,,,,,,,,,0111179999999999
53903,2012-01-25T01:00:00Z,17.8640,125.4680,27,0,,,,,,,,,,,0111179999999999
53903,2012-01-25T02:00:00Z,17.8580,125.4700,27,0,,,,,,,,,,,0111179999999999
53903,2012-01-25T03:00:00Z,17.8580,125.4700,27.1,0,,,,,,,,,,,0111179999999999
53903,2012-01-25T04:00:00Z,17.8630,125.4810,27.1,0,,,,,,,,,,,0111179999999999
53903,2012-01-25T05:00:00Z,17.8570,125.4880,27.2,0,,,,,,,,,,,0111179999999999
53903,2012-01-25T06:00:00Z,17.8560,125.4890,27.1,0,,,,,,,,,,,0111179999999999
53903,2012-01-25T07:00:00Z,17.8570,125.4880,27.1,0,,,,,,,,,,,0111179999999999
53903,2012-01-25T08:00:00Z,17.8570,125.4880,27,0,,,,,,,,,,,0111179999999999
53903,2012-01-25T09:00:00Z,17.8570,125.4880,27,0,,,,,,,,,,,0111179999999999
53903,2012-01-25T10:00:00Z,17.8670,125.5040,27,0,,,,,,,,,,,0111179999999999
53903,2012-01-25T11:00:00Z,17.8690,125.4840,27,0,,,,,,,,,,,0111179999999999
53903,2012-01-25T12:00:00Z,17.8690,125.4840,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-25T13:00:00Z,17.8790,125.4710,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-25T14:00:00Z,17.8790,125.4710,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-25T15:00:00Z,17.8910,125.4950,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-25T16:00:00Z,17.8920,125.4930,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-25T17:00:00Z,17.8910,125.4950,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-25T18:00:00Z,17.8910,125.4950,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-25T19:00:00Z,17.8910,125.5080,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-25T20:00:00Z,17.8910,125.5080,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-25T21:00:00Z,17.8910,125.5080,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-25T22:00:00Z,17.8930,125.5070,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-25T23:00:00Z,17.8930,125.5070,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-26T00:00:00Z,17.8930,125.5070,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-26T01:00:00Z,17.9160,125.4830,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-26T02:00:00Z,17.9160,125.4800,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-26T03:00:00Z,17.9160,125.4800,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-26T04:00:00Z,17.9160,125.4800,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-26T05:00:00Z,17.9330,125.5020,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-26T06:00:00Z,17.9380,125.5030,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-26T07:00:00Z,17.9480,125.5050,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-26T08:00:00Z,17.9480,125.5040,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-26T09:00:00Z,17.9480,125.5040,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-26T10:00:00Z,17.9700,125.5000,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-26T11:00:00Z,17.9810,125.4980,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-26T12:00:00Z,17.9940,125.4930,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-26T13:00:00Z,17.9940,125.4930,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-26T14:00:00Z,17.9940,125.4930,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-26T15:00:00Z,17.9940,125.4930,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-26T16:00:00Z,17.9940,125.4930,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-26T17:00:00Z,18.0120,125.5150,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-26T18:00:00Z,18.0220,125.5190,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-26T19:00:00Z,18.0250,125.5300,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-26T20:00:00Z,18.0220,125.5400,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-26T21:00:00Z,18.0220,125.5400,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-26T22:00:00Z,18.0220,125.5400,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-26T23:00:00Z,18.0290,125.5480,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-27T00:00:00Z,18.0330,125.5440,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-27T01:00:00Z,18.0330,125.5440,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-27T02:00:00Z,18.0330,125.5440,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-27T03:00:00Z,18.0400,125.5760,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-27T04:00:00Z,18.0400,125.5760,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-27T05:00:00Z,18.0450,125.5770,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-27T06:00:00Z,18.0450,125.5820,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-27T07:00:00Z,18.0470,125.5980,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-27T08:00:00Z,18.0470,125.5980,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-27T09:00:00Z,18.0470,125.5980,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-27T10:00:00Z,18.0450,125.6100,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-27T11:00:00Z,18.0450,125.6100,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-27T12:00:00Z,18.0450,125.6080,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-27T13:00:00Z,18.0450,125.6080,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-27T15:00:00Z,18.0410,125.6050,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-27T16:00:00Z,18.0450,125.6120,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-27T17:00:00Z,18.0530,125.6290,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-27T18:00:00Z,18.0540,125.6150,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-27T19:00:00Z,18.0570,125.6230,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-27T20:00:00Z,18.0570,125.6260,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-27T21:00:00Z,18.0660,125.6360,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-27T22:00:00Z,18.0780,125.6310,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-27T23:00:00Z,18.0750,125.6340,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-28T00:00:00Z,18.0840,125.6330,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-28T01:00:00Z,18.0870,125.6330,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-28T02:00:00Z,18.0970,125.6410,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-28T03:00:00Z,18.0940,125.6530,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-28T04:00:00Z,18.0940,125.6530,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-28T05:00:00Z,18.1040,125.6630,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-28T06:00:00Z,18.1060,125.6650,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-28T07:00:00Z,18.1060,125.6650,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-28T08:00:00Z,18.1140,125.7020,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-28T09:00:00Z,18.1140,125.7000,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-28T10:00:00Z,18.1140,125.7000,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-28T11:00:00Z,18.1230,125.7140,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-28T12:00:00Z,18.1240,125.7180,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-28T13:00:00Z,18.1250,125.7230,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-28T14:00:00Z,18.1250,125.7230,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-28T15:00:00Z,18.1250,125.7230,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-28T16:00:00Z,18.1250,125.7230,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-28T17:00:00Z,18.1190,125.7410,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-28T18:00:00Z,18.1160,125.7450,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-28T19:00:00Z,18.1150,125.7590,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-28T20:00:00Z,18.1050,125.7670,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-28T21:00:00Z,18.1110,125.7790,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-28T22:00:00Z,18.1110,125.7790,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-28T23:00:00Z,18.1030,125.7950,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-29T00:00:00Z,18.0960,125.7860,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-29T00:00:00Z,18.0940,125.7910,,0,-4.7,1.6,-0.03,0.01,26.81,0.5,312,15,0.049,-0.082,0111971111171111
53903,2012-01-29T01:00:00Z,18.0940,125.7880,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-29T02:00:00Z,18.0890,125.7970,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-29T03:00:00Z,18.0890,125.7970,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-29T03:00:00Z,18.0940,125.7970,,0,-4.1,0.4,-0.03,0,26.85,0.5,312,15,0.127,0.113,0111971111171111
53903,2012-01-29T04:00:00Z,18.0990,125.7980,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-29T05:00:00Z,18.0990,125.7980,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-29T06:00:00Z,18.1160,125.8180,27,0,,,,,,,,,,,0111179999999999
53903,2012-01-29T06:00:00Z,18.1160,125.8170,,0,-4.2,-0.3,-0.03,0,26.89,0.5,312,15,0.156,0.098,0111971111171111
53903,2012-01-29T07:00:00Z,18.1090,125.8170,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-29T08:00:00Z,18.1140,125.8300,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-29T09:00:00Z,18.1140,125.8300,26.9,0,,,,,,,,,,,0111179999999999
53903,2012-01-29T09:00:00Z,18.1130,125.8290,,0,-4.8,-1.2,-0.04,-0.01,26.87,0.5,312,15,0.01,-0.015,0111971111171111
53903,2012-01-29T10:00:00Z,18.1130,125.8260,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-29T11:00:00Z,18.1100,125.8260,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-29T12:00:00Z,18.1130,125.8190,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-29T12:00:00Z,18.1130,125.8190,,0,-5.7,-0.4,-0.04,-0.01,26.82,0.5,312,15,0.005,0.072,0111971111171111
53903,2012-01-29T13:00:00Z,18.1130,125.8190,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-29T14:00:00Z,18.1160,125.8180,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-29T15:00:00Z,18.1160,125.8180,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-29T15:00:00Z,18.1270,125.8300,,0,-5.2,0.5,-0.04,0,26.8,0.5,312,15,0.093,0.118,0111971111171111
53903,2012-01-29T16:00:00Z,18.1270,125.8300,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-29T17:00:00Z,18.1290,125.8360,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-29T18:00:00Z,18.1330,125.8330,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-29T18:00:00Z,18.1360,125.8380,,0,-4.3,-1.4,-0.03,-0.01,26.8,0.5,312,15,0.156,0.01,0111971111171111
53903,2012-01-29T19:00:00Z,18.1330,125.8330,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-29T20:00:00Z,18.1410,125.8400,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-29T21:00:00Z,18.1350,125.8540,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-29T21:00:00Z,18.1290,125.8620,,0,-4.9,-2.1,-0.03,-0.01,26.8,0.5,312,15,0.298,-0.108,0111971111171111
53903,2012-01-29T22:00:00Z,18.1180,125.8800,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-29T23:00:00Z,18.1180,125.8800,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-30T00:00:00Z,18.1180,125.8800,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-30T00:00:00Z,18.1150,125.8990,,0,-4.7,-0.9,-0.03,-0.01,26.8,0.5,312,15,0.254,-0.123,0111971111171111
53903,2012-01-30T01:00:00Z,18.1150,125.9020,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-30T02:00:00Z,18.1110,125.9060,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-30T03:00:00Z,18.1110,125.9060,26.8,0,,,,,,,,,,,0111179999999999
53903,2012-01-30T03:00:00Z,18.1050,125.9140,,0,-4.5,-2,-0.03,-0.02,26.8,0.5,312,15,0.103,-0.077,0111971111171111
53903,2012-01-30T04:00:00Z,18.1030,125.9170,26.8,0,,,,,,,,,,,0111179999999999
