PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),QC
5901603,28203,2011-11-09T03:55:40Z,18.2260,126.3330,00111
5901603,28203,2011-11-09T04:55:19Z,18.2310,126.3160,00111
5901603,28203,2011-11-09T05:42:18Z,18.2330,126.3090,00111
5901603,28203,2011-11-09T06:36:29Z,18.2390,126.2960,00111
5901603,28203,2011-11-09T07:23:15Z,18.2420,126.2920,00111
5901603,28203,2011-11-09T09:08:59Z,18.2440,126.2750,00111
5901603,28203,2011-11-09T10:09:27Z,18.2680,126.2810,00144
5901603,28203,2011-11-09T10:58:54Z,18.2740,126.2730,00111
5901603,28203,2011-11-09T11:07:10Z,18.2760,126.2940,00144
5901603,28203,2011-11-09T11:51:32Z,18.2840,126.2710,00111
5901603,28203,2011-11-09T12:34:59Z,18.2980,126.2680,00111
5901603,28203,2011-11-09T12:47:46Z,18.2890,126.2690,00111
5901603,28203,2011-11-09T16:29:28Z,18.3130,126.2500,00111
5901603,28203,2011-11-09T17:30:11Z,18.3140,126.2410,00111
5901603,28203,2011-11-09T18:09:30Z,18.3170,126.2350,00111
5901603,28203,2011-11-09T19:08:47Z,18.3230,126.2290,00111
5901603,28203,2011-11-19T09:46:20Z,18.3470,125.8940,00111
5901603,28203,2011-11-19T10:16:24Z,18.3560,125.8660,00111
5901603,28203,2011-11-19T11:26:14Z,18.3720,125.8550,00111
5901603,28203,2011-11-19T11:57:58Z,18.3830,125.8380,00111
5901603,28203,2011-11-19T12:40:52Z,18.3930,125.8410,00111
5901603,28203,2011-11-19T14:19:01Z,18.4410,125.8070,00111
5901603,28203,2011-11-19T16:26:11Z,18.4650,125.7970,00111
5901603,28203,2011-11-19T17:22:47Z,18.4810,125.7920,00111
5901603,28203,2011-11-19T18:05:33Z,18.4900,125.7870,00144
5901603,28203,2011-11-19T19:04:19Z,18.4990,125.7820,00111
5901603,28203,2011-11-19T19:08:04Z,18.4980,125.7850,00111
5901603,28203,2011-11-19T20:47:04Z,18.5150,125.7790,00111
