PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),QC
2901178,87523,2012-01-26T14:17:10Z,23.2780,125.2510,00111
2901178,87523,2012-01-26T16:11:23Z,23.3050,125.2330,00111
2901178,87523,2012-01-26T16:47:44Z,23.3190,125.2290,00111
2901178,87523,2012-01-26T17:52:21Z,23.3330,125.2180,00111
2901178,87523,2012-01-26T18:27:13Z,23.3460,125.2130,00111
2901178,87523,2012-01-26T20:02:29Z,23.3730,125.2150,00111
2901178,87523,2012-01-26T20:09:04Z,23.3750,125.2150,00111
2901178,87523,2012-01-26T21:43:02Z,23.4040,125.2160,00111
2901178,87523,2012-01-26T22:10:35Z,23.4050,125.2090,00111
2901178,87523,2012-01-26T22:45:17Z,23.4250,125.2200,00111
2901178,87523,2012-01-26T23:50:05Z,23.4450,125.2080,00111
2901178,87523,2012-01-27T00:24:10Z,23.4540,125.2140,00111
2901178,87523,2012-01-27T01:00:32Z,23.4620,125.2120,00111
2901178,87523,2012-01-27T01:31:30Z,23.4720,125.2160,00111
