PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),QC
22686,2011-12-30T02:21:00Z,29.2690,124.9160,0,01117
22686,2011-12-30T03:27:00Z,29.2690,124.9160,0,01117
22686,2011-12-30T04:08:00Z,29.2690,124.9160,0,01117
22686,2011-12-30T04:14:00Z,29.2690,124.9160,0,01117
22686,2011-12-30T05:05:00Z,29.2550,124.9220,0,01117
22686,2011-12-30T05:11:00Z,29.2750,124.8870,0,01447
22686,2011-12-30T05:47:00Z,29.2750,124.8870,0,01117
22686,2011-12-30T05:53:00Z,29.2750,124.8870,0,01117
22686,2011-12-30T06:52:00Z,29.2750,124.8870,0,01117
22686,2011-12-30T08:36:00Z,29.2630,124.9220,0,01117
22686,2011-12-30T09:20:00Z,29.2450,124.9410,0,01117
22686,2011-12-30T09:59:00Z,29.2630,124.9220,0,01117
22686,2011-12-30T10:07:00Z,29.2450,124.9410,0,01447
22686,2011-12-30T10:52:00Z,29.2450,124.9410,0,01117
22686,2011-12-30T11:01:00Z,29.2350,124.9580,0,01447
22686,2011-12-30T11:38:00Z,29.2350,124.9580,0,01117
22686,2011-12-30T11:45:00Z,29.2240,124.9320,0,01447
22686,2011-12-30T11:59:00Z,29.2230,124.9370,0,01117
22686,2011-12-30T12:39:00Z,29.2140,124.9300,0,01117
22686,2011-12-30T13:35:00Z,29.2160,124.9200,0,01117
22686,2011-12-30T15:59:00Z,29.2110,124.8950,0,01117
22686,2011-12-30T16:39:00Z,29.2110,124.8950,0,01117
22686,2011-12-30T17:38:00Z,29.2110,124.8950,0,01117
22686,2011-12-30T17:41:00Z,29.2110,124.8950,0,01117
22686,2011-12-30T18:24:00Z,29.2260,124.8950,0,01117
22686,2011-12-30T19:19:00Z,29.2260,124.8950,0,01117
22686,2011-12-30T20:02:00Z,29.2280,124.9250,0,01117
22686,2011-12-30T21:00:00Z,29.2160,124.9280,0,01117
22686,2011-12-30T23:24:00Z,29.1940,124.9300,0,01117
22686,2011-12-31T00:14:00Z,29.1940,124.9300,0,01117
22686,2011-12-31T00:21:00Z,29.1870,124.9260,0,01447
22686,2011-12-31T00:59:00Z,29.1940,124.9300,0,01117
22686,2011-12-31T01:03:00Z,29.1870,124.9260,0,01447
22686,2011-12-31T01:50:00Z,29.1870,124.9260,0,01117
22686,2011-12-31T01:56:00Z,29.1830,124.9240,0,01117
22686,2011-12-31T02:02:00Z,29.1840,124.9190,0,01117
22686,2011-12-31T03:18:00Z,29.1840,124.9190,0,01117
22686,2011-12-31T03:59:00Z,29.1840,124.9190,0,01117
22686,2011-12-31T04:50:00Z,29.1840,124.9190,0,01117
22686,2011-12-31T04:53:00Z,29.1840,124.9190,0,01117
22686,2011-12-31T05:00:00Z,29.1840,124.9190,0,01117
22686,2011-12-31T05:37:00Z,29.1840,124.9190,0,01117
22686,2011-12-31T05:44:00Z,29.1970,124.8980,0,01447
22686,2011-12-31T06:28:00Z,29.1970,124.8980,0,01117
22686,2011-12-31T06:34:00Z,29.1970,124.8980,0,01117
22686,2011-12-31T06:38:00Z,29.1970,124.8980,0,01117
22686,2011-12-31T07:21:00Z,29.1970,124.8980,0,01117
22686,2011-12-31T08:04:00Z,29.1970,124.8980,0,01117
22686,2011-12-31T08:15:00Z,29.1970,124.8980,0,01117
22686,2011-12-31T09:55:00Z,29.1940,124.9430,0,01117
22686,2011-12-31T10:40:00Z,29.1800,124.9570,0,01117
22686,2011-12-31T11:25:00Z,29.1800,124.9570,0,01117
22686,2011-12-31T11:34:00Z,29.1750,124.9560,0,01117
22686,2011-12-31T12:16:00Z,29.1750,124.9560,0,01117
22686,2011-12-31T13:15:00Z,29.1610,124.9590,0,01117
22686,2011-12-31T15:46:00Z,29.1560,124.9460,0,01117
22686,2011-12-31T17:29:00Z,29.1630,124.9460,0,01117
22686,2011-12-31T18:13:00Z,29.1630,124.9500,0,01117
22686,2011-12-31T18:52:00Z,29.1630,124.9500,0,01117
22686,2011-12-31T19:09:00Z,29.1630,124.9500,0,01117
22686,2011-12-31T19:52:00Z,29.1670,124.9580,0,01117
22686,2011-12-31T20:32:00Z,29.1640,124.9610,0,01117
22686,2011-12-31T22:11:00Z,29.1440,124.9800,0,01117
22686,2011-12-31T22:22:00Z,29.1440,124.9800,0,01117
22686,2011-12-31T23:58:00Z,29.1230,124.9900,0,01117
22686,2012-01-01T00:39:00Z,29.1230,124.9900,0,01117
22686,2012-01-01T01:41:00Z,29.1150,124.9860,0,01117
22686,2012-01-01T03:05:00Z,29.1200,124.9750,0,01117
22686,2012-01-01T03:16:00Z,29.1130,124.9720,0,01117
22686,2012-01-01T04:40:00Z,29.1130,124.9720,0,01117
22686,2012-01-01T04:43:00Z,29.1130,124.9720,0,01117
22686,2012-01-01T04:50:00Z,29.1130,124.9720,0,01117
22686,2012-01-01T05:29:00Z,29.1060,124.9610,0,01117
22686,2012-01-01T05:33:00Z,29.1090,124.9640,0,01447
22686,2012-01-01T06:29:00Z,29.1090,124.9640,0,01117
22686,2012-01-01T07:13:00Z,29.1170,124.9840,0,01117
22686,2012-01-01T07:42:00Z,29.1170,124.9840,0,01117
22686,2012-01-01T09:26:00Z,29.1170,124.9840,0,01117
22686,2012-01-01T09:27:00Z,29.1020,125.0000,0,01447
22686,2012-01-01T09:39:00Z,29.1170,124.9840,0,01447
22686,2012-01-01T10:15:00Z,29.0870,125.0030,0,01447
22686,2012-01-01T11:13:00Z,29.0870,125.0030,0,01117
22686,2012-01-01T11:17:00Z,29.0870,125.0030,0,01117
22686,2012-01-01T11:22:00Z,29.0870,125.0030,0,01117
22686,2012-01-01T11:52:00Z,29.0670,125.0140,0,01117
22686,2012-01-01T12:55:00Z,29.0540,125.0110,0,01117
22686,2012-01-01T12:57:00Z,29.0670,125.0140,0,01447
22686,2012-01-01T14:34:00Z,29.0540,125.0110,0,01117
22686,2012-01-01T15:34:00Z,29.0540,125.0110,0,01117
22686,2012-01-01T17:18:00Z,29.0290,124.9930,0,01117
22686,2012-01-01T18:00:00Z,29.0270,124.9860,0,01117
22686,2012-01-01T18:55:00Z,29.0250,124.9940,0,01117
22686,2012-01-01T19:40:00Z,29.0230,124.9880,0,01117
22686,2012-01-01T20:10:00Z,29.0230,124.9880,0,01117
22686,2012-01-01T21:51:00Z,29.0110,124.9950,0,01117
22686,2012-01-01T22:08:00Z,29.0110,124.9950,0,01117
22686,2012-01-01T22:33:00Z,29.0060,124.9980,0,01117
22686,2012-01-01T23:37:00Z,29.0000,124.9920,0,01117
22686,2012-01-01T23:50:00Z,29.0000,124.9920,0,01117
22686,2012-01-02T00:16:00Z,28.9930,125.0040,0,01117
22686,2012-01-02T01:19:00Z,28.9910,124.9930,0,01117
22686,2012-01-02T01:30:00Z,28.9870,125.0070,0,01447
22686,2012-01-02T02:55:00Z,28.9910,124.9930,0,01117
22686,2012-01-02T02:58:00Z,28.9900,124.9980,0,01447
22686,2012-01-02T04:30:00Z,28.9900,124.9980,0,01117
22686,2012-01-02T04:40:00Z,28.9900,124.9980,0,01117
22686,2012-01-02T05:12:00Z,28.9900,124.9980,0,01117
22686,2012-01-02T05:15:00Z,28.9900,124.9980,0,01117
22686,2012-01-02T05:22:00Z,28.9880,124.9790,0,01447
22686,2012-01-02T06:17:00Z,28.9880,124.9790,0,01117
22686,2012-01-02T06:18:00Z,28.9930,124.9940,0,01447
22686,2012-01-02T07:02:00Z,28.9930,124.9940,0,01117
22686,2012-01-02T07:23:00Z,28.9970,124.9870,0,01117
22686,2012-01-02T09:03:00Z,29.0050,125.0070,0,01117
22686,2012-01-02T09:27:00Z,28.9880,125.0020,0,01117
22686,2012-01-02T09:48:00Z,28.9880,125.0020,0,01117
22686,2012-01-02T10:54:00Z,28.9880,125.0020,0,01117
22686,2012-01-02T11:00:00Z,28.9880,125.0020,0,01117
22686,2012-01-02T11:13:00Z,29.0000,125.0290,0,01447
22686,2012-01-02T11:28:00Z,29.0020,125.0210,0,01117
22686,2012-01-02T12:36:00Z,28.9950,125.0390,0,01117
22686,2012-01-02T12:51:00Z,29.0020,125.0390,0,01117
22686,2012-01-02T14:15:00Z,28.9920,125.0420,0,01117
22686,2012-01-02T17:07:00Z,28.9950,125.0280,0,01117
22686,2012-01-02T17:50:00Z,28.9970,125.0260,0,01117
22686,2012-01-02T18:45:00Z,28.9990,125.0210,0,01117
22686,2012-01-02T18:48:00Z,29.0010,125.0250,0,01447
22686,2012-01-02T19:29:00Z,29.0040,125.0230,0,01117
22686,2012-01-02T19:32:00Z,29.0040,125.0240,0,01117
22686,2012-01-02T19:46:00Z,29.0040,125.0240,0,01117
22686,2012-01-02T21:28:00Z,29.0100,125.0320,0,01117
22686,2012-01-02T22:14:00Z,29.0080,125.0420,0,01117
22686,2012-01-02T23:41:00Z,29.0070,125.0400,0,01117
22686,2012-01-02T23:52:00Z,29.0050,125.0510,0,01447
22686,2012-01-03T00:58:00Z,29.0040,125.0520,0,01117
22686,2012-01-03T01:01:00Z,29.0040,125.0520,0,01117
22686,2012-01-03T01:13:00Z,29.0050,125.0510,0,01117
22686,2012-01-03T02:39:00Z,28.9920,125.0650,0,01117
22686,2012-01-03T04:25:00Z,28.9850,125.0580,0,01117
22686,2012-01-03T04:29:00Z,28.9850,125.0580,0,01117
22686,2012-01-03T05:09:00Z,28.9820,125.0570,0,01117
22686,2012-01-03T06:07:00Z,28.9760,125.0580,0,01117
22686,2012-01-03T06:50:00Z,28.9770,125.0550,0,01117
22686,2012-01-03T07:00:00Z,28.9810,125.0530,0,01117
22686,2012-01-03T08:35:00Z,28.9770,125.0550,0,01117
22686,2012-01-03T09:13:00Z,28.9720,125.0780,0,01117
22686,2012-01-03T09:25:00Z,28.9770,125.0550,0,01117
22686,2012-01-03T10:59:00Z,28.9720,125.0780,0,01117
22686,2012-01-03T11:08:00Z,28.9720,125.0780,0,01117
22686,2012-01-03T12:13:00Z,28.9600,125.0980,0,01117
22686,2012-01-03T12:16:00Z,28.9600,125.0960,0,01117
22686,2012-01-03T12:38:00Z,28.9540,125.1000,0,01117
22686,2012-01-03T12:44:00Z,28.9540,125.1000,0,01117
22686,2012-01-03T13:55:00Z,28.9380,125.1100,0,01117
22686,2012-01-03T16:56:00Z,28.9380,125.1100,0,01117
22686,2012-01-03T16:58:00Z,28.9080,125.1060,0,01447
22686,2012-01-03T17:36:00Z,28.9010,125.1030,0,01117
22686,2012-01-03T18:33:00Z,28.8900,125.1080,0,01117
22686,2012-01-03T18:36:00Z,28.8910,125.1070,0,01117
22686,2012-01-03T18:39:00Z,28.8910,125.1070,0,01117
22686,2012-01-03T19:18:00Z,28.8900,125.1040,0,01117
22686,2012-01-03T19:21:00Z,28.8900,125.1040,0,01117
22686,2012-01-03T20:56:00Z,28.8900,125.1040,0,01117
22686,2012-01-03T21:02:00Z,28.8790,125.1070,0,01447
22686,2012-01-03T23:23:00Z,28.8630,125.1200,0,01117
22686,2012-01-03T23:29:00Z,28.8630,125.1160,0,01117
22686,2012-01-03T23:30:00Z,28.8630,125.1160,0,01117
22686,2012-01-04T00:38:00Z,28.8570,125.1210,0,01117
22686,2012-01-04T01:05:00Z,28.8570,125.1210,0,01117
22686,2012-01-04T02:18:00Z,28.8310,125.1520,0,01117
22686,2012-01-04T04:08:00Z,28.8310,125.1520,0,01117
22686,2012-01-04T04:11:00Z,28.8070,125.1480,0,01447
22686,2012-01-04T04:19:00Z,28.8180,125.1570,0,01447
22686,2012-01-04T04:56:00Z,28.8050,125.1450,0,01117
22686,2012-01-04T04:59:00Z,28.8110,125.1510,0,01447
22686,2012-01-04T05:57:00Z,28.8050,125.1440,0,01117
22686,2012-01-04T06:30:00Z,28.8050,125.1440,0,01117
22686,2012-01-04T06:36:00Z,28.8050,125.1440,0,01117
22686,2012-01-04T06:42:00Z,28.8050,125.1440,0,01117
22686,2012-01-04T08:16:00Z,28.8050,125.1440,0,01117
22686,2012-01-04T10:42:00Z,28.7860,125.1570,0,01117
22686,2012-01-04T10:43:00Z,28.7910,125.1560,0,01447
22686,2012-01-04T11:51:00Z,28.7890,125.1660,0,01117
22686,2012-01-04T11:54:00Z,28.7810,125.1630,0,01447
22686,2012-01-04T12:25:00Z,28.7810,125.1670,0,01117
22686,2012-01-04T12:28:00Z,28.7810,125.1670,0,01117
22686,2012-01-04T13:32:00Z,28.7810,125.1670,0,01117
22686,2012-01-04T13:34:00Z,28.7710,125.1750,0,01447
22686,2012-01-04T16:44:00Z,28.7520,125.1760,0,01117
22686,2012-01-04T17:28:00Z,28.7440,125.1740,0,01117
22686,2012-01-04T18:22:00Z,28.7480,125.1860,0,01117
22686,2012-01-04T18:57:00Z,28.7310,125.1680,0,01117
22686,2012-01-04T19:06:00Z,28.7450,125.1660,0,01117
22686,2012-01-04T20:34:00Z,28.7450,125.1650,0,01117
22686,2012-01-04T20:40:00Z,28.7450,125.1650,0,01117
22686,2012-01-04T22:16:00Z,28.7560,125.1480,0,01117
22686,2012-01-04T23:04:00Z,28.7560,125.1480,0,01117
22686,2012-01-04T23:15:00Z,28.7550,125.1450,0,01117
22686,2012-01-05T00:15:00Z,28.7540,125.1530,0,01117
22686,2012-01-05T00:41:00Z,28.7540,125.1530,0,01117
22686,2012-01-05T00:49:00Z,28.7540,125.1530,0,01117
22686,2012-01-05T01:55:00Z,28.7540,125.1620,0,01117
22686,2012-01-05T04:08:00Z,28.7460,125.1780,0,01117
22686,2012-01-05T04:49:00Z,28.7480,125.1770,0,01117
22686,2012-01-05T05:49:00Z,28.7460,125.1750,0,01117
22686,2012-01-05T06:07:00Z,28.7460,125.1750,0,01117
22686,2012-01-05T06:21:00Z,28.7460,125.1750,0,01117
22686,2012-01-05T06:30:00Z,28.7450,125.1740,0,01117
22686,2012-01-05T06:31:00Z,28.7450,125.1740,0,01117
22686,2012-01-05T07:45:00Z,28.7450,125.1740,0,01117
22686,2012-01-05T07:53:00Z,28.7520,125.1720,0,01447
22686,2012-01-05T09:29:00Z,28.7520,125.1720,0,01117
22686,2012-01-05T10:21:00Z,28.7620,125.1580,0,01117
22686,2012-01-05T10:31:00Z,28.7630,125.1590,0,01117
22686,2012-01-05T10:34:00Z,28.7630,125.1580,0,01117
22686,2012-01-05T11:30:00Z,28.7630,125.1580,0,01117
22686,2012-01-05T11:35:00Z,28.7680,125.1650,0,01447
22686,2012-01-05T12:00:00Z,28.7680,125.1680,0,01117
22686,2012-01-05T12:15:00Z,28.7640,125.1730,0,01117
22686,2012-01-05T13:13:00Z,28.7630,125.1770,0,01117
22686,2012-01-05T13:16:00Z,28.7640,125.1780,0,01117
22686,2012-01-05T16:35:00Z,28.7470,125.1870,0,01117
22686,2012-01-05T17:14:00Z,28.7470,125.1870,0,01117
22686,2012-01-05T18:13:00Z,28.7390,125.1800,0,01117
22686,2012-01-05T18:16:00Z,28.7390,125.1800,0,01117
22686,2012-01-05T18:55:00Z,28.7380,125.1750,0,01117
22686,2012-01-05T19:00:00Z,28.7380,125.1750,0,01117
22686,2012-01-05T20:12:00Z,28.7390,125.1590,0,01117
22686,2012-01-05T20:15:00Z,28.7390,125.1590,0,01117
