PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
52602,2012-01-28T06:40:00Z,20.1480,122.6960,0,,,,,,,,,0111799999999
52602,2012-01-28T06:51:00Z,20.1520,122.6760,0,,,,,,,,,0144799999999
52602,2012-01-28T06:56:00Z,20.1480,122.6960,0,,,,,,,,,0144799999999
52602,2012-01-28T07:15:00Z,20.1480,122.6960,0,,,,,,,,,0111799999999
52602,2012-01-28T07:21:00Z,20.1490,122.6960,0,,,,,,,,,0111799999999
52602,2012-01-28T08:36:00Z,20.1480,122.6960,0,,,,,,,,,0111799999999
52602,2012-01-28T09:00:00Z,20.1500,122.7240,0,-4.8,3.7,-0.04,0.03,313,15,0.333,0.098,0111711111111
52602,2012-01-28T09:36:00Z,20.1460,122.7100,0,,,,,,,,,0111799999999
52602,2012-01-28T10:52:00Z,20.1460,122.7100,0,,,,,,,,,0111799999999
52602,2012-01-28T10:55:00Z,20.1560,122.7380,0,,,,,,,,,0144799999999
52602,2012-01-28T11:20:00Z,20.1560,122.7380,0,,,,,,,,,0111799999999
52602,2012-01-28T11:56:00Z,20.1680,122.7450,0,,,,,,,,,0111799999999
52602,2012-01-28T12:00:00Z,20.1670,122.7620,0,-3.3,3.8,-0.04,0.04,313,15,0.425,0.139,0111711111111
52602,2012-01-28T12:32:00Z,20.1590,122.7500,0,,,,,,,,,0111799999999
52602,2012-01-28T12:41:00Z,20.1670,122.7610,0,,,,,,,,,0144799999999
52602,2012-01-28T12:54:00Z,20.1670,122.7610,0,,,,,,,,,0111799999999
52602,2012-01-28T13:36:00Z,20.1670,122.7610,0,,,,,,,,,0111799999999
52602,2012-01-28T15:00:00Z,20.1770,122.8120,0,-3.9,4.5,-0.03,0.03,313,15,0.439,0.077,0111711111111
52602,2012-01-28T15:53:00Z,20.1750,122.7800,0,,,,,,,,,0111799999999
52602,2012-01-28T17:36:00Z,20.1750,122.7800,0,,,,,,,,,0111799999999
52602,2012-01-28T18:00:00Z,20.1820,122.8530,0,-3.7,3.5,-0.02,0.02,313,15,0.343,0.206,0111711111111
52602,2012-01-28T18:11:00Z,20.1820,122.8540,0,,,,,,,,,0144799999999
52602,2012-01-28T19:17:00Z,20.1820,122.8540,0,,,,,,,,,0111799999999
52602,2012-01-28T19:20:00Z,20.1940,122.8620,0,,,,,,,,,0144799999999
52602,2012-01-28T19:52:00Z,20.1970,122.8650,0,,,,,,,,,0111799999999
52602,2012-01-28T20:54:00Z,20.1970,122.8650,0,,,,,,,,,0111799999999
52602,2012-01-28T20:56:00Z,20.2060,122.8700,0,,,,,,,,,0144799999999
52602,2012-01-28T21:00:00Z,20.2170,122.8830,0,-1.4,1.5,-0.01,0,313,15,0.348,0.314,0111711111111
52602,2012-01-28T21:57:00Z,20.2060,122.8700,0,,,,,,,,,0111799999999
52602,2012-01-28T23:26:00Z,20.2060,122.8700,0,,,,,,,,,0111799999999
52602,2012-01-28T23:32:00Z,20.2360,122.9120,0,,,,,,,,,0144799999999
52602,2012-01-28T23:40:00Z,20.2370,122.9140,0,,,,,,,,,0111799999999
52602,2012-01-29T00:00:00Z,20.2430,122.9250,0,-2.3,-1,-0.01,0,313,15,0.541,0.19,0111711111111
52602,2012-01-29T00:22:00Z,20.2430,122.9250,0,,,,,,,,,0111799999999
52602,2012-01-29T00:25:00Z,20.2420,122.9280,0,,,,,,,,,0144799999999
52602,2012-01-29T01:11:00Z,20.2530,122.9410,0,,,,,,,,,0111799999999
52602,2012-01-29T01:21:00Z,20.2530,122.9410,0,,,,,,,,,0111799999999
52602,2012-01-29T02:01:00Z,20.2550,122.9540,0,,,,,,,,,0111799999999
52602,2012-01-29T02:04:00Z,20.2520,122.9600,0,,,,,,,,,0144799999999
52602,2012-01-29T03:00:00Z,20.2540,122.9950,0,-2.4,-1.4,-0.01,-0.01,313,15,0.632,0.015,0111711111111
52602,2012-01-29T04:52:00Z,20.2520,123.0240,0,,,,,,,,,0111799999999
52602,2012-01-29T04:57:00Z,20.2530,123.0240,0,,,,,,,,,0111799999999
52602,2012-01-29T05:19:00Z,20.2530,123.0240,0,,,,,,,,,0111799999999
52602,2012-01-29T05:24:00Z,20.2520,123.0380,0,,,,,,,,,0144799999999
52602,2012-01-29T06:00:00Z,20.2460,123.0560,0,-2.4,-1.8,-0.02,-0.01,313,15,0.502,-0.134,0111711111111
52602,2012-01-29T06:26:00Z,20.2520,123.0380,0,,,,,,,,,0111799999999
52602,2012-01-29T06:35:00Z,20.2460,123.0580,0,,,,,,,,,0144799999999
52602,2012-01-29T07:10:00Z,20.2460,123.0580,0,,,,,,,,,0111799999999
52602,2012-01-29T08:02:00Z,20.2460,123.0570,0,,,,,,,,,0111799999999
52602,2012-01-29T08:12:00Z,20.2370,123.0790,0,,,,,,,,,0144799999999
52602,2012-01-29T09:00:00Z,20.2280,123.0990,0,-3.6,-1.5,-0.02,-0.01,313,15,0.27,-0.149,0111711111111
52602,2012-01-29T09:48:00Z,20.2190,123.1160,0,,,,,,,,,0111799999999
52602,2012-01-29T10:39:00Z,20.2370,123.0790,0,,,,,,,,,0111799999999
52602,2012-01-29T10:45:00Z,20.2190,123.1160,0,,,,,,,,,0144799999999
52602,2012-01-29T10:56:00Z,20.2240,123.1190,0,,,,,,,,,0111799999999
52602,2012-01-29T11:36:00Z,20.2240,123.1190,0,,,,,,,,,0111799999999
52602,2012-01-29T12:00:00Z,20.2170,123.1120,0,-4.8,-2.2,-0.04,-0.03,313,15,0.048,-0.103,0111711111111
52602,2012-01-29T12:24:00Z,20.2240,123.1190,0,,,,,,,,,0111799999999
52602,2012-01-29T12:26:00Z,20.2170,123.1100,0,,,,,,,,,0144799999999
52602,2012-01-29T12:33:00Z,20.2140,123.1050,0,,,,,,,,,0111799999999
52602,2012-01-29T13:16:00Z,20.2170,123.1100,0,,,,,,,,,0111799999999
52602,2012-01-29T13:19:00Z,20.2140,123.1140,0,,,,,,,,,0144799999999
52602,2012-01-29T15:00:00Z,20.2080,123.1090,0,-5.1,-3.7,-0.06,-0.04,313,15,-0.029,-0.077,0111711111111
52602,2012-01-29T17:24:00Z,20.2030,123.1040,0,,,,,,,,,0111799999999
52602,2012-01-29T17:59:00Z,20.2030,123.1040,0,,,,,,,,,0111799999999
52602,2012-01-29T18:00:00Z,20.2020,123.1060,0,-6.9,-5.5,-0.08,-0.07,313,15,0.034,0.005,0111711111111
52602,2012-01-29T18:52:00Z,20.1990,123.1090,0,,,,,,,,,0111799999999
52602,2012-01-29T19:06:00Z,20.2020,123.1090,0,,,,,,,,,0111799999999
52602,2012-01-29T19:36:00Z,20.2020,123.1090,0,,,,,,,,,0111799999999
52602,2012-01-29T19:41:00Z,20.2030,123.1100,0,,,,,,,,,0111799999999
52602,2012-01-29T20:32:00Z,20.2060,123.1150,0,,,,,,,,,0111799999999
52602,2012-01-29T21:00:00Z,20.2090,123.1160,0,-6,-6,-0.09,-0.09,313,15,0.053,0.118,0111711111111
52602,2012-01-29T23:18:00Z,20.2060,123.1120,0,,,,,,,,,0111799999999
52602,2012-01-30T00:00:00Z,20.2250,123.1170,0,-6.2,-6.5,-0.1,-0.1,313,15,0.068,0.232,0111711111111
52602,2012-01-30T00:02:00Z,20.2060,123.1120,0,,,,,,,,,0111799999999
52602,2012-01-30T00:05:00Z,20.2240,123.1180,0,,,,,,,,,0144799999999
52602,2012-01-30T00:55:00Z,20.2060,123.1120,0,,,,,,,,,0111799999999
52602,2012-01-30T01:40:00Z,20.2440,123.1160,0,,,,,,,,,0144799999999
52602,2012-01-30T01:42:00Z,20.2440,123.1190,0,,,,,,,,,0144799999999
52602,2012-01-30T03:00:00Z,20.2540,123.1300,0,-6.6,-4.9,-0.09,-0.08,313,15,0.203,0.201,0111711111111
52602,2012-01-30T04:36:00Z,20.2440,123.1190,0,,,,,,,,,0111799999999
52602,2012-01-30T04:41:00Z,20.2550,123.1400,0,,,,,,,,,0144799999999
52602,2012-01-30T05:11:00Z,20.2480,123.1380,0,,,,,,,,,0111799999999
52602,2012-01-30T06:00:00Z,20.2640,123.1590,0,-6.4,-4.6,-0.08,-0.06,313,15,0.323,0.031,0111711111111
52602,2012-01-30T06:25:00Z,20.2650,123.1580,0,,,,,,,,,0111799999999
52602,2012-01-30T06:56:00Z,20.2650,123.1580,0,,,,,,,,,0111799999999
52602,2012-01-30T07:41:00Z,20.2600,123.1840,0,,,,,,,,,0111799999999
52602,2012-01-30T07:47:00Z,20.2590,123.1830,0,,,,,,,,,0111799999999
52602,2012-01-30T09:00:00Z,20.2600,123.1970,0,-5.9,-4.7,-0.07,-0.07,313,15,0.265,-0.046,0111711111111
52602,2012-01-30T09:24:00Z,20.2600,123.1960,0,,,,,,,,,0111799999999
52602,2012-01-30T10:27:00Z,20.2620,123.1970,0,,,,,,,,,0111799999999
52602,2012-01-30T12:00:00Z,20.2550,123.2140,0,-6.3,-4.8,-0.08,-0.08,313,15,0.077,-0.046,0111711111111
52602,2012-01-30T12:10:00Z,20.2610,123.1970,0,,,,,,,,,0111799999999
52602,2012-01-30T12:57:00Z,20.2580,123.2100,0,,,,,,,,,0111799999999
52602,2012-01-30T15:00:00Z,20.2510,123.2130,0,-6,-5.6,-0.08,-0.07,313,15,0.082,-0.041,0111711111111
52602,2012-01-30T17:12:00Z,20.2480,123.2170,0,,,,,,,,,0111799999999
52602,2012-01-30T17:19:00Z,20.2480,123.2160,0,,,,,,,,,0111799999999
52602,2012-01-30T17:48:00Z,20.2490,123.2170,0,,,,,,,,,0111799999999
52602,2012-01-30T17:51:00Z,20.2460,123.2200,0,,,,,,,,,0144799999999
52602,2012-01-30T18:00:00Z,20.2470,123.2310,0,-5.5,-5.6,-0.07,-0.08,313,15,0.208,-0.046,0111711111111
52602,2012-01-30T18:56:00Z,20.2490,123.2370,0,,,,,,,,,0111799999999
52602,2012-01-30T19:27:00Z,20.2470,123.2330,0,,,,,,,,,0111799999999
52602,2012-01-30T19:34:00Z,20.2450,123.2380,0,,,,,,,,,0111799999999
52602,2012-01-30T20:09:00Z,20.2450,123.2440,0,,,,,,,,,0111799999999
52602,2012-01-30T20:12:00Z,20.2450,123.2440,0,,,,,,,,,0111799999999
52602,2012-01-30T21:00:00Z,20.2420,123.2560,0,-4.8,-5.4,-0.06,-0.06,313,15,0.217,-0.021,0111711111111
52602,2012-01-30T21:49:00Z,20.2450,123.2440,0,,,,,,,,,0111799999999
52602,2012-01-30T22:54:00Z,20.2400,123.2680,0,,,,,,,,,0111799999999
52602,2012-01-30T23:06:00Z,20.2400,123.2680,0,,,,,,,,,0111799999999
52602,2012-01-30T23:08:00Z,20.2400,123.2760,0,,,,,,,,,0144799999999
52602,2012-01-30T23:40:00Z,20.2400,123.2680,0,,,,,,,,,0111799999999
52602,2012-01-31T00:00:00Z,20.2430,123.2760,0,-4.6,-2.7,-0.05,-0.04,313,15,0.14,-0.057,0111711111111
52602,2012-01-31T00:37:00Z,20.2430,123.2750,0,,,,,,,,,0111799999999
52602,2012-01-31T00:50:00Z,20.2400,123.2750,0,,,,,,,,,0111799999999
52602,2012-01-31T01:21:00Z,20.2340,123.2820,0,,,,,,,,,0111799999999
52602,2012-01-31T01:26:00Z,20.2340,123.2820,0,,,,,,,,,0111799999999
52602,2012-01-31T03:00:00Z,20.2340,123.2820,0,,,,,,,,,0111799999999
52602,2012-01-31T03:00:00Z,20.2310,123.2850,0,-3.8,-4.3,-0.03,-0.03,313,15,0.319,-0.103,0111711111111
52602,2012-01-31T04:26:00Z,20.2300,123.2910,0,,,,,,,,,0111799999999
52602,2012-01-31T04:36:00Z,20.2290,123.3110,0,,,,,,,,,0144799999999
52602,2012-01-31T05:04:00Z,20.2250,123.3180,0,,,,,,,,,0111799999999
52602,2012-01-31T06:00:00Z,20.2230,123.3420,0,-4.3,-4.3,-0.03,-0.04,313,15,0.459,-0.087,0111711111111
52602,2012-01-31T06:11:00Z,20.2240,123.3310,0,,,,,,,,,0111799999999
52602,2012-01-31T06:40:00Z,20.2250,123.3180,0,,,,,,,,,0111799999999
52602,2012-01-31T06:46:00Z,20.2230,123.3450,0,,,,,,,,,0144799999999
52602,2012-01-31T07:19:00Z,20.2190,123.3570,0,,,,,,,,,0111799999999
52602,2012-01-31T09:00:00Z,20.2140,123.3800,0,-3.9,-5.1,-0.04,-0.05,313,15,0.372,-0.231,0111711111111
52602,2012-01-31T10:08:00Z,20.2060,123.3900,0,,,,,,,,,0111799999999
52602,2012-01-31T10:21:00Z,20.1960,123.4090,0,,,,,,,,,0144799999999
52602,2012-01-31T11:40:00Z,20.1820,123.4140,0,,,,,,,,,0111799999999
52602,2012-01-31T11:46:00Z,20.1960,123.4090,0,,,,,,,,,0111799999999
52602,2012-01-31T11:57:00Z,20.1960,123.4090,0,,,,,,,,,0111799999999
52602,2012-01-31T12:00:00Z,20.1780,123.4190,0,-5,-3.4,-0.06,-0.06,313,15,0.241,-0.319,0111711111111
52602,2012-01-31T12:03:00Z,20.1830,123.4130,0,,,,,,,,,0144799999999
52602,2012-01-31T12:35:00Z,20.1780,123.4190,0,,,,,,,,,0111799999999
52602,2012-01-31T14:16:00Z,20.1640,123.4210,0,,,,,,,,,0111799999999
52602,2012-01-31T15:00:00Z,20.1520,123.4300,0,-5,-3.9,-0.06,-0.04,313,15,0.048,-0.226,0111711111111
52602,2012-01-31T17:03:00Z,20.1420,123.4380,0,,,,,,,,,0111799999999
52602,2012-01-31T17:09:00Z,20.1420,123.4380,0,,,,,,,,,0111799999999
52602,2012-01-31T17:37:00Z,20.1430,123.4280,0,,,,,,,,,0111799999999
52602,2012-01-31T17:41:00Z,20.1410,123.4340,0,,,,,,,,,0144799999999
52602,2012-01-31T18:00:00Z,20.1340,123.4290,0,-6.5,-3.9,-0.07,-0.05,313,15,0.092,-0.129,0111711111111
52602,2012-01-31T18:46:00Z,20.1340,123.4300,0,,,,,,,,,0111799999999
52602,2012-01-31T19:15:00Z,20.1340,123.4300,0,,,,,,,,,0111799999999
52602,2012-01-31T19:21:00Z,20.1350,123.4290,0,,,,,,,,,0111799999999
52602,2012-01-31T19:43:00Z,20.1350,123.4290,0,,,,,,,,,0111799999999
52602,2012-01-31T19:50:00Z,20.1300,123.4350,0,,,,,,,,,0144799999999
52602,2012-01-31T21:00:00Z,20.1270,123.4490,0,-6.4,-4.2,-0.08,-0.06,313,15,0.275,-0.134,0111711111111
52602,2012-01-31T21:26:00Z,20.1300,123.4350,0,,,,,,,,,0111799999999
52602,2012-01-31T22:29:00Z,20.1220,123.4620,0,,,,,,,,,0111799999999
52602,2012-01-31T22:52:00Z,20.1170,123.4670,0,,,,,,,,,0111799999999
