PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PRES_ADJUSTED (decibar),TEMP_ADJUSTED (degree_Celsius),PSAL_ADJUSTED (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER,DATA_MODE
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,149.3,22.034,34.898,149,22.034,34.882,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,159.3,21.613,34.895,159,21.613,34.88,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,169,20.954,34.878,168.7,20.954,34.863,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,179.4,20.24,34.836,179.1,20.24,34.82,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,189.7,19.92,34.817,189.4,19.92,34.802,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,199.3,19.423,34.792,199,19.423,34.776,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,209.4,18.981,34.776,209.1,18.981,34.76,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,219.2,18.681,34.762,218.9,18.681,34.746,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,229.4,18.416,34.749,229.1,18.416,34.734,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,239.2,17.934,34.737,238.9,17.934,34.721,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,249.2,17.673,34.729,248.9,17.673,34.713,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,259,17.407,34.72,258.7,17.407,34.704,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,269.5,16.946,34.695,269.2,16.946,34.68,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,279.5,16.424,34.656,279.2,16.424,34.642,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,289.3,15.707,34.599,289,15.707,34.584,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,299.3,15.265,34.565,299,15.265,34.549,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,309.4,14.895,34.544,309.1,14.895,34.528,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,319.4,14.609,34.522,319.1,14.609,34.508,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,329.1,13.952,34.483,328.8,13.952,34.467,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,339,13.813,34.474,338.7,13.813,34.457,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,349,13.766,34.467,348.7,13.766,34.452,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,374.3,12.769,34.404,374,12.769,34.389,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,399.2,11.632,34.335,398.9,11.632,34.319,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,424.1,10.973,34.293,423.8,10.973,34.278,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,449.6,9.653,34.246,449.3,9.653,34.231,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,474.4,8.797,34.214,474.1,8.797,34.198,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,499.5,8.621,34.235,499.2,8.621,34.219,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,524.2,8.249,34.236,523.9,8.249,34.22,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,549.4,7.553,34.207,549.1,7.553,34.191,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,574.4,6.968,34.214,574.1,6.968,34.198,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,599.3,6.501,34.236,599,6.501,34.22,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,624.1,6.191,34.244,623.8,6.191,34.228,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,649,5.946,34.261,648.7,5.946,34.245,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,698.8,5.461,34.28,698.5,5.461,34.264,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,749.6,5.014,34.331,749.3,5.014,34.315,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,799.3,4.631,34.396,799,4.631,34.379,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,848.8,4.442,34.425,848.5,4.442,34.408,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,899.2,4.214,34.453,898.9,4.214,34.436,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,949.3,3.982,34.485,949,3.982,34.468,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,999.2,3.774,34.508,998.9,3.774,34.491,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,1048.8,3.611,34.53,1048.5,3.611,34.513,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,1098.8,3.457,34.542,1098.5,3.457,34.525,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,1149.5,3.311,34.557,1149.2,3.311,34.54,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,1199.3,3.19,34.567,1199,3.19,34.55,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,1249.3,3.05,34.578,1249,3.05,34.561,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,1299.2,2.966,34.583,1298.9,2.966,34.566,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,1349.3,2.912,34.59,1349,2.912,34.573,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,1399.3,2.836,34.595,1399,2.836,34.578,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,1449.2,2.74,34.601,1448.9,2.74,34.584,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,1498.7,2.673,34.606,1498.4,2.673,34.589,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,1598.9,2.517,34.617,1598.6,2.517,34.6,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,1699.6,2.394,34.624,1699.3,2.394,34.607,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,1799.2,2.297,34.631,1798.9,2.297,34.614,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,1899.1,2.184,34.64,1898.8,2.184,34.623,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,1999.3,2.07,34.648,1999,2.07,34.631,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-09T01:42:53Z,18.2260,126.3330,2002.3,2.07,34.648,2002,2.07,34.631,00111111111,0028_28203_197,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.3 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:37,Primary sampling: discrete [],1,1,D
5901603,28203,2011-11-19T09:43:24Z,18.3470,125.8940,4.9,28.728,34.189,4.4,28.728,34.172,00111111111,0028_28203_198,PRES,PRES_ADJUSTED = PRES - dP,dP =  0.5 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,16/02/2012 03:17:41,Primary sampling: discrete [],1,1,D
