PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
53576,2012-01-14T09:00:00Z,17.7140,126.2980,0,-9.6,-0.2,-0.14,0,313,15,0.211,0.062,0111711111111
53576,2012-01-14T09:12:00Z,17.7230,126.3030,0,,,,,,,,,0111799999999
53576,2012-01-14T09:59:00Z,17.7140,126.2980,0,,,,,,,,,0111799999999
53576,2012-01-14T10:01:00Z,17.7070,126.3110,0,,,,,,,,,0144799999999
53576,2012-01-14T10:18:00Z,17.7070,126.3110,0,,,,,,,,,0111799999999
53576,2012-01-14T10:24:00Z,17.7120,126.3080,0,,,,,,,,,0144799999999
53576,2012-01-14T11:45:00Z,17.7100,126.3220,0,,,,,,,,,0111799999999
53576,2012-01-14T11:59:00Z,17.7100,126.3220,0,,,,,,,,,0111799999999
53576,2012-01-14T12:00:00Z,17.7160,126.3230,0,-7.9,0.4,-0.12,0,313,15,0.235,0.041,0111711111111
53576,2012-01-14T12:05:00Z,17.7220,126.3130,0,,,,,,,,,0144799999999
53576,2012-01-14T13:24:00Z,17.7220,126.3230,0,,,,,,,,,0111799999999
53576,2012-01-14T13:27:00Z,17.7210,126.3140,0,,,,,,,,,0144799999999
53576,2012-01-14T15:00:00Z,17.7220,126.3460,0,-7.8,1.3,-0.09,0.02,313,15,0.172,0,0111711111111
53576,2012-01-14T16:38:00Z,17.7230,126.3550,0,,,,,,,,,0111799999999
53576,2012-01-14T17:21:00Z,17.7210,126.3570,0,,,,,,,,,0111799999999
53576,2012-01-14T18:00:00Z,17.7160,126.3580,0,-6.8,3.4,-0.07,0.03,313,15,0.069,0.005,0111711111111
53576,2012-01-14T18:21:00Z,17.7200,126.3590,0,,,,,,,,,0111799999999
53576,2012-01-14T19:01:00Z,17.7200,126.3590,0,,,,,,,,,0111799999999
53576,2012-01-14T19:05:00Z,17.7160,126.3570,0,,,,,,,,,0144799999999
53576,2012-01-14T20:03:00Z,17.7160,126.3620,0,,,,,,,,,0111799999999
53576,2012-01-14T21:00:00Z,17.7230,126.3600,0,-6.3,1.4,-0.06,0.02,313,15,0.025,0.082,0111711111111
53576,2012-01-14T21:38:00Z,17.7230,126.3600,0,,,,,,,,,0111799999999
53576,2012-01-14T22:31:00Z,17.7230,126.3600,0,,,,,,,,,0111799999999
53576,2012-01-14T22:34:00Z,17.7170,126.3590,0,,,,,,,,,0144799999999
53576,2012-01-14T22:55:00Z,17.7250,126.3600,0,,,,,,,,,0111799999999
53576,2012-01-15T00:00:00Z,17.7320,126.3630,,,,,,313,15,0.201,0.098,0111999991111
53576,2012-01-15T00:12:00Z,17.7250,126.3600,0,,,,,,,,,0111799999999
53576,2012-01-15T00:34:00Z,17.7250,126.3600,0,,,,,,,,,0111799999999
53576,2012-01-15T00:39:00Z,17.7330,126.3640,0,,,,,,,,,0144799999999
53576,2012-01-15T01:50:00Z,17.7320,126.3620,0,,,,,,,,,0111799999999
53576,2012-01-15T01:53:00Z,17.7350,126.3700,0,,,,,,,,,0144799999999
53576,2012-01-15T03:00:00Z,17.7420,126.4010,,,,,,313,15,0.279,0.036,0111999991111
53576,2012-01-15T03:53:00Z,17.7350,126.3700,0,,,,,,,,,0111799999999
53576,2012-01-15T03:58:00Z,17.7420,126.4010,0,,,,,,,,,0144799999999
53576,2012-01-15T04:39:00Z,17.7420,126.4010,0,,,,,,,,,0111799999999
53576,2012-01-15T05:38:00Z,17.7390,126.4180,0,,,,,,,,,0111799999999
53576,2012-01-15T06:00:00Z,17.7390,126.4200,,,,,,313,15,0.137,-0.026,0111999991111
53576,2012-01-15T06:14:00Z,17.7390,126.4180,0,,,,,,,,,0111799999999
53576,2012-01-15T06:17:00Z,17.7390,126.4190,0,,,,,,,,,0111799999999
53576,2012-01-15T07:07:00Z,17.7380,126.4260,0,,,,,,,,,0111799999999
53576,2012-01-15T09:00:00Z,17.7370,126.4290,,,,,,313,15,0.034,-0.005,0111999991111
53576,2012-01-15T09:42:00Z,17.7380,126.4260,0,,,,,,,,,0111799999999
53576,2012-01-15T10:08:00Z,17.7380,126.4260,0,,,,,,,,,0111799999999
53576,2012-01-15T11:15:00Z,17.7380,126.4260,0,,,,,,,,,0111799999999
53576,2012-01-15T11:23:00Z,17.7380,126.4260,0,,,,,,,,,0111799999999
53576,2012-01-15T11:51:00Z,17.7370,126.4290,0,,,,,,,,,0111799999999
53576,2012-01-15T11:55:00Z,17.7370,126.4290,0,,,,,,,,,0111799999999
53576,2012-01-15T12:00:00Z,17.7380,126.4270,,,,,,313,15,0.054,-0.021,0111999991111
53576,2012-01-15T13:03:00Z,17.7370,126.4290,0,,,,,,,,,0111799999999
53576,2012-01-15T13:08:00Z,17.7390,126.4250,0,,,,,,,,,0144799999999
53576,2012-01-15T16:30:00Z,17.7390,126.4250,0,,,,,,,,,0111799999999
53576,2012-01-15T16:34:00Z,17.7300,126.4480,0,,,,,,,,,0144799999999
53576,2012-01-15T17:10:00Z,17.7280,126.4480,0,,,,,,,,,0111799999999
53576,2012-01-15T18:09:00Z,17.7280,126.4480,0,,,,,,,,,0111799999999
53576,2012-01-15T18:16:00Z,17.7240,126.4450,0,,,,,,,,,0111799999999
53576,2012-01-15T18:49:00Z,17.7240,126.4450,0,,,,,,,,,0111799999999
53576,2012-01-15T21:08:00Z,17.7260,126.4430,0,,,,,,,,,0111799999999
53576,2012-01-15T21:14:00Z,17.7350,126.4310,0,,,,,,,,,0144799999999
53576,2012-01-15T22:05:00Z,17.7350,126.4310,0,,,,,,,,,0111799999999
53576,2012-01-15T22:46:00Z,17.7350,126.4310,0,,,,,,,,,0111799999999
53576,2012-01-15T23:50:00Z,17.7420,126.4260,0,,,,,,,,,0111799999999
53576,2012-01-15T23:53:00Z,17.7580,126.4390,0,,,,,,,,,0144799999999
53576,2012-01-15T23:55:00Z,17.7490,126.4370,0,,,,,,,,,0144799999999
53576,2012-01-16T00:24:00Z,17.7640,126.4380,0,,,,,,,,,0111799999999
53576,2012-01-16T01:31:00Z,17.7760,126.4520,0,,,,,,,,,0111799999999
53576,2012-01-16T01:37:00Z,17.7760,126.4500,0,,,,,,,,,0111799999999
53576,2012-01-16T03:46:00Z,17.7980,126.4860,0,,,,,,,,,0111799999999
53576,2012-01-16T04:22:00Z,17.7980,126.4860,0,,,,,,,,,0111799999999
53576,2012-01-16T05:24:00Z,17.7980,126.4860,0,,,,,,,,,0111799999999
53576,2012-01-16T05:31:00Z,17.7880,126.5100,0,,,,,,,,,0144799999999
53576,2012-01-16T06:05:00Z,17.7880,126.5110,0,,,,,,,,,0111799999999
53576,2012-01-16T06:39:00Z,17.7850,126.5320,0,,,,,,,,,0111799999999
53576,2012-01-16T06:44:00Z,17.7840,126.5200,0,,,,,,,,,0111799999999
53576,2012-01-16T08:25:00Z,17.7840,126.5200,0,,,,,,,,,0111799999999
53576,2012-01-16T10:55:00Z,17.7770,126.5300,0,,,,,,,,,0111799999999
53576,2012-01-16T11:01:00Z,17.7660,126.5410,0,,,,,,,,,0144799999999
53576,2012-01-16T11:36:00Z,17.7610,126.5370,0,,,,,,,,,0111799999999
53576,2012-01-16T11:44:00Z,17.7610,126.5370,0,,,,,,,,,0111799999999
53576,2012-01-16T12:44:00Z,17.7610,126.5370,0,,,,,,,,,0111799999999
53576,2012-01-16T14:24:00Z,17.7560,126.5510,0,,,,,,,,,0111799999999
53576,2012-01-16T16:21:00Z,17.7270,126.5650,0,,,,,,,,,0111799999999
53576,2012-01-16T16:24:00Z,17.7280,126.5630,0,,,,,,,,,0111799999999
53576,2012-01-16T16:55:00Z,17.7280,126.5630,0,,,,,,,,,0111799999999
53576,2012-01-16T17:02:00Z,17.7180,126.5670,0,,,,,,,,,0144799999999
53576,2012-01-16T18:00:00Z,17.7080,126.5670,0,,,,,,,,,0111799999999
53576,2012-01-16T18:06:00Z,17.7080,126.5660,0,,,,,,,,,0111799999999
53576,2012-01-16T18:39:00Z,17.7000,126.5690,0,,,,,,,,,0111799999999
53576,2012-01-16T19:06:00Z,17.7000,126.5670,0,,,,,,,,,0111799999999
53576,2012-01-16T19:10:00Z,17.6950,126.5610,0,,,,,,,,,0144799999999
53576,2012-01-16T20:45:00Z,17.6950,126.5610,0,,,,,,,,,0111799999999
53576,2012-01-16T20:49:00Z,17.6850,126.5610,0,,,,,,,,,0144799999999
53576,2012-01-16T21:46:00Z,17.6850,126.5610,0,,,,,,,,,0111799999999
53576,2012-01-16T22:32:00Z,17.6850,126.5610,0,,,,,,,,,0111799999999
53576,2012-01-16T22:35:00Z,17.6850,126.5610,0,,,,,,,,,0111799999999
53576,2012-01-16T23:24:00Z,17.6810,126.5550,0,,,,,,,,,0111799999999
53576,2012-01-17T00:13:00Z,17.6780,126.5710,0,,,,,,,,,0111799999999
53576,2012-01-17T01:09:00Z,17.6780,126.5710,0,,,,,,,,,0111799999999
53576,2012-01-17T02:51:00Z,17.6760,126.5650,0,,,,,,,,,0111799999999
53576,2012-01-17T03:39:00Z,17.6740,126.5860,0,,,,,,,,,0111799999999
53576,2012-01-17T04:14:00Z,17.6740,126.5860,0,,,,,,,,,0111799999999
53576,2012-01-17T05:17:00Z,17.6630,126.5970,0,,,,,,,,,0111799999999
53576,2012-01-17T05:20:00Z,17.6630,126.5970,0,,,,,,,,,0111799999999
53576,2012-01-17T05:52:00Z,17.6630,126.5970,0,,,,,,,,,0111799999999
53576,2012-01-17T05:54:00Z,17.6600,126.5900,0,,,,,,,,,0144799999999
53576,2012-01-17T07:35:00Z,17.6600,126.5900,0,,,,,,,,,0111799999999
53576,2012-01-17T07:54:00Z,17.6610,126.6080,0,,,,,,,,,0144799999999
53576,2012-01-17T08:01:00Z,17.6600,126.6010,0,,,,,,,,,0144799999999
53576,2012-01-17T09:48:00Z,17.6600,126.6010,0,,,,,,,,,0111799999999
53576,2012-01-17T10:30:00Z,17.6600,126.6010,0,,,,,,,,,0111799999999
53576,2012-01-17T11:23:00Z,17.6650,126.6000,0,,,,,,,,,0111799999999
53576,2012-01-17T12:15:00Z,17.6640,126.6110,0,,,,,,,,,0111799999999
53576,2012-01-17T12:24:00Z,17.6710,126.6100,0,,,,,,,,,0111799999999
53576,2012-01-17T14:05:00Z,17.6730,126.6230,0,,,,,,,,,0111799999999
53576,2012-01-17T16:09:00Z,17.6740,126.6400,0,,,,,,,,,0111799999999
53576,2012-01-17T17:55:00Z,17.6740,126.6400,0,,,,,,,,,0111799999999
53576,2012-01-17T18:24:00Z,17.6740,126.6400,0,,,,,,,,,0111799999999
53576,2012-01-17T18:47:00Z,17.6890,126.6440,0,,,,,,,,,0111799999999
53576,2012-01-17T20:22:00Z,17.6890,126.6440,0,,,,,,,,,0111799999999
53576,2012-01-17T22:19:00Z,17.6880,126.6530,0,,,,,,,,,0111799999999
53576,2012-01-17T22:22:00Z,17.7060,126.6520,0,,,,,,,,,0144799999999
53576,2012-01-17T23:00:00Z,17.7080,126.6590,0,,,,,,,,,0111799999999
53576,2012-01-17T23:03:00Z,17.7080,126.6620,0,,,,,,,,,0144799999999
53576,2012-01-18T00:01:00Z,17.7150,126.6640,0,,,,,,,,,0111799999999
53576,2012-01-18T00:07:00Z,17.7150,126.6670,0,,,,,,,,,0111799999999
53576,2012-01-18T00:50:00Z,17.7180,126.6780,0,,,,,,,,,0111799999999
53576,2012-01-18T03:24:00Z,17.7180,126.6780,0,,,,,,,,,0111799999999
53576,2012-01-18T05:07:00Z,17.7240,126.7200,0,,,,,,,,,0111799999999
53576,2012-01-18T05:39:00Z,17.7240,126.7200,0,,,,,,,,,0111799999999
53576,2012-01-18T07:28:00Z,17.7240,126.7200,0,,,,,,,,,0111799999999
53576,2012-01-18T07:32:00Z,17.7060,126.7410,0,,,,,,,,,0144799999999
53576,2012-01-18T07:38:00Z,17.7100,126.7490,0,,,,,,,,,0144799999999
53576,2012-01-18T09:10:00Z,17.7100,126.7490,0,,,,,,,,,0111799999999
53576,2012-01-18T09:37:00Z,17.7100,126.7490,0,,,,,,,,,0111799999999
53576,2012-01-18T10:05:00Z,17.7100,126.7490,0,,,,,,,,,0111799999999
53576,2012-01-18T10:08:00Z,17.7100,126.7480,0,,,,,,,,,0111799999999
53576,2012-01-18T11:10:00Z,17.7100,126.7480,0,,,,,,,,,0111799999999
53576,2012-01-18T11:17:00Z,17.6950,126.7860,0,,,,,,,,,0144799999999
53576,2012-01-18T11:44:00Z,17.6960,126.7860,0,,,,,,,,,0111799999999
53576,2012-01-18T11:52:00Z,17.6900,126.7920,0,,,,,,,,,0144799999999
53576,2012-01-18T12:05:00Z,17.6900,126.7920,0,,,,,,,,,0111799999999
53576,2012-01-18T13:44:00Z,17.6830,126.8030,0,,,,,,,,,0111799999999
53576,2012-01-18T15:55:00Z,17.6830,126.8030,0,,,,,,,,,0111799999999
53576,2012-01-18T16:02:00Z,17.6720,126.8040,0,,,,,,,,,0144799999999
53576,2012-01-18T16:39:00Z,17.6670,126.8090,0,,,,,,,,,0111799999999
53576,2012-01-18T17:39:00Z,17.6520,126.8000,0,,,,,,,,,0111799999999
53576,2012-01-18T17:48:00Z,17.6550,126.7920,0,,,,,,,,,0144799999999
53576,2012-01-18T18:20:00Z,17.6540,126.7910,0,,,,,,,,,0111799999999
53576,2012-01-18T19:57:00Z,17.6540,126.7910,0,,,,,,,,,0111799999999
53576,2012-01-18T20:03:00Z,17.6500,126.7840,0,,,,,,,,,0144799999999
53576,2012-01-18T21:34:00Z,17.6500,126.7840,0,,,,,,,,,0111799999999
53576,2012-01-18T22:10:00Z,17.6620,126.7860,0,,,,,,,,,0111799999999
53576,2012-01-18T22:37:00Z,17.6620,126.7860,0,,,,,,,,,0111799999999
53576,2012-01-18T23:48:00Z,17.6550,126.7870,0,,,,,,,,,0111799999999
53576,2012-01-18T23:52:00Z,17.6550,126.7860,0,,,,,,,,,0111799999999
53576,2012-01-18T23:54:00Z,17.6550,126.7860,0,,,,,,,,,0111799999999
53576,2012-01-19T00:15:00Z,17.6550,126.7860,0,,,,,,,,,0111799999999
53576,2012-01-19T00:22:00Z,17.6570,126.7930,0,,,,,,,,,0144799999999
53576,2012-01-19T00:30:00Z,17.6570,126.7930,0,,,,,,,,,0111799999999
53576,2012-01-19T00:34:00Z,17.6550,126.7960,0,,,,,,,,,0144799999999
53576,2012-01-19T02:12:00Z,17.6550,126.7960,0,,,,,,,,,0111799999999
53576,2012-01-19T03:17:00Z,17.6550,126.7960,0,,,,,,,,,0111799999999
53576,2012-01-19T04:51:00Z,17.6550,126.7960,0,,,,,,,,,0111799999999
53576,2012-01-19T04:55:00Z,17.6550,126.7960,0,,,,,,,,,0111799999999
53576,2012-01-19T05:29:00Z,17.6550,126.7960,0,,,,,,,,,0111799999999
53576,2012-01-19T06:36:00Z,17.6480,126.8310,0,,,,,,,,,0111799999999
53576,2012-01-19T07:10:00Z,17.6510,126.8420,0,,,,,,,,,0111799999999
53576,2012-01-19T07:16:00Z,17.6510,126.8420,0,,,,,,,,,0111799999999
53576,2012-01-19T08:49:00Z,17.6490,126.8570,0,,,,,,,,,0111799999999
53576,2012-01-19T09:43:00Z,17.6490,126.8570,0,,,,,,,,,0111799999999
53576,2012-01-19T11:00:00Z,17.6490,126.8570,0,,,,,,,,,0111799999999
53576,2012-01-19T11:04:00Z,17.6390,126.8700,0,,,,,,,,,0144799999999
53576,2012-01-19T11:30:00Z,17.6400,126.8690,0,,,,,,,,,0111799999999
53576,2012-01-19T11:40:00Z,17.6400,126.8740,0,,,,,,,,,0111799999999
53576,2012-01-19T12:44:00Z,17.6380,126.8760,0,,,,,,,,,0111799999999
53576,2012-01-19T13:22:00Z,17.6380,126.8760,0,,,,,,,,,0111799999999
53576,2012-01-19T15:48:00Z,17.6370,126.8870,0,,,,,,,,,0111799999999
53576,2012-01-19T15:51:00Z,17.6270,126.8960,0,,,,,,,,,0144799999999
53576,2012-01-19T15:54:00Z,17.6250,126.8970,0,,,,,,,,,0111799999999
53576,2012-01-19T17:30:00Z,17.6160,126.9000,0,,,,,,,,,0111799999999
53576,2012-01-19T18:06:00Z,17.6110,126.8980,0,,,,,,,,,0111799999999
53576,2012-01-19T18:10:00Z,17.6100,126.9020,0,,,,,,,,,0144799999999
53576,2012-01-19T18:13:00Z,17.6100,126.9020,0,,,,,,,,,0111799999999
53576,2012-01-19T19:33:00Z,17.6100,126.9020,0,,,,,,,,,0111799999999
53576,2012-01-19T19:39:00Z,17.6020,126.9080,0,,,,,,,,,0144799999999
53576,2012-01-19T19:51:00Z,17.6040,126.9070,0,,,,,,,,,0111799999999
53576,2012-01-19T21:18:00Z,17.6040,126.9270,0,,,,,,,,,0111799999999
53576,2012-01-19T21:57:00Z,17.6040,126.9270,0,,,,,,,,,0111799999999
53576,2012-01-19T22:09:00Z,17.6040,126.9270,0,,,,,,,,,0111799999999
53576,2012-01-19T22:18:00Z,17.5970,126.9430,0,,,,,,,,,0144799999999
53576,2012-01-19T23:36:00Z,17.5940,126.9630,0,,,,,,,,,0111799999999
53576,2012-01-19T23:39:00Z,17.5930,126.9630,0,,,,,,,,,0111799999999
53576,2012-01-19T23:53:00Z,17.5930,126.9630,0,,,,,,,,,0111799999999
53576,2012-01-19T23:54:00Z,17.5890,126.9700,0,,,,,,,,,0144799999999
53576,2012-01-20T00:12:00Z,17.5930,126.9630,0,,,,,,,,,0111799999999
53576,2012-01-20T01:19:00Z,17.5900,127.0020,0,,,,,,,,,0111799999999
53576,2012-01-20T01:47:00Z,17.5890,126.9700,0,,,,,,,,,0111799999999
53576,2012-01-20T03:06:00Z,17.5900,127.0020,0,,,,,,,,,0111799999999
53576,2012-01-20T04:42:00Z,17.5900,127.0020,0,,,,,,,,,0111799999999
53576,2012-01-20T04:48:00Z,17.5770,127.0600,0,,,,,,,,,0144799999999
53576,2012-01-20T05:18:00Z,17.5770,127.0600,0,,,,,,,,,0111799999999
53576,2012-01-20T05:23:00Z,17.5700,127.0500,0,,,,,,,,,0144799999999
53576,2012-01-20T06:24:00Z,17.5710,127.0510,0,,,,,,,,,0111799999999
53576,2012-01-20T06:44:00Z,17.5710,127.0510,0,,,,,,,,,0111799999999
53576,2012-01-20T07:06:00Z,17.5640,127.0540,0,,,,,,,,,0111799999999
53576,2012-01-20T08:24:00Z,17.5480,127.0560,0,,,,,,,,,0111799999999
53576,2012-01-20T10:54:00Z,17.5640,127.0540,0,,,,,,,,,0111799999999
53576,2012-01-20T11:05:00Z,17.5320,127.0680,0,,,,,,,,,0144799999999
53576,2012-01-20T11:19:00Z,17.5320,127.0680,0,,,,,,,,,0111799999999
53576,2012-01-20T12:34:00Z,17.5320,127.0680,0,,,,,,,,,0111799999999
53576,2012-01-20T13:00:00Z,17.5320,127.0680,0,,,,,,,,,0111799999999
53576,2012-01-20T15:38:00Z,17.5320,127.0680,0,,,,,,,,,0111799999999
53576,2012-01-20T17:15:00Z,17.5320,127.0680,0,,,,,,,,,0111799999999
53576,2012-01-20T17:21:00Z,17.5240,127.0760,0,,,,,,,,,0144799999999
53576,2012-01-20T17:24:00Z,17.5240,127.0740,0,,,,,,,,,0111799999999
53576,2012-01-20T17:54:00Z,17.5240,127.0740,0,,,,,,,,,0111799999999
53576,2012-01-20T18:03:00Z,17.5240,127.0660,0,,,,,,,,,0144799999999
53576,2012-01-20T19:10:00Z,17.5240,127.0660,0,,,,,,,,,0111799999999
53576,2012-01-20T19:36:00Z,17.5240,127.0660,0,,,,,,,,,0111799999999
53576,2012-01-20T20:48:00Z,17.5240,127.0660,0,,,,,,,,,0111799999999
53576,2012-01-20T20:53:00Z,17.5360,127.0520,0,,,,,,,,,0144799999999
53576,2012-01-20T21:48:00Z,17.5240,127.0660,0,,,,,,,,,0111799999999
53576,2012-01-20T21:51:00Z,17.5390,127.0580,0,,,,,,,,,0144799999999
53576,2012-01-20T23:25:00Z,17.5360,127.0520,0,,,,,,,,,0111799999999
53576,2012-01-20T23:35:00Z,17.5560,127.0570,0,,,,,,,,,0144799999999
53576,2012-01-20T23:43:00Z,17.5360,127.0520,0,,,,,,,,,0111799999999
53576,2012-01-21T01:09:00Z,17.5630,127.0780,0,,,,,,,,,0111799999999
53576,2012-01-21T01:25:00Z,17.5680,127.0840,0,,,,,,,,,0111799999999
53576,2012-01-21T01:34:00Z,17.5640,127.0920,0,,,,,,,,,0144799999999
53576,2012-01-21T04:36:00Z,17.5750,127.1250,0,,,,,,,,,0111799999999
53576,2012-01-21T05:07:00Z,17.5750,127.1250,0,,,,,,,,,0111799999999
53576,2012-01-21T06:16:00Z,17.5750,127.1250,0,,,,,,,,,0111799999999
53576,2012-01-21T06:19:00Z,17.5750,127.1250,0,,,,,,,,,0111799999999
53576,2012-01-21T06:50:00Z,17.5750,127.1250,0,,,,,,,,,0111799999999
53576,2012-01-21T07:57:00Z,17.5750,127.1250,0,,,,,,,,,0111799999999
53576,2012-01-21T08:04:00Z,17.5750,127.1250,0,,,,,,,,,0111799999999
53576,2012-01-21T10:38:00Z,17.5480,127.1630,0,,,,,,,,,0111799999999
53576,2012-01-21T12:22:00Z,17.5410,127.1740,0,,,,,,,,,0111799999999
53576,2012-01-21T12:40:00Z,17.5350,127.1640,0,,,,,,,,,0111799999999
53576,2012-01-21T14:19:00Z,17.5350,127.1640,0,,,,,,,,,0111799999999
53576,2012-01-21T17:04:00Z,17.5350,127.1640,0,,,,,,,,,0111799999999
53576,2012-01-21T17:45:00Z,17.5350,127.1640,0,,,,,,,,,0111799999999
53576,2012-01-21T18:49:00Z,17.5350,127.1640,0,,,,,,,,,0111799999999
53576,2012-01-21T19:29:00Z,17.5490,127.1420,0,,,,,,,,,0111799999999
53576,2012-01-21T20:23:00Z,17.5490,127.1420,0,,,,,,,,,0111799999999
53576,2012-01-21T20:30:00Z,17.5470,127.1490,0,,,,,,,,,0144799999999
53576,2012-01-21T23:06:00Z,17.5470,127.1500,0,,,,,,,,,0111799999999
53576,2012-01-21T23:09:00Z,17.5600,127.1510,0,,,,,,,,,0144799999999
53576,2012-01-22T00:00:00Z,17.5660,127.1600,0,-8.3,-6.6,-0.16,-0.11,313,15,0.118,0.154,0111711111111
53576,2012-01-22T00:45:00Z,17.5610,127.1510,0,,,,,,,,,0111799999999
53576,2012-01-22T00:47:00Z,17.5660,127.1620,0,,,,,,,,,0144799999999
53576,2012-01-22T00:51:00Z,17.5610,127.1510,0,,,,,,,,,0144799999999
53576,2012-01-22T00:54:00Z,17.5660,127.1620,0,,,,,,,,,0144799999999
53576,2012-01-22T01:07:00Z,17.5660,127.1620,0,,,,,,,,,0111799999999
53576,2012-01-22T02:50:00Z,17.5700,127.1640,0,,,,,,,,,0111799999999
53576,2012-01-22T03:00:00Z,17.5800,127.1730,0,-8.3,-4.3,-0.14,-0.07,313,15,0.152,0.098,0111711111111
53576,2012-01-22T04:22:00Z,17.5700,127.1640,0,,,,,,,,,0111799999999
53576,2012-01-22T04:29:00Z,17.5840,127.1780,0,,,,,,,,,0144799999999
53576,2012-01-22T05:03:00Z,17.5840,127.1840,0,,,,,,,,,0111799999999
53576,2012-01-22T06:00:00Z,17.5850,127.1910,0,-7.6,-2.9,-0.12,-0.05,313,15,0.103,-0.031,0111711111111
53576,2012-01-22T06:07:00Z,17.5840,127.1840,0,,,,,,,,,0111799999999
53576,2012-01-22T06:40:00Z,17.5850,127.1920,0,,,,,,,,,0111799999999
53576,2012-01-22T07:35:00Z,17.5850,127.1920,0,,,,,,,,,0111799999999
53576,2012-01-22T09:00:00Z,17.5740,127.1940,0,-7.9,-4,-0.12,-0.05,313,15,-0.02,-0.103,0111711111111
53576,2012-01-22T09:17:00Z,17.5840,127.1940,0,,,,,,,,,0111799999999
53576,2012-01-22T10:18:00Z,17.5840,127.1940,0,,,,,,,,,0111799999999
53576,2012-01-22T10:24:00Z,17.5680,127.1920,0,,,,,,,,,0144799999999
53576,2012-01-22T11:54:00Z,17.5660,127.1880,0,,,,,,,,,0111799999999
53576,2012-01-22T11:57:00Z,17.5680,127.1920,0,,,,,,,,,0144799999999
53576,2012-01-22T12:00:00Z,17.5650,127.1870,0,-8.7,-4.3,-0.12,-0.07,313,15,-0.074,-0.082,0111711111111
53576,2012-01-22T12:07:00Z,17.5660,127.1880,0,,,,,,,,,0111799999999
53576,2012-01-22T12:18:00Z,17.5680,127.1920,0,,,,,,,,,0111799999999
53576,2012-01-22T12:22:00Z,17.5650,127.1890,0,,,,,,,,,0144799999999
53576,2012-01-22T14:00:00Z,17.5600,127.1800,0,,,,,,,,,0111799999999
53576,2012-01-22T15:00:00Z,17.5580,127.1790,0,-8.7,-4,-0.14,-0.07,313,15,-0.118,-0.005,0111711111111
53576,2012-01-22T16:57:00Z,17.5600,127.1800,0,,,,,,,,,0111799999999
53576,2012-01-22T17:35:00Z,17.5590,127.1750,0,,,,,,,,,0111799999999
53576,2012-01-22T18:00:00Z,17.5640,127.1630,0,-6.6,-6.3,-0.12,-0.08,313,15,-0.142,0.036,0111711111111
53576,2012-01-22T18:42:00Z,17.5640,127.1610,0,,,,,,,,,0111799999999
53576,2012-01-22T19:13:00Z,17.5640,127.1610,0,,,,,,,,,0111799999999
53576,2012-01-22T20:04:00Z,17.5630,127.1560,0,,,,,,,,,0111799999999
53576,2012-01-22T21:00:00Z,17.5650,127.1500,0,-6.9,-5.6,-0.11,-0.08,313,15,-0.049,-0.015,0111711111111
53576,2012-01-22T22:39:00Z,17.5660,127.1500,0,,,,,,,,,0111799999999
53576,2012-01-22T22:47:00Z,17.5650,127.1490,0,,,,,,,,,0111799999999
53576,2012-01-22T23:02:00Z,17.5640,127.1470,0,,,,,,,,,0111799999999
53576,2012-01-23T00:00:00Z,17.5610,127.1530,0,-5.8,-6,-0.09,-0.08,313,15,0.123,0.031,0111711111111
53576,2012-01-23T00:25:00Z,17.5610,127.1520,0,,,,,,,,,0111799999999
53576,2012-01-23T00:44:00Z,17.5630,127.1620,0,,,,,,,,,0111799999999
53576,2012-01-23T00:47:00Z,17.5660,127.1580,0,,,,,,,,,0144799999999
53576,2012-01-23T00:51:00Z,17.5660,127.1580,0,,,,,,,,,0111799999999
53576,2012-01-23T02:29:00Z,17.5750,127.1660,0,,,,,,,,,0111799999999
53576,2012-01-23T03:00:00Z,17.5710,127.1750,0,-5.4,-5.6,-0.07,-0.08,313,15,0.172,-0.067,0111711111111
53576,2012-01-23T04:09:00Z,17.5750,127.1660,0,,,,,,,,,0111799999999
53576,2012-01-23T04:18:00Z,17.5630,127.1830,0,,,,,,,,,0144799999999
53576,2012-01-23T04:44:00Z,17.5630,127.1830,0,,,,,,,,,0111799999999
53576,2012-01-23T04:47:00Z,17.5590,127.1850,0,,,,,,,,,0144799999999
53576,2012-01-23T05:57:00Z,17.5570,127.1830,0,,,,,,,,,0111799999999
53576,2012-01-23T06:00:00Z,17.5480,127.1880,0,-5.1,-7,-0.07,-0.1,313,15,0.083,-0.324,0111711111111
53576,2012-01-23T07:10:00Z,17.5370,127.1920,0,,,,,,,,,0111799999999
53576,2012-01-23T08:53:00Z,17.5370,127.1910,0,,,,,,,,,0111799999999
53576,2012-01-23T09:00:00Z,17.5080,127.1920,0,-5.4,-7.8,-0.09,-0.13,313,15,-0.054,-0.401,0111711111111
53576,2012-01-23T09:54:00Z,17.5370,127.1910,0,,,,,,,,,0111799999999
53576,2012-01-23T10:09:00Z,17.5370,127.1910,0,,,,,,,,,0111799999999
