PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),QC
2900891,30188,2011-11-02T10:23:21Z,19.0530,125.9540,00111
2900891,30188,2011-11-02T11:28:58Z,19.0520,125.9370,00111
2900891,30188,2011-11-02T11:58:43Z,19.0590,125.9330,00111
2900891,30188,2011-11-02T13:34:30Z,19.0570,125.9080,00111
2900891,30188,2011-11-02T16:03:08Z,19.0740,125.9030,00111
2900891,30188,2011-11-02T17:05:05Z,19.0770,125.9000,00111
2900891,30188,2011-11-02T17:42:39Z,19.0870,125.8980,00111
2900891,30188,2011-11-02T18:45:08Z,19.0910,125.8990,00111
2900891,30188,2011-11-02T19:19:33Z,19.0940,125.9030,00111
2900891,30188,2011-11-12T11:29:35Z,19.1240,125.8380,00111
2900891,30188,2011-11-12T11:45:57Z,19.1220,125.8450,00111
2900891,30188,2011-11-12T13:28:14Z,19.1330,125.8320,00111
2900891,30188,2011-11-12T15:57:37Z,19.1340,125.8250,00111
2900891,30188,2011-11-12T16:57:07Z,19.1340,125.8170,00111
2900891,30188,2011-11-12T17:39:23Z,19.1340,125.8100,00111
2900891,30188,2011-11-12T18:36:49Z,19.1350,125.8040,00111
2900891,30188,2011-11-12T18:41:10Z,19.1340,125.8070,00111
2900891,30188,2011-11-22T10:50:45Z,19.0410,125.6450,00111
2900891,30188,2011-11-22T11:38:45Z,19.0430,125.6430,00111
2900891,30188,2011-11-22T12:32:22Z,19.0540,125.6150,00111
2900891,30188,2011-11-22T12:34:34Z,19.0550,125.6130,00111
2900891,30188,2011-11-22T13:21:39Z,19.0500,125.6160,00111
2900891,30188,2011-11-22T15:53:01Z,19.0650,125.5880,00111
2900891,30188,2011-11-22T16:48:09Z,19.0650,125.5830,00111
2900891,30188,2011-11-22T17:34:05Z,19.0800,125.5710,00111
2900891,30188,2011-11-22T18:28:41Z,19.0890,125.5590,00111
2900891,30188,2011-11-22T19:35:55Z,19.0950,125.5510,00111
2900891,30188,2011-12-02T10:32:09Z,18.8100,125.3490,00111
2900891,30188,2011-12-02T11:59:49Z,18.8430,125.3560,00111
2900891,30188,2011-12-02T12:08:55Z,18.8470,125.3580,00111
2900891,30188,2011-12-02T13:12:48Z,18.8640,125.3710,00111
2900891,30188,2011-12-02T15:49:17Z,18.8910,125.3940,00111
2900891,30188,2011-12-02T16:41:34Z,18.9050,125.4050,00111
2900891,30188,2011-12-02T17:29:52Z,18.8990,125.4110,00111
2900891,30188,2011-12-02T18:23:19Z,18.8950,125.4190,00111
2900891,30188,2011-12-02T18:54:55Z,18.8990,125.4170,00111
2900891,30188,2011-12-12T09:07:52Z,18.8300,125.2990,00111
2900891,30188,2011-12-12T09:41:05Z,18.8350,125.3080,00111
2900891,30188,2011-12-12T11:15:56Z,18.8560,125.3200,00111
2900891,30188,2011-12-12T11:24:47Z,18.8550,125.3280,00111
2900891,30188,2011-12-12T11:53:23Z,18.8630,125.3240,00111
2900891,30188,2011-12-12T13:06:35Z,18.8740,125.3440,00111
2900891,30188,2011-12-12T15:44:02Z,18.8910,125.3840,00111
2900891,30188,2011-12-12T16:34:05Z,18.9060,125.3960,00111
2900891,30188,2011-12-12T17:24:24Z,18.9040,125.4080,00111
2900891,30188,2011-12-12T18:13:41Z,18.9100,125.4080,00111
2900891,30188,2011-12-12T19:06:51Z,18.9090,125.4250,00111
2900891,30188,2011-12-22T10:40:07Z,19.0000,125.4170,00111
2900891,30188,2011-12-22T11:18:53Z,18.9980,125.4210,00111
2900891,30188,2011-12-22T11:31:59Z,19.0110,125.4180,00111
2900891,30188,2011-12-22T12:20:13Z,19.0160,125.4180,00111
2900891,30188,2011-12-22T12:59:25Z,19.0210,125.4170,00111
2900891,30188,2011-12-22T15:39:43Z,19.0390,125.4540,00111
2900891,30188,2011-12-22T16:26:37Z,19.0410,125.4610,00111
2900891,30188,2011-12-22T18:05:29Z,19.0480,125.4820,00111
2900891,30188,2011-12-22T19:05:10Z,19.0540,125.4920,00111
2900891,30188,2011-12-22T19:10:25Z,19.0490,125.4930,00111
2900891,30188,2011-12-22T19:44:22Z,19.0450,125.4990,00111
2900891,30188,2012-01-01T10:04:59Z,19.1610,125.4220,00111
2900891,30188,2012-01-01T11:11:06Z,19.1690,125.4190,00111
2900891,30188,2012-01-01T11:12:39Z,19.1660,125.4120,00111
2900891,30188,2012-01-01T11:45:05Z,19.1690,125.4170,00111
2900891,30188,2012-01-01T12:51:14Z,19.1780,125.4240,00111
2900891,30188,2012-01-01T12:57:15Z,19.1760,125.4150,00111
2900891,30188,2012-01-01T14:30:38Z,19.1760,125.4140,00111
2900891,30188,2012-01-01T15:35:58Z,19.1870,125.4200,00111
2900891,30188,2012-01-01T17:58:34Z,19.1780,125.3970,00111
2900891,30188,2012-01-01T18:56:10Z,19.1890,125.3890,00111
2900891,30188,2012-01-01T19:39:30Z,19.1950,125.3750,00111
2900891,30188,2012-01-11T11:04:58Z,19.3470,125.3140,00111
2900891,30188,2012-01-11T12:34:13Z,19.3290,125.2990,00111
2900891,30188,2012-01-11T12:47:10Z,19.3310,125.2980,00111
2900891,30188,2012-01-11T12:53:39Z,19.3320,125.3050,00111
2900891,30188,2012-01-11T15:30:37Z,19.3280,125.2810,00111
2900891,30188,2012-01-11T17:10:03Z,19.3130,125.2890,00111
2900891,30188,2012-01-11T17:51:47Z,19.3120,125.2900,00111
2900891,30188,2012-01-11T18:51:10Z,19.3100,125.2950,00111
2900891,30188,2012-01-11T19:26:28Z,19.3030,125.2950,00111
2900891,30188,2012-01-11T19:29:40Z,19.3060,125.2940,00111
2900891,30188,2012-01-21T10:38:30Z,19.3170,125.1960,00111
2900891,30188,2012-01-21T10:41:06Z,19.3170,125.1950,00111
2900891,30188,2012-01-21T12:17:28Z,19.3460,125.1710,00111
2900891,30188,2012-01-21T12:20:30Z,19.3440,125.1760,00111
2900891,30188,2012-01-21T14:19:22Z,19.3650,125.1620,00111
2900891,30188,2012-01-21T17:05:06Z,19.3810,125.1580,00111
2900891,30188,2012-01-21T17:42:23Z,19.3750,125.1580,00111
2900891,30188,2012-01-21T18:45:58Z,19.3750,125.1510,00111
2900891,30188,2012-01-21T18:46:40Z,19.3700,125.1570,00111
2900891,30188,2012-01-21T19:20:58Z,19.3630,125.1480,00111
2900891,30188,2012-01-31T09:57:43Z,19.2990,125.2530,00111
2900891,30188,2012-01-31T10:13:49Z,19.2980,125.2560,00111
2900891,30188,2012-01-31T11:56:22Z,19.2790,125.2720,00111
2900891,30188,2012-01-31T12:31:57Z,19.2730,125.2870,00111
2900891,30188,2012-01-31T14:12:04Z,19.2460,125.3110,00111
2900891,30188,2012-01-31T17:00:01Z,19.2030,125.3470,00111
2900891,30188,2012-01-31T17:35:07Z,19.1960,125.3490,00111
2900891,30188,2012-01-31T18:39:55Z,19.1810,125.3570,00111
2900891,30188,2012-01-31T19:14:13Z,19.1790,125.3640,00111
2900891,30188,2012-01-31T19:41:52Z,19.1720,125.3660,00111
