PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),QC
2901361,89706,2011-11-01T02:40:20Z,23.2290,126.9720,00111
2901361,89706,2011-11-01T03:42:50Z,23.2330,126.9740,00111
2901361,89706,2011-11-01T04:44:35Z,23.2380,126.9700,00111
2901361,89706,2011-11-01T05:23:20Z,23.2530,126.9770,00111
2901361,89706,2011-11-01T06:26:05Z,23.2700,126.9730,00111
2901361,89706,2011-11-01T07:20:20Z,23.2770,126.9670,00111
2901361,89706,2011-11-01T08:59:20Z,23.3020,126.9610,00111
2901361,89706,2011-11-01T10:02:50Z,23.3080,126.9630,00111
2901361,89706,2011-11-01T10:46:05Z,23.3290,126.9700,00111
2901361,89706,2011-11-01T11:44:20Z,23.3490,126.9770,00111
2901361,89706,2011-11-01T12:13:35Z,23.3540,126.9780,00111
2901361,89706,2011-11-01T12:26:20Z,23.3610,126.9600,00111
2901361,89706,2011-11-05T02:57:35Z,23.6100,127.1010,00111
2901361,89706,2011-11-05T03:00:50Z,23.6070,127.0850,00111
2901361,89706,2011-11-05T04:40:50Z,23.6370,127.0940,00111
2901361,89706,2011-11-05T06:22:05Z,23.6770,127.1260,00111
2901361,89706,2011-11-05T07:23:20Z,23.7100,127.1350,00111
2901361,89706,2011-11-05T09:03:20Z,23.7420,127.1510,00111
2901361,89706,2011-11-05T10:50:50Z,23.7970,127.1410,00111
2901361,89706,2011-11-05T10:52:05Z,23.7850,127.1530,00111
2901361,89706,2011-11-05T10:55:50Z,23.7860,127.1520,00111
2901361,89706,2011-11-05T12:31:05Z,23.8210,127.1510,00111
2901361,89706,2011-11-05T12:32:50Z,23.8180,127.1520,00111
2901361,89706,2011-11-09T03:59:22Z,24.0620,127.1970,00111
2901361,89706,2011-11-09T04:58:52Z,24.0790,127.2050,00111
2901361,89706,2011-11-09T05:39:07Z,24.0870,127.2130,00111
2901361,89706,2011-11-09T06:39:37Z,24.0940,127.2190,00111
2901361,89706,2011-11-09T07:26:52Z,24.1090,127.2200,00111
2901361,89706,2011-11-09T09:07:22Z,24.1300,127.2220,00111
2901361,89706,2011-11-09T10:08:22Z,24.1500,127.2280,00111
2901361,89706,2011-11-09T11:00:36Z,24.1730,127.2090,00111
2901361,89706,2011-11-09T11:08:07Z,24.1480,127.2340,00111
2901361,89706,2011-11-09T11:48:36Z,24.1940,127.2200,00111
2901361,89706,2011-11-09T12:48:51Z,24.2300,127.2540,00111
2901361,89706,2011-11-13T01:52:17Z,24.4210,127.1180,00111
2901361,89706,2011-11-13T03:17:17Z,24.4410,127.1290,00111
2901361,89706,2011-11-13T04:15:47Z,24.4550,127.1330,00111
2901361,89706,2011-11-13T04:58:32Z,24.4890,127.1430,00111
2901361,89706,2011-11-13T05:54:32Z,24.5040,127.1470,00111
2901361,89706,2011-11-13T07:31:02Z,24.5370,127.1370,00111
2901361,89706,2011-11-13T09:09:32Z,24.5690,127.1430,00111
2901361,89706,2011-11-13T09:19:32Z,24.6040,127.1290,00111
2901361,89706,2011-11-13T09:25:02Z,24.5880,127.1260,00111
2901361,89706,2011-11-13T11:00:32Z,24.6290,127.1100,00111
2901361,89706,2011-11-13T11:06:32Z,24.6240,127.0710,00111
2901361,89706,2011-11-13T11:25:17Z,24.6320,127.1260,00111
2901361,89706,2011-11-17T02:08:44Z,24.8740,127.2310,00111
2901361,89706,2011-11-17T04:15:59Z,24.9100,127.2370,00111
2901361,89706,2011-11-17T05:13:59Z,24.9340,127.2370,00111
2901361,89706,2011-11-17T05:57:14Z,24.9510,127.2490,00111
2901361,89706,2011-11-17T06:54:14Z,24.9690,127.2370,00111
2901361,89706,2011-11-17T07:34:14Z,24.9900,127.2200,00111
2901361,89706,2011-11-17T09:13:59Z,25.0200,127.2240,00111
2901361,89706,2011-11-17T09:30:59Z,25.0590,127.2040,00111
2901361,89706,2011-11-17T10:12:29Z,25.0620,127.2100,00111
2901361,89706,2011-11-17T11:10:14Z,25.0990,127.2360,00111
2901361,89706,2011-11-17T11:42:59Z,25.1060,127.2100,00111
2901361,89706,2011-11-17T11:53:29Z,25.1120,127.2170,00111
2901361,89706,2011-11-21T02:26:34Z,25.3240,127.2320,00111
2901361,89706,2011-11-21T03:34:19Z,25.3290,127.2260,00111
2901361,89706,2011-11-21T04:28:34Z,25.3320,127.2160,00111
2901361,89706,2011-11-21T05:14:49Z,25.3490,127.2100,00111
2901361,89706,2011-11-21T06:08:49Z,25.3630,127.1990,00111
2901361,89706,2011-11-21T07:37:04Z,25.3870,127.1650,00111
2901361,89706,2011-11-21T09:17:19Z,25.4210,127.1520,00111
2901361,89706,2011-11-21T09:36:34Z,25.4380,127.1230,00111
2901361,89706,2011-11-21T11:16:34Z,25.4840,127.1490,00111
2901361,89706,2011-11-21T11:59:49Z,25.4950,127.1230,00111
2901361,89706,2011-11-25T02:42:42Z,25.6500,127.1280,00111
2901361,89706,2011-11-25T02:51:57Z,25.6520,127.1120,00111
2901361,89706,2011-11-25T04:32:42Z,25.6730,127.0940,00111
2901361,89706,2011-11-25T05:25:42Z,25.6870,127.0780,00111
2901361,89706,2011-11-25T06:00:27Z,25.6730,127.0650,00111
2901361,89706,2011-11-25T06:13:42Z,25.6880,127.0780,00111
2901361,89706,2011-11-25T07:08:27Z,25.7100,127.0640,00111
2901361,89706,2011-11-25T07:42:27Z,25.7320,127.0540,00111
2901361,89706,2011-11-25T09:20:42Z,25.7530,127.0270,00111
2901361,89706,2011-11-25T09:41:12Z,25.7600,127.0070,00111
2901361,89706,2011-11-25T10:19:12Z,25.7840,127.0060,00111
2901361,89706,2011-11-25T11:23:42Z,25.8100,127.0060,00111
2901361,89706,2011-11-25T11:59:57Z,25.8170,126.9880,00111
2901361,89706,2011-11-25T12:17:42Z,25.8280,126.9770,00111
2901361,89706,2011-11-29T03:01:13Z,26.0510,126.7070,00111
2901361,89706,2011-11-29T03:51:13Z,26.0410,126.6810,00111
2901361,89706,2011-11-29T04:44:28Z,26.0510,126.6610,00111
2901361,89706,2011-11-29T05:31:13Z,26.0600,126.6490,00111
2901361,89706,2011-11-29T06:24:58Z,26.0640,126.6340,00111
