PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PRES_ADJUSTED (decibar),TEMP_ADJUSTED (degree_Celsius),PSAL_ADJUSTED (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
2901123,84298,2011-11-01T23:13:31Z,22.5110,121.8920,4.1,27.692,34.471,4.1,27.692,34.471,00111111111,3198,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/10/2018 01:01:47,Primary sampling: discrete [],1,1
2901123,84298,2011-11-01T23:13:31Z,22.5110,121.8920,9.2,27.693,34.471,9.2,27.693,34.471,00111111111,3198,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/10/2018 01:01:47,Primary sampling: discrete [],1,1
2901123,84298,2011-11-01T23:13:31Z,22.5110,121.8920,14.4,27.695,34.472,14.4,27.695,34.472,00111111111,3198,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/10/2018 01:01:47,Primary sampling: discrete [],1,1
2901123,84298,2011-11-01T23:13:31Z,22.5110,121.8920,19.1,27.694,34.472,19.1,27.694,34.472,00111111111,3198,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/10/2018 01:01:47,Primary sampling: discrete [],1,1
2901123,84298,2011-11-01T23:13:31Z,22.5110,121.8920,24.3,27.696,34.472,24.3,27.696,34.472,00111111111,3198,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/10/2018 01:01:47,Primary sampling: discrete [],1,1
2901123,84298,2011-11-01T23:13:31Z,22.5110,121.8920,29.3,27.7,34.472,29.3,27.7,34.472,00111111111,3198,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/10/2018 01:01:47,Primary sampling: discrete [],1,1
2901123,84298,2011-11-01T23:13:31Z,22.5110,121.8920,34.3,27.701,34.472,34.3,27.701,34.472,00111111111,3198,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/10/2018 01:01:47,Primary sampling: discrete [],1,1
2901123,84298,2011-11-01T23:13:31Z,22.5110,121.8920,39.6,27.704,34.478,39.6,27.704,34.478,00111111111,3198,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/10/2018 01:01:47,Primary sampling: discrete [],1,1
2901123,84298,2011-11-01T23:13:31Z,22.5110,121.8920,44.4,27.704,34.481,44.4,27.704,34.481,00111111111,3198,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/10/2018 01:01:47,Primary sampling: discrete [],1,1
2901123,84298,2011-11-01T23:13:31Z,22.5110,121.8920,49.5,27.7,34.484,49.5,27.7,34.484,00111111111,3198,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/10/2018 01:01:47,Primary sampling: discrete [],1,1
2901123,84298,2011-11-01T23:13:31Z,22.5110,121.8920,54.6,27.652,34.502,54.6,27.652,34.502,00111111111,3198,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/10/2018 01:01:47,Primary sampling: discrete [],1,1
2901123,84298,2011-11-01T23:13:31Z,22.5110,121.8920,59.8,27.152,34.609,59.8,27.152,34.609,00111111111,3198,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/10/2018 01:01:47,Primary sampling: discrete [],1,1
2901123,84298,2011-11-01T23:13:31Z,22.5110,121.8920,64.5,26.201,34.723,64.5,26.201,34.723,00111111111,3198,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/10/2018 01:01:47,Primary sampling: discrete [],1,1
2901123,84298,2011-11-01T23:13:31Z,22.5110,121.8920,69.7,25.365,34.823,69.7,25.365,34.823,00111111111,3198,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/10/2018 01:01:47,Primary sampling: discrete [],1,1
2901123,84298,2011-11-01T23:13:31Z,22.5110,121.8920,74.7,25.053,34.837,74.7,25.053,34.837,00111111111,3198,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/10/2018 01:01:47,Primary sampling: discrete [],1,1
2901123,84298,2011-11-01T23:13:31Z,22.5110,121.8920,79.1,23.654,34.87,79.1,23.654,34.87,00111111111,3198,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/10/2018 01:01:47,Primary sampling: discrete [],1,1
2901123,84298,2011-11-01T23:13:31Z,22.5110,121.8920,84.6,23.23,34.873,84.6,23.23,34.873,00111111111,3198,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/10/2018 01:01:47,Primary sampling: discrete [],1,1
2901123,84298,2011-11-01T23:13:31Z,22.5110,121.8920,89.4,22.784,34.888,89.4,22.784,34.888,00111111111,3198,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/10/2018 01:01:47,Primary sampling: discrete [],1,1
2901123,84298,2011-11-01T23:13:31Z,22.5110,121.8920,94.5,22.386,34.883,94.5,22.386,34.883,00111111111,3198,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/10/2018 01:01:47,Primary sampling: discrete [],1,1
2901123,84298,2011-11-01T23:13:31Z,22.5110,121.8920,99.4,21.879,34.872,99.4,21.879,34.872,00111111111,3198,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/10/2018 01:01:47,Primary sampling: discrete [],1,1
2901123,84298,2011-11-01T23:13:31Z,22.5110,121.8920,104.3,21.8,34.87,104.3,21.8,34.87,00111111111,3198,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/10/2018 01:01:47,Primary sampling: discrete [],1,1
2901123,84298,2011-11-01T23:13:31Z,22.5110,121.8920,109.4,21.46,34.861,109.4,21.46,34.861,00111111111,3198,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/10/2018 01:01:47,Primary sampling: discrete [],1,1
2901123,84298,2011-11-01T23:13:31Z,22.5110,121.8920,119,21.17,34.853,119,21.17,34.853,00111111111,3198,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/10/2018 01:01:47,Primary sampling: discrete [],1,1
2901123,84298,2011-11-01T23:13:31Z,22.5110,121.8920,129.5,21.078,34.842,129.5,21.078,34.842,00111111111,3198,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/10/2018 01:01:47,Primary sampling: discrete [],1,1
2901123,84298,2011-11-01T23:13:31Z,22.5110,121.8920,139.1,20.829,34.825,139.1,20.829,34.825,00111111111,3198,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/10/2018 01:01:47,Primary sampling: discrete [],1,1
