PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PRES_ADJUSTED (decibar),TEMP_ADJUSTED (degree_Celsius),PSAL_ADJUSTED (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER,DATA_MODE
5901988,7560,2011-11-11T02:10:05Z,20.5210,129.8320,2.61,28.483,34.4451,2.61,28.483,34.473,00211111111,A19_7560_091,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=0.0(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,16/06/2016 03:41:21,Primary sampling: discrete [spot sampling CTD data],3,1,D
5901988,7560,2011-11-11T02:10:05Z,20.5210,129.8320,7.77,28.4828,34.4465,7.77,28.4828,34.4744,00211111111,A19_7560_091,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=0.0(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,16/06/2016 03:41:21,Primary sampling: discrete [spot sampling CTD data],3,1,D
5901988,7560,2011-11-11T02:10:05Z,20.5210,129.8320,18.2,28.4828,34.4477,18.2,28.4828,34.4756,00211111111,A19_7560_091,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=0.0(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,16/06/2016 03:41:21,Primary sampling: discrete [spot sampling CTD data],3,1,D
5901988,7560,2011-11-11T02:10:05Z,20.5210,129.8320,27.11,28.4828,34.4486,27.11,28.4828,34.4765,00211111111,A19_7560_091,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=0.0(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,16/06/2016 03:41:21,Primary sampling: discrete [spot sampling CTD data],3,1,D
5901988,7560,2011-11-11T02:10:05Z,20.5210,129.8320,39.42,28.5051,34.4624,39.42,28.5051,34.4904,00211111111,A19_7560_091,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=0.0(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,16/06/2016 03:41:21,Primary sampling: discrete [spot sampling CTD data],3,1,D
5901988,7560,2011-11-11T02:10:05Z,20.5210,129.8320,49.59,27.8681,34.6427,49.59,27.8681,34.6708,00211111111,A19_7560_091,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=0.0(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,16/06/2016 03:41:21,Primary sampling: discrete [spot sampling CTD data],3,1,D
5901988,7560,2011-11-11T02:10:05Z,20.5210,129.8320,58.24,26.9837,34.7432,58.24,26.9837,34.7714,00211111111,A19_7560_091,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=0.0(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,16/06/2016 03:41:21,Primary sampling: discrete [spot sampling CTD data],3,1,D
5901988,7560,2011-11-11T02:10:05Z,20.5210,129.8320,69.58,25.8514,34.8042,69.58,25.8514,34.8324,00211111111,A19_7560_091,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=0.0(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,16/06/2016 03:41:21,Primary sampling: discrete [spot sampling CTD data],3,1,D
5901988,7560,2011-11-11T02:10:05Z,20.5210,129.8320,79.52,24.3626,34.8146,79.52,24.3626,34.8428,00211111111,A19_7560_091,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=0.0(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,16/06/2016 03:41:21,Primary sampling: discrete [spot sampling CTD data],3,1,D
5901988,7560,2011-11-11T02:10:05Z,20.5210,129.8320,88.04,23.8372,34.8383,88.04,23.8372,34.8665,00211111111,A19_7560_091,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=0.0(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,16/06/2016 03:41:21,Primary sampling: discrete [spot sampling CTD data],3,1,D
5901988,7560,2011-11-11T02:10:05Z,20.5210,129.8320,97.29,23.3563,34.8544,97.29,23.3563,34.8826,00211111111,A19_7560_091,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=0.0(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,16/06/2016 03:41:21,Primary sampling: discrete [spot sampling CTD data],3,1,D
5901988,7560,2011-11-11T02:10:05Z,20.5210,129.8320,108.18,22.6223,34.856,108.18,22.6223,34.8842,00211111111,A19_7560_091,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=0.0(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,16/06/2016 03:41:21,Primary sampling: discrete [spot sampling CTD data],3,1,D
5901988,7560,2011-11-11T02:10:05Z,20.5210,129.8320,119.34,22.1216,34.8467,119.34,22.1216,34.8749,00211111111,A19_7560_091,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=0.0(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,16/06/2016 03:41:21,Primary sampling: discrete [spot sampling CTD data],3,1,D
5901988,7560,2011-11-11T02:10:05Z,20.5210,129.8320,128.15,21.5801,34.8297,128.15,21.5801,34.8579,00211111111,A19_7560_091,PRES,PRES_ADJ=PRES-SP,  where SP is SURFACE PRESSURE from next cycle; PRES_ADJ_ERR=Manufacturer sensor accuracy,SP=0.0(dbar),Pressure Correction using reported SURFACE PRESSURE,PRES,16/06/2016 03:41:21,Primary sampling: discrete [spot sampling CTD data],3,1,D
