PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),QC
2901194,93139,2012-01-19T11:40:36Z,17.5140,125.3280,00111
2901194,93139,2012-01-19T12:43:43Z,17.5170,125.3420,00111
2901194,93139,2012-01-19T13:22:13Z,17.5350,125.3640,00111
2901194,93139,2012-01-29T05:17:06Z,18.1120,126.1160,00111
2901194,93139,2012-01-29T05:19:17Z,18.1260,126.1470,00111
2901194,93139,2012-01-29T06:25:05Z,18.1220,126.1510,00111
2901194,93139,2012-01-29T06:29:53Z,18.1230,126.1500,00111
2901194,93139,2012-01-29T07:00:20Z,18.1270,126.1620,00111
2901194,93139,2012-01-29T07:59:50Z,18.1320,126.1700,00111
2901194,93139,2012-01-29T09:09:50Z,18.1280,126.1790,00111
2901194,93139,2012-01-29T10:38:23Z,18.1290,126.1790,00111
2901194,93139,2012-01-29T10:55:11Z,18.1230,126.1850,00111
2901194,93139,2012-01-29T11:33:31Z,18.1250,126.1820,00111
2901194,93139,2012-01-29T12:19:28Z,18.1270,126.1790,00111
2901194,93139,2012-01-29T12:29:13Z,18.1210,126.1880,00111
2901194,93139,2012-01-29T13:14:08Z,18.1240,126.2070,00111
