PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
53569,2011-12-20T15:00:00Z,18.7810,124.8760,,0,-11.8,-4.2,-0.27,-0.08,27.7,0.5,313,15,0.229,0.159,0111971111171111
53569,2011-12-20T16:52:00Z,18.7680,124.8650,27.7,0,,,,,,,,,,,0111179999999999
53569,2011-12-20T17:44:00Z,18.7890,124.8820,27.7,0,,,,,,,,,,,0111179999999999
53569,2011-12-20T17:50:00Z,18.7990,124.8940,27.7,0,,,,,,,,,,,0144179999999999
53569,2011-12-20T18:00:00Z,18.8030,124.9000,,0,-11.3,-1.9,-0.23,-0.04,27.7,0.5,313,15,0.229,0.159,0111971111171111
53569,2011-12-20T18:31:00Z,18.8030,124.9000,27.7,0,,,,,,,,,,,0111179999999999
53569,2011-12-20T21:00:00Z,18.8120,124.9230,,0,-9.5,-1.5,-0.18,-0.03,27.7,0.5,313,15,0.151,0.211,0111971111171111
53569,2011-12-20T21:44:00Z,18.8120,124.9240,27.7,0,,,,,,,,,,,0111179999999999
53569,2011-12-20T22:25:00Z,18.8160,124.9260,27.7,0,,,,,,,,,,,0111179999999999
53569,2011-12-20T22:53:00Z,18.8160,124.9260,27.7,0,,,,,,,,,,,0111179999999999
53569,2011-12-20T22:58:00Z,18.8320,124.9300,27.7,0,,,,,,,,,,,0144179999999999
53569,2011-12-20T23:59:00Z,18.8370,124.9330,27.7,0,,,,,,,,,,,0111179999999999
53569,2011-12-21T00:00:00Z,18.8440,124.9310,,0,-9.2,-2.3,-0.16,-0.03,27.7,0.5,313,15,0.122,0.293,0111971111171111
53569,2011-12-21T00:05:00Z,18.8370,124.9340,27.7,0,,,,,,,,,,,0111179999999999
