PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
52665,2011-12-11T15:20:00Z,17.5110,123.3210,28.1,0,,,,,,,,,,,0144179999999999
52665,2011-12-11T17:20:00Z,17.5110,123.3210,28.1,0,,,,,,,,,,,0144179999999999
52665,2011-12-11T18:00:00Z,17.5300,123.3110,,0,-5.6,2.3,-0.05,0.02,28.09,0.5,313,15,0.191,0.478,0111971111171111
52665,2011-12-11T18:20:00Z,17.5300,123.3070,28.1,0,,,,,,,,,,,0111179999999999
52665,2011-12-11T19:20:00Z,17.5300,123.3070,28.1,0,,,,,,,,,,,0111179999999999
52665,2011-12-11T20:20:00Z,17.5500,123.3270,28.1,0,,,,,,,,,,,0111179999999999
52665,2011-12-11T21:00:00Z,17.5630,123.3440,,0,-3.5,4.2,-0.03,0.02,28.04,0.5,313,15,0.343,0.252,0111971111171111
52665,2011-12-11T21:20:00Z,17.5500,123.3270,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-11T22:20:00Z,17.5500,123.3270,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-11T23:20:00Z,17.5740,123.3620,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-12T00:00:00Z,17.5790,123.3810,,0,-4.5,2.4,-0.03,0.02,28.01,0.5,313,15,0.373,0.17,0111971111171111
52665,2011-12-12T00:20:00Z,17.5790,123.3780,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-12T01:20:00Z,17.5820,123.4020,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-12T02:20:00Z,17.5860,123.3950,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-12T03:00:00Z,17.5960,123.4200,,0,-4.9,3.9,-0.04,0.03,28.01,0.5,313,15,0.265,0.139,0111971111171111
52665,2011-12-12T03:20:00Z,17.5860,123.3950,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-12T04:20:00Z,17.5860,123.3950,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-12T05:20:00Z,17.6070,123.4310,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-12T06:00:00Z,17.6060,123.4350,,0,-2.3,4.8,-0.03,0.03,28.01,0.5,313,15,0.044,0.082,0111971111171111
52665,2011-12-12T06:20:00Z,17.6070,123.4310,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-12T07:20:00Z,17.6040,123.4380,28.1,0,,,,,,,,,,,0111179999999999
52665,2011-12-12T08:20:00Z,17.6120,123.4280,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-12T09:00:00Z,17.6120,123.4290,,0,-1.3,4.1,-0.01,0.02,28.01,0.5,313,15,-0.059,0.067,0111971111171111
52665,2011-12-12T09:20:00Z,17.6120,123.4280,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-12T10:20:00Z,17.6120,123.4280,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-12T11:20:00Z,17.6170,123.4230,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-12T12:00:00Z,17.6190,123.4230,,0,-4.6,1.2,-0.01,0.01,28,0.5,313,15,-0.098,0.118,0111971111171111
52665,2011-12-12T12:20:00Z,17.6170,123.4230,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-12T13:20:00Z,17.6220,123.4230,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-12T14:20:00Z,17.6220,123.4230,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-12T15:00:00Z,17.6350,123.4090,,0,-4.9,0,-0.02,0,28,0.5,313,15,-0.181,0.226,0111971111171111
52665,2011-12-12T15:20:00Z,17.6220,123.4230,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-12T16:20:00Z,17.6220,123.4230,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-12T17:20:00Z,17.6220,123.4230,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-12T18:00:00Z,17.6630,123.3860,,0,-4.4,0,-0.02,0,28,0.5,313,15,-0.176,0.345,0111971111171111
52665,2011-12-12T18:20:00Z,17.6630,123.3860,28,0,,,,,,,,,,,0144179999999999
52665,2011-12-12T19:20:00Z,17.6630,123.3860,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-12T20:20:00Z,17.6820,123.3820,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-12T21:00:00Z,17.7020,123.3730,,0,-4.5,-0.1,-0.03,0,28.01,0.5,313,15,-0.108,0.34,0111971111171111
52665,2011-12-12T21:20:00Z,17.6820,123.3820,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-12T22:20:00Z,17.6820,123.3820,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-12T23:20:00Z,17.7190,123.3660,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-13T00:00:00Z,17.7290,123.3640,,0,-5.4,0.5,-0.03,0.01,28.08,0.5,313,15,-0.039,0.35,0111971111171111
52665,2011-12-13T00:20:00Z,17.7190,123.3660,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-13T01:20:00Z,17.7180,123.3660,28.1,0,,,,,,,,,,,0111179999999999
52665,2011-12-13T02:20:00Z,17.7400,123.3620,28.1,0,,,,,,,,,,,0111179999999999
52665,2011-12-13T03:00:00Z,17.7700,123.3650,,0,-3.7,0.7,-0.02,0,28.24,0.5,313,15,0.054,0.412,0111971111171111
52665,2011-12-13T03:20:00Z,17.7860,123.3680,28.3,0,,,,,,,,,,,0111179999999999
52665,2011-12-13T04:20:00Z,17.7860,123.3680,28.4,0,,,,,,,,,,,0111179999999999
52665,2011-12-13T05:20:00Z,17.7970,123.3710,28.4,0,,,,,,,,,,,0111179999999999
52665,2011-12-13T06:00:00Z,17.8090,123.3750,,0,-3.6,0.3,-0.02,0,28.36,0.5,313,15,0.034,0.412,0111971111171111
52665,2011-12-13T06:20:00Z,17.8220,123.3780,28.4,0,,,,,,,,,,,0111179999999999
52665,2011-12-13T07:20:00Z,17.8220,123.3780,28.4,0,,,,,,,,,,,0111179999999999
52665,2011-12-13T08:20:00Z,17.8390,123.3710,28.4,0,,,,,,,,,,,0111179999999999
52665,2011-12-13T09:00:00Z,17.8500,123.3720,,0,-4.3,-0.9,-0.02,-0.01,28.33,0.5,313,15,-0.005,0.329,0111971111171111
52665,2011-12-13T09:20:00Z,17.8390,123.3710,28.4,0,,,,,,,,,,,0111179999999999
52665,2011-12-13T10:20:00Z,17.8590,123.3730,28.3,0,,,,,,,,,,,0111179999999999
52665,2011-12-13T11:10:00Z,17.8590,123.3730,28.2,0,,,,,,,,,,,0111179999999999
52665,2011-12-13T12:00:00Z,17.8730,123.3740,,0,-4,-0.9,-0.02,-0.01,28.15,0.5,313,15,0.059,0.273,0111971111171111
52665,2011-12-13T12:20:00Z,17.8740,123.3760,28.2,0,,,,,,,,,,,0111179999999999
52665,2011-12-13T13:20:00Z,17.8730,123.3740,28.2,0,,,,,,,,,,,0111179999999999
52665,2011-12-13T14:20:00Z,17.8730,123.3740,27.9,0,,,,,,,,,,,0111179999999999
52665,2011-12-13T15:00:00Z,17.9030,123.3840,,0,-4.5,-0.8,-0.03,-0.01,27.96,0.5,313,15,0.166,0.283,0111971111171111
52665,2011-12-13T15:20:00Z,17.9220,123.3960,27.8,0,,,,,,,,,,,0144179999999999
52665,2011-12-13T16:20:00Z,17.9220,123.3960,27.9,0,,,,,,,,,,,0111179999999999
52665,2011-12-13T17:20:00Z,17.9220,123.3960,27.9,0,,,,,,,,,,,0111179999999999
52665,2011-12-13T18:00:00Z,17.9280,123.4080,,0,-4.5,-0.9,-0.03,-0.01,27.93,0.5,313,15,0.21,0.17,0111971111171111
52665,2011-12-13T18:20:00Z,17.9280,123.4080,27.8,0,,,,,,,,,,,0111179999999999
52665,2011-12-13T19:20:00Z,17.9300,123.4220,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-13T20:20:00Z,17.9360,123.4270,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-13T21:00:00Z,17.9360,123.4270,,0,-4.4,-2.4,-0.04,-0.02,28,0.5,313,15,0.127,0.046,0111971111171111
52665,2011-12-13T21:20:00Z,17.9360,123.4270,28.1,0,,,,,,,,,,,0111179999999999
52665,2011-12-13T22:20:00Z,17.9380,123.4320,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-13T23:20:00Z,17.9380,123.4320,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-14T00:00:00Z,17.9370,123.4340,,0,-5.3,-1.5,-0.05,-0.01,28.07,0.5,313,15,0.024,0.015,0111971111171111
52665,2011-12-14T00:20:00Z,17.9370,123.4360,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-14T01:20:00Z,17.9380,123.4290,28.1,0,,,,,,,,,,,0111179999999999
52665,2011-12-14T02:20:00Z,17.9380,123.4290,28.1,0,,,,,,,,,,,0111179999999999
52665,2011-12-14T03:00:00Z,17.9390,123.4320,,0,-6.4,-0.2,-0.05,0,28.2,0.5,313,15,-0.015,0.077,0111971111171111
52665,2011-12-14T03:20:00Z,17.9380,123.4290,28.2,0,,,,,,,,,,,0111179999999999
52665,2011-12-14T04:20:00Z,17.9380,123.4290,28.3,0,,,,,,,,,,,0111179999999999
52665,2011-12-14T05:20:00Z,17.9430,123.4350,28.3,0,,,,,,,,,,,0111179999999999
52665,2011-12-14T06:00:00Z,17.9520,123.4310,,0,-5.7,-0.3,-0.04,-0.01,28.32,0.5,313,15,-0.034,0.093,0111971111171111
52665,2011-12-14T06:20:00Z,17.9520,123.4290,28.4,0,,,,,,,,,,,0111179999999999
52665,2011-12-14T07:20:00Z,17.9480,123.4230,28.4,0,,,,,,,,,,,0111179999999999
52665,2011-12-14T08:20:00Z,17.9540,123.4370,28.4,0,,,,,,,,,,,0111179999999999
52665,2011-12-14T09:00:00Z,17.9570,123.4250,,0,-5.3,-1.5,-0.04,-0.01,28.33,0.5,313,15,-0.191,0.108,0111971111171111
52665,2011-12-14T09:20:00Z,17.9540,123.4370,28.3,0,,,,,,,,,,,0111179999999999
52665,2011-12-14T10:20:00Z,17.9610,123.4110,28.3,0,,,,,,,,,,,0111179999999999
52665,2011-12-14T11:20:00Z,17.9650,123.4030,28.3,0,,,,,,,,,,,0111179999999999
52665,2011-12-14T12:00:00Z,17.9730,123.3920,,0,-6.8,-2,-0.05,-0.01,28.24,0.5,313,15,-0.245,0.221,0111971111171111
52665,2011-12-14T12:20:00Z,17.9730,123.3910,28.3,0,,,,,,,,,,,0111179999999999
52665,2011-12-14T13:20:00Z,17.9730,123.3910,28.2,0,,,,,,,,,,,0111179999999999
52665,2011-12-14T14:20:00Z,17.9730,123.3910,28.1,0,,,,,,,,,,,0111179999999999
52665,2011-12-14T15:00:00Z,18.0000,123.3750,,0,-6.8,-2,-0.07,-0.02,28.14,0.5,313,15,-0.152,0.334,0111971111171111
52665,2011-12-14T15:20:00Z,18.0230,123.3670,28.1,0,,,,,,,,,,,0144179999999999
52665,2011-12-14T16:20:00Z,18.0230,123.3670,28.1,0,,,,,,,,,,,0111179999999999
52665,2011-12-14T17:20:00Z,18.0230,123.3670,28.1,0,,,,,,,,,,,0111179999999999
52665,2011-12-14T18:00:00Z,18.0380,123.3610,,0,-6.3,-1.5,-0.06,-0.01,28.07,0.5,313,15,-0.039,0.401,0111971111171111
52665,2011-12-14T18:20:00Z,18.0280,123.3670,28.1,0,,,,,,,,,,,0111179999999999
52665,2011-12-14T19:20:00Z,18.0280,123.3670,28.1,0,,,,,,,,,,,0111179999999999
52665,2011-12-14T20:20:00Z,18.0380,123.3600,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-14T21:00:00Z,18.0780,123.3670,,0,-6,-1.6,-0.05,-0.02,28.04,0.5,313,15,0.054,0.381,0111971111171111
52665,2011-12-14T21:20:00Z,18.0630,123.3620,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-14T22:20:00Z,18.0930,123.3720,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-14T23:20:00Z,18.0930,123.3720,28,0,,,,,,,,,,,0111179999999999
52665,2011-12-15T00:00:00Z,18.1120,123.3720,,0,-5.7,-3.3,-0.05,-0.03,28.07,0.5,313,15,0.196,0.37,0111971111171111
52665,2011-12-15T00:20:00Z,18.1120,123.3710,28.1,0,,,,,,,,,,,0111179999999999
52665,2011-12-15T01:20:00Z,18.1200,123.3770,28.1,0,,,,,,,,,,,0111179999999999
52665,2011-12-15T02:20:00Z,18.1200,123.3770,28.1,0,,,,,,,,,,,0111179999999999
52665,2011-12-15T03:00:00Z,18.1500,123.4070,,0,-4.9,-3.6,-0.04,-0.03,28.16,0.5,313,15,0.435,0.304,0111971111171111
52665,2011-12-15T03:20:00Z,18.1600,123.4240,28.1,0,,,,,,,,,,,0144179999999999
52665,2011-12-15T04:20:00Z,18.1600,123.4240,28.2,0,,,,,,,,,,,0111179999999999
52665,2011-12-15T05:20:00Z,18.1610,123.4430,28.3,0,,,,,,,,,,,0111179999999999
52665,2011-12-15T06:00:00Z,18.1710,123.4610,,0,-5,-3.5,-0.04,-0.03,28.21,0.5,313,15,0.284,-0.062,0111971111171111
52665,2011-12-15T06:20:00Z,18.1720,123.4640,28.3,0,,,,,,,,,,,0111179999999999
52665,2011-12-15T07:20:00Z,18.1620,123.4580,28.3,0,,,,,,,,,,,0111179999999999
52665,2011-12-15T08:20:00Z,18.1470,123.4640,28.2,0,,,,,,,,,,,0111179999999999
52665,2011-12-15T09:00:00Z,18.1380,123.4650,,0,-4.2,-5.2,-0.04,-0.05,28.17,0.5,313,15,0.005,-0.159,0111971111171111
52665,2011-12-15T09:20:00Z,18.1470,123.4640,28.1,0,,,,,,,,,,,0111179999999999
52665,2011-12-15T10:20:00Z,18.1470,123.4640,28.1,0,,,,,,,,,,,0111179999999999
52665,2011-12-15T11:20:00Z,18.1380,123.4610,28.1,0,,,,,,,,,,,0111179999999999
52665,2011-12-15T12:00:00Z,18.1400,123.4620,,0,-5.8,-4.4,-0.06,-0.05,28.11,0.5,313,15,-0.049,0.098,0111971111171111
52665,2011-12-15T12:20:00Z,18.1400,123.4640,28.1,0,,,,,,,,,,,0111179999999999
52665,2011-12-15T13:20:00Z,18.1490,123.4580,28.1,0,,,,,,,,,,,0111179999999999
52665,2011-12-15T14:20:00Z,18.1490,123.4580,28.1,0,,,,,,,,,,,0111179999999999
52665,2011-12-15T15:00:00Z,18.1570,123.4550,,0,-6,-4,-0.06,-0.05,28.1,0.5,313,15,-0.024,0.041,0111971111171111
52665,2011-12-15T15:20:00Z,18.1490,123.4580,28.1,0,,,,,,,,,,,0111179999999999
52665,2011-12-15T16:20:00Z,18.1490,123.4580,28.1,0,,,,,,,,,,,0111179999999999
52665,2011-12-15T17:20:00Z,18.1570,123.4540,28.1,0,,,,,,,,,,,0111179999999999
52665,2011-12-15T18:00:00Z,18.1480,123.4570,,0,-4.9,-4.7,-0.05,-0.06,28.1,0.5,313,15,-0.015,-0.062,0111971111171111
52665,2011-12-15T18:20:00Z,18.1480,123.4560,28.1,0,,,,,,,,,,,0111179999999999
52665,2011-12-15T19:20:00Z,18.1500,123.4570,28.1,0,,,,,,,,,,,0111179999999999
