PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
52593,2011-11-01T00:00:00Z,23.0480,127.0700,,0,-6.3,0.1,-0.08,-0.01,27.57,0.5,311,15,0.038,0.134,0111971111171111
52593,2011-11-01T00:40:00Z,23.0480,127.0720,27.6,0,,,,,,,,,,,0111179999999999
52593,2011-11-01T01:40:00Z,23.0510,127.0700,27.6,0,,,,,,,,,,,0111179999999999
52593,2011-11-01T02:40:00Z,23.0510,127.0700,27.6,0,,,,,,,,,,,0111179999999999
52593,2011-11-01T03:00:00Z,23.0530,127.0760,,0,-6.6,-0.6,-0.06,0,27.59,0.5,311,15,-0.033,0.098,0111971111171111
52593,2011-11-01T03:40:00Z,23.0530,127.0770,27.6,0,,,,,,,,,,,0111179999999999
52593,2011-11-01T04:40:00Z,23.0560,127.0740,27.6,0,,,,,,,,,,,0111179999999999
52593,2011-11-01T05:40:00Z,23.0610,127.0660,27.6,0,,,,,,,,,,,0111179999999999
52593,2011-11-01T06:00:00Z,23.0670,127.0630,,0,-6.6,0.1,-0.07,-0.01,27.59,0.5,311,15,-0.156,0.118,0111971111171111
52593,2011-11-01T06:40:00Z,23.0680,127.0640,27.6,0,,,,,,,,,,,0111179999999999
52593,2011-11-01T07:40:00Z,23.0620,127.0580,27.6,0,,,,,,,,,,,0111179999999999
52593,2011-11-01T08:40:00Z,23.0750,127.0420,27.6,0,,,,,,,,,,,0111179999999999
52593,2011-11-01T09:00:00Z,23.0760,127.0430,,0,-6.6,-1.7,-0.08,-0.01,27.54,0.5,311,15,-0.147,0.18,0111971111171111
52593,2011-11-01T09:40:00Z,23.0780,127.0440,27.6,0,,,,,,,,,,,0111179999999999
52593,2011-11-01T10:40:00Z,23.0900,127.0400,27.5,0,,,,,,,,,,,0111179999999999
52593,2011-11-01T11:40:00Z,23.0980,127.0290,27.5,0,,,,,,,,,,,0111179999999999
