PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),QC
2900988,095352,2011-11-01T00:25:03Z,24.5120,123.3300,00111
2900988,095352,2011-11-01T00:59:37Z,24.5150,123.3310,00111
2900988,095352,2011-11-01T02:39:33Z,24.5280,123.3310,00111
2900988,095352,2011-11-01T04:39:56Z,24.5490,123.3430,00111
2900988,095352,2011-11-01T05:22:08Z,24.5570,123.3510,00111
2900988,095352,2011-11-01T06:29:57Z,24.5650,123.3550,00111
2900988,095352,2011-11-01T07:17:37Z,24.5660,123.3550,00111
2900988,095352,2011-11-05T21:28:13Z,24.5900,123.4470,00111
2900988,095352,2011-11-05T23:15:48Z,24.6160,123.4820,00111
2900988,095352,2011-11-05T23:27:01Z,24.6210,123.4850,00111
2900988,095352,2011-11-06T00:56:44Z,24.6410,123.5070,00111
2900988,095352,2011-11-06T01:04:22Z,24.6430,123.5090,00111
2900988,095352,2011-11-06T02:34:39Z,24.6610,123.5260,00111
2900988,095352,2011-11-06T04:25:49Z,24.6860,123.5410,00111
2900988,095352,2011-11-06T05:27:10Z,24.6990,123.5470,00111
2900988,095352,2011-11-06T06:06:20Z,24.7010,123.5570,00111
2900988,095352,2011-11-06T06:56:44Z,24.7000,123.5700,00111
2900988,095352,2011-11-10T21:05:11Z,24.6860,123.6080,00111
2900988,095352,2011-11-10T22:58:48Z,24.6920,123.6270,00111
2900988,095352,2011-11-11T00:05:37Z,24.6910,123.6460,00111
2900988,095352,2011-11-11T00:37:35Z,24.6930,123.6370,00111
2900988,095352,2011-11-11T00:53:34Z,24.6930,123.6420,00111
2900988,095352,2011-11-11T02:31:29Z,24.7030,123.6560,00111
2900988,095352,2011-11-11T03:36:26Z,24.6850,123.6490,00111
2900988,095352,2011-11-11T05:16:31Z,24.7150,123.6640,00111
2900988,095352,2011-11-11T06:17:43Z,24.7320,123.6690,00111
2900988,095352,2011-11-15T20:43:44Z,24.8350,123.7000,00111
2900988,095352,2011-11-15T22:40:13Z,24.8750,123.7170,00111
2900988,095352,2011-11-15T23:05:25Z,24.8820,123.7200,00111
2900988,095352,2011-11-16T00:19:35Z,24.9050,123.7290,00111
2900988,095352,2011-11-16T00:48:58Z,24.9130,123.7320,00111
2900988,095352,2011-11-16T00:50:33Z,24.9150,123.7280,00133
2900988,095352,2011-11-16T02:28:45Z,24.9390,123.7430,00111
2900988,095352,2011-11-16T04:24:23Z,24.9530,123.7400,00111
2900988,095352,2011-11-16T05:23:08Z,24.9720,123.7490,00111
2900988,095352,2011-11-20T17:54:23Z,25.0170,123.6680,00111
2900988,095352,2011-11-20T18:50:59Z,25.0200,123.6950,00111
2900988,095352,2011-11-20T20:24:00Z,25.0360,123.6860,00111
2900988,095352,2011-11-20T22:03:48Z,25.0520,123.6740,00111
2900988,095352,2011-11-20T22:22:57Z,25.0540,123.6800,00111
2900988,095352,2011-11-20T23:44:36Z,25.0800,123.6900,00111
2900988,095352,2011-11-21T00:02:36Z,25.0800,123.6680,00111
2900988,095352,2011-11-21T00:45:30Z,25.0950,123.6580,00111
2900988,095352,2011-11-21T02:25:09Z,25.1260,123.6620,00111
2900988,095352,2011-11-21T03:31:49Z,25.1520,123.6470,00111
2900988,095352,2011-11-21T05:12:20Z,25.1780,123.6700,00111
2900988,095352,2011-11-21T06:08:56Z,25.1910,123.6770,00111
2900988,095352,2011-11-21T07:35:11Z,25.2090,123.6790,00111
2900988,095352,2011-11-25T17:03:07Z,25.1800,123.5870,00111
2900988,095352,2011-11-25T17:58:16Z,25.1840,123.5940,00111
2900988,095352,2011-11-25T18:42:12Z,25.1800,123.5980,00111
2900988,095352,2011-11-25T20:04:16Z,25.1940,123.6060,00111
2900988,095352,2011-11-25T21:40:02Z,25.1970,123.6170,00111
2900988,095352,2011-11-25T22:06:32Z,25.2020,123.6190,00111
2900988,095352,2011-11-25T22:47:43Z,25.1980,123.6110,00111
2900988,095352,2011-11-25T23:46:19Z,25.1990,123.6110,00111
2900988,095352,2011-11-26T00:27:48Z,25.2000,123.6210,00111
2900988,095352,2011-11-26T00:44:04Z,25.2030,123.6190,00111
2900988,095352,2011-11-26T02:21:59Z,25.1920,123.6230,00111
2900988,095352,2011-11-26T04:22:22Z,25.1940,123.6190,00111
2900988,095352,2011-11-26T05:13:38Z,25.1980,123.6200,00111
2900988,095352,2011-11-26T06:02:10Z,25.1940,123.6240,00111
2900988,095352,2011-11-26T07:13:18Z,25.2090,123.6130,00111
2900988,095352,2011-11-30T19:42:49Z,25.2750,123.5370,00111
2900988,095352,2011-11-30T21:20:18Z,25.2580,123.5500,00111
2900988,095352,2011-11-30T23:27:27Z,25.2540,123.5360,00111
2900988,095352,2011-11-30T23:29:11Z,25.2550,123.5380,00111
2900988,095352,2011-12-01T00:38:53Z,25.2520,123.5280,00111
2900988,095352,2011-12-01T01:06:32Z,25.2470,123.5380,00111
2900988,095352,2011-12-01T01:07:15Z,25.2450,123.5370,00133
2900988,095352,2011-12-01T02:18:23Z,25.2420,123.5290,00111
2900988,095352,2011-12-01T05:07:44Z,25.2330,123.5220,00111
2900988,095352,2011-12-01T06:00:43Z,25.2330,123.5320,00111
2900988,095352,2011-12-01T06:53:34Z,25.2170,123.5220,00111
2900988,095352,2011-12-05T20:59:08Z,25.2840,123.5630,00111
2900988,095352,2011-12-05T22:29:00Z,25.3000,123.5880,00111
2900988,095352,2011-12-05T23:11:11Z,25.3040,123.5940,00111
2900988,095352,2011-12-06T00:04:36Z,25.3090,123.6000,00111
2900988,095352,2011-12-06T00:35:43Z,25.3110,123.6100,00111
2900988,095352,2011-12-06T02:14:30Z,25.3180,123.6330,00111
2900988,095352,2011-12-06T04:14:53Z,25.3370,123.6450,00111
2900988,095352,2011-12-06T05:05:25Z,25.3300,123.6410,00111
2900988,095352,2011-12-06T06:01:18Z,25.3610,123.6630,00111
2900988,095352,2011-12-06T06:50:15Z,25.3760,123.6780,00111
2900988,095352,2011-12-10T22:51:19Z,25.4560,123.9780,00111
2900988,095352,2011-12-10T23:10:11Z,25.4570,123.9850,00111
2900988,095352,2011-12-11T00:31:58Z,25.4620,124.0010,00133
2900988,095352,2011-12-11T00:32:41Z,25.4620,123.9980,00111
2900988,095352,2011-12-11T00:46:31Z,25.4610,124.0090,00111
2900988,095352,2011-12-11T02:12:20Z,25.4620,124.0130,00111
2900988,095352,2011-12-11T04:59:57Z,25.4610,124.0340,00111
2900988,095352,2011-12-11T05:49:55Z,25.4610,124.0320,00111
