nan nan
 121.566611	 28.500417
 121.565806	 28.499556
 121.565000	 28.499583
 121.564556	 28.499194
 121.564556	 28.498333
 121.565028	 28.497889
 121.565806	 28.497889
 121.566639	 28.498750
 121.567472	 28.498750
 121.568306	 28.499583
 121.569194	 28.499583
 121.569944	 28.498722
 121.570861	 28.498750
 121.572500	 28.497083
 121.573278	 28.497056
 121.574167	 28.496250
 121.575833	 28.496222
 121.576639	 28.495417
 121.577556	 28.495417
 121.579167	 28.493722
 121.580028	 28.493722
 121.582028	 28.491639
 121.582056	 28.490833
 121.583722	 28.489139
 121.583750	 28.487472
 121.584583	 28.486667
 121.584528	 28.485000
 121.585389	 28.484167
 121.585417	 28.482500
 121.586278	 28.481639
 121.586278	 28.480833
 121.587056	 28.480000
 121.586222	 28.479139
 121.586222	 28.476667
 121.585361	 28.475861
 121.585389	 28.475000
 121.583333	 28.472917
 121.582500	 28.472889
 121.581639	 28.473750
 121.579167	 28.473722
 121.577889	 28.472500
 121.577889	 28.471639
 121.577056	 28.470833
 121.577083	 28.469972
 121.575417	 28.468361
 121.575417	 28.467500
 121.574583	 28.466639
 121.575000	 28.466222
 121.575833	 28.466250
 121.576639	 28.465389
 121.577472	 28.465389
 121.578722	 28.464139
 121.578722	 28.459167
 121.577889	 28.458306
 121.577917	 28.456694
 121.577083	 28.455833
 121.577056	 28.452500
 121.576222	 28.451694
 121.576222	 28.450833
 121.575389	 28.449972
 121.576250	 28.449167
 121.576222	 28.447444
 121.577056	 28.446639
 121.577083	 28.441667
 121.576694	 28.441250
 121.575778	 28.441250
 121.574944	 28.440389
 121.574167	 28.440361
 121.573722	 28.439972
 121.573750	 28.438306
 121.574167	 28.437917
 121.574972	 28.437917
 121.575389	 28.437472
 121.575389	 28.436667
 121.577028	 28.435028
 121.577028	 28.434167
 121.577889	 28.433306
 121.577917	 28.432500
 121.578778	 28.431667
 121.578806	 28.430806
 121.580417	 28.429139
 121.580417	 28.428333
 121.581250	 28.427500
 121.581250	 28.426639
 121.582944	 28.425000
 121.582944	 28.424139
 121.586222	 28.420833
 121.586250	 28.419972
 121.587889	 28.418333
 121.587889	 28.417472
 121.595389	 28.410000
 121.595389	 28.409139
 121.597056	 28.407472
 121.597056	 28.406694
 121.598750	 28.404972
 121.598694	 28.404111
 121.600444	 28.402472
 121.600444	 28.400806
 121.601222	 28.400028
 121.601222	 28.399167
 121.602944	 28.397472
 121.602917	 28.395806
 121.603750	 28.394944
 121.603694	 28.389167
 121.602083	 28.387472
 121.602056	 28.385806
 121.601222	 28.384944
 121.601250	 28.383333
 121.600444	 28.382472
 121.600444	 28.381667
 121.598694	 28.380000
 121.598722	 28.378333
 121.597889	 28.377472
 121.597889	 28.376667
 121.597056	 28.375806
 121.597083	 28.374194
 121.593750	 28.370833
 121.593722	 28.369167
 121.594167	 28.368722
 121.595028	 28.368722
 121.597500	 28.366222
 121.598278	 28.366222
 121.600861	 28.363750
 121.601667	 28.363750
 121.603278	 28.362056
 121.604944	 28.362056
 121.605778	 28.362944
 121.606694	 28.362944
 121.609111	 28.365361
 121.611639	 28.365389
 121.613722	 28.363306
 121.613722	 28.362500
 121.614167	 28.362056
 121.614917	 28.362056
 121.617889	 28.359167
 121.617917	 28.356639
 121.616222	 28.354944
 121.616222	 28.354167
 121.617917	 28.352444
 121.617889	 28.349139
 121.618333	 28.348722
 121.619139	 28.348750
 121.619972	 28.347889
 121.621667	 28.347917
 121.622444	 28.347056
 121.624139	 28.347083
 121.624972	 28.346222
 121.625833	 28.346222
 121.626222	 28.345833
 121.626222	 28.344972
 121.627472	 28.343722
 121.629194	 28.343750
 121.629944	 28.342889
 121.630833	 28.343750
 121.633306	 28.343722
 121.633750	 28.344139
 121.633722	 28.347444
 121.637500	 28.351222
 121.639139	 28.351222
 121.639944	 28.352111
 121.641611	 28.352056
 121.642444	 28.352861
 121.643306	 28.352889
 121.644139	 28.353750
 121.649194	 28.353750
 121.650028	 28.354556
 121.650806	 28.353750
 121.651639	 28.354556
 121.652500	 28.353722
 121.653361	 28.354528
 121.658306	 28.354583
 121.658694	 28.354167
 121.658722	 28.353306
 121.657500	 28.352111
 121.656667	 28.352083
 121.654917	 28.350417
 121.654139	 28.350417
 121.653361	 28.349528
 121.651639	 28.349583
 121.650417	 28.348306
 121.650389	 28.345833
 121.650861	 28.345389
 121.653333	 28.345417
 121.654139	 28.346222
 121.654972	 28.346222
 121.655833	 28.347111
 121.657500	 28.347056
 121.658306	 28.347861
 121.660000	 28.347889
 121.660778	 28.348750
 121.663306	 28.348722
 121.664194	 28.347917
 121.665806	 28.349611
 121.667500	 28.349556
 121.668333	 28.350389
 121.669972	 28.350389
 121.671194	 28.349139
 121.671222	 28.347472
 121.670833	 28.347083
 121.668306	 28.347056
 121.666667	 28.345361
 121.664972	 28.345417
 121.663306	 28.343722
 121.661611	 28.343722
 121.661222	 28.343306
 121.661250	 28.342500
 121.659556	 28.340833
 121.659556	 28.339972
 121.657056	 28.337472
 121.657083	 28.336611
 121.652444	 28.332056
 121.651667	 28.332111
 121.650000	 28.330417
 121.649167	 28.330417
 121.647944	 28.329139
 121.647889	 28.328333
 121.648333	 28.327889
 121.650806	 28.327917
