PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
21530,2016-01-18T04:00:00Z,44.9920,157.2180,2.5,0,011117
21530,2016-01-18T05:00:00Z,44.9910,157.2240,2.5,0,011117
21530,2016-01-18T07:00:00Z,44.9860,157.2070,2.5,0,011117
21530,2016-01-18T09:00:00Z,44.9910,157.2040,2.5,0,011117
21530,2016-01-18T10:00:00Z,44.9910,157.2040,2.5,0,011117
21530,2016-01-18T12:00:00Z,44.9780,157.1940,2.5,0,011117
21530,2016-01-18T13:00:00Z,44.9780,157.1940,2.5,0,011117
21530,2016-01-18T15:00:00Z,44.9780,157.1940,2.5,0,011117
21530,2016-01-18T17:00:00Z,44.9750,157.2370,2.5,0,011117
21530,2016-01-18T18:00:00Z,44.9760,157.2530,2.5,0,011117
21530,2016-01-18T19:00:00Z,44.9700,157.2570,2.5,0,011117
21530,2016-01-19T00:00:00Z,44.9420,157.2610,2.7,0,011117
21530,2016-01-19T01:00:00Z,44.9320,157.2500,2.7,0,011117
21530,2016-01-19T02:00:00Z,44.9340,157.2480,2.7,0,011117
21530,2016-01-19T03:00:00Z,44.9420,157.2350,2.7,0,011117
21530,2016-01-19T04:00:00Z,44.9430,157.2470,2.7,0,011117
21530,2016-01-19T05:00:00Z,44.9410,157.2400,2.7,0,011117
21530,2016-01-19T07:00:00Z,44.9570,157.2450,2.6,0,011117
21530,2016-01-19T08:00:00Z,44.9600,157.2470,2.6,0,011117
21530,2016-01-19T12:00:00Z,44.9610,157.2570,2.6,0,011117
21530,2016-01-19T13:00:00Z,44.9610,157.2570,2.6,0,011117
21530,2016-01-19T14:00:00Z,44.9610,157.2570,2.6,0,011117
21530,2016-01-19T15:00:00Z,44.9610,157.2570,2.5,0,011117
21530,2016-01-19T16:00:00Z,44.9470,157.2670,2.6,0,011117
21530,2016-01-19T17:00:00Z,44.9480,157.2650,2.6,0,011117
21530,2016-01-19T18:00:00Z,44.9600,157.2510,2.5,0,011117
21530,2016-01-19T19:00:00Z,44.9600,157.2400,2.5,0,011117
21530,2016-01-19T21:00:00Z,44.9710,157.2480,2.5,0,011117
21530,2016-01-19T22:00:00Z,44.9710,157.2480,2.5,0,011117
21530,2016-01-19T23:00:00Z,44.9720,157.2840,2.5,0,011117
21530,2016-01-20T00:00:00Z,44.9600,157.3230,2.6,0,011117
21530,2016-01-20T01:00:00Z,44.9600,157.3230,2.6,0,011117
21530,2016-01-20T02:00:00Z,44.9530,157.3190,2.6,0,011117
21530,2016-01-20T03:00:00Z,44.9460,157.3360,2.6,0,011117
21530,2016-01-20T04:00:00Z,44.9460,157.3370,2.6,0,011117
21530,2016-01-20T05:00:00Z,44.9460,157.3370,2.6,0,011117
21530,2016-01-20T06:00:00Z,44.9350,157.3400,2.6,0,011117
21530,2016-01-20T07:00:00Z,44.9290,157.3380,2.6,0,011117
21530,2016-01-20T08:00:00Z,44.9310,157.3420,2.6,0,011117
21530,2016-01-20T09:00:00Z,44.9270,157.3400,2.6,0,011117
21530,2016-01-20T10:00:00Z,44.9270,157.3400,2.6,0,011117
21530,2016-01-20T11:00:00Z,44.9280,157.3480,2.6,0,011117
21530,2016-01-20T12:00:00Z,44.9280,157.3480,2.6,0,011117
21530,2016-01-20T13:00:00Z,44.9280,157.3480,2.6,0,011117
21530,2016-01-20T14:00:00Z,44.9280,157.3480,2.6,0,011117
21530,2016-01-20T15:00:00Z,44.9270,157.3390,2.6,0,011117
21530,2016-01-20T16:00:00Z,44.9270,157.3650,2.6,0,011117
21530,2016-01-20T17:00:00Z,44.9270,157.3630,2.6,0,011117
21530,2016-01-20T18:00:00Z,44.9240,157.3870,2.6,0,011117
21530,2016-01-20T19:00:00Z,44.9240,157.3580,2.6,0,011117
21530,2016-01-20T20:00:00Z,44.9100,157.3550,2.6,0,011117
21530,2016-01-20T21:00:00Z,44.9330,157.3560,2.6,0,011117
21530,2016-01-20T22:00:00Z,44.9210,157.3560,2.6,0,011117
21530,2016-01-20T23:00:00Z,44.9210,157.3560,2.6,0,011117
21530,2016-01-21T00:00:00Z,44.9270,157.3600,2.7,0,011117
21530,2016-01-21T01:00:00Z,44.9270,157.3600,2.7,0,011117
21530,2016-01-21T02:00:00Z,44.9180,157.3730,2.6,0,011117
21530,2016-01-21T03:00:00Z,44.9110,157.3830,2.6,0,011117
21530,2016-01-21T04:00:00Z,44.9120,157.3850,2.6,0,011117
21530,2016-01-21T05:00:00Z,44.9070,157.3680,2.7,0,011117
21530,2016-01-21T06:00:00Z,44.9010,157.3660,2.7,0,011117
21530,2016-01-21T07:00:00Z,44.8980,157.3660,2.7,0,011117
21530,2016-01-21T08:00:00Z,44.8980,157.3660,2.7,0,011117
21530,2016-01-21T10:00:00Z,44.8990,157.3590,2.7,0,011117
21530,2016-01-21T11:00:00Z,44.9030,157.3460,2.7,0,011117
21530,2016-01-21T12:00:00Z,44.9030,157.3460,2.7,0,011117
21530,2016-01-21T13:00:00Z,44.9030,157.3460,2.8,0,011117
21530,2016-01-21T14:00:00Z,44.9030,157.3460,2.7,0,011117
21530,2016-01-21T15:00:00Z,44.9030,157.3460,2.7,0,011117
21530,2016-01-21T16:00:00Z,44.8830,157.3550,2.7,0,011117
21530,2016-01-21T17:00:00Z,44.8830,157.3550,2.8,0,011117
21530,2016-01-21T18:00:00Z,44.8700,157.3400,2.8,0,011117
21530,2016-01-21T19:00:00Z,44.8700,157.3400,2.8,0,011117
21530,2016-01-21T20:00:00Z,44.8650,157.3170,2.8,0,011117
21530,2016-01-21T21:00:00Z,44.8670,157.3040,2.9,0,011117
21530,2016-01-21T22:00:00Z,44.8850,157.3140,2.8,0,011117
21530,2016-01-21T23:00:00Z,44.8850,157.3140,2.8,0,011117
21530,2016-01-22T00:00:00Z,44.8870,157.2950,2.9,0,011117
21530,2016-01-22T01:00:00Z,44.8870,157.2950,2.8,0,011117
21530,2016-01-22T02:00:00Z,44.8850,157.3190,2.8,0,011117
21530,2016-01-22T03:00:00Z,44.8760,157.3270,2.8,0,011117
21530,2016-01-22T04:00:00Z,44.8760,157.3270,2.8,0,011117
21530,2016-01-22T05:00:00Z,44.8650,157.3420,2.8,0,011117
21530,2016-01-22T06:00:00Z,44.8560,157.3480,2.8,0,011117
21530,2016-01-22T07:00:00Z,44.8580,157.3460,2.7,0,011117
21530,2016-01-22T08:00:00Z,44.8580,157.3460,2.7,0,011117
21530,2016-01-22T09:00:00Z,44.8450,157.3240,2.7,0,011117
21530,2016-01-22T11:00:00Z,44.8440,157.3070,2.7,0,011117
21530,2016-01-22T12:00:00Z,44.8470,157.2890,2.7,0,011117
