PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
5200906,101940,2015-11-01T01:00:00Z,23.2423,161.3089,27.55,0,0011117
5200906,101940,2015-11-01T02:00:00Z,23.2423,161.3089,27.55,0,0011117
5200906,101940,2015-11-01T03:00:00Z,23.2423,161.3089,27.55,0,0011117
5200906,101940,2015-11-01T04:00:00Z,23.2158,161.2843,27.6,0,0011117
5200906,101940,2015-11-01T05:00:00Z,23.2158,161.2843,27.55,0,0011117
5200906,101940,2015-11-01T06:00:00Z,23.2209,161.2854,27.55,0,0011117
5200906,101940,2015-11-01T07:00:00Z,23.2262,161.2933,27.5,0,0011117
5200906,101940,2015-11-01T10:00:00Z,23.2218,161.2997,27.5,0,0011117
5200906,101940,2015-11-01T11:00:00Z,23.2218,161.2997,27.45,0,0011117
5200906,101940,2015-11-01T12:00:00Z,23.2218,161.2997,27.45,0,0011117
5200906,101940,2015-11-01T13:00:00Z,23.2218,161.2997,27.45,0,0011117
5200906,101940,2015-11-01T14:00:00Z,23.1937,161.2965,27.45,0,0011117
5200906,101940,2015-11-01T15:00:00Z,23.1937,161.2965,27.45,0,0011117
5200906,101940,2015-11-01T16:00:00Z,23.1937,161.2965,27.45,0,0011117
5200906,101940,2015-11-01T17:00:00Z,23.1906,161.2673,27.4,0,0011117
5200906,101940,2015-11-01T18:00:00Z,23.2022,161.2696,27.4,0,0011117
5200906,101940,2015-11-01T19:00:00Z,23.2022,161.2696,27.4,0,0011117
5200906,101940,2015-11-01T22:00:00Z,23.2051,161.2657,27.4,0,0011117
5200906,101940,2015-11-01T23:00:00Z,23.2051,161.2657,27.4,0,0011117
5200906,101940,2015-11-02T00:00:00Z,23.2010,161.2792,27.4,0,0011117
5200906,101940,2015-11-02T01:00:00Z,23.2010,161.2792,27.4,0,0011117
5200906,101940,2015-11-02T02:00:00Z,23.1861,161.2800,27.45,0,0011117
5200906,101940,2015-11-02T03:00:00Z,23.1860,161.2793,27.45,0,0011117
5200906,101940,2015-11-02T04:00:00Z,23.1860,161.2793,27.45,0,0011117
5200906,101940,2015-11-02T06:00:00Z,23.1860,161.2793,27.4,0,0011117
5200906,101940,2015-11-02T07:00:00Z,23.1658,161.2707,27.4,0,0011117
5200906,101940,2015-11-02T08:00:00Z,23.1639,161.2723,27.4,0,0011117
5200906,101940,2015-11-02T09:00:00Z,23.1600,161.2692,27.4,0,0011117
5200906,101940,2015-11-02T11:00:00Z,23.1600,161.2692,27.35,0,0011117
5200906,101940,2015-11-02T13:00:00Z,23.1526,161.2699,27.35,0,0011117
5200906,101940,2015-11-02T14:00:00Z,23.1526,161.2699,27.3,0,0011117
5200906,101940,2015-11-02T16:00:00Z,23.1526,161.2699,27.3,0,0011117
5200906,101940,2015-11-02T18:00:00Z,23.1526,161.2699,27.3,0,0011117
5200906,101940,2015-11-02T23:00:00Z,23.1838,161.2977,27.4,0,0011117
5200906,101940,2015-11-03T02:00:00Z,23.1568,161.3131,27.4,0,0011117
5200906,101940,2015-11-03T03:00:00Z,23.1568,161.3131,27.4,0,0011117
5200906,101940,2015-11-03T06:00:00Z,23.1281,161.3028,27.3,0,0011117
5200906,101940,2015-11-03T07:00:00Z,23.1250,161.3026,27.3,0,0011117
5200906,101940,2015-11-03T08:00:00Z,23.1250,161.3026,27.3,0,0011117
5200906,101940,2015-11-03T09:00:00Z,23.1210,161.2870,27.25,0,0011117
5200906,101940,2015-11-03T10:00:00Z,23.1210,161.2870,27.25,0,0011117
5200906,101940,2015-11-03T12:00:00Z,23.1248,161.2916,27.25,0,0011117
5200906,101940,2015-11-03T13:00:00Z,23.1248,161.2916,27.25,0,0011117
5200906,101940,2015-11-03T14:00:00Z,23.1436,161.2693,27.25,0,0011117
5200906,101940,2015-11-03T15:00:00Z,23.1437,161.2700,27.2,0,0011117
5200906,101940,2015-11-03T16:00:00Z,23.1437,161.2700,27.2,0,0011117
5200906,101940,2015-11-03T17:00:00Z,23.1514,161.2746,27.2,0,0011117
5200906,101940,2015-11-03T18:00:00Z,23.1514,161.2746,27.2,0,0011117
5200906,101940,2015-11-03T19:00:00Z,23.1613,161.2858,27.2,0,0011117
5200906,101940,2015-11-03T20:00:00Z,23.1635,161.2862,27.2,0,0011117
5200906,101940,2015-11-03T21:00:00Z,23.1635,161.2862,27.2,0,0011117
5200906,101940,2015-11-03T22:00:00Z,23.1752,161.3003,27.25,0,0011117
5200906,101940,2015-11-03T23:00:00Z,23.1752,161.3003,27.25,0,0011117
5200906,101940,2015-11-04T01:00:00Z,23.1785,161.3319,27.3,0,0011117
5200906,101940,2015-11-04T02:00:00Z,23.1785,161.3319,27.35,0,0011117
5200906,101940,2015-11-04T03:00:00Z,23.1493,161.3675,27.35,0,0011117
5200906,101940,2015-11-04T04:00:00Z,23.1493,161.3675,27.35,0,0011117
5200906,101940,2015-11-04T05:00:00Z,23.1200,161.3753,27.3,0,0011117
5200906,101940,2015-11-04T06:00:00Z,23.1144,161.3713,27.25,0,0011117
5200906,101940,2015-11-04T07:00:00Z,23.1157,161.3674,27.2,0,0011117
5200906,101940,2015-11-04T08:00:00Z,23.1103,161.3588,27.2,0,0011117
5200906,101940,2015-11-04T10:00:00Z,23.1196,161.3387,27.15,0,0011117
5200906,101940,2015-11-04T12:00:00Z,23.1196,161.3387,27.15,0,0011117
5200906,101940,2015-11-04T13:00:00Z,23.1187,161.3430,27.15,0,0011117
5200906,101940,2015-11-04T14:00:00Z,23.1187,161.3428,27.15,0,0011117
5200906,101940,2015-11-04T16:00:00Z,23.1187,161.3428,27.1,0,0011117
5200906,101940,2015-11-04T17:00:00Z,23.1134,161.3497,27.1,0,0011117
5200906,101940,2015-11-04T18:00:00Z,23.1191,161.3444,27.1,0,0011117
