PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),QC
5200811,127025,2015-12-13T01:00:00Z,23.7277,138.9197,0,001117
5200811,127025,2015-12-13T02:00:00Z,23.7184,138.9165,0,001117
5200811,127025,2015-12-13T05:00:00Z,23.7589,138.8321,0,001117
5200811,127025,2015-12-13T06:00:00Z,23.7577,138.8345,0,001117
5200811,127025,2015-12-13T07:00:00Z,23.7744,138.7881,0,001117
5200811,127025,2015-12-13T08:00:00Z,23.7840,138.7817,0,001117
5200811,127025,2015-12-13T09:00:00Z,23.7974,138.7574,0,001117
5200811,127025,2015-12-13T10:00:00Z,23.7940,138.7527,0,001117
5200811,127025,2015-12-13T11:00:00Z,23.7940,138.7527,0,001117
5200811,127025,2015-12-13T12:00:00Z,23.8257,138.7013,0,001447
5200811,127025,2015-12-13T13:00:00Z,23.8257,138.7013,0,001117
5200811,127025,2015-12-13T14:00:00Z,23.8257,138.7013,0,001117
5200811,127025,2015-12-13T15:00:00Z,23.8590,138.6551,0,001447
5200811,127025,2015-12-13T16:00:00Z,23.8590,138.6551,0,001117
5200811,127025,2015-12-13T17:00:00Z,23.8588,138.6558,0,001117
5200811,127025,2015-12-13T18:00:00Z,23.8592,138.6335,0,001117
5200811,127025,2015-12-13T19:00:00Z,23.8592,138.6335,0,001117
5200811,127025,2015-12-13T20:00:00Z,23.8713,138.6090,0,001117
5200811,127025,2015-12-13T21:00:00Z,23.8748,138.5991,0,001117
5200811,127025,2015-12-13T22:00:00Z,23.8895,138.5805,0,001117
5200811,127025,2015-12-13T23:00:00Z,23.8957,138.5587,0,001117
5200811,127025,2015-12-14T00:00:00Z,23.8957,138.5587,0,001117
5200811,127025,2015-12-14T01:00:00Z,23.9073,138.5363,0,001117
5200811,127025,2015-12-14T02:00:00Z,23.9073,138.5364,0,001117
5200811,127025,2015-12-14T03:00:00Z,23.9168,138.5012,0,001117
5200811,127025,2015-12-14T04:00:00Z,23.9154,138.5008,0,001117
5200811,127025,2015-12-14T05:00:00Z,23.9218,138.4659,0,001117
5200811,127025,2015-12-14T06:00:00Z,23.9227,138.4640,0,001117
5200811,127025,2015-12-14T07:00:00Z,23.9412,138.4312,0,001117
5200811,127025,2015-12-14T08:00:00Z,23.9441,138.4327,0,001117
5200811,127025,2015-12-14T09:00:00Z,23.9551,138.4198,0,001117
5200811,127025,2015-12-14T10:00:00Z,23.9553,138.4194,0,001117
5200811,127025,2015-12-14T11:00:00Z,23.9552,138.3984,0,001117
5200811,127025,2015-12-14T12:00:00Z,23.9606,138.4091,0,001117
5200811,127025,2015-12-14T13:00:00Z,23.9633,138.3953,0,001117
5200811,127025,2015-12-14T14:00:00Z,23.9633,138.3953,0,001117
5200811,127025,2015-12-14T15:00:00Z,23.9847,138.3603,0,001117
5200811,127025,2015-12-14T16:00:00Z,23.9847,138.3603,0,001117
5200811,127025,2015-12-14T17:00:00Z,23.9819,138.3607,0,001117
5200811,127025,2015-12-14T18:00:00Z,23.9873,138.3375,0,001117
5200811,127025,2015-12-14T19:00:00Z,23.9933,138.3161,0,001117
5200811,127025,2015-12-14T20:00:00Z,23.9980,138.3094,0,001117
5200811,127025,2015-12-14T21:00:00Z,24.0066,138.2760,0,001117
5200811,127025,2015-12-14T22:00:00Z,24.0119,138.2789,0,001117
5200811,127025,2015-12-14T23:00:00Z,24.0119,138.2789,0,001117
5200811,127025,2015-12-15T00:00:00Z,24.0441,138.2459,0,001117
5200811,127025,2015-12-15T01:00:00Z,24.0499,138.2439,0,001117
5200811,127025,2015-12-15T02:00:00Z,24.0499,138.2439,0,001117
5200811,127025,2015-12-15T03:00:00Z,24.0499,138.2439,0,001117
5200811,127025,2015-12-15T04:00:00Z,24.0630,138.1970,0,001117
5200811,127025,2015-12-15T05:00:00Z,24.0703,138.1859,0,001117
5200811,127025,2015-12-15T06:00:00Z,24.0703,138.1859,0,001117
5200811,127025,2015-12-15T07:00:00Z,24.0735,138.1511,0,001117
5200811,127025,2015-12-15T08:00:00Z,24.0696,138.1500,0,001117
5200811,127025,2015-12-15T09:00:00Z,24.0746,138.1382,0,001117
5200811,127025,2015-12-15T10:00:00Z,24.0746,138.1382,0,001117
5200811,127025,2015-12-15T11:00:00Z,24.0770,138.1147,0,001117
5200811,127025,2015-12-15T12:00:00Z,24.0764,138.1145,0,001117
5200811,127025,2015-12-15T13:00:00Z,24.0702,138.1076,0,001117
5200811,127025,2015-12-15T14:00:00Z,24.0702,138.1076,0,001117
5200811,127025,2015-12-15T15:00:00Z,24.0528,138.0628,0,001117
5200811,127025,2015-12-15T16:00:00Z,24.0593,138.0585,0,001117
5200811,127025,2015-12-15T17:00:00Z,24.0528,138.0628,0,001117
5200811,127025,2015-12-15T18:00:00Z,24.0424,138.0479,0,001117
5200811,127025,2015-12-15T19:00:00Z,24.0424,138.0479,0,001117
5200811,127025,2015-12-15T20:00:00Z,24.0482,138.0129,0,001117
5200811,127025,2015-12-15T21:00:00Z,24.0362,137.9941,0,001117
5200811,127025,2015-12-15T22:00:00Z,24.0378,137.9909,0,001117
5200811,127025,2015-12-15T23:00:00Z,24.0378,137.9909,0,001117
5200811,127025,2015-12-16T00:00:00Z,24.0386,137.9610,0,001117
5200811,127025,2015-12-16T01:00:00Z,24.0309,137.9584,0,001117
5200811,127025,2015-12-16T02:00:00Z,24.0397,137.9411,0,001117
5200811,127025,2015-12-16T03:00:00Z,24.0397,137.9411,0,001117
5200811,127025,2015-12-16T04:00:00Z,24.0451,137.9520,0,001117
5200811,127025,2015-12-16T05:00:00Z,24.0451,137.9520,0,001117
5200811,127025,2015-12-16T06:00:00Z,24.0449,137.9527,0,001117
5200811,127025,2015-12-16T07:00:00Z,24.0348,137.9486,0,001117
5200811,127025,2015-12-16T08:00:00Z,24.0171,137.9511,0,001117
5200811,127025,2015-12-16T09:00:00Z,24.0057,137.9466,0,001117
5200811,127025,2015-12-16T10:00:00Z,24.0057,137.9466,0,001117
5200811,127025,2015-12-16T11:00:00Z,23.9760,137.9407,0,001117
5200811,127025,2015-12-16T12:00:00Z,23.9714,137.9272,0,001117
5200811,127025,2015-12-16T13:00:00Z,23.9639,137.9170,0,001117
5200811,127025,2015-12-16T14:00:00Z,23.9639,137.9170,0,001117
5200811,127025,2015-12-16T15:00:00Z,23.9639,137.9170,0,001117
5200811,127025,2015-12-16T16:00:00Z,23.9568,137.9007,0,001117
5200811,127025,2015-12-16T17:00:00Z,23.9568,137.9007,0,001117
5200811,127025,2015-12-16T18:00:00Z,23.9568,137.9007,0,001117
5200811,127025,2015-12-16T19:00:00Z,23.9594,137.8822,0,001117
5200811,127025,2015-12-16T20:00:00Z,23.9646,137.8729,0,001117
5200811,127025,2015-12-16T21:00:00Z,23.9662,137.8672,0,001117
5200811,127025,2015-12-16T22:00:00Z,23.9672,137.8650,0,001117
5200811,127025,2015-12-16T23:00:00Z,23.9672,137.8650,0,001117
5200811,127025,2015-12-17T00:00:00Z,23.9903,137.8299,0,001117
5200811,127025,2015-12-17T01:00:00Z,24.0066,137.8206,0,001117
5200811,127025,2015-12-17T02:00:00Z,24.0050,137.8173,0,001117
5200811,127025,2015-12-17T03:00:00Z,24.0050,137.8173,0,001117
5200811,127025,2015-12-17T04:00:00Z,24.0050,137.8173,0,001117
5200811,127025,2015-12-17T05:00:00Z,24.0050,137.8173,0,001117
5200811,127025,2015-12-17T06:00:00Z,23.9946,137.8063,0,001117
5200811,127025,2015-12-17T07:00:00Z,23.9956,137.8065,0,001117
5200811,127025,2015-12-17T08:00:00Z,23.9862,137.7993,0,001117
5200811,127025,2015-12-17T09:00:00Z,23.9809,137.8041,0,001117
5200811,127025,2015-12-17T10:00:00Z,23.9809,137.8041,0,001117
5200811,127025,2015-12-17T11:00:00Z,23.9555,137.7934,0,001117
5200811,127025,2015-12-17T12:00:00Z,23.9487,137.7584,0,001117
5200811,127025,2015-12-17T13:00:00Z,23.9391,137.7326,0,001117
5200811,127025,2015-12-17T14:00:00Z,23.9391,137.7326,0,001117
5200811,127025,2015-12-17T15:00:00Z,23.9391,137.7326,0,001117
5200811,127025,2015-12-17T16:00:00Z,23.9391,137.7326,0,001117
5200811,127025,2015-12-17T17:00:00Z,23.9391,137.7326,0,001117
5200811,127025,2015-12-17T18:00:00Z,23.8521,137.6447,0,001447
5200811,127025,2015-12-17T19:00:00Z,23.8521,137.6447,0,001117
5200811,127025,2015-12-17T20:00:00Z,23.8523,137.6404,0,001117
5200811,127025,2015-12-17T21:00:00Z,23.8463,137.6365,0,001117
5200811,127025,2015-12-17T22:00:00Z,23.8420,137.6214,0,001117
5200811,127025,2015-12-17T23:00:00Z,23.8420,137.6214,0,001117
5200811,127025,2015-12-18T00:00:00Z,23.8466,137.5947,0,001117
5200811,127025,2015-12-18T01:00:00Z,23.8538,137.5902,0,001117
5200811,127025,2015-12-18T02:00:00Z,23.8533,137.5887,0,001117
5200811,127025,2015-12-18T03:00:00Z,23.8455,137.5564,0,001117
5200811,127025,2015-12-18T04:00:00Z,23.8455,137.5564,0,001117
5200811,127025,2015-12-18T05:00:00Z,23.8458,137.5560,0,001117
5200811,127025,2015-12-18T06:00:00Z,23.8458,137.5560,0,001117
5200811,127025,2015-12-18T07:00:00Z,23.8544,137.5508,0,001117
5200811,127025,2015-12-18T08:00:00Z,23.8486,137.5624,0,001117
5200811,127025,2015-12-18T09:00:00Z,23.8422,137.5627,0,001117
5200811,127025,2015-12-18T10:00:00Z,23.8456,137.5675,0,001117
5200811,127025,2015-12-18T11:00:00Z,23.8306,137.5635,0,001117
5200811,127025,2015-12-18T12:00:00Z,23.8193,137.5537,0,001117
5200811,127025,2015-12-18T13:00:00Z,23.8187,137.5516,0,001117
5200811,127025,2015-12-18T14:00:00Z,23.8187,137.5516,0,001117
5200811,127025,2015-12-18T15:00:00Z,23.7645,137.4943,0,001447
5200811,127025,2015-12-18T16:00:00Z,23.7645,137.4943,0,001117
5200811,127025,2015-12-18T17:00:00Z,23.7645,137.4943,0,001117
5200811,127025,2015-12-18T18:00:00Z,23.7645,137.4943,0,001117
5200811,127025,2015-12-18T19:00:00Z,23.7645,137.4943,0,001117
5200811,127025,2015-12-18T20:00:00Z,23.7499,137.4460,0,001117
5200811,127025,2015-12-18T21:00:00Z,23.7327,137.4452,0,001117
5200811,127025,2015-12-18T22:00:00Z,23.7306,137.4473,0,001117
5200811,127025,2015-12-18T23:00:00Z,23.7044,137.4147,0,001117
5200811,127025,2015-12-19T00:00:00Z,23.7086,137.4115,0,001117
5200811,127025,2015-12-19T01:00:00Z,23.7061,137.4017,0,001117
5200811,127025,2015-12-19T02:00:00Z,23.6893,137.3973,0,001117
5200811,127025,2015-12-19T03:00:00Z,23.6893,137.3973,0,001117
5200811,127025,2015-12-19T04:00:00Z,23.6756,137.3463,0,001117
5200811,127025,2015-12-19T05:00:00Z,23.6756,137.3463,0,001117
5200811,127025,2015-12-19T06:00:00Z,23.6756,137.3463,0,001117
5200811,127025,2015-12-19T07:00:00Z,23.6756,137.3463,0,001117
5200811,127025,2015-12-19T08:00:00Z,23.6738,137.3126,0,001117
5200811,127025,2015-12-19T09:00:00Z,23.6737,137.3204,0,001117
5200811,127025,2015-12-19T10:00:00Z,23.6780,137.3118,0,001117
5200811,127025,2015-12-19T11:00:00Z,23.6763,137.2994,0,001117
5200811,127025,2015-12-19T12:00:00Z,23.6783,137.2968,0,001117
5200811,127025,2015-12-19T13:00:00Z,23.6831,137.2884,0,001117
5200811,127025,2015-12-19T14:00:00Z,23.6831,137.2884,0,001117
5200811,127025,2015-12-19T15:00:00Z,23.6789,137.2508,0,001117
5200811,127025,2015-12-19T16:00:00Z,23.6789,137.2508,0,001117
5200811,127025,2015-12-19T17:00:00Z,23.6789,137.2508,0,001117
5200811,127025,2015-12-19T18:00:00Z,23.6689,137.2421,0,001117
5200811,127025,2015-12-19T19:00:00Z,23.6662,137.2389,0,001117
5200811,127025,2015-12-19T20:00:00Z,23.6688,137.2317,0,001117
5200811,127025,2015-12-19T21:00:00Z,23.6650,137.2153,0,001117
5200811,127025,2015-12-19T22:00:00Z,23.6650,137.2153,0,001117
5200811,127025,2015-12-19T23:00:00Z,23.6650,137.2153,0,001117
5200811,127025,2015-12-20T00:00:00Z,23.6544,137.1844,0,001117
5200811,127025,2015-12-20T01:00:00Z,23.6483,137.1758,0,001117
5200811,127025,2015-12-20T02:00:00Z,23.6488,137.1768,0,001117
5200811,127025,2015-12-20T03:00:00Z,23.6289,137.1299,0,001117
5200811,127025,2015-12-20T04:00:00Z,23.6289,137.1299,0,001117
5200811,127025,2015-12-20T05:00:00Z,23.6297,137.1299,0,001117
5200811,127025,2015-12-20T06:00:00Z,23.6297,137.1299,0,001117
5200811,127025,2015-12-20T07:00:00Z,23.6312,137.1132,0,001117
5200811,127025,2015-12-20T08:00:00Z,23.6299,137.1113,0,001117
5200811,127025,2015-12-20T10:00:00Z,23.6335,137.1102,0,001117
5200811,127025,2015-12-20T11:00:00Z,23.6382,137.1020,0,001117
5200811,127025,2015-12-20T12:00:00Z,23.6482,137.0961,0,001117
5200811,127025,2015-12-20T13:00:00Z,23.6500,137.0831,0,001117
5200811,127025,2015-12-20T14:00:00Z,23.6434,137.0760,0,001117
5200811,127025,2015-12-20T15:00:00Z,23.6434,137.0760,0,001117
5200811,127025,2015-12-20T16:00:00Z,23.6531,137.0741,0,001117
5200811,127025,2015-12-20T17:00:00Z,23.6531,137.0741,0,001117
5200811,127025,2015-12-20T18:00:00Z,23.6592,137.0741,0,001117
5200811,127025,2015-12-20T19:00:00Z,23.6599,137.0748,0,001117
5200811,127025,2015-12-20T20:00:00Z,23.6663,137.0716,0,001117
5200811,127025,2015-12-20T21:00:00Z,23.6667,137.0722,0,001117
5200811,127025,2015-12-20T22:00:00Z,23.6800,137.0793,0,001117
5200811,127025,2015-12-20T23:00:00Z,23.6829,137.0718,0,001117
5200811,127025,2015-12-21T00:00:00Z,23.6829,137.0718,0,001117
5200811,127025,2015-12-21T01:00:00Z,23.6671,137.0802,0,001117
5200811,127025,2015-12-21T02:00:00Z,23.6824,137.0733,0,001117
5200811,127025,2015-12-21T03:00:00Z,23.6562,137.0606,0,001117
5200811,127025,2015-12-21T04:00:00Z,23.6562,137.0606,0,001117
5200811,127025,2015-12-21T05:00:00Z,23.6564,137.0609,0,001117
5200811,127025,2015-12-21T06:00:00Z,23.6569,137.0651,0,001117
5200811,127025,2015-12-21T07:00:00Z,23.6542,137.0607,0,001117
5200811,127025,2015-12-21T08:00:00Z,23.6537,137.0627,0,001117
5200811,127025,2015-12-21T09:00:00Z,23.6630,137.0596,0,001117
5200811,127025,2015-12-21T10:00:00Z,23.6606,137.0656,0,001117
5200811,127025,2015-12-21T11:00:00Z,23.6417,137.0700,0,001117
5200811,127025,2015-12-21T12:00:00Z,23.6496,137.0563,0,001117
5200811,127025,2015-12-21T13:00:00Z,23.6436,137.0484,0,001117
5200811,127025,2015-12-21T14:00:00Z,23.6436,137.0484,0,001117
5200811,127025,2015-12-21T15:00:00Z,23.6498,137.0228,0,001117
5200811,127025,2015-12-21T16:00:00Z,23.6498,137.0228,0,001117
5200811,127025,2015-12-21T17:00:00Z,23.6494,137.0231,0,001117
5200811,127025,2015-12-21T18:00:00Z,23.6495,137.0223,0,001117
5200811,127025,2015-12-21T19:00:00Z,23.6460,137.0221,0,001117
5200811,127025,2015-12-21T20:00:00Z,23.6530,137.0103,0,001117
5200811,127025,2015-12-21T21:00:00Z,23.6575,137.0057,0,001117
5200811,127025,2015-12-21T22:00:00Z,23.6575,137.0057,0,001117
5200811,127025,2015-12-21T23:00:00Z,23.6575,137.0057,0,001117
5200811,127025,2015-12-22T00:00:00Z,23.6715,136.9905,0,001117
5200811,127025,2015-12-22T01:00:00Z,23.6786,136.9921,0,001117
5200811,127025,2015-12-22T02:00:00Z,23.6769,136.9899,0,001117
5200811,127025,2015-12-22T03:00:00Z,23.6533,136.9971,0,001117
5200811,127025,2015-12-22T04:00:00Z,23.6533,136.9971,0,001117
5200811,127025,2015-12-22T05:00:00Z,23.6542,136.9972,0,001117
5200811,127025,2015-12-22T06:00:00Z,23.6487,136.9863,0,001117
5200811,127025,2015-12-22T07:00:00Z,23.6461,136.9724,0,001117
5200811,127025,2015-12-22T08:00:00Z,23.6446,136.9709,0,001117
5200811,127025,2015-12-22T09:00:00Z,23.6410,136.9651,0,001117
5200811,127025,2015-12-22T10:00:00Z,23.6426,136.9670,0,001117
5200811,127025,2015-12-22T11:00:00Z,23.6395,136.9587,0,001117
5200811,127025,2015-12-22T12:00:00Z,23.6395,136.9587,0,001117
5200811,127025,2015-12-22T13:00:00Z,23.6411,136.9515,0,001117
5200811,127025,2015-12-22T14:00:00Z,23.6411,136.9515,0,001117
5200811,127025,2015-12-22T15:00:00Z,23.6459,136.9194,0,001117
5200811,127025,2015-12-22T16:00:00Z,23.6459,136.9194,0,001117
5200811,127025,2015-12-22T17:00:00Z,23.6520,136.9156,0,001117
5200811,127025,2015-12-22T18:00:00Z,23.6535,136.9010,0,001117
5200811,127025,2015-12-22T19:00:00Z,23.6536,136.9019,0,001117
5200811,127025,2015-12-22T21:00:00Z,23.6621,136.8733,0,001117
5200811,127025,2015-12-22T22:00:00Z,23.6664,136.8659,0,001117
5200811,127025,2015-12-22T23:00:00Z,23.6664,136.8659,0,001117
5200811,127025,2015-12-23T00:00:00Z,23.6859,136.8429,0,001117
5200811,127025,2015-12-23T01:00:00Z,23.6973,136.8362,0,001117
5200811,127025,2015-12-23T02:00:00Z,23.7046,136.8395,0,001117
5200811,127025,2015-12-23T03:00:00Z,23.7190,136.8319,0,001117
5200811,127025,2015-12-23T04:00:00Z,23.7212,136.8322,0,001117
5200811,127025,2015-12-23T05:00:00Z,23.7212,136.8322,0,001117
5200811,127025,2015-12-23T06:00:00Z,23.7291,136.8327,0,001117
5200811,127025,2015-12-23T07:00:00Z,23.7265,136.8291,0,001117
5200811,127025,2015-12-23T08:00:00Z,23.7215,136.8272,0,001117
5200811,127025,2015-12-23T09:00:00Z,23.7242,136.8230,0,001117
5200811,127025,2015-12-23T10:00:00Z,23.7242,136.8230,0,001117
5200811,127025,2015-12-23T11:00:00Z,23.7252,136.8024,0,001117
5200811,127025,2015-12-23T12:00:00Z,23.7279,136.8017,0,001117
5200811,127025,2015-12-23T13:00:00Z,23.7294,136.8002,0,001117
5200811,127025,2015-12-23T14:00:00Z,23.7279,136.7976,0,001117
5200811,127025,2015-12-23T15:00:00Z,23.7188,136.7798,0,001117
5200811,127025,2015-12-23T16:00:00Z,23.7188,136.7798,0,001117
5200811,127025,2015-12-23T17:00:00Z,23.7365,136.7721,0,001117
5200811,127025,2015-12-23T18:00:00Z,23.7413,136.7704,0,001117
5200811,127025,2015-12-23T19:00:00Z,23.7413,136.7541,0,001117
5200811,127025,2015-12-23T20:00:00Z,23.7377,136.7635,0,001117
5200811,127025,2015-12-23T21:00:00Z,23.7377,136.7635,0,001117
5200811,127025,2015-12-23T22:00:00Z,23.7447,136.7451,0,001117
5200811,127025,2015-12-23T23:00:00Z,23.7447,136.7451,0,001117
5200811,127025,2015-12-24T00:00:00Z,23.7639,136.7296,0,001117
5200811,127025,2015-12-24T01:00:00Z,23.7771,136.7384,0,001117
5200811,127025,2015-12-24T02:00:00Z,23.7769,136.7393,0,001117
5200811,127025,2015-12-24T03:00:00Z,23.7929,136.7160,0,001117
5200811,127025,2015-12-24T04:00:00Z,23.7929,136.7160,0,001117
5200811,127025,2015-12-24T05:00:00Z,23.7929,136.7160,0,001117
5200811,127025,2015-12-24T06:00:00Z,23.8227,136.7408,0,001117
5200811,127025,2015-12-24T07:00:00Z,23.8292,136.7365,0,001117
5200811,127025,2015-12-24T08:00:00Z,23.8345,136.7454,0,001117
5200811,127025,2015-12-24T09:00:00Z,23.8295,136.7459,0,001117
5200811,127025,2015-12-24T10:00:00Z,23.8295,136.7459,0,001117
5200811,127025,2015-12-24T11:00:00Z,23.8253,136.7335,0,001117
5200811,127025,2015-12-24T12:00:00Z,23.8230,136.7419,0,001117
5200811,127025,2015-12-24T13:00:00Z,23.8242,136.7305,0,001117
5200811,127025,2015-12-24T14:00:00Z,23.8242,136.7305,0,001117
5200811,127025,2015-12-24T15:00:00Z,23.8242,136.7305,0,001117
5200811,127025,2015-12-24T16:00:00Z,23.8242,136.7305,0,001117
5200811,127025,2015-12-24T17:00:00Z,23.8341,136.6970,0,001117
5200811,127025,2015-12-24T18:00:00Z,23.8347,136.6986,0,001117
5200811,127025,2015-12-24T19:00:00Z,23.8498,136.6791,0,001117
5200811,127025,2015-12-24T20:00:00Z,23.8407,136.6908,0,001117
5200811,127025,2015-12-24T21:00:00Z,23.8446,136.6809,0,001117
5200811,127025,2015-12-24T22:00:00Z,23.8494,136.6757,0,001117
5200811,127025,2015-12-24T23:00:00Z,23.8673,136.6701,0,001117
5200811,127025,2015-12-25T00:00:00Z,23.8727,136.6736,0,001117
5200811,127025,2015-12-25T01:00:00Z,23.8744,136.6727,0,001117
5200811,127025,2015-12-25T02:00:00Z,23.8775,136.6717,0,001117
5200811,127025,2015-12-25T03:00:00Z,23.8775,136.6717,0,001117
5200811,127025,2015-12-25T04:00:00Z,23.9010,136.6911,0,001117
5200811,127025,2015-12-25T05:00:00Z,23.8775,136.6717,0,001117
5200811,127025,2015-12-25T06:00:00Z,23.9010,136.6936,0,001117
5200811,127025,2015-12-25T07:00:00Z,23.9085,136.7004,0,001117
5200811,127025,2015-12-25T08:00:00Z,23.9060,136.7103,0,001117
5200811,127025,2015-12-25T09:00:00Z,23.9076,136.7204,0,001117
5200811,127025,2015-12-25T10:00:00Z,23.9081,136.7270,0,001117
5200811,127025,2015-12-25T11:00:00Z,23.8915,136.7509,0,001117
5200811,127025,2015-12-25T12:00:00Z,23.8828,136.7549,0,001117
5200811,127025,2015-12-25T13:00:00Z,23.8639,136.7424,0,001117
5200811,127025,2015-12-25T14:00:00Z,23.8665,136.7442,0,001117
5200811,127025,2015-12-25T15:00:00Z,23.8665,136.7442,0,001117
5200811,127025,2015-12-25T16:00:00Z,23.8524,136.7532,0,001117
5200811,127025,2015-12-25T17:00:00Z,23.8524,136.7532,0,001117
5200811,127025,2015-12-25T18:00:00Z,23.8524,136.7532,0,001117
5200811,127025,2015-12-25T19:00:00Z,23.8524,136.7532,0,001117
5200811,127025,2015-12-25T20:00:00Z,23.8446,136.7297,0,001117
5200811,127025,2015-12-25T21:00:00Z,23.8412,136.7283,0,001117
5200811,127025,2015-12-25T22:00:00Z,23.8415,136.7282,0,001117
5200811,127025,2015-12-25T23:00:00Z,23.8543,136.7185,0,001117
5200811,127025,2015-12-26T01:00:00Z,23.8476,136.7138,0,001117
5200811,127025,2015-12-26T02:00:00Z,23.8591,136.7030,0,001117
5200811,127025,2015-12-26T03:00:00Z,23.8591,136.7030,0,001117
5200811,127025,2015-12-26T04:00:00Z,23.8591,136.7030,0,001117
5200811,127025,2015-12-26T05:00:00Z,23.8563,136.6824,0,001117
5200811,127025,2015-12-26T06:00:00Z,23.8563,136.6822,0,001117
5200811,127025,2015-12-26T07:00:00Z,23.8604,136.6735,0,001117
5200811,127025,2015-12-26T08:00:00Z,23.8603,136.6735,0,001117
5200811,127025,2015-12-26T09:00:00Z,23.8645,136.6745,0,001117
5200811,127025,2015-12-26T10:00:00Z,23.8580,136.6743,0,001117
5200811,127025,2015-12-26T11:00:00Z,23.8470,136.6907,0,001117
5200811,127025,2015-12-26T12:00:00Z,23.8510,136.6689,0,001117
5200811,127025,2015-12-26T13:00:00Z,23.8449,136.6718,0,001117
5200811,127025,2015-12-26T14:00:00Z,23.8449,136.6718,0,001117
5200811,127025,2015-12-26T15:00:00Z,23.8449,136.6718,0,001117
5200811,127025,2015-12-26T16:00:00Z,23.8383,136.6367,0,001117
5200811,127025,2015-12-26T17:00:00Z,23.8383,136.6367,0,001117
5200811,127025,2015-12-26T18:00:00Z,23.8386,136.6362,0,001117
5200811,127025,2015-12-26T19:00:00Z,23.8386,136.6362,0,001117
5200811,127025,2015-12-26T20:00:00Z,23.8386,136.6362,0,001117
5200811,127025,2015-12-26T21:00:00Z,23.8438,136.6107,0,001117
5200811,127025,2015-12-26T22:00:00Z,23.8438,136.6107,0,001117
5200811,127025,2015-12-26T23:00:00Z,23.8438,136.6107,0,001117
5200811,127025,2015-12-27T00:00:00Z,23.8450,136.5857,0,001117
5200811,127025,2015-12-27T01:00:00Z,23.8544,136.5768,0,001117
5200811,127025,2015-12-27T02:00:00Z,23.8535,136.5743,0,001117
5200811,127025,2015-12-27T03:00:00Z,23.8482,136.5414,0,001117
5200811,127025,2015-12-27T04:00:00Z,23.8482,136.5414,0,001117
5200811,127025,2015-12-27T05:00:00Z,23.8473,136.5407,0,001117
5200811,127025,2015-12-27T06:00:00Z,23.8473,136.5407,0,001117
5200811,127025,2015-12-27T07:00:00Z,23.8500,136.5206,0,001117
5200811,127025,2015-12-27T08:00:00Z,23.8500,136.5206,0,001117
5200811,127025,2015-12-27T09:00:00Z,23.8595,136.5097,0,001117
5200811,127025,2015-12-27T10:00:00Z,23.8593,136.5098,0,001117
5200811,127025,2015-12-27T11:00:00Z,23.8615,136.4748,0,001117
5200811,127025,2015-12-27T12:00:00Z,23.8618,136.4741,0,001117
5200811,127025,2015-12-27T13:00:00Z,23.8748,136.4695,0,001117
5200811,127025,2015-12-27T14:00:00Z,23.8748,136.4695,0,001117
5200811,127025,2015-12-27T15:00:00Z,23.8748,136.4695,0,001117
5200811,127025,2015-12-27T16:00:00Z,23.8767,136.4490,0,001117
5200811,127025,2015-12-27T17:00:00Z,23.8767,136.4490,0,001117
5200811,127025,2015-12-27T18:00:00Z,23.8767,136.4490,0,001117
5200811,127025,2015-12-27T19:00:00Z,23.8857,136.4477,0,001117
5200811,127025,2015-12-27T20:00:00Z,23.8760,136.4448,0,001117
5200811,127025,2015-12-27T21:00:00Z,23.8682,136.4450,0,001117
5200811,127025,2015-12-27T22:00:00Z,23.8651,136.4212,0,001117
5200811,127025,2015-12-27T23:00:00Z,23.8676,136.3926,0,001117
5200811,127025,2015-12-28T00:00:00Z,23.8676,136.3926,0,001117
5200811,127025,2015-12-28T01:00:00Z,23.8676,136.3926,0,001117
5200811,127025,2015-12-28T02:00:00Z,23.8748,136.3932,0,001117
5200811,127025,2015-12-28T03:00:00Z,23.8748,136.3932,0,001117
5200811,127025,2015-12-28T04:00:00Z,23.8826,136.3740,0,001117
5200811,127025,2015-12-28T05:00:00Z,23.8822,136.3739,0,001117
5200811,127025,2015-12-28T06:00:00Z,23.8844,136.3738,0,001117
5200811,127025,2015-12-28T07:00:00Z,23.8844,136.3738,0,001117
5200811,127025,2015-12-28T08:00:00Z,23.8844,136.3738,0,001117
5200811,127025,2015-12-28T09:00:00Z,23.9036,136.3523,0,001117
5200811,127025,2015-12-28T10:00:00Z,23.9131,136.3357,0,001117
5200811,127025,2015-12-28T11:00:00Z,23.9207,136.3238,0,001117
5200811,127025,2015-12-28T12:00:00Z,23.9263,136.3153,0,001117
5200811,127025,2015-12-28T13:00:00Z,23.9263,136.3153,0,001117
5200811,127025,2015-12-28T14:00:00Z,23.9377,136.3258,0,001117
5200811,127025,2015-12-28T15:00:00Z,23.9377,136.3258,0,001117
5200811,127025,2015-12-28T16:00:00Z,23.9580,136.3240,0,001117
5200811,127025,2015-12-28T17:00:00Z,23.9580,136.3240,0,001117
5200811,127025,2015-12-28T18:00:00Z,23.9580,136.3240,0,001117
5200811,127025,2015-12-28T19:00:00Z,23.9598,136.3389,0,001117
5200811,127025,2015-12-28T20:00:00Z,23.9431,136.3226,0,001117
5200811,127025,2015-12-28T21:00:00Z,23.9418,136.3195,0,001117
