PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
52611,2015-11-01T00:00:00Z,19.9820,129.1940,27.7,0,011117
52611,2015-11-01T01:00:00Z,19.9720,129.1780,27.7,0,011117
52611,2015-11-01T02:00:00Z,19.9720,129.1830,27.7,0,011117
52611,2015-11-01T03:00:00Z,19.9790,129.1680,27.8,0,011117
52611,2015-11-01T04:00:00Z,19.9780,129.1470,27.8,0,011117
52611,2015-11-01T05:00:00Z,19.9780,129.1470,27.9,0,011117
52611,2015-11-01T06:00:00Z,19.9780,129.1470,27.9,0,011117
52611,2015-11-01T07:00:00Z,19.9850,129.1450,27.8,0,011117
52611,2015-11-01T09:00:00Z,19.9840,129.1190,27.8,0,011117
52611,2015-11-01T10:00:00Z,19.9870,129.1120,27.7,0,011117
52611,2015-11-01T11:00:00Z,19.9930,129.0900,27.7,0,011117
52611,2015-11-01T12:00:00Z,19.9920,129.0920,27.7,0,011117
52611,2015-11-01T13:00:00Z,20.0080,129.0790,27.7,0,011117
52611,2015-11-01T14:00:00Z,20.0140,129.0640,27.7,0,011117
52611,2015-11-01T15:00:00Z,20.0140,129.0640,27.7,0,011117
52611,2015-11-01T16:00:00Z,20.0690,129.1090,27.7,0,014417
52611,2015-11-01T17:00:00Z,20.0690,129.1090,27.7,0,011117
52611,2015-11-01T18:00:00Z,20.0690,129.1090,27.7,0,011117
52611,2015-11-01T19:00:00Z,20.0950,129.1310,27.7,0,011117
52611,2015-11-01T20:00:00Z,20.0790,129.1380,27.7,0,011117
52611,2015-11-01T21:00:00Z,20.0670,129.1440,27.7,0,011117
52611,2015-11-01T23:00:00Z,20.0580,129.1380,27.7,0,011117
52611,2015-11-02T00:00:00Z,20.0620,129.1410,27.8,0,011117
52611,2015-11-02T02:00:00Z,20.0540,129.1300,27.9,0,011117
52611,2015-11-02T03:00:00Z,20.0540,129.1300,28,0,011117
52611,2015-11-02T04:00:00Z,20.0420,129.1150,28.1,0,011117
