PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5300578,82459,2015-11-27T03:00:00Z,11.8430,118.0110,0,-3.1,1.5,-0.01,0,29.39,0.5,213,15,0.398,0.165,0011171111171111
5300578,82459,2015-11-27T06:00:00Z,11.8560,118.0510,0,-2.6,-0.4,-0.01,-0.01,29.47,0.5,213,15,0.362,0.129,0011171111171111
5300578,82459,2015-11-27T09:00:00Z,11.8680,118.0830,0,-2.8,-3.4,-0.02,-0.02,29.46,0.5,213,15,0.327,0.082,0011171111171111
5300578,82459,2015-11-27T12:00:00Z,11.8720,118.1160,0,-3.9,-2.6,-0.03,-0.02,29.39,0.5,213,15,0.307,0.036,0011171111171111
5300578,82459,2015-11-27T15:00:00Z,11.8750,118.1440,0,-3.3,-0.5,-0.02,-0.01,29.33,0.5,213,15,0.242,0.062,0011171111171111
5300578,82459,2015-11-27T18:00:00Z,11.8840,118.1640,0,-3.2,-4.2,-0.01,-0.01,29.3,0.5,213,15,0.232,0.134,0011171111171111
5300578,82459,2015-11-27T21:00:00Z,11.9010,118.1900,0,-3.6,-3.1,-0.02,-0.02,29.3,0.5,213,15,0.317,0.185,0011171111171111
5300578,82459,2015-11-28T00:00:00Z,11.9200,118.2270,0,-5.3,-3.3,-0.03,-0.02,29.34,0.5,213,15,0.377,0.17,0011171111171111
5300578,82459,2015-11-28T03:00:00Z,11.9340,118.2650,0,-3.5,-3.7,-0.03,-0.03,29.39,0.5,213,15,0.403,0.149,0011171111171111
5300578,82459,2015-11-28T06:00:00Z,11.9490,118.3070,0,-4.1,-5.5,-0.04,-0.05,29.42,0.5,213,15,0.388,0.165,0011171111171111
5300578,82459,2015-11-28T09:00:00Z,11.9660,118.3420,0,-4.4,-6.4,-0.05,-0.07,29.41,0.5,213,15,0.357,0.154,0011171111171111
5300578,82459,2015-11-28T12:00:00Z,11.9790,118.3780,0,-3.9,-6,-0.05,-0.06,29.37,0.5,213,15,0.382,0.123,0011171111171111
5300578,82459,2015-11-28T15:00:00Z,11.9900,118.4180,0,-3.4,-5.8,-0.03,-0.05,29.34,0.5,213,15,0.392,0.113,0011171111171111
5300578,82459,2015-11-28T18:00:00Z,12.0010,118.4560,0,-4.7,-4.4,-0.04,-0.03,29.3,0.5,213,15,0.403,0.154,0011171111171111
5300578,82459,2015-11-28T21:00:00Z,12.0200,118.4980,0,-6.3,-2.7,-0.06,-0.03,29.29,0.5,213,15,0.423,0.18,0011171111171111
