PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2200678,94144,2016-03-06T00:00:00Z,14.1800,118.3810,,0,0.5,-4.4,0,-0.03,27.34,0.5,313,15,-0.185,0,00111971111171111
2200678,94144,2016-03-06T03:00:00Z,14.1790,118.3530,,0,-0.1,-5,0,-0.03,27.49,0.5,313,15,-0.2,0.015,00111971111171111
2200678,94144,2016-03-06T06:00:00Z,14.1830,118.3410,,0,0.5,-4.9,0,-0.03,27.61,0.5,313,15,-0.11,0.087,00111971111171111
2200678,94144,2016-03-06T09:00:00Z,14.1960,118.3310,,0,0.4,-5.5,0,-0.04,27.6,0.5,313,15,-0.145,0.18,00111971111171111
2200678,94144,2016-03-06T12:00:00Z,14.2180,118.3120,,0,-0.3,-5.2,0,-0.05,27.53,0.5,313,15,-0.15,0.268,00111971111171111
2200678,94144,2016-03-06T15:00:00Z,14.2480,118.3010,,0,-0.5,-4.8,0,-0.04,27.48,0.5,313,15,-0.145,0.376,00111971111171111
2200678,94144,2016-03-06T18:00:00Z,14.2910,118.2830,,0,-0.9,-5.8,-0.01,-0.04,27.43,0.5,313,15,-0.13,0.406,00111971111171111
2200678,94144,2016-03-06T21:00:00Z,14.3270,118.2750,,0,-2.2,-4.9,-0.02,-0.04,27.4,0.5,313,15,-0.085,0.283,00111971111171111
2200678,94144,2016-03-07T00:00:00Z,14.3460,118.2660,,0,-2.4,-3.6,-0.01,-0.02,27.45,0.5,313,15,-0.12,0.185,00111971111171111
2200678,94144,2016-03-07T03:00:00Z,14.3630,118.2510,,0,-1.6,-3.4,-0.01,-0.02,27.66,0.5,313,15,-0.194,0.108,00111971111171111
2200678,94144,2016-03-07T06:00:00Z,14.3670,118.2270,,0,-1.3,-3.6,-0.01,-0.02,27.87,0.5,313,15,-0.115,0.093,00111971111171111
2200678,94144,2016-03-07T09:00:00Z,14.3810,118.2280,,0,-1.2,-3.4,-0.01,-0.02,27.85,0.5,313,15,-0.04,0.231,00111971111171111
2200678,94144,2016-03-07T12:00:00Z,14.4120,118.2190,,0,-0.7,-2.4,-0.01,-0.02,27.7,0.5,313,15,-0.045,0.242,00111971111171111
2200678,94144,2016-03-07T15:00:00Z,14.4280,118.2190,,0,-0.5,-3.8,0,-0.02,27.58,0.5,313,15,0.015,0.309,00111971111171111
2200678,94144,2016-03-07T18:00:00Z,14.4720,118.2220,,0,-2,-2.8,-0.01,-0.01,27.5,0.5,313,15,0.149,0.381,00111971111171111
2200678,94144,2016-03-07T21:00:00Z,14.5020,118.2490,,0,-3,-3.2,-0.01,-0.01,27.46,0.5,313,15,0.07,0.36,00111971111171111
2200678,94144,2016-03-08T00:00:00Z,14.5420,118.2360,,0,-2.9,-1.1,-0.01,-0.01,27.55,0.5,313,15,-0.08,0.334,00111971111171111
2200678,94144,2016-03-08T03:00:00Z,14.5670,118.2330,,0,-2.9,-1.2,-0.01,-0.01,27.89,0.5,313,15,-0.045,0.201,00111971111171111
2200678,94144,2016-03-08T06:00:00Z,14.5810,118.2270,,0,,,-0.01,0,28.27,0.5,313,15,-0.11,0.113,00111979911171111
2200678,94144,2016-03-08T09:00:00Z,14.5890,118.2110,,0,-2.8,0.5,-0.01,0,28.33,0.5,313,15,-0.174,0.093,00111971111171111
2200678,94144,2016-03-08T12:00:00Z,14.5990,118.1920,,0,,,0,0,28.14,0.5,313,15,-0.259,0.103,00111979911171111
2200678,94144,2016-03-08T15:00:00Z,14.6090,118.1590,,0,,,,,27.96,0.5,313,15,-0.239,0.18,00111979999171111
2200678,94144,2016-03-08T18:00:00Z,14.6340,118.1440,,0,,,,,27.84,0.5,313,15,-0.075,0.283,00111979999171111
2200678,94144,2016-03-08T21:00:00Z,14.6640,118.1440,,0,,,,,27.76,0.5,313,15,-0.01,0.35,00111979999171111
2200678,94144,2016-03-09T00:00:00Z,14.7020,118.1420,,0,,,,,27.77,0.5,313,15,0.035,0.329,00111979999171111
2200678,94144,2016-03-09T03:00:00Z,14.7280,118.1510,,0,,,,,27.93,0.5,313,15,0.139,0.18,00111979999171111
2200678,94144,2016-03-09T06:00:00Z,14.7370,118.1700,,0,,,,,28.16,0.5,313,15,0.139,0.139,00111979999171111
2200678,94144,2016-03-09T09:00:00Z,14.7550,118.1790,,0,,,,,28.21,0.5,313,15,0.114,0.185,00111979999171111
2200678,94144,2016-03-09T12:00:00Z,14.7730,118.1930,,0,,,,,28.1,0.5,313,15,0,0.123,00111979999171111
2200678,94144,2016-03-09T13:00:00Z,14.7730,118.1831,28.02,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-09T14:00:00Z,14.7734,118.1803,27.98,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-09T15:00:00Z,14.7790,118.1790,,0,,,,,27.98,0.5,313,15,-0.055,0.159,00111979999171111
2200678,94144,2016-03-09T17:00:00Z,14.8120,118.1828,27.92,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-09T18:00:00Z,14.8040,118.1820,,0,,,,,27.92,0.5,313,15,0.045,0.34,00111979999171111
2200678,94144,2016-03-09T19:00:00Z,14.8103,118.1841,27.9,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-09T20:00:00Z,14.8458,118.1879,27.87,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-09T21:00:00Z,14.8450,118.1880,,0,,,,,27.88,0.5,313,15,-0.035,0.283,00111979999171111
2200678,94144,2016-03-09T22:00:00Z,14.8491,118.1868,27.86,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-09T23:00:00Z,14.8534,118.1749,27.85,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-10T00:00:00Z,14.8590,118.1750,,0,,,,,27.92,0.5,313,15,-0.08,0.262,00111979999171111
2200678,94144,2016-03-10T02:00:00Z,14.8741,118.1775,27.94,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-10T03:00:00Z,14.8960,118.1720,,0,,,,,28.06,0.5,313,15,0.03,0.345,00111979999171111
2200678,94144,2016-03-10T04:00:00Z,14.8882,118.1699,28.16,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-10T05:00:00Z,14.9244,118.1814,28.22,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-10T06:00:00Z,14.9260,118.1810,,0,,,,,28.18,0.5,313,15,0.07,0.252,00111979999171111
2200678,94144,2016-03-10T07:00:00Z,14.9240,118.1813,28.22,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-10T08:00:00Z,14.9394,118.1826,28.22,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-10T09:00:00Z,14.9450,118.1860,,0,,,,,28.16,0.5,313,15,-0.005,0.237,00111979999171111
2200678,94144,2016-03-10T10:00:00Z,14.9499,118.1887,28.14,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-10T12:00:00Z,14.9720,118.1800,,0,,,,,28.06,0.5,313,15,-0.035,0.201,00111979999171111
2200678,94144,2016-03-10T13:00:00Z,14.9763,118.1885,28,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-10T15:00:00Z,14.9840,118.1790,,0,,,,,27.96,0.5,313,15,-0.055,0.221,00111979999171111
2200678,94144,2016-03-10T16:00:00Z,15.0182,118.1627,27.93,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-10T17:00:00Z,15.0180,118.1670,27.92,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-10T18:00:00Z,15.0150,118.1690,,0,,,,,27.91,0.5,313,15,-0.139,0.206,00111979999171111
2200678,94144,2016-03-10T19:00:00Z,15.0178,118.1628,27.89,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-10T20:00:00Z,15.0178,118.1628,27.87,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-10T21:00:00Z,15.0240,118.1510,,0,,,,,27.86,0.5,313,15,-0.174,0.242,00111979999171111
2200678,94144,2016-03-10T22:00:00Z,15.0539,118.1451,27.84,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-10T23:00:00Z,15.0497,118.1402,27.83,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-11T00:00:00Z,15.0620,118.1340,,0,,,,,27.86,0.5,313,15,-0.144,0.324,00111979999171111
2200678,94144,2016-03-11T01:00:00Z,15.0497,118.1402,27.85,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-11T02:00:00Z,15.0803,118.1255,27.87,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-11T03:00:00Z,15.0870,118.1220,,0,,,,,27.92,0.5,313,15,-0.104,0.252,00111979999171111
2200678,94144,2016-03-11T04:00:00Z,15.1094,118.1128,27.93,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-11T05:00:00Z,15.1094,118.1128,28.01,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-11T06:00:00Z,15.1110,118.1130,,0,,,,,27.98,0.5,313,15,-0.055,0.268,00111979999171111
2200678,94144,2016-03-11T07:00:00Z,15.1224,118.1138,28.03,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-11T08:00:00Z,15.1224,118.1138,28.02,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-11T09:00:00Z,15.1390,118.1110,,0,,,,,27.95,0.5,313,15,-0.005,0.221,00111979999171111
2200678,94144,2016-03-11T10:00:00Z,15.1402,118.1131,27.91,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-11T11:00:00Z,15.1518,118.1112,27.87,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-11T12:00:00Z,15.1540,118.1120,,0,,,,,27.85,0.5,313,15,-0.035,0.149,00111979999171111
2200678,94144,2016-03-11T13:00:00Z,15.1518,118.1112,27.81,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-11T14:00:00Z,15.1563,118.1123,27.79,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-11T15:00:00Z,15.1680,118.1040,,0,,,,,27.77,0.5,313,15,-0.119,0.185,00111979999171111
2200678,94144,2016-03-11T16:00:00Z,15.1922,118.0866,27.74,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-11T17:00:00Z,15.1918,118.0872,27.71,0,,,,,,,,,,,00111179999999999
2200678,94144,2016-03-11T18:00:00Z,15.1900,118.0880,,0,,,,,27.71,0.5,313,15,-0.129,0.231,00111979999171111
