PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5100740,127391,2016-01-06T12:00:00Z,12.4330,164.9890,,0,-8.2,-4.2,-0.11,-0.06,27.4,0.5,212,15,-0.372,-0.129,00111971111171111
5100740,127391,2016-01-06T13:00:00Z,12.4354,164.9950,27.4,0,,,,,,,,,,,00111179999999999
5100740,127391,2016-01-06T14:00:00Z,12.4058,164.9497,27.39,0,,,,,,,,,,,00144179999999999
5100740,127391,2016-01-06T15:00:00Z,12.4090,164.9540,,0,-7.6,-3.8,-0.11,-0.06,27.38,0.5,212,15,-0.347,-0.206,00111971111171111
5100740,127391,2016-01-06T16:00:00Z,12.4058,164.9500,27.38,0,,,,,,,,,,,00111179999999999
5100740,127391,2016-01-06T17:00:00Z,12.3935,164.9266,27.37,0,,,,,,,,,,,00111179999999999
5100740,127391,2016-01-06T18:00:00Z,12.3930,164.9200,,0,-7.8,-3.3,-0.12,-0.06,27.37,0.5,212,15,-0.472,-0.185,00111971111171111
5100740,127391,2016-01-06T19:00:00Z,12.3869,164.8982,27.37,0,,,,,,,,,,,00111179999999999
5100740,127391,2016-01-06T20:00:00Z,12.3841,164.8840,27.37,0,,,,,,,,,,,00111179999999999
5100740,127391,2016-01-06T21:00:00Z,12.3730,164.8600,,0,-8.5,-3.8,-0.12,-0.06,27.38,0.5,212,15,-0.533,-0.185,00111971111171111
5100740,127391,2016-01-06T22:00:00Z,12.3714,164.8407,27.36,0,,,,,,,,,,,00111179999999999
5100740,127391,2016-01-06T23:00:00Z,12.3714,164.8407,27.39,0,,,,,,,,,,,00111179999999999
5100740,127391,2016-01-07T00:00:00Z,12.3570,164.8140,,0,-8.6,-3.9,-0.12,-0.05,27.4,0.5,212,15,-0.483,-0.293,00111971111171111
5100740,127391,2016-01-07T01:00:00Z,12.3189,164.7719,27.42,0,,,,,,,,,,,00111179999999999
5100740,127391,2016-01-07T02:00:00Z,12.3189,164.7719,27.43,0,,,,,,,,,,,00111179999999999
5100740,127391,2016-01-07T03:00:00Z,12.3160,164.7640,,0,-8.4,-2.7,-0.11,-0.04,27.43,0.5,212,15,-0.658,-0.35,00111971111171111
5100740,127391,2016-01-07T04:00:00Z,12.3081,164.7325,27.44,0,,,,,,,,,,,00111179999999999
5100740,127391,2016-01-07T05:00:00Z,12.3081,164.7325,27.44,0,,,,,,,,,,,00111179999999999
5100740,127391,2016-01-07T06:00:00Z,12.2890,164.6830,,0,-7.8,-2.8,-0.1,-0.03,27.43,0.5,212,15,-0.769,-0.324,00111971111171111
5100740,127391,2016-01-07T07:00:00Z,12.2889,164.6829,27.43,0,,,,,,,,,,,00111179999999999
5100740,127391,2016-01-07T08:00:00Z,12.2722,164.6411,27.42,0,,,,,,,,,,,00111179999999999
5100740,127391,2016-01-07T09:00:00Z,12.2530,164.6110,,0,-8.8,-1.6,-0.12,-0.02,27.43,0.5,212,15,-0.628,-0.288,00111971111171111
5100740,127391,2016-01-07T10:00:00Z,12.2446,164.5870,27.44,0,,,,,,,,,,,00111179999999999
5100740,127391,2016-01-07T11:00:00Z,12.2381,164.5738,27.44,0,,,,,,,,,,,00111179999999999
5100740,127391,2016-01-07T12:00:00Z,12.2330,164.5580,,0,-9,-0.6,-0.12,0,27.45,0.5,212,15,-0.603,-0.185,00111971111171111
