PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
21525,2015-11-01T00:00:00Z,42.1590,152.2400,10.3,0,011117
21525,2015-11-01T01:00:00Z,42.1600,152.2460,10.4,0,011117
21525,2015-11-01T02:00:00Z,42.1580,152.2550,10.5,0,011117
21525,2015-11-01T03:00:00Z,42.1580,152.2550,10.5,0,011117
21525,2015-11-01T04:00:00Z,42.1580,152.2550,10.5,0,011117
21525,2015-11-01T05:00:00Z,42.1580,152.2550,10.6,0,011117
21525,2015-11-01T06:00:00Z,42.1710,152.2860,10.5,0,011117
21525,2015-11-01T07:00:00Z,42.1710,152.2860,10.5,0,011117
21525,2015-11-01T08:00:00Z,42.1810,152.3140,10.5,0,011117
21525,2015-11-01T09:00:00Z,42.1810,152.3140,10.5,0,011117
21525,2015-11-01T10:00:00Z,42.1760,152.3490,10.4,0,011117
21525,2015-11-01T11:00:00Z,42.1760,152.3490,10.4,0,011117
21525,2015-11-01T12:00:00Z,42.1600,152.3570,10.4,0,011117
21525,2015-11-01T13:00:00Z,42.1600,152.3570,10.3,0,011117
21525,2015-11-01T14:00:00Z,42.1170,152.3870,10.3,0,011117
21525,2015-11-01T15:00:00Z,42.1170,152.3870,10.2,0,011117
21525,2015-11-01T16:00:00Z,42.1170,152.3870,10.2,0,011117
21525,2015-11-01T17:00:00Z,42.1170,152.3870,10.2,0,011117
21525,2015-11-01T18:00:00Z,42.1010,152.3900,10.2,0,011117
21525,2015-11-01T19:00:00Z,42.1010,152.3900,10.2,0,011117
21525,2015-11-01T20:00:00Z,42.1080,152.3950,10.2,0,011117
21525,2015-11-01T21:00:00Z,42.1080,152.3790,10.2,0,011117
21525,2015-11-01T22:00:00Z,42.1160,152.4070,10.2,0,011117
21525,2015-11-01T23:00:00Z,42.1290,152.4020,10.2,0,011117
21525,2015-11-02T00:00:00Z,42.1260,152.4180,10.2,0,011117
21525,2015-11-02T02:00:00Z,42.1250,152.4300,10.3,0,011117
21525,2015-11-02T03:00:00Z,42.1220,152.4340,10.3,0,011117
21525,2015-11-02T04:00:00Z,42.1220,152.4580,10.3,0,011117
21525,2015-11-02T05:00:00Z,42.1220,152.4580,10.3,0,011117
21525,2015-11-02T06:00:00Z,42.1160,152.4650,10.3,0,011117
21525,2015-11-02T07:00:00Z,42.1160,152.4650,10.4,0,011117
21525,2015-11-02T08:00:00Z,42.1120,152.4860,10.4,0,011117
21525,2015-11-02T09:00:00Z,42.1080,152.4970,10.4,0,011117
21525,2015-11-02T10:00:00Z,42.1070,152.5160,10.4,0,011117
21525,2015-11-02T11:00:00Z,42.1030,152.5260,10.4,0,011117
21525,2015-11-02T12:00:00Z,42.0930,152.5100,10.4,0,011117
21525,2015-11-02T13:00:00Z,42.0930,152.5100,10.4,0,011117
21525,2015-11-02T14:00:00Z,42.0910,152.5160,10.4,0,011117
21525,2015-11-02T15:00:00Z,42.0930,152.5100,10.4,0,011117
21525,2015-11-02T16:00:00Z,42.0910,152.5160,10.3,0,011117
21525,2015-11-02T17:00:00Z,42.0910,152.5160,10.3,0,011117
21525,2015-11-02T18:00:00Z,42.0860,152.5170,10.3,0,011117
21525,2015-11-02T19:00:00Z,42.0860,152.5170,10.3,0,011117
21525,2015-11-02T20:00:00Z,42.0920,152.5090,10.4,0,011117
21525,2015-11-02T21:00:00Z,42.1000,152.5130,10.4,0,011117
21525,2015-11-02T22:00:00Z,42.1000,152.5130,10.4,0,011117
21525,2015-11-02T23:00:00Z,42.1080,152.5200,10.4,0,011117
21525,2015-11-03T00:00:00Z,42.1130,152.5180,10.4,0,011117
21525,2015-11-03T01:00:00Z,42.1090,152.5300,10.3,0,011117
21525,2015-11-03T02:00:00Z,42.1160,152.5100,10.3,0,011117
21525,2015-11-03T03:00:00Z,42.1130,152.5080,10.3,0,011117
21525,2015-11-03T04:00:00Z,42.1130,152.5080,10.3,0,011117
21525,2015-11-03T05:00:00Z,42.1110,152.5070,10.3,0,011117
21525,2015-11-03T06:00:00Z,42.1110,152.5070,10.3,0,011117
21525,2015-11-03T07:00:00Z,42.1140,152.4970,10.3,0,011117
21525,2015-11-03T08:00:00Z,42.1070,152.5160,10.3,0,011117
21525,2015-11-03T09:00:00Z,42.1130,152.5000,10.3,0,011117
21525,2015-11-03T10:00:00Z,42.1440,152.4920,10.3,0,011117
21525,2015-11-03T11:00:00Z,42.1270,152.5000,10.3,0,011117
21525,2015-11-03T12:00:00Z,42.1400,152.4970,10.3,0,011117
21525,2015-11-03T13:00:00Z,42.1400,152.4970,10.3,0,011117
21525,2015-11-03T15:00:00Z,42.1400,152.4970,10.3,0,011117
21525,2015-11-03T16:00:00Z,42.1470,152.5300,10.3,0,011117
21525,2015-11-03T17:00:00Z,42.1580,152.5370,10.3,0,011117
21525,2015-11-03T18:00:00Z,42.1620,152.5570,10.3,0,011117
21525,2015-11-03T19:00:00Z,42.1620,152.5570,10.3,0,011117
21525,2015-11-03T20:00:00Z,42.1610,152.5460,10.3,0,011117
21525,2015-11-03T21:00:00Z,42.1700,152.5510,10.3,0,011117
21525,2015-11-03T22:00:00Z,42.1800,152.5560,10.3,0,011117
21525,2015-11-03T23:00:00Z,42.1800,152.5560,10.3,0,011117
21525,2015-11-04T00:00:00Z,42.1830,152.5690,10.3,0,011117
21525,2015-11-04T01:00:00Z,42.1850,152.5730,10.3,0,011117
21525,2015-11-04T02:00:00Z,42.2000,152.5730,10.4,0,011117
21525,2015-11-04T03:00:00Z,42.2010,152.5980,10.4,0,011117
21525,2015-11-04T04:00:00Z,42.2010,152.5980,10.4,0,011117
21525,2015-11-04T05:00:00Z,42.2160,152.6110,10.4,0,011117
21525,2015-11-04T06:00:00Z,42.2160,152.6110,10.4,0,011117
21525,2015-11-04T07:00:00Z,42.2250,152.6290,10.3,0,011117
21525,2015-11-04T08:00:00Z,42.2340,152.6290,10.3,0,011117
21525,2015-11-04T09:00:00Z,42.2340,152.6290,10.3,0,011117
21525,2015-11-04T10:00:00Z,42.2450,152.6350,10.3,0,011117
21525,2015-11-04T11:00:00Z,42.2540,152.6520,10.3,0,011117
21525,2015-11-04T12:00:00Z,42.2540,152.6520,10.3,0,011117
21525,2015-11-04T13:00:00Z,42.2540,152.6520,10.3,0,011117
21525,2015-11-04T14:00:00Z,42.2540,152.6520,10.2,0,011117
21525,2015-11-04T15:00:00Z,42.2540,152.6520,10.2,0,011117
21525,2015-11-04T16:00:00Z,42.2780,152.6830,10.2,0,011117
21525,2015-11-04T17:00:00Z,42.2880,152.7040,10.2,0,011117
21525,2015-11-04T18:00:00Z,42.2880,152.7040,10.2,0,011117
21525,2015-11-04T19:00:00Z,42.2970,152.7250,10.2,0,011117
21525,2015-11-04T20:00:00Z,42.2970,152.7330,10.2,0,011117
21525,2015-11-04T21:00:00Z,42.3010,152.7260,10.2,0,011117
21525,2015-11-04T22:00:00Z,42.3010,152.7260,10.2,0,011117
21525,2015-11-04T23:00:00Z,42.3250,152.7480,10.2,0,011117
21525,2015-11-05T00:00:00Z,42.3250,152.7480,10.2,0,011117
21525,2015-11-05T01:00:00Z,42.3250,152.7480,10.3,0,011117
21525,2015-11-05T02:00:00Z,42.3330,152.7630,10.3,0,011117
21525,2015-11-05T03:00:00Z,42.3330,152.7630,10.3,0,011117
21525,2015-11-05T04:00:00Z,42.3390,152.7760,10.3,0,011117
21525,2015-11-05T05:00:00Z,42.3390,152.7760,10.3,0,011117
21525,2015-11-05T06:00:00Z,42.3390,152.7760,10.3,0,011117
21525,2015-11-05T07:00:00Z,42.3600,152.8100,10.3,0,011117
21525,2015-11-05T08:00:00Z,42.3570,152.8010,10.3,0,011117
21525,2015-11-05T09:00:00Z,42.3660,152.8220,10.3,0,011117
21525,2015-11-05T10:00:00Z,42.3660,152.8220,10.3,0,011117
21525,2015-11-05T11:00:00Z,42.3690,152.8420,10.3,0,011117
21525,2015-11-05T13:00:00Z,42.3690,152.8420,10.4,0,011117
21525,2015-11-05T14:00:00Z,42.3760,152.8970,10.4,0,011117
21525,2015-11-05T15:00:00Z,42.3760,152.8970,10.4,0,011117
21525,2015-11-05T16:00:00Z,42.3760,152.8970,10.4,0,011117
21525,2015-11-05T17:00:00Z,42.3770,152.9010,10.4,0,011117
21525,2015-11-05T18:00:00Z,42.3770,152.9010,10.4,0,011117
21525,2015-11-05T19:00:00Z,42.3770,152.9130,10.4,0,011117
21525,2015-11-05T20:00:00Z,42.3880,152.9240,10.4,0,011117
21525,2015-11-05T21:00:00Z,42.3920,152.9280,10.3,0,011117
21525,2015-11-05T22:00:00Z,42.3920,152.9280,10.4,0,011117
21525,2015-11-05T23:00:00Z,42.3920,152.9280,10.4,0,011117
21525,2015-11-06T00:00:00Z,42.4100,152.9530,10.4,0,011117
21525,2015-11-06T01:00:00Z,42.4120,152.9680,10.4,0,011117
21525,2015-11-06T02:00:00Z,42.4310,152.9910,10.5,0,011117
21525,2015-11-06T03:00:00Z,42.4310,152.9910,10.5,0,011117
21525,2015-11-06T04:00:00Z,42.4310,152.9910,10.5,0,011117
21525,2015-11-06T05:00:00Z,42.4410,153.0100,10.6,0,011117
21525,2015-11-06T06:00:00Z,42.4510,153.0250,10.5,0,011117
21525,2015-11-06T07:00:00Z,42.4530,153.0360,10.5,0,011117
21525,2015-11-06T08:00:00Z,42.4550,153.0500,10.6,0,011117
21525,2015-11-06T09:00:00Z,42.4620,153.0610,10.5,0,011117
21525,2015-11-06T10:00:00Z,42.4660,153.0660,10.5,0,011117
21525,2015-11-06T11:00:00Z,42.4670,153.0630,10.5,0,011117
21525,2015-11-06T12:00:00Z,42.4730,153.0620,10.5,0,011117
21525,2015-11-06T13:00:00Z,42.4730,153.0620,10.5,0,011117
21525,2015-11-06T14:00:00Z,42.4730,153.0620,10.5,0,011117
21525,2015-11-06T15:00:00Z,42.4970,153.0860,10.5,0,011117
21525,2015-11-06T16:00:00Z,42.4970,153.0860,10.5,0,011117
21525,2015-11-06T17:00:00Z,42.5370,153.1150,10.5,0,011117
21525,2015-11-06T18:00:00Z,42.5370,153.1150,10.5,0,011117
21525,2015-11-06T19:00:00Z,42.5330,153.1170,10.5,0,011117
21525,2015-11-06T20:00:00Z,42.5380,153.1190,10.5,0,011117
21525,2015-11-06T21:00:00Z,42.5450,153.1320,10.4,0,011117
21525,2015-11-06T22:00:00Z,42.5450,153.1320,10.4,0,011117
21525,2015-11-06T23:00:00Z,42.5450,153.1320,10.3,0,011117
21525,2015-11-07T01:00:00Z,42.5580,153.1630,10.2,0,011117
21525,2015-11-07T02:00:00Z,42.5580,153.1630,10.2,0,011117
21525,2015-11-07T03:00:00Z,42.5590,153.1600,10.2,0,011117
21525,2015-11-07T04:00:00Z,42.5590,153.1600,10.2,0,011117
21525,2015-11-07T05:00:00Z,42.5650,153.1620,10.2,0,011117
21525,2015-11-07T07:00:00Z,42.5650,153.1620,10.1,0,011117
21525,2015-11-07T08:00:00Z,42.6000,153.1550,10.1,0,011117
21525,2015-11-07T09:00:00Z,42.6010,153.1510,10.1,0,011117
