PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2100929,114679,2016-01-24T00:00:00Z,44.9970,160.7090,,0,,,,,3.83,0.5,311,15,-0.087,-0.051,00111979999171111
2100929,114679,2016-01-24T03:00:00Z,44.9950,160.6950,,0,,,,,3.84,0.5,311,15,-0.105,0.062,00111979999171111
2100929,114679,2016-01-24T04:00:00Z,44.9937,160.6956,3.86,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-25T00:00:00Z,44.9990,160.5620,,0,,,,,3.76,0.5,311,15,-0.018,-0.098,00111979999171111
2100929,114679,2016-01-25T02:00:00Z,44.9890,160.5652,3.78,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-25T03:00:00Z,44.9860,160.5670,,0,,,,,3.79,0.5,311,15,0.069,-0.216,00111979999171111
2100929,114679,2016-01-25T04:00:00Z,44.9890,160.5652,3.8,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-25T05:00:00Z,44.9890,160.5652,3.82,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-25T06:00:00Z,44.9570,160.5810,,0,,,,,3.84,0.5,311,15,0.044,-0.273,00111979999171111
2100929,114679,2016-01-25T07:00:00Z,44.9523,160.5832,3.86,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-25T08:00:00Z,44.9359,160.5800,3.86,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-25T09:00:00Z,44.9330,160.5790,,0,,,,,3.87,0.5,311,15,0.004,-0.226,00111979999171111
2100929,114679,2016-01-25T10:00:00Z,44.9326,160.5792,3.88,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-25T12:00:00Z,44.9130,160.5820,,0,,,,,3.86,0.5,311,15,0.047,-0.134,00111979999171111
2100929,114679,2016-01-25T13:00:00Z,44.9179,160.5787,3.89,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-25T14:00:00Z,44.9179,160.5787,3.86,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-25T15:00:00Z,44.9070,160.5920,,0,,,,,3.83,0.5,311,15,0.102,-0.108,00111979999171111
2100929,114679,2016-01-25T16:00:00Z,44.9017,160.6007,3.8,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-25T17:00:00Z,44.9017,160.6007,3.78,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-25T18:00:00Z,44.8920,160.6100,,0,,,,,3.79,0.5,311,15,0.142,-0.093,00111979999171111
2100929,114679,2016-01-25T19:00:00Z,44.8897,160.6157,3.77,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-25T20:00:00Z,44.8924,160.6269,3.77,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-25T21:00:00Z,44.8890,160.6310,,0,,,,,3.77,0.5,311,15,0.139,-0.098,00111979999171111
2100929,114679,2016-01-25T22:00:00Z,44.8772,160.6434,3.77,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-25T23:00:00Z,44.8924,160.6269,3.77,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-26T00:00:00Z,44.8730,160.6480,,0,,,,,3.77,0.5,311,15,0.106,-0.175,00111979999171111
2100929,114679,2016-01-26T01:00:00Z,44.8772,160.6434,3.78,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-26T02:00:00Z,44.8772,160.6434,3.78,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-26T03:00:00Z,44.8550,160.6600,,0,,,,,3.75,0.5,311,15,0.036,-0.154,00111979999171111
2100929,114679,2016-01-26T04:00:00Z,44.8576,160.6602,3.74,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-26T05:00:00Z,44.8427,160.6593,3.72,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-26T06:00:00Z,44.8430,160.6580,,0,,,,,3.72,0.5,311,15,0.047,-0.072,00111979999171111
2100929,114679,2016-01-26T07:00:00Z,44.8434,160.6548,3.69,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-26T08:00:00Z,44.8422,160.6703,3.72,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-26T09:00:00Z,44.8410,160.6730,,0,,,,,3.71,0.5,311,15,0.117,-0.021,00111979999171111
2100929,114679,2016-01-26T10:00:00Z,44.8403,160.6778,3.7,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-26T11:00:00Z,44.8402,160.6797,3.68,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-26T12:00:00Z,44.8390,160.6900,,0,,,,,3.7,0.5,311,15,0.175,-0.036,00111979999171111
2100929,114679,2016-01-26T13:00:00Z,44.8354,160.7190,3.71,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-26T14:00:00Z,44.8354,160.7190,3.71,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-26T15:00:00Z,44.8340,160.7210,,0,,,,,3.69,0.5,311,15,0.182,-0.087,00111979999171111
2100929,114679,2016-01-26T16:00:00Z,44.8240,160.7372,3.68,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-26T17:00:00Z,44.8243,160.7376,3.68,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-26T18:00:00Z,44.8220,160.7400,,0,,,,,3.7,0.5,311,15,0.106,-0.093,00111979999171111
2100929,114679,2016-01-26T19:00:00Z,44.8243,160.7376,3.67,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-26T20:00:00Z,44.8177,160.7446,3.73,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-26T21:00:00Z,44.8160,160.7500,,0,,,,,3.75,0.5,311,15,0.084,-0.067,00111979999171111
2100929,114679,2016-01-26T22:00:00Z,44.8125,160.7620,3.8,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-26T23:00:00Z,44.8125,160.7620,3.81,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-27T00:00:00Z,44.8090,160.7630,,0,,,,,3.8,0.5,311,15,0.058,-0.062,00111979999171111
2100929,114679,2016-01-27T01:00:00Z,44.8073,160.7631,3.82,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-27T02:00:00Z,44.8053,160.7699,3.81,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-27T03:00:00Z,44.8040,160.7660,,0,,,,,3.81,0.5,311,15,-0.007,-0.036,00111979999171111
2100929,114679,2016-01-27T04:00:00Z,44.8046,160.7662,3.81,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-27T05:00:00Z,44.8021,160.7645,3.82,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-27T06:00:00Z,44.8020,160.7610,,0,,,,,3.81,0.5,311,15,0.018,0.067,00111979999171111
2100929,114679,2016-01-27T07:00:00Z,44.8042,160.7631,3.8,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-27T08:00:00Z,44.8042,160.7631,3.8,0,,,,,,,,,,,00111179999999999
2100929,114679,2016-01-27T09:00:00Z,44.8170,160.7710,,0,,,,,3.79,0.5,311,15,0.055,0.087,00111979999171111
