PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),VGHS LEVEL0 (meter),VGTA LEVEL0 (second),QC
21707,2016-01-17T00:00:00Z,28.5730,126.8800,21,0,1.7,6,01111711
21707,2016-01-17T03:00:00Z,28.5930,126.9200,21.3,0,2.4,6,01111711
21707,2016-01-17T04:00:00Z,28.6020,126.9390,21.4,0,2.6,6,01111711
21707,2016-01-17T05:00:00Z,28.6200,126.9550,21,0,2.7,7,01111711
21707,2016-01-17T06:00:00Z,28.6390,126.9670,20.9,0,2.1,7,01111711
21707,2016-01-17T07:00:00Z,28.6480,126.9860,20.9,0,2.4,7,01111711
21707,2016-01-17T08:00:00Z,28.6610,127.0090,21.5,0,2,7,01111711
21707,2016-01-17T09:00:00Z,28.6740,127.0510,22.3,0,2.2,7,01111711
21707,2016-01-17T10:00:00Z,28.6790,127.0990,22.7,0,2.4,7,01111711
21707,2016-01-17T11:00:00Z,28.6780,127.1540,22.7,0,2.5,6,01111711
21707,2016-01-17T12:00:00Z,28.6750,127.2110,23,0,2.8,7,01441711
21707,2016-01-17T13:00:00Z,28.6740,127.2670,23.6,0,2.7,7,01111711
21707,2016-01-17T14:00:00Z,28.6780,127.3200,23.8,0,2.8,7,01111711
21707,2016-01-17T15:00:00Z,28.6850,127.3670,23.8,0,2.9,7,01111711
21707,2016-01-17T16:00:00Z,28.6960,127.4060,24,0,3.1,7,01111711
21707,2016-01-17T17:00:00Z,28.7070,127.4410,24.1,0,3.7,8,01111711
21707,2016-01-17T18:00:00Z,28.7200,127.4700,24,0,3.5,8,01111711
21707,2016-01-17T19:00:00Z,28.7300,127.4970,23.9,0,3.9,8,01111711
21707,2016-01-17T20:00:00Z,28.7420,127.5210,23.9,0,3.3,8,01111711
21707,2016-01-17T21:00:00Z,28.7540,127.5420,23.9,0,3.9,8,01111711
21707,2016-01-17T22:00:00Z,28.7680,127.5600,23.9,0,4,8,01111711
21707,2016-01-17T23:00:00Z,28.7800,127.5740,23.8,0,4,8,01111711
21707,2016-01-18T00:00:00Z,28.7950,127.5870,23.7,0,3.6,8,01111711
21707,2016-01-18T01:00:00Z,28.8110,127.5990,23.7,0,3.9,9,01111711
21707,2016-01-18T02:00:00Z,28.8310,127.6120,23.7,0,3.9,8,01111711
21707,2016-01-18T03:00:00Z,28.8530,127.6230,23.6,0,3.5,9,01111711
21707,2016-01-18T04:00:00Z,28.8730,127.6330,23.2,0,3.8,8,01111711
21707,2016-01-18T05:00:00Z,28.8980,127.6550,23.2,0,4.2,9,01111711
21707,2016-01-18T06:00:00Z,28.9270,127.6790,23.5,0,4.8,8,01111711
21707,2016-01-18T07:00:00Z,28.9560,127.7080,23.6,0,4.6,9,01111711
21707,2016-01-18T08:00:00Z,28.9850,127.7380,23.5,0,4.4,9,01111711
21707,2016-01-18T09:00:00Z,29.0120,127.7680,23.5,0,4.4,8,01111711
21707,2016-01-18T10:00:00Z,29.0380,127.7970,23.5,0,4.7,9,01111711
21707,2016-01-18T11:00:00Z,29.0620,127.8260,23.5,0,4.7,9,01111711
21707,2016-01-18T12:00:00Z,29.0850,127.8590,23.5,0,4.9,9,01111711
21707,2016-01-18T13:00:00Z,29.1030,127.8890,23.4,0,4.2,9,01111711
21707,2016-01-18T14:00:00Z,29.1210,127.9160,23.4,0,4.4,9,01111711
21707,2016-01-18T15:00:00Z,29.1380,127.9430,23.3,0,4.3,9,01111711
21707,2016-01-18T16:00:00Z,29.1520,127.9700,23.3,0,4.7,9,01111711
21707,2016-01-18T17:00:00Z,29.1650,127.9970,23.3,0,4.2,8,01111711
21707,2016-01-18T18:00:00Z,29.1760,128.0200,23.3,0,4.5,9,01111711
21707,2016-01-18T19:00:00Z,29.1850,128.0430,23.4,0,4.3,9,01111711
21707,2016-01-18T20:00:00Z,29.1930,128.0600,23.5,0,4.3,9,01111711
21707,2016-01-18T21:00:00Z,29.1990,128.0810,23.5,0,4.1,9,01111711
21707,2016-01-18T22:00:00Z,29.2030,128.1030,23.5,0,4.1,9,01111711
21707,2016-01-18T23:00:00Z,29.2040,128.1230,23.6,0,3.8,8,01111711
21707,2016-01-19T00:00:00Z,29.2030,128.1380,23.6,0,3.7,9,01111711
21707,2016-01-19T01:00:00Z,29.2010,128.1500,23.7,0,3.5,9,01111711
21707,2016-01-19T02:00:00Z,29.1990,128.1600,23.6,0,3.9,9,01111711
21707,2016-01-19T03:00:00Z,29.1960,128.1690,23.7,0,3.5,9,01111711
21707,2016-01-19T04:00:00Z,29.1930,128.1780,23.6,0,3.5,9,01111711
21707,2016-01-19T05:00:00Z,29.1890,128.1890,23.6,0,4.2,9,01111711
21707,2016-01-19T06:00:00Z,29.1860,128.2010,23.6,0,3.8,9,01111711
21707,2016-01-19T07:00:00Z,29.1800,128.2150,23.5,0,3.7,9,01111711
21707,2016-01-19T08:00:00Z,29.1680,128.2290,23.4,0,3.8,9,01111711
21707,2016-01-19T09:00:00Z,29.1580,128.2470,23.2,0,3.9,9,01111711
21707,2016-01-19T10:00:00Z,29.1450,128.2650,23.1,0,4.1,9,01111711
21707,2016-01-19T11:00:00Z,29.1340,128.2850,22.9,0,3.5,9,01111711
21707,2016-01-19T12:00:00Z,29.1250,128.3050,22.8,0,3.7,8,01111711
21707,2016-01-19T13:00:00Z,29.1170,128.3270,22.7,0,3.6,9,01111711
21707,2016-01-19T14:00:00Z,29.1070,128.3460,22.6,0,3.9,9,01111711
21707,2016-01-19T15:00:00Z,29.0970,128.3640,22.6,0,3.9,9,01111711
21707,2016-01-19T16:00:00Z,29.0860,128.3760,22.4,0,3.6,9,01111711
21707,2016-01-19T17:00:00Z,29.0760,128.3860,22.3,0,3.4,9,01111711
21707,2016-01-19T18:00:00Z,29.0690,128.3970,22.2,0,3.7,9,01111711
21707,2016-01-19T19:00:00Z,29.0660,128.4060,22.2,0,3.9,9,01111711
21707,2016-01-19T20:00:00Z,29.0650,128.4150,22.2,0,3.6,9,01111711
21707,2016-01-19T21:00:00Z,29.0650,128.4230,22.2,0,3.4,9,01111711
21707,2016-01-19T22:00:00Z,29.0690,128.4330,22.3,0,3.3,8,01111711
21707,2016-01-19T23:00:00Z,29.0740,128.4430,22.3,0,3.4,9,01111711
21707,2016-01-20T00:00:00Z,29.0780,128.4530,22.4,0,3.6,8,01111711
21707,2016-01-20T01:00:00Z,29.0810,128.4620,22.4,0,3.3,9,01111711
21707,2016-01-20T02:00:00Z,29.0820,128.4720,22.4,0,3.4,9,01111711
21707,2016-01-20T03:00:00Z,29.0820,128.4770,22.4,0,3.2,8,01111711
21707,2016-01-20T04:00:00Z,29.0810,128.4820,22.4,0,2.9,8,01111711
21707,2016-01-20T05:00:00Z,29.0830,128.4850,22.4,0,3,8,01111711
21707,2016-01-20T06:00:00Z,29.0860,128.4850,22.4,0,2.7,8,01111711
21707,2016-01-20T07:00:00Z,29.0900,128.4850,22.4,0,2.9,8,01111711
21707,2016-01-20T08:00:00Z,29.0980,128.4850,22.4,0,2.9,8,01111711
21707,2016-01-20T09:00:00Z,29.1060,128.4890,22.4,0,2.8,8,01111711
21707,2016-01-20T10:00:00Z,29.1140,128.4950,22.4,0,2.9,8,01111711
21707,2016-01-20T11:00:00Z,29.1220,128.5020,22.4,0,2.5,8,01111711
21707,2016-01-20T12:00:00Z,29.1310,128.5090,22.4,0,2.3,7,01111711
21707,2016-01-20T13:00:00Z,29.1400,128.5180,22.3,0,2.3,8,01111711
21707,2016-01-20T14:00:00Z,29.1480,128.5290,22.3,0,2.1,8,01111711
21707,2016-01-20T15:00:00Z,29.1550,128.5400,22.3,0,1.9,8,01111711
21707,2016-01-20T18:00:00Z,29.1710,128.5670,22.3,0,1.9,8,01111711
21707,2016-01-20T21:00:00Z,29.1780,128.5860,22.3,0,1.6,8,01111711
21707,2016-01-21T00:00:00Z,29.1890,128.5930,22.3,0,1.5,8,01111711
21707,2016-01-21T03:00:00Z,29.2020,128.5980,22.3,0,1.2,7,01111711
21707,2016-01-21T06:00:00Z,29.2170,128.6000,22.3,0,1.1,7,01111711
21707,2016-01-21T09:00:00Z,29.2330,128.6010,22.3,0,1.4,7,01111711
21707,2016-01-21T12:00:00Z,29.2370,128.6180,22.3,0,1.7,6,01111711
21707,2016-01-21T15:00:00Z,29.2250,128.6300,22.3,0,2.3,6,01111711
21707,2016-01-21T16:00:00Z,29.2170,128.6340,22.3,0,2.7,7,01111711
21707,2016-01-21T17:00:00Z,29.2100,128.6360,22.2,0,3.1,7,01111711
21707,2016-01-21T18:00:00Z,29.2020,128.6370,22.2,0,2.6,7,01111711
21707,2016-01-21T19:00:00Z,29.1950,128.6370,22.2,0,2.6,7,01111711
21707,2016-01-21T20:00:00Z,29.1890,128.6340,22.2,0,2.7,7,01111711
21707,2016-01-21T21:00:00Z,29.1830,128.6310,22.1,0,2.7,7,01111711
21707,2016-01-21T22:00:00Z,29.1770,128.6250,22.2,0,2.8,7,01111711
21707,2016-01-21T23:00:00Z,29.1730,128.6180,22.1,0,2.6,7,01111711
21707,2016-01-22T00:00:00Z,29.1690,128.6120,22.1,0,2.6,7,01111711
21707,2016-01-22T01:00:00Z,29.1700,128.6030,22.1,0,2.8,7,01111711
21707,2016-01-22T02:00:00Z,29.1720,128.5970,22.1,0,2.5,7,01111711
21707,2016-01-22T03:00:00Z,29.1750,128.5900,22.2,0,2.3,7,01111711
21707,2016-01-22T04:00:00Z,29.1810,128.5840,22.1,0,2.6,7,01111711
21707,2016-01-22T05:00:00Z,29.1870,128.5850,22.2,0,2.8,7,01111711
21707,2016-01-22T06:00:00Z,29.1940,128.5870,22.2,0,2.6,7,01111711
21707,2016-01-22T07:00:00Z,29.2040,128.5900,22.4,0,2.5,7,01111711
21707,2016-01-22T08:00:00Z,29.2150,128.5940,22.4,0,2.7,7,01111711
21707,2016-01-22T09:00:00Z,29.2260,128.5970,22.4,0,2.7,8,01111711
21707,2016-01-22T10:00:00Z,29.2370,128.6020,22.5,0,2.6,7,01111711
21707,2016-01-22T11:00:00Z,29.2470,128.6070,22.5,0,2.7,7,01111711
21707,2016-01-22T12:00:00Z,29.2560,128.6110,22.5,0,2.7,7,01111711
21707,2016-01-22T13:00:00Z,29.2670,128.6160,22.6,0,2.6,7,01111711
21707,2016-01-22T14:00:00Z,29.2750,128.6230,22.6,0,2.6,7,01111711
21707,2016-01-22T15:00:00Z,29.2840,128.6310,22.6,0,2.8,7,01111711
21707,2016-01-22T16:00:00Z,29.2920,128.6380,22.6,0,2.6,7,01111711
21707,2016-01-22T17:00:00Z,29.3010,128.6450,22.7,0,2.4,7,01111711
21707,2016-01-22T18:00:00Z,29.3120,128.6480,22.7,0,2.4,7,01111711
21707,2016-01-22T19:00:00Z,29.3220,128.6480,22.6,0,2.2,8,01111711
21707,2016-01-22T20:00:00Z,29.3280,128.6420,22,0,2.6,7,01111711
21707,2016-01-22T21:00:00Z,29.3300,128.6490,21.8,0,2.5,7,01111711
21707,2016-01-22T22:00:00Z,29.3310,128.6600,21.8,0,2.4,7,01111711
21707,2016-01-22T23:00:00Z,29.3290,128.6700,21.8,0,2.7,7,01111711
21707,2016-01-23T00:00:00Z,29.3250,128.6790,22,0,3.3,8,01111711
21707,2016-01-23T01:00:00Z,29.3250,128.6890,22.1,0,3.1,7,01111711
21707,2016-01-23T02:00:00Z,29.3260,128.6980,22.3,0,3.6,8,01111711
21707,2016-01-23T03:00:00Z,29.3270,128.7100,22.5,0,3.5,8,01111711
21707,2016-01-23T04:00:00Z,29.3250,128.7260,22.7,0,3.7,8,01111711
21707,2016-01-23T05:00:00Z,29.3220,128.7430,22.7,0,3.8,8,01111711
21707,2016-01-23T06:00:00Z,29.3180,128.7600,22.8,0,4,8,01111711
21707,2016-01-23T07:00:00Z,29.3110,128.7790,22.7,0,3.4,8,01111711
21707,2016-01-23T08:00:00Z,29.3020,128.7970,22.5,0,4.2,8,01111711
21707,2016-01-23T09:00:00Z,29.2910,128.8140,22.3,0,3.6,8,01111711
21707,2016-01-23T10:00:00Z,29.2810,128.8300,22.1,0,4.8,9,01111711
21707,2016-01-23T11:00:00Z,29.2670,128.8450,21.9,0,4.5,9,01111711
21707,2016-01-23T12:00:00Z,29.2520,128.8610,21.9,0,4.4,9,01111711
21707,2016-01-23T13:00:00Z,29.2350,128.8770,21.9,0,3.6,8,01111711
21707,2016-01-23T14:00:00Z,29.2190,128.8950,21.9,0,4.4,9,01111711
21707,2016-01-23T15:00:00Z,29.2030,128.9160,21.9,0,4.3,9,01111711
21707,2016-01-23T16:00:00Z,29.1850,128.9400,21.8,0,4.8,9,01111711
21707,2016-01-23T17:00:00Z,29.1650,128.9650,21.8,0,4.2,9,01111711
21707,2016-01-23T18:00:00Z,29.1450,128.9930,21.9,0,4.6,10,01111711
21707,2016-01-23T19:00:00Z,29.1200,129.0180,21.9,0,4.7,9,01111711
21707,2016-01-23T20:00:00Z,29.0960,129.0380,21.8,0,5.1,9,01111711
21707,2016-01-23T21:00:00Z,29.0740,129.0540,21.8,0,6,10,01111711
21707,2016-01-23T22:00:00Z,29.0580,129.0760,21.9,0,5.7,10,01111711
21707,2016-01-23T23:00:00Z,29.0470,129.1010,21.7,0,5.4,10,01111711
21707,2016-01-24T00:00:00Z,29.0340,129.1280,21.9,0,5.8,11,01111711
21707,2016-01-24T01:00:00Z,29.0160,129.1510,22.2,0,5.8,10,01111711
21707,2016-01-24T02:00:00Z,28.9990,129.1740,22.2,0,5.9,10,01111711
21707,2016-01-24T03:00:00Z,28.9820,129.1990,22.3,0,6.1,11,01111711
21707,2016-01-24T04:00:00Z,28.9630,129.2230,22.2,0,6.2,11,01111711
21707,2016-01-24T05:00:00Z,28.9510,129.2490,22.2,0,5.8,9,01111711
21707,2016-01-24T06:00:00Z,28.9360,129.2800,22.3,0,5.8,11,01111711
21707,2016-01-24T07:00:00Z,28.9130,129.3110,22.2,0,5.9,11,01111711
21707,2016-01-24T08:00:00Z,28.8850,129.3350,22.2,0,6,10,01111711
21707,2016-01-24T09:00:00Z,28.8600,129.3530,22.2,0,6.7,11,01111711
21707,2016-01-24T10:00:00Z,28.8340,129.3680,22.2,0,6.9,11,01111711
21707,2016-01-24T11:00:00Z,28.8090,129.3830,22.2,0,7.5,11,01111711
21707,2016-01-24T12:00:00Z,28.7850,129.3930,22.2,0,6.7,11,01111711
21707,2016-01-24T13:00:00Z,28.7600,129.4070,22,0,6.2,11,01111711
21707,2016-01-24T14:00:00Z,28.7360,129.4230,22,0,6.3,10,01111711
21707,2016-01-24T15:00:00Z,28.7100,129.4370,22,0,5.8,9,01111711
21707,2016-01-24T16:00:00Z,28.6870,129.4530,21.9,0,5.3,9,01111711
21707,2016-01-24T17:00:00Z,28.6660,129.4720,22,0,6,10,01111711
21707,2016-01-24T18:00:00Z,28.6460,129.4870,22,0,5.7,9,01111711
21707,2016-01-24T19:00:00Z,28.6260,129.5010,22,0,5.6,11,01111711
21707,2016-01-24T20:00:00Z,28.6050,129.5180,21.8,0,5.7,11,01111711
21707,2016-01-24T21:00:00Z,28.5850,129.5260,22.1,0,4.7,10,01111711
21707,2016-01-24T22:00:00Z,28.5690,129.5360,22.1,0,5.2,10,01111711
21707,2016-01-24T23:00:00Z,28.5560,129.5410,22.1,0,4.5,10,01111711
21707,2016-01-25T00:00:00Z,28.5410,129.5490,22.2,0,4.4,10,01111711
21707,2016-01-25T01:00:00Z,28.5280,129.5550,22.2,0,3.6,9,01111711
21707,2016-01-25T02:00:00Z,28.5150,129.5590,22.1,0,4.2,10,01111711
21707,2016-01-25T03:00:00Z,28.5010,129.5590,22.1,0,3.8,9,01111711
21707,2016-01-25T04:00:00Z,28.4870,129.5560,22.1,0,4.1,10,01111711
21707,2016-01-25T05:00:00Z,28.4710,129.5490,22,0,3.9,10,01111711
