PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2100904,116149,2015-11-01T00:00:00Z,30.1580,153.9700,,0,1.7,3.7,0.01,0.02,25.66,0.5,213,15,-0.098,-0.129,00111971111171111
2100904,116149,2015-11-01T01:00:00Z,30.1675,153.9533,25.75,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-01T02:00:00Z,30.1670,153.9535,25.82,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-01T03:00:00Z,30.1470,153.9530,,0,4.1,3,0.03,0.02,25.76,0.5,213,15,-0.125,-0.077,00111971111171111
2100904,116149,2015-11-01T04:00:00Z,30.1431,153.9544,25.82,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-01T05:00:00Z,30.1540,153.9509,25.79,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-01T06:00:00Z,30.1430,153.9420,,0,4,1.5,0.02,0,25.73,0.5,213,15,-0.102,-0.026,00111971111171111
2100904,116149,2015-11-01T07:00:00Z,30.1394,153.9428,25.69,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-01T08:00:00Z,30.1452,153.9336,25.65,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-01T09:00:00Z,30.1420,153.9300,,0,2.1,-1.8,0.01,0,25.66,0.5,213,15,-0.209,-0.154,00111971111171111
2100904,116149,2015-11-01T10:00:00Z,30.1215,153.9360,25.62,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-01T11:00:00Z,30.1236,153.9288,25.62,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-01T12:00:00Z,30.1130,153.8950,,0,2.4,-1.1,0.01,-0.01,25.6,0.5,213,15,-0.249,-0.093,00111971111171111
2100904,116149,2015-11-01T13:00:00Z,30.1127,153.8932,25.58,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-01T14:00:00Z,30.1127,153.8932,25.55,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-01T15:00:00Z,30.1240,153.8740,,0,0.8,-2.4,0,-0.01,25.54,0.5,213,15,-0.093,0.134,00111971111171111
2100904,116149,2015-11-01T16:00:00Z,30.1291,153.8728,25.52,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-01T17:00:00Z,30.1395,153.8738,25.48,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-01T18:00:00Z,30.1390,153.8740,,0,0.1,-5.4,0,-0.03,25.48,0.5,213,15,0.018,0.046,00111971111171111
2100904,116149,2015-11-01T19:00:00Z,30.1395,153.8738,25.45,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-01T20:00:00Z,30.1379,153.8744,25.45,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-01T21:00:00Z,30.1330,153.8780,,0,-2.2,-5.1,-0.02,-0.04,25.47,0.5,213,15,-0.062,-0.087,00111971111171111
2100904,116149,2015-11-01T22:00:00Z,30.1379,153.8744,25.45,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-01T23:00:00Z,30.1224,153.8771,25.48,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-02T00:00:00Z,30.1220,153.8600,,0,-5.3,-5.1,-0.05,-0.05,25.5,0.5,213,15,-0.187,-0.159,00111971111171111
2100904,116149,2015-11-02T01:00:00Z,30.1216,153.8521,25.52,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-02T02:00:00Z,30.0998,153.8342,25.52,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-02T03:00:00Z,30.1020,153.8360,,0,-5.5,-4.8,-0.07,-0.05,25.54,0.5,213,15,-0.16,-0.154,00111971111171111
2100904,116149,2015-11-02T04:00:00Z,30.1020,153.8372,25.55,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-02T05:00:00Z,30.1020,153.8372,25.55,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-02T06:00:00Z,30.0920,153.8240,,0,-6.3,-1.8,-0.08,-0.03,25.55,0.5,213,15,-0.107,-0.036,00111971111171111
2100904,116149,2015-11-02T07:00:00Z,30.0936,153.8177,25.55,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-02T08:00:00Z,30.0960,153.8239,25.55,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-02T09:00:00Z,30.0950,153.8120,,0,-7,0.2,-0.07,0,25.55,0.5,213,15,-0.214,-0.087,00111971111171111
2100904,116149,2015-11-02T10:00:00Z,30.0909,153.8198,25.55,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-02T11:00:00Z,30.0791,153.7925,25.55,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-02T12:00:00Z,30.0750,153.7760,,0,-4.8,1,-0.05,0.01,25.55,0.5,213,15,-0.249,-0.005,00111971111171111
2100904,116149,2015-11-02T13:00:00Z,30.0738,153.7811,25.55,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-02T14:00:00Z,30.0738,153.7811,25.55,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-02T15:00:00Z,30.0940,153.7560,,0,-4.3,3.3,-0.03,0.02,25.53,0.5,213,15,-0.04,0.201,00111971111171111
2100904,116149,2015-11-02T16:00:00Z,30.1009,153.7544,25.52,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-02T17:00:00Z,30.1009,153.7544,25.52,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-02T18:00:00Z,30.1140,153.7670,,0,-2.2,4.5,-0.02,0.03,25.52,0.5,213,15,0.053,0.118,00111971111171111
2100904,116149,2015-11-02T19:00:00Z,30.1175,153.7705,25.52,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-02T20:00:00Z,30.1238,153.7621,25.52,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-02T21:00:00Z,30.1170,153.7680,,0,-1.8,4.7,-0.01,0.03,25.54,0.5,213,15,-0.027,0,00111971111171111
2100904,116149,2015-11-02T22:00:00Z,30.1168,153.7696,25.55,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-02T23:00:00Z,30.1146,153.7669,25.55,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-03T00:00:00Z,30.1140,153.7610,,0,-0.9,5.1,-0.01,0.03,25.6,0.5,213,15,-0.013,-0.098,00111971111171111
2100904,116149,2015-11-03T01:00:00Z,30.1152,153.7595,25.62,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-03T02:00:00Z,30.1152,153.7595,25.69,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-03T03:00:00Z,30.0980,153.7650,,0,0,4.8,0,0.03,25.66,0.5,213,15,-0.009,-0.082,00111971111171111
2100904,116149,2015-11-03T04:00:00Z,30.0911,153.7663,25.72,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-03T05:00:00Z,30.0911,153.7663,25.69,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-03T06:00:00Z,30.0980,153.7590,,0,2.6,4.1,0.01,0.02,25.65,0.5,213,15,-0.102,0.036,00111971111171111
2100904,116149,2015-11-03T07:00:00Z,30.0911,153.7663,25.62,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-03T08:00:00Z,30.1096,153.7439,25.62,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-03T09:00:00Z,30.1050,153.7420,,0,2.4,2.5,0.01,0.01,25.6,0.5,213,15,-0.138,0.046,00111971111171111
2100904,116149,2015-11-03T10:00:00Z,30.1020,153.7316,25.58,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-03T11:00:00Z,30.0943,153.7148,25.55,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-03T12:00:00Z,30.1070,153.7280,,0,3.8,2.2,0.01,0.01,25.55,0.5,213,15,-0.138,0.036,00111971111171111
2100904,116149,2015-11-03T13:00:00Z,30.1083,153.7323,25.55,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-03T14:00:00Z,30.1083,153.7323,25.52,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-03T15:00:00Z,30.1120,153.7110,,0,5.4,1.4,0.03,0,25.53,0.5,213,15,0.004,0.031,00111971111171111
2100904,116149,2015-11-03T16:00:00Z,30.1119,153.7079,25.52,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-03T17:00:00Z,30.1132,153.7267,25.52,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-03T18:00:00Z,30.1130,153.7290,,0,4.6,,,,25.52,0.5,213,15,0.125,-0.021,00111971999171111
2100904,116149,2015-11-03T19:00:00Z,30.1132,153.7267,25.52,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-03T20:00:00Z,30.1122,153.7332,25.52,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-03T21:00:00Z,30.1080,153.7390,,0,-2.3,,,,25.53,0.5,213,15,0.062,-0.093,00111971999171111
2100904,116149,2015-11-03T22:00:00Z,30.1085,153.7390,25.52,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-03T23:00:00Z,30.1058,153.7397,25.55,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-04T00:00:00Z,30.0950,153.7430,,0,-1.8,,-0.04,,25.56,0.5,213,15,-0.053,-0.149,00111971919171111
2100904,116149,2015-11-04T01:00:00Z,30.0923,153.7454,25.58,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-04T02:00:00Z,30.1054,153.7309,25.58,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-04T03:00:00Z,30.0790,153.7270,,0,-3.5,,-0.06,,25.58,0.5,213,15,-0.147,-0.18,00111971919171111
2100904,116149,2015-11-04T04:00:00Z,30.0772,153.7267,25.62,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-04T05:00:00Z,30.0654,153.7232,25.58,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-04T06:00:00Z,30.0600,153.7100,,0,-5,,,,25.56,0.5,213,15,-0.249,-0.118,00111971999171111
2100904,116149,2015-11-04T07:00:00Z,30.0569,153.6886,25.55,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-04T08:00:00Z,30.0569,153.6886,25.52,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-04T09:00:00Z,30.0560,153.6710,,0,-6.5,,,,25.52,0.5,213,15,-0.289,-0.036,00111971999171111
2100904,116149,2015-11-04T10:00:00Z,30.0555,153.6584,25.48,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-04T11:00:00Z,30.0555,153.6584,25.48,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-04T12:00:00Z,30.0530,153.6450,,0,-4.9,,,,25.48,0.5,213,15,-0.267,0,00111971999171111
2100904,116149,2015-11-04T13:00:00Z,30.0527,153.6483,25.48,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-04T14:00:00Z,30.0527,153.6483,25.48,0,,,,,,,,,,,00111279999999999
2100904,116149,2015-11-04T15:00:00Z,30.0560,153.6110,,0,-3.2,,,,25.46,0.5,213,15,-0.191,0.129,00111971999171111
2100904,116149,2015-11-04T16:00:00Z,30.0600,153.6044,25.45,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-04T17:00:00Z,30.0740,153.6020,25.45,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-04T18:00:00Z,30.0780,153.6020,,0,-2.9,,,,25.44,0.5,213,15,-0.08,0.134,00111971999171111
2100904,116149,2015-11-04T19:00:00Z,30.0740,153.6020,25.41,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-04T20:00:00Z,30.0827,153.5992,25.41,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-04T21:00:00Z,30.0820,153.5930,,0,-2.3,,,,25.42,0.5,213,15,-0.089,-0.031,00111971999171111
2100904,116149,2015-11-04T22:00:00Z,30.0815,153.5833,25.41,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-04T23:00:00Z,30.0815,153.5833,25.41,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-05T00:00:00Z,30.0720,153.5820,,0,-6.7,-0.8,-0.04,-0.01,25.42,0.5,213,15,-0.2,-0.077,00111971111171111
2100904,116149,2015-11-05T01:00:00Z,30.0723,153.5840,25.41,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-05T02:00:00Z,30.0666,153.5467,25.41,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-05T03:00:00Z,30.0670,153.5480,,0,-5.7,-0.7,-0.05,-0.01,25.44,0.5,213,15,-0.254,0,00111971111171111
2100904,116149,2015-11-05T04:00:00Z,30.0694,153.5392,25.45,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-05T05:00:00Z,30.0683,153.5408,25.45,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-05T06:00:00Z,30.0720,153.5250,,0,-5.2,-2,-0.02,-0.01,25.45,0.5,213,15,-0.169,0.082,00111971111171111
2100904,116149,2015-11-05T07:00:00Z,30.0738,153.5187,25.45,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-05T08:00:00Z,30.0746,153.5237,25.45,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-05T09:00:00Z,30.0830,153.5100,,0,-2,-1.2,-0.01,0,25.45,0.5,213,15,-0.165,-0.067,00111971111171111
2100904,116149,2015-11-05T10:00:00Z,30.0774,153.5002,25.45,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-05T11:00:00Z,30.0793,153.4984,25.45,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-05T12:00:00Z,30.0590,153.4880,,0,-1.1,1.1,0,0,25.43,0.5,213,15,-0.089,0,00111971111171111
2100904,116149,2015-11-05T13:00:00Z,30.0579,153.4863,25.41,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-05T14:00:00Z,30.0579,153.4863,25.41,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-05T15:00:00Z,30.0830,153.4900,,0,2.2,1.9,0.01,0.01,25.41,0.5,213,15,0.004,0.134,00111971111171111
2100904,116149,2015-11-05T16:00:00Z,30.0840,153.4897,25.41,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-05T17:00:00Z,30.0828,153.4941,25.41,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-05T18:00:00Z,30.0850,153.4890,,0,2.3,3.4,0.01,0.02,25.4,0.5,213,15,0.004,0.026,00111971111171111
2100904,116149,2015-11-05T19:00:00Z,30.0870,153.4844,25.41,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-05T20:00:00Z,30.0900,153.4895,25.41,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-05T21:00:00Z,30.0880,153.4910,,0,0.7,3,0,0.02,25.37,0.5,213,15,-0.013,0.026,00111971111171111
2100904,116149,2015-11-05T22:00:00Z,30.0879,153.4906,25.38,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-05T23:00:00Z,30.0879,153.4906,25.28,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-06T00:00:00Z,30.0900,153.4860,,0,2.9,2.4,0.01,0.01,25.37,0.5,213,15,-0.045,-0.067,00111971111171111
2100904,116149,2015-11-06T01:00:00Z,30.0891,153.4853,25.34,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-06T02:00:00Z,30.0756,153.4790,25.38,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-06T03:00:00Z,30.0750,153.4810,,0,4.4,1.4,0.02,0.01,25.4,0.5,213,15,-0.009,-0.046,00111971111171111
2100904,116149,2015-11-06T04:00:00Z,30.0756,153.4790,25.45,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-06T05:00:00Z,30.0745,153.4849,25.45,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-06T06:00:00Z,30.0810,153.4840,,0,6.5,4,0.04,0.01,25.41,0.5,213,15,0.018,0.082,00111971111171111
2100904,116149,2015-11-06T07:00:00Z,30.0803,153.4900,25.41,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-06T08:00:00Z,30.0917,153.4896,25.38,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-06T09:00:00Z,30.0910,153.4850,,0,5.9,0.6,0.05,0,25.38,0.5,213,15,-0.018,-0.057,00111971111171111
2100904,116149,2015-11-06T10:00:00Z,30.0857,153.5045,25.34,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-06T11:00:00Z,30.0706,153.4792,25.34,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-06T12:00:00Z,30.0700,153.4800,,0,3.2,-1.8,0.04,-0.01,25.35,0.5,213,15,-0.018,-0.134,00111971111171111
2100904,116149,2015-11-06T13:00:00Z,30.0706,153.4792,25.34,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-06T14:00:00Z,30.0706,153.4792,25.34,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-06T15:00:00Z,30.0650,153.4810,,0,3.7,-2.4,0.02,-0.02,25.34,0.5,213,15,0,-0.026,00111971111171111
2100904,116149,2015-11-06T16:00:00Z,30.0648,153.4809,25.34,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-06T17:00:00Z,30.0668,153.4854,25.34,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-06T18:00:00Z,30.0650,153.4800,,0,1.9,-5.3,0,-0.05,25.32,0.5,213,15,-0.062,-0.005,00111971111171111
2100904,116149,2015-11-06T19:00:00Z,30.0641,153.4767,25.31,0,,,,,,,,,,,00111179999999999
2100904,116149,2015-11-06T20:00:00Z,30.0627,153.4649,25.31,0,,,,,,,,,,,00111179999999999
