PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
5200602,127006,2015-11-01T00:00:00Z,24.6327,130.9697,26.8,0,0011117
5200602,127006,2015-11-01T01:00:00Z,24.6327,130.9697,26.85,0,0011117
5200602,127006,2015-11-01T04:00:00Z,24.6246,130.9756,27.1,0,0011117
5200602,127006,2015-11-01T06:00:00Z,24.6000,131.0538,27.1,0,0011117
5200602,127006,2015-11-01T07:00:00Z,24.6246,130.9756,27.1,0,0014417
5200602,127006,2015-11-01T09:00:00Z,24.5879,131.0479,27.05,0,0011117
5200602,127006,2015-11-01T10:00:00Z,24.5879,131.0479,27.05,0,0011117
5200602,127006,2015-11-01T11:00:00Z,24.5580,131.0692,27.05,0,0011117
5200602,127006,2015-11-01T12:00:00Z,24.5580,131.0692,27,0,0011117
5200602,127006,2015-11-01T13:00:00Z,24.5586,131.0759,26.95,0,0011117
5200602,127006,2015-11-01T14:00:00Z,24.5586,131.0759,26.95,0,0011117
5200602,127006,2015-11-01T15:00:00Z,24.5586,131.0759,26.95,0,0011117
5200602,127006,2015-11-01T16:00:00Z,24.5446,131.1471,26.9,0,0014417
5200602,127006,2015-11-01T17:00:00Z,24.5446,131.1471,26.9,0,0011117
5200602,127006,2015-11-01T18:00:00Z,24.5449,131.1467,26.9,0,0011117
5200602,127006,2015-11-01T19:00:00Z,24.5431,131.1727,26.85,0,0011117
5200602,127006,2015-11-01T20:00:00Z,24.5431,131.1727,26.9,0,0011117
5200602,127006,2015-11-01T21:00:00Z,24.5132,131.1912,26.9,0,0011117
5200602,127006,2015-11-02T00:00:00Z,24.5107,131.1892,26.85,0,0011117
5200602,127006,2015-11-02T02:00:00Z,24.4861,131.2339,27.1,0,0011117
5200602,127006,2015-11-02T03:00:00Z,24.4861,131.2339,27.15,0,0011127
5200602,127006,2015-11-02T04:00:00Z,24.4861,131.2339,27.25,0,0011127
5200602,127006,2015-11-02T06:00:00Z,24.4775,131.2970,27.3,0,0011127
5200602,127006,2015-11-02T07:00:00Z,24.4775,131.2970,27.3,0,0011127
5200602,127006,2015-11-02T08:00:00Z,24.4525,131.3388,27.3,0,0011127
5200602,127006,2015-11-02T11:00:00Z,24.4537,131.3413,27.2,0,0011127
5200602,127006,2015-11-02T13:00:00Z,24.4048,131.3720,27.15,0,0011127
5200602,127006,2015-11-02T14:00:00Z,24.4048,131.3720,27.1,0,0011117
5200602,127006,2015-11-02T15:00:00Z,24.3790,131.3963,27.05,0,0011117
5200602,127006,2015-11-02T16:00:00Z,24.3790,131.3963,27.05,0,0011117
5200602,127006,2015-11-02T17:00:00Z,24.3790,131.3963,27.05,0,0011117
5200602,127006,2015-11-02T18:00:00Z,24.3763,131.4009,27,0,0011117
5200602,127006,2015-11-02T19:00:00Z,24.3763,131.4009,27,0,0011117
5200602,127006,2015-11-02T20:00:00Z,24.3560,131.4148,27,0,0011117
5200602,127006,2015-11-02T21:00:00Z,24.3621,131.4103,27,0,0011117
5200602,127006,2015-11-02T23:00:00Z,24.3482,131.4035,26.95,0,0011117
5200602,127006,2015-11-03T00:00:00Z,24.3482,131.4035,26.95,0,0011117
5200602,127006,2015-11-03T01:00:00Z,24.3482,131.4035,26.95,0,0011117
5200602,127006,2015-11-03T03:00:00Z,24.3203,131.3920,26.95,0,0011117
5200602,127006,2015-11-03T04:00:00Z,24.3203,131.3920,26.95,0,0011117
5200602,127006,2015-11-03T05:00:00Z,24.3232,131.4204,26.95,0,0011117
5200602,127006,2015-11-03T06:00:00Z,24.3232,131.4204,26.95,0,0011117
5200602,127006,2015-11-03T07:00:00Z,24.3232,131.4204,26.95,0,0011117
5200602,127006,2015-11-03T09:00:00Z,24.3252,131.4314,26.95,0,0011117
5200602,127006,2015-11-03T10:00:00Z,24.3178,131.4311,26.95,0,0011117
5200602,127006,2015-11-03T11:00:00Z,24.3184,131.4328,26.9,0,0011117
5200602,127006,2015-11-03T14:00:00Z,24.3047,131.4376,26.9,0,0011117
5200602,127006,2015-11-03T15:00:00Z,24.3047,131.4376,26.9,0,0011117
5200602,127006,2015-11-03T16:00:00Z,24.2938,131.4617,26.9,0,0011117
5200602,127006,2015-11-03T17:00:00Z,24.2938,131.4617,26.9,0,0011117
5200602,127006,2015-11-03T18:00:00Z,24.2938,131.4617,26.9,0,0011117
5200602,127006,2015-11-03T19:00:00Z,24.2938,131.4617,26.9,0,0011117
5200602,127006,2015-11-03T20:00:00Z,24.2938,131.4617,26.9,0,0011117
5200602,127006,2015-11-03T22:00:00Z,24.2701,131.4796,26.9,0,0011117
5200602,127006,2015-11-03T23:00:00Z,24.2701,131.4796,26.9,0,0011117
5200602,127006,2015-11-04T01:00:00Z,24.2701,131.4796,26.9,0,0011117
5200602,127006,2015-11-04T02:00:00Z,24.2701,131.4796,26.9,0,0011117
5200602,127006,2015-11-04T03:00:00Z,24.2390,131.5045,26.95,0,0011117
5200602,127006,2015-11-04T04:00:00Z,24.2390,131.5045,26.95,0,0011117
5200602,127006,2015-11-04T05:00:00Z,24.2390,131.5045,26.95,0,0011117
5200602,127006,2015-11-04T13:00:00Z,24.2228,131.5212,26.95,0,0011117
5200602,127006,2015-11-04T14:00:00Z,24.2047,131.5500,26.95,0,0011117
5200602,127006,2015-11-04T15:00:00Z,24.2047,131.5500,26.95,0,0011117
5200602,127006,2015-11-04T16:00:00Z,24.2047,131.5500,26.95,0,0011117
5200602,127006,2015-11-04T17:00:00Z,24.2047,131.5500,26.9,0,0011117
5200602,127006,2015-11-04T18:00:00Z,24.2047,131.5500,26.9,0,0011117
5200602,127006,2015-11-04T19:00:00Z,24.1898,131.5660,26.9,0,0011117
5200602,127006,2015-11-04T22:00:00Z,24.1857,131.5718,26.9,0,0011117
5200602,127006,2015-11-04T23:00:00Z,24.1841,131.5804,26.9,0,0011117
5200602,127006,2015-11-05T01:00:00Z,24.1711,131.6119,26.95,0,0011117
5200602,127006,2015-11-05T02:00:00Z,24.1673,131.6042,26.95,0,0011117
5200602,127006,2015-11-05T03:00:00Z,24.1673,131.6042,26.95,0,0011117
5200602,127006,2015-11-05T04:00:00Z,24.1537,131.6112,27,0,0011117
5200602,127006,2015-11-05T05:00:00Z,24.1541,131.6115,27,0,0011117
5200602,127006,2015-11-05T06:00:00Z,24.1541,131.6115,26.95,0,0011117
5200602,127006,2015-11-05T08:00:00Z,24.1541,131.6115,26.95,0,0011117
5200602,127006,2015-11-05T09:00:00Z,24.1541,131.6115,26.95,0,0011117
5200602,127006,2015-11-05T12:00:00Z,24.1203,131.6505,26.95,0,0011117
5200602,127006,2015-11-05T14:00:00Z,24.1203,131.6505,26.95,0,0011117
5200602,127006,2015-11-05T15:00:00Z,24.0800,131.6813,26.95,0,0011117
5200602,127006,2015-11-05T16:00:00Z,24.1203,131.6505,26.95,0,0011117
5200602,127006,2015-11-05T17:00:00Z,24.1203,131.6505,26.95,0,0011117
5200602,127006,2015-11-05T18:00:00Z,24.0707,131.6938,26.95,0,0014417
5200602,127006,2015-11-05T20:00:00Z,24.0574,131.7084,26.95,0,0011117
5200602,127006,2015-11-05T22:00:00Z,24.0454,131.6974,26.95,0,0011117
5200602,127006,2015-11-06T00:00:00Z,24.0387,131.7093,26.95,0,0011117
5200602,127006,2015-11-06T02:00:00Z,24.0361,131.7126,27,0,0011117
5200602,127006,2015-11-06T03:00:00Z,24.0361,131.7126,27,0,0011117
5200602,127006,2015-11-06T04:00:00Z,24.0361,131.7126,27,0,0011117
5200602,127006,2015-11-06T05:00:00Z,23.9967,131.7138,27,0,0011117
5200602,127006,2015-11-06T06:00:00Z,23.9967,131.7138,27.05,0,0011117
5200602,127006,2015-11-06T08:00:00Z,23.9967,131.7138,26.95,0,0011117
5200602,127006,2015-11-06T10:00:00Z,23.9937,131.7469,26.95,0,0011117
5200602,127006,2015-11-06T11:00:00Z,23.9761,131.7406,27.05,0,0011117
5200602,127006,2015-11-06T12:00:00Z,23.9794,131.7432,27.05,0,0011117
5200602,127006,2015-11-06T13:00:00Z,23.9804,131.7436,27,0,0011117
5200602,127006,2015-11-06T14:00:00Z,23.9804,131.7436,27,0,0011117
5200602,127006,2015-11-06T15:00:00Z,23.9804,131.7436,27,0,0011117
5200602,127006,2015-11-06T16:00:00Z,23.9804,131.7436,26.95,0,0011117
5200602,127006,2015-11-06T17:00:00Z,23.9804,131.7436,26.95,0,0011117
5200602,127006,2015-11-06T19:00:00Z,23.9804,131.7436,26.9,0,0011117
