PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2100741,151018,2015-11-02T18:00:00Z,33.5620,154.6510,0,-1.2,9,-0.04,0.15,0.5,313,15,0.536,-0.88,001117111171111
2100741,151018,2015-11-02T21:00:00Z,33.4810,154.7060,0,-1.2,9.4,-0.01,0.17,0.5,313,15,0.425,-0.849,001117111171111
2100741,151018,2015-11-03T00:00:00Z,33.3970,154.7500,0,3.2,9.2,0.03,0.15,0.5,313,15,0.421,-0.864,001117111171111
2100741,151018,2015-11-03T03:00:00Z,33.3130,154.8040,0,3.2,8.7,0.05,0.11,0.5,313,15,0.465,-0.89,001117111171111
2100741,151018,2015-11-03T06:00:00Z,33.2240,154.8580,0,4.6,6.9,0.07,0.08,0.5,313,15,0.418,-0.936,001117111171111
2100741,151018,2015-11-03T09:00:00Z,33.1310,154.9010,0,7.5,3.8,0.1,0.04,0.5,313,15,0.354,-1.003,001117111171111
2100741,151018,2015-11-03T12:00:00Z,33.0290,154.9400,0,7.2,2.8,0.09,-0.02,0.5,313,15,0.276,-1.044,001117111171111
2100741,151018,2015-11-03T15:00:00Z,32.9280,154.9650,0,4.6,-5.9,0.05,-0.04,0.5,313,15,0.212,-1.019,001117111171111
2100741,151018,2015-11-03T18:00:00Z,32.8310,154.9890,0,2.9,,,,0.5,313,15,0.247,-1.013,001117199971111
2100741,151018,2015-11-03T21:00:00Z,32.7310,155.0220,0,2,,,,0.5,313,15,0.295,-1.024,001117199971111
2100741,151018,2015-11-04T00:00:00Z,32.6320,155.0570,0,-2,,-0.01,,0.5,313,15,0.312,-0.983,001117191971111
2100741,151018,2015-11-04T03:00:00Z,32.5400,155.0940,0,-4.3,,-0.04,,0.5,313,15,0.33,-0.941,001117191971111
2100741,151018,2015-11-04T06:00:00Z,32.4490,155.1330,0,-4.8,,,,0.5,313,15,0.343,-0.947,001117199971111
2100741,151018,2015-11-04T09:00:00Z,32.3560,155.1730,0,-7.3,,,,0.5,313,15,0.426,-0.931,001117199971111
2100741,151018,2015-11-04T12:00:00Z,32.2680,155.2310,0,-6.7,,,,0.5,313,15,0.518,-0.88,001117199971111
2100741,151018,2015-11-04T15:00:00Z,32.1850,155.2920,0,-7.9,,,,0.5,313,15,0.558,-0.787,001117199971111
2100741,151018,2015-11-04T18:00:00Z,32.1150,155.3590,0,-10.6,,,,0.5,313,15,0.624,-0.684,001117199971111
2100741,151018,2015-11-04T21:00:00Z,32.0520,155.4350,0,-11.7,,,,0.5,313,15,0.681,-0.658,001117199971111
2100741,151018,2015-11-05T00:00:00Z,31.9870,155.5150,0,-12.3,-3.5,-0.32,-0.06,0.5,313,15,0.716,-0.648,001117111171111
2100741,151018,2015-11-05T03:00:00Z,31.9260,155.5990,0,-11.7,-3.9,-0.28,-0.08,0.5,313,15,0.751,-0.54,001117111171111
2100741,151018,2015-11-05T06:00:00Z,31.8820,155.6870,0,-9.8,-0.5,-0.18,-0.02,0.5,313,15,0.817,-0.412,001117111171111
2100741,151018,2015-11-05T09:00:00Z,31.8460,155.7860,0,-9.1,2,-0.13,0.04,0.5,313,15,0.914,-0.329,001117111171111
2100741,151018,2015-11-05T12:00:00Z,31.8180,155.8960,0,-7.5,5.5,-0.15,0.1,0.5,313,15,0.988,-0.278,001117111171111
2100741,151018,2015-11-05T15:00:00Z,31.7920,156.0120,0,-10.5,9.2,-0.2,0.21,0.5,313,15,1.032,-0.278,001117111171111
2100741,151018,2015-11-05T18:00:00Z,31.7640,156.1320,0,-3,9.2,-0.15,0.2,0.5,313,15,0.954,-0.216,001117111171111
2100741,151018,2015-11-05T21:00:00Z,31.7500,156.2300,0,-1.7,8.9,-0.05,0.12,0.5,313,15,0.927,-0.082,001117111171111
2100741,151018,2015-11-06T00:00:00Z,31.7480,156.3440,0,4.7,2,0.01,0.06,0.5,313,15,0.989,-0.005,001117111171111
2100741,151018,2015-11-06T03:00:00Z,31.7490,156.4560,0,2.4,8.3,0.03,0.08,0.5,313,15,0.958,0.046,001117111171111
2100741,151018,2015-11-06T06:00:00Z,31.7570,156.5630,0,1.6,10.2,0.02,0.18,0.5,313,15,0.94,0.113,001117111171111
2100741,151018,2015-11-06T09:00:00Z,31.7710,156.6710,0,2.2,12.3,0.06,0.21,0.5,313,15,0.949,0.154,001117111171111
2100741,151018,2015-11-06T12:00:00Z,31.7870,156.7800,0,6.4,6.8,0.12,0.16,0.5,313,15,0.879,0.175,001117111171111
2100741,151018,2015-11-06T15:00:00Z,31.8050,156.8720,0,6.6,8.2,0.13,0.1,0.5,313,15,0.73,0.252,001117111171111
2100741,151018,2015-11-06T18:00:00Z,31.8360,156.9470,0,7.7,0.1,0.11,0.02,0.5,313,15,0.607,0.314,001117111171111
2100741,151018,2015-11-06T21:00:00Z,31.8660,157.0110,0,4.8,-5.4,0.05,-0.05,0.5,313,15,0.502,0.34,001117111171111
2100741,151018,2015-11-07T00:00:00Z,31.9020,157.0620,0,2.5,-6.2,0.04,-0.07,0.5,313,15,0.41,0.427,001117111171111
2100741,151018,2015-11-07T03:00:00Z,31.9490,157.1050,0,2.4,-6.9,0.02,-0.07,0.5,313,15,0.401,0.504,001117111171111
2100741,151018,2015-11-07T06:00:00Z,32.0000,157.1540,0,0.4,-7,0,-0.07,0.5,313,15,0.31,0.478,001117111171111
2100741,151018,2015-11-07T09:00:00Z,32.0420,157.1760,0,-2.6,-6.7,-0.03,-0.07,0.5,313,15,0.131,0.556,001117111171111
2100741,151018,2015-11-07T12:00:00Z,32.1080,157.1840,0,-3.1,-8.7,-0.06,-0.1,0.5,313,15,0.07,0.72,001117111171111
2100741,151018,2015-11-07T15:00:00Z,32.1820,157.1920,0,-4.9,-7.6,-0.08,-0.12,0.5,313,15,0.044,0.731,001117111171111
2100741,151018,2015-11-07T18:00:00Z,32.2500,157.1940,0,-6.7,-6.1,-0.12,-0.12,0.5,313,15,-0.039,0.72,001117111171111
2100741,151018,2015-11-07T21:00:00Z,32.3220,157.1830,0,-7.9,-7,-0.14,-0.13,0.5,313,15,-0.174,0.756,001117111171111
2100741,151018,2015-11-08T00:00:00Z,32.3970,157.1540,0,-8,-6.7,-0.15,-0.12,0.5,313,15,-0.278,0.772,001117111171111
2100741,151018,2015-11-08T03:00:00Z,32.4720,157.1190,0,-8.4,-5.3,-0.15,-0.09,0.5,313,15,-0.377,0.808,001117111171111
2100741,151018,2015-11-08T06:00:00Z,32.5540,157.0670,0,-8.5,-3.4,-0.13,-0.06,0.5,313,15,-0.481,0.88,001117111171111
2100741,151018,2015-11-08T09:00:00Z,32.6430,157.0080,0,-8.7,-3.8,-0.14,-0.06,0.5,313,15,-0.485,0.957,001117111171111
2100741,151018,2015-11-08T12:00:00Z,32.7400,156.9550,0,-7.7,-3.9,-0.14,-0.05,0.5,313,15,-0.445,0.921,001117111171111
2100741,151018,2015-11-08T15:00:00Z,32.8220,156.9050,0,-8.1,-2.2,-0.11,-0.03,0.5,313,15,-0.493,0.736,001117111171111
2100741,151018,2015-11-08T18:00:00Z,32.8830,156.8410,0,-9.4,0.3,-0.13,0,0.5,313,15,-0.622,0.664,001117111171111
2100741,151018,2015-11-08T21:00:00Z,32.9510,156.7610,0,-9,1.2,-0.13,0.02,0.5,313,15,-0.72,0.751,001117111171111
2100741,151018,2015-11-09T00:00:00Z,33.0290,156.6740,0,-9.6,3.2,-0.14,0.05,0.5,313,15,-0.784,0.818,001117111171111
2100741,151018,2015-11-09T03:00:00Z,33.1100,156.5790,0,-7.9,5.9,-0.13,0.09,0.5,313,15,-0.771,0.885,001117111171111
2100741,151018,2015-11-09T06:00:00Z,33.2010,156.4950,0,-7.2,6.2,-0.11,0.1,0.5,313,15,-0.585,0.916,001117111171111
2100741,151018,2015-11-09T09:00:00Z,33.2880,156.4430,0,-6.3,7.4,-0.1,0.12,0.5,313,15,-0.443,0.803,001117111171111
2100741,151018,2015-11-09T12:00:00Z,33.3570,156.3920,0,-7,8.2,-0.07,0.1,0.5,313,15,-0.485,0.7,001117111171111
2100741,151018,2015-11-09T15:00:00Z,33.4240,156.3300,0,-3.5,6.6,-0.04,0.08,0.5,313,15,-0.575,0.694,001117111171111
2100741,151018,2015-11-09T18:00:00Z,33.4920,156.2580,0,3.6,6.8,0.01,0.05,0.5,313,15,-0.613,0.674,001117111171111
2100741,151018,2015-11-09T21:00:00Z,33.5550,156.1870,0,4.8,4.8,0.04,0.05,0.5,313,15,-0.608,0.715,001117111171111
2100741,151018,2015-11-10T00:00:00Z,33.6310,156.1160,0,2.4,7.4,0.03,0.07,0.5,313,15,-0.582,0.813,001117111171111
2100741,151018,2015-11-10T03:00:00Z,33.7130,156.0510,0,2.7,7.4,0.03,0.09,0.5,313,15,-0.479,0.854,001117111171111
2100741,151018,2015-11-10T06:00:00Z,33.7970,156.0040,0,2.8,6.7,0.03,0.08,0.5,313,15,-0.393,0.818,001117111171111
2100741,151018,2015-11-10T09:00:00Z,33.8720,155.9590,0,1.7,7.7,0.03,0.09,0.5,313,15,-0.384,0.792,001117111171111
2100741,151018,2015-11-10T12:00:00Z,33.9510,155.9140,0,2.7,8.1,0.04,0.1,0.5,313,15,-0.38,0.736,001117111171111
2100741,151018,2015-11-10T15:00:00Z,34.0150,155.8700,0,3.9,8.3,0.06,0.11,0.5,313,15,-0.443,0.72,001117111171111
2100741,151018,2015-11-10T18:00:00Z,34.0910,155.8100,0,5.4,,,,0.5,313,15,-0.489,0.797,001117199971111
2100741,151018,2015-11-10T21:00:00Z,34.1700,155.7550,0,4.4,,,,0.5,313,15,-0.434,0.88,001117199971111
2100741,151018,2015-11-11T00:00:00Z,34.2620,155.7080,0,6.2,7.9,0.12,0.12,0.5,313,15,-0.353,0.921,001117111171111
2100741,151018,2015-11-11T03:00:00Z,34.3490,155.6720,0,9.6,4.6,0.16,0.11,0.5,313,15,-0.293,0.787,001117111171111
2100741,151018,2015-11-11T06:00:00Z,34.4150,155.6390,0,8.9,2.5,0.13,0.05,0.5,313,15,-0.314,0.669,001117111171111
2100741,151018,2015-11-11T09:00:00Z,34.4790,155.5980,0,6.9,0.3,0.07,0.01,0.5,313,15,-0.428,0.731,001117111171111
2100741,151018,2015-11-11T12:00:00Z,34.5570,155.5380,0,4.6,-1.8,0.03,-0.03,0.5,313,15,-0.495,0.833,001117111171111
2100741,151018,2015-11-11T15:00:00Z,34.6410,155.4810,0,1.1,-5.7,0.01,-0.04,0.5,313,15,-0.478,0.854,001117111171111
2100741,151018,2015-11-11T18:00:00Z,34.7230,155.4250,0,-1.4,-6.8,-0.01,-0.06,0.5,313,15,-0.443,0.875,001117111171111
2100741,151018,2015-11-11T21:00:00Z,34.8110,155.3760,0,-2.1,-5.8,-0.02,-0.06,0.5,313,15,-0.338,0.947,001117111171111
2100741,151018,2015-11-12T00:00:00Z,34.9070,155.3450,0,-3.8,-6.1,-0.04,-0.07,0.5,313,15,-0.228,0.931,001117111171111
2100741,151018,2015-11-12T03:00:00Z,34.9920,155.3220,0,-5.1,-6,-0.07,-0.08,0.5,313,15,-0.227,0.885,001117111171111
2100741,151018,2015-11-12T06:00:00Z,35.0790,155.2910,0,-6.8,-5.7,-0.09,-0.08,0.5,313,15,-0.202,0.864,001117111171111
2100741,151018,2015-11-12T09:00:00Z,35.1600,155.2740,0,-6.3,-3.5,-0.09,-0.06,0.5,313,15,-0.105,0.875,001117111171111
2100741,151018,2015-11-12T12:00:00Z,35.2490,155.2660,0,-7.3,-4.5,-0.08,-0.05,0.5,313,15,-0.059,0.911,001117111171111
2100741,151018,2015-11-12T15:00:00Z,35.3370,155.2600,0,-5.4,-4,-0.1,-0.07,0.5,313,15,-0.017,0.89,001117111171111
2100741,151018,2015-11-12T18:00:00Z,35.4220,155.2620,0,-8.3,-5.7,-0.13,-0.09,0.5,313,15,0.071,0.875,001117111171111
2100741,151018,2015-11-12T21:00:00Z,35.5070,155.2770,0,-9.7,-7.6,-0.21,-0.13,0.5,313,15,0.213,0.931,001117111171111
2100741,151018,2015-11-13T00:00:00Z,35.6030,155.3130,0,-12.1,-8,-0.37,-0.23,0.5,313,15,0.272,0.869,001117111171111
2100741,151018,2015-11-13T03:00:00Z,35.6760,155.3420,0,-9.8,-8.6,-0.31,-0.25,0.5,313,15,0.313,0.731,001117111171111
2100741,151018,2015-11-13T06:00:00Z,35.7450,155.3880,0,-5.7,-8.3,-0.13,-0.17,0.5,313,15,0.396,0.71,001117111171111
2100741,151018,2015-11-13T09:00:00Z,35.8140,155.4370,0,-4.3,-7.5,-0.08,-0.13,0.5,313,15,0.488,0.72,001117111171111
2100741,151018,2015-11-13T12:00:00Z,35.8850,155.5050,0,-5.8,-7.3,-0.07,-0.11,0.5,313,15,0.612,0.653,001117111171111
2100741,151018,2015-11-13T15:00:00Z,35.9410,155.5840,0,-4.5,-7.5,-0.08,-0.11,0.5,313,15,0.695,0.52,001117111171111
2100741,151018,2015-11-13T18:00:00Z,35.9860,155.6720,0,-6.7,-7.6,-0.13,-0.13,0.5,313,15,0.716,0.453,001117111171111
2100741,151018,2015-11-13T21:00:00Z,36.0290,155.7560,0,-8.4,-8.1,-0.17,-0.17,0.5,313,15,0.74,0.396,001117111171111
2100741,151018,2015-11-14T00:00:00Z,36.0630,155.8500,0,-8.4,-8.4,-0.19,-0.17,0.5,313,15,0.782,0.309,001117111171111
2100741,151018,2015-11-14T03:00:00Z,36.0890,155.9440,0,-9.2,-6.6,-0.19,-0.14,0.5,313,15,0.823,0.237,001117111171111
2100741,151018,2015-11-14T06:00:00Z,36.1090,156.0480,0,-9,-5.7,-0.15,-0.1,0.5,313,15,0.86,0.159,001117111171111
2100741,151018,2015-11-14T09:00:00Z,36.1200,156.1510,0,-7.4,-5.3,-0.12,-0.09,0.5,313,15,0.881,0.057,001117111171111
2100741,151018,2015-11-14T12:00:00Z,36.1200,156.2600,0,-7.1,-5.9,-0.13,-0.09,0.5,313,15,0.91,-0.057,001117111171111
2100741,151018,2015-11-14T15:00:00Z,36.1090,156.3700,0,-9.5,-4.9,-0.17,-0.08,0.5,313,15,0.873,-0.113,001117111171111
2100741,151018,2015-11-14T18:00:00Z,36.0980,156.4700,0,-9.7,-2.4,-0.19,-0.05,0.5,313,15,0.79,-0.185,001117111171111
2100741,151018,2015-11-14T21:00:00Z,36.0730,156.5600,0,-9.3,-0.1,-0.16,-0.01,0.5,313,15,0.799,-0.273,001117111171111
2100741,151018,2015-11-15T00:00:00Z,36.0450,156.6620,0,-8.4,1.9,-0.12,0.03,0.5,313,15,0.799,-0.324,001117111171111
2100741,151018,2015-11-15T03:00:00Z,36.0100,156.7520,0,-6.8,3,-0.11,0.05,0.5,313,15,0.745,-0.396,001117111171111
2100741,151018,2015-11-15T06:00:00Z,35.9680,156.8410,0,-6.8,5,-0.1,0.09,0.5,313,15,0.725,-0.442,001117111171111
2100741,151018,2015-11-15T09:00:00Z,35.9240,156.9260,0,-5.5,7.1,-0.1,0.14,0.5,313,15,0.713,-0.473,001117111171111
2100741,151018,2015-11-15T12:00:00Z,35.8760,157.0120,0,-4.9,9.2,-0.1,0.22,0.5,313,15,0.697,-0.468,001117111171111
2100741,151018,2015-11-15T15:00:00Z,35.8330,157.0930,0,-3.3,10.3,-0.09,0.29,0.5,313,15,0.693,-0.494,001117111171111
2100741,151018,2015-11-15T18:00:00Z,35.7800,157.1780,0,-1.3,12.3,-0.05,0.38,0.5,313,15,0.656,-0.514,001117111171111
2100741,151018,2015-11-15T21:00:00Z,35.7330,157.2500,0,2.2,12.5,0.03,0.42,0.5,313,15,0.685,-0.52,001117111171111
2100741,151018,2015-11-16T00:00:00Z,35.6790,157.3420,0,1.9,12.4,0.07,0.43,0.5,313,15,0.765,-0.597,001117111171111
2100741,151018,2015-11-16T03:00:00Z,35.6170,157.4330,0,2.9,13.8,0.15,0.51,0.5,313,15,0.712,-0.679,001117111171111
2100741,151018,2015-11-16T06:00:00Z,35.5470,157.5120,0,8.5,12,0.17,0.28,0.5,313,15,0.666,-0.731,001117111171111
2100741,151018,2015-11-16T09:00:00Z,35.4750,157.5920,0,3.1,-7.8,0.08,-0.01,0.5,313,15,0.671,-0.797,001117111171111
2100741,151018,2015-11-16T12:00:00Z,35.3920,157.6720,0,-1.7,-8.3,-0.01,-0.08,0.5,313,15,0.596,-0.828,001117111171111
2100741,151018,2015-11-16T15:00:00Z,35.3140,157.7340,0,-3,-9,-0.05,-0.13,0.5,313,15,0.466,-0.777,001117111171111
2100741,151018,2015-11-16T18:00:00Z,35.2410,157.7830,0,-5.2,-8.2,-0.09,-0.13,0.5,313,15,0.408,-0.653,001117111171111
2100741,151018,2015-11-16T21:00:00Z,35.1870,157.8310,0,-6.6,-6.1,-0.1,-0.09,0.5,313,15,0.488,-0.566,001117111171111
2100741,151018,2015-11-17T00:00:00Z,35.1310,157.8990,0,-5.6,-2.6,-0.07,-0.05,0.5,313,15,0.59,-0.628,001117111171111
2100741,151018,2015-11-17T03:00:00Z,35.0650,157.9710,0,-4.5,-2.5,-0.04,-0.02,0.5,313,15,0.573,-0.669,001117111171111
2100741,151018,2015-11-17T06:00:00Z,35.0010,158.0350,0,-4.6,-3.9,-0.04,-0.02,0.5,313,15,0.544,-0.684,001117111171111
2100741,151018,2015-11-17T09:00:00Z,34.9320,158.1000,0,-5,-1,-0.03,-0.01,0.5,313,15,0.553,-0.72,001117111171111
2100741,151018,2015-11-17T12:00:00Z,34.8610,158.1660,0,-3.5,0.3,-0.01,0,0.5,313,15,0.503,-0.751,001117111171111
2100741,151018,2015-11-17T15:00:00Z,34.7860,158.2190,0,-0.2,1.6,0,0.01,0.5,313,15,0.376,-0.71,001117111171111
2100741,151018,2015-11-17T18:00:00Z,34.7230,158.2550,0,2.4,1.7,0.01,0.01,0.5,313,15,0.322,-0.561,001117111171111
2100741,151018,2015-11-17T21:00:00Z,34.6770,158.2950,0,3.4,0.8,0.01,0.01,0.5,313,15,0.398,-0.489,001117111171111
2100741,151018,2015-11-18T00:00:00Z,34.6280,158.3490,0,-0.6,2.2,0,0.02,0.5,313,15,0.457,-0.535,001117111171111
2100741,151018,2015-11-18T03:00:00Z,34.5730,158.4030,0,-1.4,7.5,0.01,0.07,0.5,313,15,0.437,-0.561,001117111171111
2100741,151018,2015-11-18T06:00:00Z,34.5190,158.4520,0,4.7,6.4,0.06,0.11,0.5,313,15,0.407,-0.52,001117111171111
2100741,151018,2015-11-18T09:00:00Z,34.4720,158.4990,0,6.8,6.8,0.11,0.13,0.5,313,15,0.42,-0.509,001117111171111
2100741,151018,2015-11-18T12:00:00Z,34.4200,158.5510,0,6.2,6.8,0.13,0.13,0.5,313,15,0.42,-0.52,001117111171111
2100741,151018,2015-11-18T15:00:00Z,34.3710,158.5980,0,6.8,6,0.1,0.1,0.5,313,15,0.416,-0.473,001117111171111
2100741,151018,2015-11-18T18:00:00Z,34.3280,158.6490,0,5.3,9.8,0.09,0.14,0.5,313,15,0.455,-0.442,001117111171111
2100741,151018,2015-11-18T21:00:00Z,34.2850,158.7050,0,5.5,9.3,0.12,0.21,0.5,313,15,0.527,-0.463,001117111171111
2100741,151018,2015-11-19T00:00:00Z,34.2380,158.7730,0,6,9.5,0.14,0.25,0.5,313,15,0.57,-0.489,001117111171111
2100741,151018,2015-11-19T03:00:00Z,34.1900,158.8390,0,6.2,11.5,0.15,0.28,0.5,313,15,0.592,-0.499,001117111171111
2100741,151018,2015-11-19T06:00:00Z,34.1410,158.9120,0,5.3,11.3,0.16,0.33,0.5,313,15,0.639,-0.489,001117111171111
2100741,151018,2015-11-19T09:00:00Z,34.0950,158.9890,0,5.6,12.4,0.2,0.42,0.5,313,15,0.601,-0.499,001117111171111
2100741,151018,2015-11-19T12:00:00Z,34.0440,159.0530,0,6.9,12.6,0.31,0.49,0.5,313,15,0.533,-0.514,001117111171111
2100741,151018,2015-11-19T15:00:00Z,33.9950,159.1140,0,9.1,11.7,0.32,0.42,0.5,313,15,0.585,-0.432,001117111171111
2100741,151018,2015-11-19T18:00:00Z,33.9600,159.1900,0,13.1,9.6,0.25,0.18,0.5,313,15,0.666,-0.427,001117111171111
2100741,151018,2015-11-19T21:00:00Z,33.9120,159.2700,0,-4.9,-13,-0.01,-0.19,0.5,313,15,0.59,-0.55,001117111171111
2100741,151018,2015-11-20T00:00:00Z,33.8530,159.3280,0,-4.9,-9.7,-0.16,-0.3,0.5,313,15,0.428,-0.638,001117111171111
2100741,151018,2015-11-20T03:00:00Z,33.7880,159.3700,0,-5.9,-9.9,-0.14,-0.22,0.5,313,15,0.308,-0.494,001117111171111
2100741,151018,2015-11-20T06:00:00Z,33.7570,159.4000,0,-9.1,-9.3,-0.21,-0.24,0.5,313,15,0.252,-0.381,001117111171111
2100741,151018,2015-11-20T09:00:00Z,33.7140,159.4290,0,-10.4,-7.3,-0.26,-0.2,0.5,313,15,0.265,-0.324,001117111171111
2100741,151018,2015-11-20T12:00:00Z,33.6940,159.4620,0,-11,-4.6,-0.24,-0.13,0.5,313,15,0.351,-0.18,001117111171111
2100741,151018,2015-11-20T15:00:00Z,33.6790,159.5110,0,-9.4,-3.6,-0.19,-0.07,0.5,313,15,0.492,-0.18,001117111171111
2100741,151018,2015-11-20T18:00:00Z,33.6590,159.5770,0,-9.4,-2.7,-0.15,-0.06,0.5,313,15,0.535,-0.298,001117111171111
2100741,151018,2015-11-20T21:00:00Z,33.6210,159.6360,0,-7.9,-3.7,-0.12,-0.06,0.5,313,15,0.45,-0.437,001117111171111
2100741,151018,2015-11-21T00:00:00Z,33.5740,159.6820,0,-7,-7.6,-0.13,-0.11,0.5,313,15,0.33,-0.427,001117111171111
2100741,151018,2015-11-21T03:00:00Z,33.5380,159.7130,0,-8.1,-7.3,-0.14,-0.13,0.5,313,15,0.227,-0.334,001117111171111
2100741,151018,2015-11-21T06:00:00Z,33.5090,159.7350,0,-6.4,-5.2,-0.12,-0.1,0.5,313,15,0.189,-0.226,001117111171111
2100741,151018,2015-11-21T09:00:00Z,33.4940,159.7570,0,-5.4,-5.8,-0.06,-0.07,0.5,313,15,0.262,-0.123,001117111171111
2100741,151018,2015-11-21T12:00:00Z,33.4850,159.7960,0,-2.7,-6.8,-0.01,-0.07,0.5,313,15,0.425,-0.134,001117111171111
2100741,151018,2015-11-21T15:00:00Z,33.4680,159.8560,0,0.4,-7.1,0.01,-0.09,0.5,313,15,0.494,-0.288,001117111171111
2100741,151018,2015-11-21T18:00:00Z,33.4290,159.9110,0,2.3,-9.2,0.02,-0.14,0.5,313,15,0.404,-0.37,001117111171111
2100741,151018,2015-11-21T21:00:00Z,33.3960,159.9500,0,-0.1,-9.4,0.01,-0.15,0.5,313,15,0.232,-0.427,001117111171111
2100741,151018,2015-11-22T00:00:00Z,33.3460,159.9650,0,0.6,-8.4,0,-0.13,0.5,313,15,0.082,-0.396,001117111171111
2100741,151018,2015-11-22T03:00:00Z,33.3190,159.9690,0,-0.3,-9.3,-0.01,-0.15,0.5,313,15,-0.004,-0.231,001117111171111
2100741,151018,2015-11-22T06:00:00Z,33.3010,159.9640,0,-2.4,-9.1,-0.04,-0.15,0.5,313,15,-0.022,-0.139,001117111171111
2100741,151018,2015-11-22T09:00:00Z,33.2920,159.9640,0,-4.3,-7.2,-0.06,-0.11,0.5,313,15,0.069,-0.093,001117111171111
2100741,151018,2015-11-22T12:00:00Z,33.2830,159.9800,0,-4.8,-6.3,-0.07,-0.09,0.5,313,15,0.155,-0.108,001117111171111
2100741,151018,2015-11-22T15:00:00Z,33.2710,160.0000,0,-5.7,-6.5,-0.08,-0.1,0.5,313,15,0.176,-0.201,001117111171111
2100741,151018,2015-11-22T18:00:00Z,33.2440,160.0210,0,-5.4,-7,-0.09,-0.1,0.5,313,15,0.095,-0.237,001117111171111
2100741,151018,2015-11-22T21:00:00Z,33.2250,160.0220,0,-6.7,-5.1,-0.1,-0.08,0.5,313,15,-0.009,-0.159,001117111171111
2100741,151018,2015-11-23T00:00:00Z,33.2130,160.0190,0,-6,-4.4,-0.09,-0.07,0.5,313,15,-0.013,-0.062,001117111171111
2100741,151018,2015-11-23T03:00:00Z,33.2130,160.0190,0,-6.3,-5.6,-0.1,-0.08,0.5,313,15,0.047,0.021,001117111171111
2100741,151018,2015-11-23T06:00:00Z,33.2170,160.0300,0,-8.3,-5.5,-0.16,-0.09,0.5,313,15,0.138,-0.015,001117111171111
2100741,151018,2015-11-23T09:00:00Z,33.2100,160.0510,0,-10.1,-2.1,-0.18,-0.05,0.5,313,15,0.159,-0.098,001117111171111
2100741,151018,2015-11-23T12:00:00Z,33.1980,160.0670,0,-9.3,-2.5,-0.16,-0.04,0.5,313,15,0.133,-0.103,001117111171111
