PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2100931,133258,2016-03-17T02:50:00Z,44.9975,156.1687,1.16,0,,,,,,,0011117999999
2100931,133258,2016-03-17T03:00:00Z,44.9980,156.1690,,0,1.16,0.5,311,15,0.022,-0.057,0011197171111
2100931,133258,2016-03-17T03:50:00Z,44.9959,156.1737,1.16,0,,,,,,,0011117999999
2100931,133258,2016-03-17T04:50:00Z,44.9934,156.1727,1.16,0,,,,,,,0011117999999
2100931,133258,2016-03-17T05:50:00Z,44.9912,156.1725,1.16,0,,,,,,,0011117999999
2100931,133258,2016-03-17T06:00:00Z,44.9920,156.1740,,0,1.16,0.5,311,15,0.091,-0.093,0011197171111
2100931,133258,2016-03-17T06:50:00Z,44.9912,156.1725,1.16,0,,,,,,,0011117999999
2100931,133258,2016-03-17T07:50:00Z,44.9829,156.1874,1.16,0,,,,,,,0011117999999
2100931,133258,2016-03-17T08:50:00Z,44.9768,156.1955,1.16,0,,,,,,,0011117999999
2100931,133258,2016-03-17T09:00:00Z,44.9800,156.1940,,0,1.17,0.5,311,15,0.066,-0.211,0011197171111
2100931,133258,2016-03-17T09:50:00Z,44.9768,156.1955,1.16,0,,,,,,,0011117999999
2100931,133258,2016-03-17T10:40:00Z,44.9674,156.1977,1.16,0,,,,,,,0011117999999
2100931,133258,2016-03-17T11:50:00Z,44.9570,156.1916,1.16,0,,,,,,,0011117999999
2100931,133258,2016-03-17T12:00:00Z,44.9510,156.1920,,0,1.16,0.5,311,15,-0.044,-0.257,0011197171111
2100931,133258,2016-03-17T12:40:00Z,44.9570,156.1916,1.16,0,,,,,,,0011117999999
2100931,133258,2016-03-17T13:50:00Z,44.9303,156.1831,1.16,0,,,,,,,0011117999999
2100931,133258,2016-03-17T14:40:00Z,44.9570,156.1916,1.08,0,,,,,,,0011127999999
2100931,133258,2016-03-17T15:00:00Z,44.9300,156.1820,,0,1.14,0.5,311,15,-0.098,-0.072,0011197171111
2100931,133258,2016-03-17T15:50:00Z,44.9303,156.1831,1.08,0,,,,,,,0011127999999
2100931,133258,2016-03-17T16:50:00Z,44.9354,156.1566,1.08,0,,,,,,,0011127999999
2100931,133258,2016-03-17T17:50:00Z,44.9371,156.1615,1.08,0,,,,,,,0011127999999
2100931,133258,2016-03-17T18:00:00Z,44.9370,156.1650,,0,1.1,0.5,311,15,0.007,-0.005,0011197171111
2100931,133258,2016-03-17T18:50:00Z,44.9365,156.1685,1.08,0,,,,,,,0011127999999
2100931,133258,2016-03-17T19:50:00Z,44.9332,156.1748,1.08,0,,,,,,,0011127999999
2100931,133258,2016-03-17T20:50:00Z,44.9315,156.1803,1.08,0,,,,,,,0011127999999
2100931,133258,2016-03-17T21:00:00Z,44.9290,156.1840,,0,1.08,0.5,311,15,0.153,-0.144,0011197171111
