PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
3200626,122633,2015-11-18T20:02:00Z,16.9626,164.9952,28.37,0,,,,,,,,,,,00144179999999999
3200626,122633,2015-11-18T21:00:00Z,16.9550,164.9850,,0,-11.6,-4.5,-0.25,-0.09,28.37,0.5,312,15,-0.556,-0.211,00111971111171111
3200626,122633,2015-11-18T21:39:00Z,16.9532,164.9675,28.37,0,,,,,,,,,,,00111179999999999
3200626,122633,2015-11-18T21:44:00Z,16.9524,164.9699,28.37,0,,,,,,,,,,,00111179999999999
3200626,122633,2015-11-18T22:30:00Z,16.9524,164.9699,28.37,0,,,,,,,,,,,00111179999999999
3200626,122633,2015-11-18T22:42:00Z,16.9454,164.9465,28.37,0,,,,,,,,,,,00144179999999999
3200626,122633,2015-11-18T23:17:00Z,16.9524,164.9699,28.37,0,,,,,,,,,,,00111179999999999
3200626,122633,2015-11-18T23:27:00Z,16.9448,164.9313,28.37,0,,,,,,,,,,,00144179999999999
3200626,122633,2015-11-19T00:00:00Z,16.9390,164.9190,,0,-10.8,-4.9,-0.23,-0.09,28.37,0.5,312,15,-0.65,-0.18,00111971111171111
3200626,122633,2015-11-19T00:13:00Z,16.9454,164.9465,28.37,0,,,,,,,,,,,00111179999999999
3200626,122633,2015-11-19T01:52:00Z,16.9218,164.8836,28.37,0,,,,,,,,,,,00111179999999999
3200626,122633,2015-11-19T03:00:00Z,16.9200,164.8530,,0,-10.7,-5.8,-0.21,-0.11,28.37,0.5,312,15,-0.753,-0.165,00111971111171111
3200626,122633,2015-11-19T03:34:00Z,16.9196,164.8435,28.37,0,,,,,,,,,,,00111179999999999
3200626,122633,2015-11-19T04:42:00Z,16.9195,164.8435,28.37,0,,,,,,,,,,,00111179999999999
3200626,122633,2015-11-19T05:31:00Z,16.9066,164.7859,28.37,0,,,,,,,,,,,00144179999999999
3200626,122633,2015-11-19T06:00:00Z,16.9070,164.7660,,0,-11.8,-5.2,-0.26,-0.12,28.35,0.5,312,15,-0.738,-0.031,00111971111171111
3200626,122633,2015-11-19T06:25:00Z,16.9075,164.7574,28.37,0,,,,,,,,,,,00111179999999999
3200626,122633,2015-11-19T06:48:00Z,16.9112,164.7582,28.32,0,,,,,,,,,,,00111179999999999
3200626,122633,2015-11-19T07:11:00Z,16.9136,164.7479,28.37,0,,,,,,,,,,,00111179999999999
3200626,122633,2015-11-19T07:58:00Z,16.9136,164.7479,,0,,,,,,,,,,,00111979999999999
3200626,122633,2015-11-19T08:28:00Z,16.9132,164.7228,28.32,0,,,,,,,,,,,00111179999999999
3200626,122633,2015-11-19T08:31:00Z,16.9132,164.7228,28.32,0,,,,,,,,,,,00111179999999999
3200626,122633,2015-11-19T08:52:00Z,16.9158,164.7085,28.32,0,,,,,,,,,,,00111179999999999
3200626,122633,2015-11-19T09:00:00Z,16.9140,164.7030,,0,-11.7,-4.8,-0.26,-0.11,28.31,0.5,312,15,-0.61,0,00111971111171111
3200626,122633,2015-11-19T09:44:00Z,16.9083,164.6801,28.32,0,,,,,,,,,,,00111179999999999
3200626,122633,2015-11-19T09:47:00Z,16.9137,164.6876,28.32,0,,,,,,,,,,,00144179999999999
3200626,122633,2015-11-19T10:35:00Z,16.9137,164.6876,28.28,0,,,,,,,,,,,00111179999999999
3200626,122633,2015-11-19T12:00:00Z,16.9070,164.6420,,0,-10.2,-3.1,-0.22,-0.06,28.25,0.5,312,15,-0.522,-0.067,00111971111171111
3200626,122633,2015-11-19T14:24:00Z,16.9062,164.6070,28.2,0,,,,,,,,,,,00111179999999999
