PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
3200623,133217,2016-02-10T15:36:00Z,15.1187,164.9647,26.6,0,0011117
3200623,133217,2016-02-10T15:37:00Z,15.1186,164.9647,26.6,0,0011117
3200623,133217,2016-02-10T17:08:00Z,15.1261,164.9499,26.64,0,0011117
3200623,133217,2016-02-10T17:11:00Z,15.1261,164.9479,26.64,0,0011117
3200623,133217,2016-02-10T17:15:00Z,15.1261,164.9479,26.64,0,0011117
3200623,133217,2016-02-10T17:47:00Z,15.1241,164.9536,26.64,0,0011117
3200623,133217,2016-02-10T18:53:00Z,15.1209,164.9493,26.64,0,0011117
3200623,133217,2016-02-10T18:54:00Z,15.1205,164.9495,26.64,0,0011117
3200623,133217,2016-02-10T19:24:00Z,15.1205,164.9495,26.64,0,0011117
3200623,133217,2016-02-10T19:27:00Z,15.1205,164.9495,26.64,0,0011117
3200623,133217,2016-02-10T20:29:00Z,15.1224,164.9187,26.64,0,0011117
3200623,133217,2016-02-10T21:54:00Z,15.1299,164.8954,26.64,0,0011117
3200623,133217,2016-02-10T22:42:00Z,15.1299,164.8954,26.64,0,0011117
3200623,133217,2016-02-10T22:48:00Z,15.1244,164.8724,26.64,0,0014417
3200623,133217,2016-02-10T23:33:00Z,15.1229,164.8778,26.68,0,0011117
3200623,133217,2016-02-10T23:39:00Z,15.1244,164.8724,26.68,0,0014417
3200623,133217,2016-02-11T00:22:00Z,15.1244,164.8724,26.72,0,0011117
3200623,133217,2016-02-11T02:49:00Z,15.1313,164.8375,26.84,0,0011117
3200623,133217,2016-02-11T04:18:00Z,15.1313,164.8375,26.92,0,0011117
3200623,133217,2016-02-11T04:28:00Z,15.1334,164.8183,26.92,0,0014417
3200623,133217,2016-02-11T04:52:00Z,15.1340,164.8083,26.92,0,0011117
