PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2100924,132566,2015-11-01T00:00:00Z,36.0640,158.4540,0,4.1,2.8,0.02,0.01,20.59,0.5,313,15,-0.337,-0.242,0011171111171111
2100924,132566,2015-11-01T03:00:00Z,36.0410,158.3950,0,0.5,-3.2,0,-0.02,20.56,0.5,313,15,-0.499,-0.154,0011171111171111
2100924,132566,2015-11-01T06:00:00Z,36.0340,158.3340,0,-2.2,-5.3,-0.02,-0.04,20.49,0.5,313,15,-0.507,0.01,0011171111171111
2100924,132566,2015-11-01T09:00:00Z,36.0430,158.2730,0,-2.4,-3.1,0,-0.04,20.47,0.5,313,15,-0.482,0.087,0011171111171111
2100924,132566,2015-11-01T12:00:00Z,36.0510,158.2180,0,0.3,-8.9,0.01,-0.08,20.47,0.5,313,15,-0.291,0.123,0011171111171111
2100924,132566,2015-11-01T15:00:00Z,36.0670,158.2030,0,-0.8,-8.8,0,-0.15,20.45,0.5,313,15,-0.037,0.082,0011171111171111
2100924,132566,2015-11-01T18:00:00Z,36.0670,158.2090,0,1.7,-8.8,0,-0.12,20.42,0.5,313,15,-0.129,-0.159,0011171111171111
2100924,132566,2015-11-01T21:00:00Z,36.0360,158.1720,0,0.1,-6.6,0,-0.07,20.41,0.5,313,15,-0.387,-0.252,0011171111171111
2100924,132566,2015-11-02T00:00:00Z,36.0180,158.1160,0,1.2,-5,0,-0.04,20.42,0.5,313,15,-0.487,-0.051,0011171111171111
2100924,132566,2015-11-02T03:00:00Z,36.0260,158.0550,0,0.3,-3.3,0,-0.02,20.43,0.5,313,15,-0.316,0.139,0011171111171111
2100924,132566,2015-11-02T06:00:00Z,36.0450,158.0400,0,-0.1,-1.3,0,0,20.41,0.5,313,15,-0.133,0.139,0011171111171111
2100924,132566,2015-11-02T09:00:00Z,36.0530,158.0230,0,-0.8,1.7,0,0.01,20.38,0.5,313,15,-0.116,0.005,0011171111171111
2100924,132566,2015-11-02T12:00:00Z,36.0460,158.0120,0,-2,4.6,-0.01,0.03,20.35,0.5,313,15,-0.108,-0.051,0011171111171111
2100924,132566,2015-11-02T15:00:00Z,36.0430,157.9970,0,-2.6,5.2,-0.03,0.06,20.32,0.5,313,15,-0.137,-0.067,0011171111171111
2100924,132566,2015-11-02T18:00:00Z,36.0330,157.9790,0,-2.7,6.6,-0.03,0.11,20.3,0.5,313,15,-0.254,-0.134,0011171111171111
2100924,132566,2015-11-02T21:00:00Z,36.0170,157.9360,0,-0.7,9,0,0.17,20.28,0.5,313,15,-0.374,-0.026,0011171111171111
2100924,132566,2015-11-03T00:00:00Z,36.0280,157.8890,0,-0.7,10.7,0.02,0.24,20.28,0.5,313,15,-0.216,0.221,0011171111171111
2100924,132566,2015-11-03T03:00:00Z,36.0600,157.8840,0,2.9,10.9,0.04,0.27,20.3,0.5,313,15,0.033,0.195,0011171111171111
2100924,132566,2015-11-03T06:00:00Z,36.0660,157.8970,0,2.8,11.6,0.08,0.27,20.34,0.5,313,15,0.112,-0.108,0011171111171111
2100924,132566,2015-11-03T09:00:00Z,36.0390,157.9110,0,4.6,11.7,0.15,0.22,20.37,0.5,313,15,-0.042,-0.314,0011171111171111
2100924,132566,2015-11-03T12:00:00Z,36.0050,157.8870,0,10,-2.2,0.21,-0.01,20.41,0.5,313,15,-0.208,-0.314,0011171111171111
2100924,132566,2015-11-03T15:00:00Z,35.9780,157.8610,0,4.9,-9.6,0.11,-0.15,20.46,0.5,313,15,-0.229,-0.262,0011171111171111
2100924,132566,2015-11-03T18:00:00Z,35.9540,157.8320,0,3.8,,,,20.47,0.5,313,15,-0.258,-0.159,0011171999171111
2100924,132566,2015-11-03T21:00:00Z,35.9470,157.7990,0,1.6,,,,20.42,0.5,313,15,-0.179,-0.046,0011171999171111
2100924,132566,2015-11-04T00:00:00Z,35.9450,157.7890,0,-1,,-0.02,,20.36,0.5,313,15,-0.046,-0.129,0011171919171111
2100924,132566,2015-11-04T03:00:00Z,35.9220,157.7880,0,-3.9,,-0.06,,20.33,0.5,313,15,0.013,-0.268,0011171919171111
2100924,132566,2015-11-04T06:00:00Z,35.8930,157.7920,0,-5.5,,,,20.33,0.5,313,15,0.004,-0.324,0011171999171111
2100924,132566,2015-11-04T09:00:00Z,35.8590,157.7890,0,-6.6,,,,20.33,0.5,313,15,-0.042,-0.355,0011171999171111
2100924,132566,2015-11-04T12:00:00Z,35.8240,157.7820,0,-6.3,,,,20.31,0.5,313,15,-0.075,-0.365,0011171999171111
2100924,132566,2015-11-04T15:00:00Z,35.7880,157.7710,0,-6.9,,,,20.3,0.5,313,15,0.058,-0.417,0011171999171111
2100924,132566,2015-11-04T18:00:00Z,35.7430,157.7960,0,-7.7,,,,20.27,0.5,313,15,0.313,-0.54,0011171999171111
2100924,132566,2015-11-04T21:00:00Z,35.6830,157.8460,0,-7.5,,,,20.28,0.5,313,15,0.326,-0.741,0011171999171111
2100924,132566,2015-11-05T00:00:00Z,35.5990,157.8740,0,-7.3,-1.4,-0.12,-0.02,20.33,0.5,313,15,0.276,-0.844,0011171111171111
2100924,132566,2015-11-05T03:00:00Z,35.5190,157.9120,0,-8.7,-0.9,-0.12,-0.01,20.4,0.5,313,15,0.369,-0.844,0011171111171111
2100924,132566,2015-11-05T06:00:00Z,35.4350,157.9620,0,-9.4,0.6,-0.14,0,20.42,0.5,313,15,0.617,-0.844,0011171111171111
2100924,132566,2015-11-05T09:00:00Z,35.3550,158.0590,0,-9.2,0.2,-0.15,0.01,20.56,0.5,313,15,0.849,-0.9,0011171111171111
2100924,132566,2015-11-05T12:00:00Z,35.2600,158.1640,0,-10.4,1.1,-0.18,0.02,20.92,0.5,313,15,0.967,-0.859,0011171111171111
2100924,132566,2015-11-05T15:00:00Z,35.1880,158.2890,0,-10.3,0.8,-0.21,0.02,21.3,0.5,313,15,0.955,-0.617,0011171111171111
2100924,132566,2015-11-05T18:00:00Z,35.1400,158.3910,0,-9.9,2.1,-0.21,0.02,21.32,0.5,313,15,0.77,-0.36,0011171111171111
2100924,132566,2015-11-05T21:00:00Z,35.1180,158.4720,0,-10.8,2.1,-0.22,0.04,21.09,0.5,313,15,0.589,-0.252,0011171111171111
2100924,132566,2015-11-06T00:00:00Z,35.0910,158.5310,0,-13.8,1.4,-0.35,0.07,20.8,0.5,313,15,0.442,-0.257,0011171111171111
2100924,132566,2015-11-06T03:00:00Z,35.0680,158.5770,0,-15.5,0.6,-0.54,0.07,20.78,0.5,313,15,0.425,-0.252,0011171111171111
2100924,132566,2015-11-06T06:00:00Z,35.0420,158.6320,0,-14.2,1,-0.48,0.05,21.3,0.5,313,15,0.695,-0.17,0011171111171111
2100924,132566,2015-11-06T09:00:00Z,35.0350,158.7420,0,-3.9,4.8,-0.15,0.07,21.94,0.5,313,15,0.931,-0.129,0011171111171111
2100924,132566,2015-11-06T12:00:00Z,35.0170,158.8530,0,-1.8,12.6,0.03,0.16,21.98,0.5,313,15,1.02,-0.17,0011171111171111
2100924,132566,2015-11-06T15:00:00Z,35.0020,158.9840,0,2.7,13.6,0.03,0.34,21.65,0.5,313,15,0.986,-0.005,0011171111171111
2100924,132566,2015-11-06T18:00:00Z,35.0160,159.0870,0,-2.4,9.1,0.08,0.3,21.39,0.5,313,15,0.724,0.221,0011171111171111
2100924,132566,2015-11-06T21:00:00Z,35.0450,159.1560,0,9.4,10.8,0.22,0.22,21.14,0.5,313,15,0.484,0.237,0011171111171111
2100924,132566,2015-11-07T00:00:00Z,35.0620,159.2020,0,14.7,0.6,0.39,0.03,20.97,0.5,313,15,0.282,0.01,0011171111171111
2100924,132566,2015-11-07T03:00:00Z,35.0470,159.2230,0,11.9,-5.6,0.33,-0.15,20.87,0.5,313,15,0.11,-0.185,0011171111171111
2100924,132566,2015-11-07T06:00:00Z,35.0260,159.2280,0,5.1,-9.3,0.14,-0.17,20.79,0.5,313,15,-0.029,-0.165,0011171111171111
2100924,132566,2015-11-07T09:00:00Z,35.0150,159.2160,0,2.9,-9,0.05,-0.17,20.68,0.5,313,15,-0.042,-0.015,0011171111171111
2100924,132566,2015-11-07T12:00:00Z,35.0230,159.2180,0,0.8,-10.3,0.03,-0.18,20.59,0.5,313,15,0.156,0.113,0011171111171111
2100924,132566,2015-11-07T15:00:00Z,35.0370,159.2530,0,-1.5,-9.6,-0.02,-0.15,20.55,0.5,313,15,0.371,0.103,0011171111171111
2100924,132566,2015-11-07T18:00:00Z,35.0430,159.3060,0,-2.9,-9.2,-0.05,-0.14,20.54,0.5,313,15,0.404,0.093,0011171111171111
2100924,132566,2015-11-07T21:00:00Z,35.0550,159.3490,0,-3.9,-9.1,-0.06,-0.13,20.54,0.5,313,15,0.19,0.062,0011171111171111
2100924,132566,2015-11-08T00:00:00Z,35.0550,159.3510,0,-4.8,-7.2,-0.07,-0.11,20.54,0.5,312,15,-0.088,0.036,0011171111171111
2100924,132566,2015-11-08T03:00:00Z,35.0620,159.3280,0,-6.2,-6.8,-0.1,-0.1,20.52,0.5,312,15,-0.177,0.113,0011171111171111
2100924,132566,2015-11-08T06:00:00Z,35.0770,159.3090,0,-6.2,-6,-0.12,-0.11,20.52,0.5,312,15,-0.139,0.134,0011171111171111
2100924,132566,2015-11-08T09:00:00Z,35.0880,159.2950,0,-7.7,-5.4,-0.13,-0.1,20.53,0.5,312,15,-0.109,0.082,0011171111171111
2100924,132566,2015-11-08T12:00:00Z,35.0930,159.2830,0,-7.6,-5.2,-0.13,-0.07,20.5,0.5,312,15,-0.152,0.051,0011171111171111
2100924,132566,2015-11-08T15:00:00Z,35.0980,159.2590,0,-7.4,-2.7,-0.11,-0.05,20.45,0.5,312,15,-0.118,0.015,0011171111171111
2100924,132566,2015-11-08T18:00:00Z,35.0960,159.2550,0,-7,-1.3,-0.1,-0.02,20.41,0.5,312,15,-0.105,-0.113,0011171111171111
2100924,132566,2015-11-08T21:00:00Z,35.0760,159.2340,0,-8.9,0.6,-0.13,0.01,20.41,0.5,312,15,-0.219,-0.231,0011171111171111
2100924,132566,2015-11-09T00:00:00Z,35.0510,159.2030,0,-9,3.9,-0.15,0.05,20.43,0.5,312,15,-0.27,-0.129,0011171111171111
2100924,132566,2015-11-09T03:00:00Z,35.0510,159.1700,0,-7.8,4,-0.12,0.07,20.45,0.5,312,15,-0.126,-0.01,0011171111171111
2100924,132566,2015-11-09T06:00:00Z,35.0490,159.1730,0,-7.4,5.1,-0.09,0.06,20.47,0.5,312,15,0.072,-0.067,0011171111171111
2100924,132566,2015-11-09T09:00:00Z,35.0380,159.1870,0,-5.6,5.7,-0.07,0.07,20.51,0.5,312,15,0.118,-0.201,0011171111171111
