PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5200913,116260,2015-11-01T00:00:00Z,9.2290,127.2870,,0,-5.6,-1.1,-0.05,-0.01,28.05,0.5,213,15,0.574,0.833,00111971111171111
5200913,116260,2015-11-01T01:00:00Z,9.2827,127.3203,30.23,0,,,,,,,,,,,00144179999999999
5200913,116260,2015-11-01T02:00:00Z,9.2827,127.3203,30.3,0,,,,,,,,,,,00111179999999999
5200913,116260,2015-11-01T03:00:00Z,9.3200,127.3470,,0,-5.2,0.7,-0.04,0,29.02,0.5,213,15,0.462,0.489,00111971111171111
5200913,116260,2015-11-01T04:00:00Z,9.3424,127.3757,28.46,0,,,,,,,,,,,00111179999999999
5200913,116260,2015-11-01T05:00:00Z,9.3424,127.3757,28.63,0,,,,,,,,,,,00111179999999999
5200913,116260,2015-11-01T06:00:00Z,9.3240,127.3780,,0,-5,-1.1,-0.06,-0.01,29.51,0.5,213,15,0.081,-0.55,00111971111171111
5200913,116260,2015-11-01T07:00:00Z,9.3424,127.3757,29.35,0,,,,,,,,,,,00111179999999999
5200913,116260,2015-11-01T08:00:00Z,9.3424,127.3757,29.35,0,,,,,,,,,,,00111179999999999
5200913,116260,2015-11-01T09:00:00Z,9.2130,127.3630,,0,-7.6,-1.8,-0.08,-0.02,28.98,0.5,213,15,-0.107,-0.921,00111971111171111
5200913,116260,2015-11-01T10:00:00Z,9.1939,127.3425,27.5,0,,,,,,,,,,,00144179999999999
5200913,116260,2015-11-01T11:00:00Z,9.1939,127.3425,27.87,0,,,,,,,,,,,00111179999999999
5200913,116260,2015-11-01T12:00:00Z,9.1450,127.3570,,0,-7.2,-0.8,-0.08,-0.01,28.22,0.5,213,15,-0.061,-0.406,00111971111171111
5200913,116260,2015-11-01T13:00:00Z,9.1330,127.3499,27.94,0,,,,,,,,,,,00111179999999999
5200913,116260,2015-11-01T14:00:00Z,9.1345,127.3638,26.47,0,,,,,,,,,,,00111179999999999
5200913,116260,2015-11-01T15:00:00Z,9.1340,127.3510,,0,-8.7,-0.6,-0.1,0,27.57,0.5,213,15,-0.152,-0.077,00111971111171111
5200913,116260,2015-11-01T16:00:00Z,9.1345,127.3638,26.47,0,,,,,,,,,,,00111179999999999
5200913,116260,2015-11-01T17:00:00Z,9.1345,127.3638,26.4,0,,,,,,,,,,,00111179999999999
5200913,116260,2015-11-01T18:00:00Z,9.1300,127.3270,,0,-8.5,-0.6,-0.1,0,27.05,0.5,213,15,-0.097,-0.134,00111971111171111
5200913,116260,2015-11-01T19:00:00Z,9.1321,127.3259,27.67,0,,,,,,,,,,,00111179999999999
5200913,116260,2015-11-01T20:00:00Z,9.1321,127.3259,27.84,0,,,,,,,,,,,00111179999999999
5200913,116260,2015-11-01T21:00:00Z,9.1080,127.3320,,0,-6,0.7,-0.07,0,27.05,0.5,213,15,-0.076,-0.087,00111971111171111
5200913,116260,2015-11-01T22:00:00Z,9.1081,127.3291,27.43,0,,,,,,,,,,,00111179999999999
