PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2100957,90120,2016-02-07T00:00:00Z,40.0620,148.2970,,0,3.7,-9,0.1,-0.21,2.74,0.5,313,15,0.071,-0.165,00111971111171111
2100957,90120,2016-02-07T03:00:00Z,40.0430,148.3040,,0,6.2,-8.9,0.13,-0.21,2.81,0.5,313,15,0.039,-0.134,00111971111171111
2100957,90120,2016-02-07T06:00:00Z,40.0360,148.3070,,0,7.3,-9.2,0.18,-0.22,3.05,0.5,313,15,0.067,-0.026,00111971111171111
2100957,90120,2016-02-07T09:00:00Z,40.0380,148.3210,,0,7.5,-7.6,0.17,-0.18,3.32,0.5,313,15,0.083,-0.01,00111971111171111
2100957,90120,2016-02-07T12:00:00Z,40.0340,148.3280,,0,7.4,-4.7,0.11,-0.1,3.51,0.5,313,15,0.083,-0.046,00111971111171111
2100957,90120,2016-02-07T15:00:00Z,40.0290,148.3420,,0,4.4,-0.9,0.09,-0.01,3.74,0.5,313,15,0.098,-0.046,00111971111171111
2100957,90120,2016-02-07T18:00:00Z,40.0250,148.3530,,0,10.3,1,0.16,0.01,4.06,0.5,313,15,0.146,-0.005,00111971111171111
2100957,90120,2016-02-07T21:00:00Z,40.0280,148.3790,,0,10.8,-1.8,0.2,-0.02,4.49,0.5,313,15,0.181,0.005,00111971111171111
2100957,90120,2016-02-08T00:00:00Z,40.0260,148.3990,,0,8.7,-2.9,0.14,-0.05,4.96,0.5,313,15,0.118,-0.098,00111971111171111
2100957,90120,2016-02-08T03:00:00Z,40.0090,148.4090,,0,5,-4.9,0.07,-0.05,4.82,0.5,313,15,0.067,-0.165,00111971111171111
