PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),ATMP LEVEL0 (hectopascal),ATMS LEVEL0 (hectopascal),DEPH LEVEL0 (meter),VGHS LEVEL0 (meter),VGTA LEVEL0 (second),QC
21597,2016-02-06T15:00:00Z,23.9230,137.3000,24.3,1011.9,1011.9,0,1.8,6,0111111711
21597,2016-02-06T18:00:00Z,23.8620,137.3160,24.1,1011.7,1011.7,0,2.2,6,0111111711
21597,2016-02-06T19:00:00Z,23.8390,137.3170,24.1,1011.8,1011.8,0,2.3,7,0111111711
21597,2016-02-06T20:00:00Z,23.8150,137.3140,24,1012.3,1012.3,0,2.3,7,0111111711
21597,2016-02-06T21:00:00Z,23.7900,137.3050,24,1013.3,1013.3,0,2.6,7,0111111711
21597,2016-02-06T22:00:00Z,23.7660,137.2950,24,1014.1,1014.1,0,2.6,7,0111111711
21597,2016-02-06T23:00:00Z,23.7420,137.2830,24,1015.6,1015.6,0,2.3,7,0111111711
21597,2016-02-07T00:00:00Z,23.7200,137.2660,24,1016.2,1016.2,0,2.8,8,0111111711
21597,2016-02-07T02:00:00Z,23.6820,137.2240,23.9,1016.6,1016.6,0,2.4,8,0111111711
21597,2016-02-07T03:00:00Z,23.6690,137.2000,23.9,1016.3,1016.3,0,2.3,7,0111111711
21597,2016-02-07T04:00:00Z,23.6580,137.1750,23.8,1015.7,1015.7,0,2.6,8,0111111711
21597,2016-02-07T05:00:00Z,23.6490,137.1560,23.5,1015.8,1015.8,0,2.6,8,0111111711
21597,2016-02-07T06:00:00Z,23.6450,137.1480,23.5,1015.3,1015.3,0,2.5,8,0111111711
21597,2016-02-07T07:00:00Z,23.6440,137.1430,23.5,1015.6,1015.6,0,2.1,7,0111111711
21597,2016-02-07T08:00:00Z,23.6440,137.1400,23.5,1016,1016,0,2.1,8,0111111711
21597,2016-02-07T09:00:00Z,23.6450,137.1380,23.5,1016.1,1016.1,0,2,8,0111111711
21597,2016-02-07T10:00:00Z,23.6460,137.1370,23.5,1016.8,1016.8,0,2.2,7,0111111711
21597,2016-02-07T11:00:00Z,23.6450,137.1370,23.5,1017.9,1017.9,0,2.3,8,0111111711
21597,2016-02-07T12:00:00Z,23.6430,137.1360,23.5,1018.4,1018.4,0,1.8,8,0111111711
21597,2016-02-07T15:00:00Z,23.6430,137.1330,23.5,1018.4,1018.4,0,2.3,8,0111111711
21597,2016-02-07T16:00:00Z,23.6450,137.1360,23.5,1018.4,1018.4,0,1.8,8,0111111711
21597,2016-02-07T17:00:00Z,23.6470,137.1400,23.5,1017.9,1017.9,0,2.1,8,0111111711
21597,2016-02-07T18:00:00Z,23.6450,137.1430,23.5,1017.7,1017.7,0,2,8,0111111711
21597,2016-02-07T19:00:00Z,23.6430,137.1450,23.5,1017.7,1017.7,0,2,8,0111111711
21597,2016-02-07T20:00:00Z,23.6410,137.1470,23.5,1018.3,1018.3,0,1.9,8,0111111711
21597,2016-02-07T21:00:00Z,23.6380,137.1490,23.5,1018.9,1018.9,0,2.1,8,0111111711
21597,2016-02-07T22:00:00Z,23.6350,137.1530,23.5,1019.1,1019.1,0,2.2,8,0111111711
21597,2016-02-07T23:00:00Z,23.6300,137.1580,23.5,1019.8,1019.8,0,2.2,8,0111111711
21597,2016-02-08T00:00:00Z,23.6250,137.1630,23.6,1020.4,1020.4,0,2.1,8,0111111711
21597,2016-02-08T01:00:00Z,23.6190,137.1640,23.6,1020.4,1020.4,0,1.9,8,0111111711
21597,2016-02-08T02:00:00Z,23.6140,137.1620,23.7,1019.9,1019.9,0,1.9,8,0111111711
21597,2016-02-08T03:00:00Z,23.6080,137.1610,23.8,1019,1019,0,2,8,0111111711
21597,2016-02-08T04:00:00Z,23.6040,137.1610,23.9,1018.2,1018.2,0,1.9,8,0111111711
21597,2016-02-08T05:00:00Z,23.6000,137.1640,23.9,1017.7,1017.7,0,1.7,8,0111111711
21597,2016-02-08T06:00:00Z,23.5970,137.1670,23.8,1017.4,1017.4,0,1.9,9,0111111711
21597,2016-02-08T09:00:00Z,23.5810,137.1800,23.6,1018,1018,0,1.9,8,0111111711
21597,2016-02-08T12:00:00Z,23.5490,137.1840,23.6,1019.8,1019.8,0,2,8,0111111711
21597,2016-02-08T13:00:00Z,23.5360,137.1790,23.6,1020,1020,0,2.1,8,0111111711
21597,2016-02-08T14:00:00Z,23.5230,137.1750,23.6,1019.6,1019.6,0,2,7,0111111711
21597,2016-02-08T16:00:00Z,23.5030,137.1630,23.6,1019.6,1019.6,0,2.1,9,0111111711
21597,2016-02-08T19:00:00Z,23.4820,137.1550,23.6,1018.5,1018.5,0,2.6,8,0111111711
21597,2016-02-08T20:00:00Z,23.4760,137.1520,23.6,1018.8,1018.8,0,2.4,8,0111111711
21597,2016-02-08T21:00:00Z,23.4720,137.1500,23.6,1019.5,1019.5,0,2.2,8,0111111711
21597,2016-02-08T22:00:00Z,23.4700,137.1500,23.6,1020.1,1020.1,0,2.4,8,0111111711
21597,2016-02-08T23:00:00Z,23.4650,137.1480,23.7,1020.5,1020.5,0,2.3,9,0111111711
21597,2016-02-09T00:00:00Z,23.4590,137.1460,23.7,1020.9,1020.9,0,2.2,8,0111111711
21597,2016-02-09T01:00:00Z,23.4510,137.1450,23.7,1020.9,1020.9,0,2.2,8,0111111711
21597,2016-02-09T02:00:00Z,23.4410,137.1440,23.8,1020.7,1020.7,0,2.4,9,0111111711
21597,2016-02-09T03:00:00Z,23.4310,137.1430,23.8,1020.1,1020.1,0,2.1,9,0111111711
21597,2016-02-09T04:00:00Z,23.4190,137.1380,23.8,1019.5,1019.5,0,2.1,8,0111111711
21597,2016-02-09T05:00:00Z,23.4100,137.1320,23.8,1019.1,1019.1,0,2.2,8,0111111711
21597,2016-02-09T06:00:00Z,23.4020,137.1280,23.8,1019.1,1019.1,0,1.9,8,0111111711
21597,2016-02-09T09:00:00Z,23.3720,137.1180,23.7,1020,1020,0,1.8,8,0111111711
21597,2016-02-09T12:00:00Z,23.3400,137.1200,23.6,1021.5,1021.5,0,1.8,8,0111111711
21597,2016-02-09T15:00:00Z,23.2980,137.1200,23.6,1021.2,1021.2,0,1.5,9,0111111711
21597,2016-02-09T18:00:00Z,23.2500,137.0950,23.6,1019.7,1019.7,0,1.4,8,0111111711
21597,2016-02-09T21:00:00Z,23.2150,137.0660,23.6,1020.3,1020.3,0,1.5,8,0111111711
21597,2016-02-10T00:00:00Z,23.1920,137.0500,23.6,1021.9,1021.9,0,1.4,8,0111111711
21597,2016-02-10T03:00:00Z,23.1660,137.0410,23.7,1020.7,1020.7,0,1.5,8,0111111711
21597,2016-02-10T06:00:00Z,23.1430,137.0090,23.8,1019.8,1019.8,0,1.5,7,0111111711
21597,2016-02-10T09:00:00Z,23.1290,136.9780,23.6,1021.2,1021.2,0,1.7,7,0111111711
21597,2016-02-10T12:00:00Z,23.1210,136.9640,23.4,1022.1,1022.1,0,2,8,0111111711
21597,2016-02-10T13:00:00Z,23.1170,136.9620,23.2,1022,1022,0,2.1,8,0111111711
21597,2016-02-10T14:00:00Z,23.1100,136.9610,23.1,1022,1022,0,2,8,0111111711
21597,2016-02-10T15:00:00Z,23.1020,136.9590,23.1,1021.8,1021.8,0,1.9,8,0111111711
21597,2016-02-10T18:00:00Z,23.0680,136.9280,22.8,1021.1,1021.1,0,2,8,0111111711
21597,2016-02-10T19:00:00Z,23.0580,136.9130,22.8,1021.5,1021.5,0,2,8,0111111711
21597,2016-02-10T20:00:00Z,23.0480,136.8940,22.8,1022,1022,0,2,8,0111111711
21597,2016-02-10T21:00:00Z,23.0390,136.8730,22.7,1022.7,1022.7,0,2.1,9,0111111711
21597,2016-02-10T22:00:00Z,23.0300,136.8520,22.7,1022.8,1022.8,0,1.8,8,0111111711
21597,2016-02-10T23:00:00Z,23.0180,136.8330,22.6,1023.5,1023.5,0,1.9,8,0111111711
21597,2016-02-11T00:00:00Z,23.0050,136.8150,22.6,1024.1,1024.1,0,1.9,8,0111111711
21597,2016-02-11T03:00:00Z,22.9690,136.7570,22.7,1022.9,1022.9,0,1.7,8,0111111711
21597,2016-02-11T06:00:00Z,22.9220,136.6940,22.8,1021.4,1021.4,0,1.8,8,0111111711
21597,2016-02-11T09:00:00Z,22.8540,136.6230,22.9,1022.1,1022.1,0,1.7,7,0111111711
21597,2016-02-11T12:00:00Z,22.7900,136.5670,22.8,1022.9,1022.9,0,1.9,8,0111111711
21597,2016-02-11T15:00:00Z,22.7400,136.5230,22.8,1022.8,1022.8,0,2,8,0111111711
21597,2016-02-11T16:00:00Z,22.7270,136.5100,22.9,1022.4,1022.4,0,2,8,0111111711
21597,2016-02-11T17:00:00Z,22.7140,136.4970,22.9,1021.9,1021.9,0,2.2,7,0111111711
21597,2016-02-11T18:00:00Z,22.7000,136.4870,22.9,1021.7,1021.7,0,2.1,7,0111111711
21597,2016-02-11T19:00:00Z,22.6840,136.4770,22.9,1021.7,1021.7,0,2,7,0111111711
21597,2016-02-11T20:00:00Z,22.6660,136.4660,22.8,1022.1,1022.1,0,2.4,7,0111111711
21597,2016-02-11T21:00:00Z,22.6480,136.4560,22.9,1022.6,1022.6,0,2.3,7,0111111711
21597,2016-02-11T22:00:00Z,22.6330,136.4470,23,1023.2,1023.2,0,2.5,7,0111111711
21597,2016-02-11T23:00:00Z,22.6150,136.4370,23,1023.3,1023.3,0,2.4,7,0111111711
21597,2016-02-12T00:00:00Z,22.5970,136.4260,23.1,1023.5,1023.5,0,2.3,7,0111111711
21597,2016-02-12T01:00:00Z,22.5800,136.4220,23.3,1023.4,1023.4,0,2.6,7,0111111711
21597,2016-02-12T02:00:00Z,22.5630,136.4180,23.4,1022.7,1022.7,0,2.4,7,0111111711
21597,2016-02-12T03:00:00Z,22.5430,136.4120,23.5,1021.9,1021.9,0,2.9,7,0111111711
21597,2016-02-12T04:00:00Z,22.5250,136.4060,23.7,1021,1021,0,2.6,8,0111111711
21597,2016-02-12T05:00:00Z,22.5070,136.4020,23.8,1020.5,1020.5,0,2.7,7,0111111711
21597,2016-02-12T06:00:00Z,22.4920,136.3990,23.9,1020.3,1020.3,0,2.5,8,0111111711
21597,2016-02-12T07:00:00Z,22.4810,136.3950,23.9,1020.4,1020.4,0,2.6,8,0111111711
21597,2016-02-12T08:00:00Z,22.4700,136.3910,23.9,1020.5,1020.5,0,2.7,8,0111111711
21597,2016-02-12T09:00:00Z,22.4590,136.3880,23.9,1020.8,1020.8,0,2.8,8,0111111711
21597,2016-02-12T10:00:00Z,22.4500,136.3850,23.9,1021.2,1021.2,0,2.6,7,0111111711
21597,2016-02-12T11:00:00Z,22.4430,136.3800,23.8,1021.5,1021.5,0,2.6,7,0111111711
21597,2016-02-12T12:00:00Z,22.4380,136.3740,23.8,1021.5,1021.5,0,2.7,7,0111111711
21597,2016-02-12T13:00:00Z,22.4340,136.3660,23.7,1021.8,1021.8,0,2.4,7,0111111711
21597,2016-02-12T16:00:00Z,22.4270,136.3420,23.3,1020.8,1020.8,0,2.8,8,0111111711
21597,2016-02-12T17:00:00Z,22.4260,136.3380,23.3,1020.3,1020.3,0,2.6,8,0111111711
21597,2016-02-12T18:00:00Z,22.4240,136.3360,23.2,1020,1020,0,2.9,8,0111111711
21597,2016-02-12T19:00:00Z,22.4210,136.3360,23.6,1020,1020,0,2.6,8,0111111711
21597,2016-02-12T20:00:00Z,22.4150,136.3350,23.3,1019.9,1019.9,0,2.6,7,0111111711
21597,2016-02-12T21:00:00Z,22.4080,136.3320,23.2,1020.7,1020.7,0,2.5,8,0111111711
21597,2016-02-12T22:00:00Z,22.4000,136.3300,23.3,1021.2,1021.2,0,2.6,8,0111111711
21597,2016-02-12T23:00:00Z,22.3910,136.3260,23.1,1021.8,1021.8,0,2.6,8,0111111711
21597,2016-02-13T00:00:00Z,22.3800,136.3200,23.1,1021.8,1021.8,0,2.7,8,0111111711
21597,2016-02-13T01:00:00Z,22.3690,136.3120,23,1021.3,1021.3,0,2.9,8,0111111711
21597,2016-02-13T02:00:00Z,22.3600,136.3020,23.1,1020.9,1020.9,0,2.5,8,0111111711
21597,2016-02-13T03:00:00Z,22.3550,136.2930,23.2,1019.8,1019.8,0,2.6,8,0111111711
21597,2016-02-13T04:00:00Z,22.3510,136.2860,23.2,1018.7,1018.7,0,2.4,8,0111111711
21597,2016-02-13T05:00:00Z,22.3500,136.2810,23.3,1018.2,1018.2,0,2.7,9,0111111711
21597,2016-02-13T06:00:00Z,22.3500,136.2790,23.3,1017.8,1017.8,0,2.6,8,0111111711
21597,2016-02-13T07:00:00Z,22.3510,136.2800,23.3,1018,1018,0,2.7,8,0111111711
21597,2016-02-13T08:00:00Z,22.3470,136.2780,23.2,1018.2,1018.2,0,2.7,8,0111111711
21597,2016-02-13T09:00:00Z,22.3380,136.2700,23.1,1018.5,1018.5,0,2.5,9,0111111711
21597,2016-02-13T10:00:00Z,22.3280,136.2550,23.1,1018.9,1018.9,0,2.4,8,0111111711
21597,2016-02-13T11:00:00Z,22.3170,136.2390,23.1,1019.2,1019.2,0,2.3,9,0111111711
21597,2016-02-13T12:00:00Z,22.3060,136.2210,23.1,1019.4,1019.4,0,2.4,8,0111111711
21597,2016-02-13T14:00:00Z,22.2810,136.1830,23.1,1019.3,1019.3,0,2.2,8,0111111711
21597,2016-02-13T15:00:00Z,22.2730,136.1630,23.1,1018.7,1018.7,0,1.9,8,0111111711
21597,2016-02-13T18:00:00Z,22.2540,136.1110,23.2,1017.3,1017.3,0,2.3,9,0111111711
21597,2016-02-13T19:00:00Z,22.2490,136.0980,23.2,1016.8,1016.8,0,2.3,9,0111111711
21597,2016-02-13T20:00:00Z,22.2450,136.0870,23.2,1016.7,1016.7,0,2.4,9,0111111711
21597,2016-02-13T21:00:00Z,22.2400,136.0790,23.3,1017.2,1017.2,0,2.2,9,0111111711
21597,2016-02-13T22:00:00Z,22.2330,136.0690,23.3,1017.9,1017.9,0,2.1,9,0111111711
21597,2016-02-13T23:00:00Z,22.2250,136.0600,23.3,1018.3,1018.3,0,2.1,9,0111111711
21597,2016-02-14T00:00:00Z,22.2160,136.0510,23.4,1018.7,1018.7,0,2,9,0111111711
21597,2016-02-14T01:00:00Z,22.2090,136.0400,23.5,1018.4,1018.4,0,2.4,9,0111111711
21597,2016-02-14T02:00:00Z,22.2020,136.0330,23.7,1017.5,1017.5,0,2.2,9,0111111711
21597,2016-02-14T03:00:00Z,22.1960,136.0260,23.8,1016.4,1016.4,0,2.4,8,0111111711
21597,2016-02-14T04:00:00Z,22.1910,136.0160,24,1015.6,1015.6,0,2,9,0111111711
21597,2016-02-14T05:00:00Z,22.1860,136.0030,24.2,1014.8,1014.8,0,2,9,0111111711
21597,2016-02-14T06:00:00Z,22.1830,135.9890,23.9,1014.6,1014.6,0,2,10,0111111711
21597,2016-02-14T07:00:00Z,22.1820,135.9760,24.1,1014.5,1014.5,0,2.1,10,0111111711
21597,2016-02-14T08:00:00Z,22.1810,135.9650,24.1,1015,1015,0,1.9,10,0111111711
21597,2016-02-14T09:00:00Z,22.1790,135.9510,24.1,1015.6,1015.6,0,2.1,9,0111111711
21597,2016-02-14T10:00:00Z,22.1770,135.9380,24.1,1016.1,1016.1,0,2.2,9,0111111711
21597,2016-02-14T11:00:00Z,22.1750,135.9230,24.2,1016.6,1016.6,0,1.8,10,0111111711
21597,2016-02-14T12:00:00Z,22.1710,135.9070,24.2,1016.7,1016.7,0,2,10,0111111711
21597,2016-02-14T13:00:00Z,22.1680,135.8910,24.2,1016.5,1016.5,0,1.9,10,0111111711
21597,2016-02-14T14:00:00Z,22.1640,135.8730,24.2,1016.4,1016.4,0,2,10,0111111711
21597,2016-02-14T15:00:00Z,22.1590,135.8560,24.2,1016,1016,0,1.9,10,0111111711
21597,2016-02-14T18:00:00Z,22.1490,135.7980,24.3,1014.6,1014.6,0,1.7,10,0111111711
21597,2016-02-14T21:00:00Z,22.1470,135.7230,24.3,1015.3,1015.3,0,1.5,10,0111111711
21597,2016-02-15T00:00:00Z,22.1660,135.6710,24.4,1016.7,1016.7,0,1.8,10,0111111711
21597,2016-02-15T03:00:00Z,22.1870,135.6410,24.6,1015.2,1015.2,0,1.6,9,0111111711
21597,2016-02-15T06:00:00Z,22.1940,135.6210,24.6,1013,1013,0,1.7,9,0111111711
21597,2016-02-15T09:00:00Z,22.1720,135.5960,24.5,1014.4,1014.4,0,1.6,10,0111111711
21597,2016-02-15T12:00:00Z,22.1210,135.5630,24.4,1016.2,1016.2,0,1.9,8,0111111711
21597,2016-02-15T15:00:00Z,22.0630,135.5280,24.4,1016.4,1016.4,0,1.9,9,0111111711
21597,2016-02-15T18:00:00Z,22.0010,135.4820,24.3,1016.3,1016.3,0,1.9,9,0111111711
21597,2016-02-15T21:00:00Z,21.9540,135.4230,24.3,1018.2,1018.2,0,3,8,0111111711
21597,2016-02-15T22:00:00Z,21.9400,135.4030,24.3,1018.6,1018.6,0,3,8,0111111711
21597,2016-02-15T23:00:00Z,21.9260,135.3810,24.3,1019.3,1019.3,0,3,8,0111111711
21597,2016-02-16T00:00:00Z,21.9110,135.3600,24.2,1020,1020,0,3.1,8,0111111711
21597,2016-02-16T01:00:00Z,21.8970,135.3390,24.3,1020.1,1020.1,0,3.2,9,0111111711
21597,2016-02-16T02:00:00Z,21.8830,135.3170,24.3,1019.8,1019.8,0,3.2,9,0111111711
21597,2016-02-16T03:00:00Z,21.8670,135.3030,24.4,1019.2,1019.2,0,2.7,9,0111111711
21597,2016-02-16T04:00:00Z,21.8480,135.2930,24.4,1018.5,1018.5,0,3,10,0111111711
21597,2016-02-16T05:00:00Z,21.8300,135.2840,24.5,1017.9,1017.9,0,3,9,0111111711
21597,2016-02-16T06:00:00Z,21.8110,135.2740,24.5,1017.4,1017.4,0,2.8,9,0111111711
21597,2016-02-16T07:00:00Z,21.7910,135.2610,24.5,1017.9,1017.9,0,2.9,9,0111111711
21597,2016-02-16T08:00:00Z,21.7700,135.2500,24.5,1018.2,1018.2,0,2.9,9,0111111711
21597,2016-02-16T09:00:00Z,21.7520,135.2390,24.5,1018.6,1018.6,0,2.9,9,0111111711
21597,2016-02-16T10:00:00Z,21.7330,135.2290,24.5,1018.9,1018.9,0,3,9,0111111711
21597,2016-02-16T11:00:00Z,21.7130,135.2200,24.5,1019.6,1019.6,0,3,9,0111111711
21597,2016-02-16T12:00:00Z,21.6940,135.2110,24.5,1020.1,1020.1,0,2.9,9,0111111711
21597,2016-02-16T13:00:00Z,21.6710,135.2010,24.5,1020.1,1020.1,0,2.9,9,0111111711
21597,2016-02-16T14:00:00Z,21.6490,135.1900,24.5,1019.9,1019.9,0,2.5,9,0111111711
21597,2016-02-16T15:00:00Z,21.6290,135.1780,24.5,1019.8,1019.8,0,2.8,9,0111111711
21597,2016-02-16T16:00:00Z,21.6080,135.1650,24.5,1019.5,1019.5,0,2.4,9,0111111711
21597,2016-02-16T17:00:00Z,21.5880,135.1520,24.5,1019.7,1019.7,0,2.4,10,0111111711
21597,2016-02-16T19:00:00Z,21.5470,135.1220,24.5,1018.9,1018.9,0,2.2,9,0111111711
21597,2016-02-16T20:00:00Z,21.5280,135.1060,24.5,1019.3,1019.3,0,2.4,9,0111111711
21597,2016-02-16T21:00:00Z,21.5070,135.0930,24.5,1020.1,1020.1,0,2.3,9,0111111711
21597,2016-02-16T22:00:00Z,21.4860,135.0820,24.5,1020.8,1020.8,0,2.3,9,0111111711
21597,2016-02-16T23:00:00Z,21.4640,135.0720,24.5,1021.2,1021.2,0,2.4,9,0111111711
21597,2016-02-17T00:00:00Z,21.4410,135.0630,24.5,1022,1022,0,2.3,9,0111111711
21597,2016-02-17T01:00:00Z,21.4180,135.0540,24.6,1022.2,1022.2,0,2.5,9,0111111711
21597,2016-02-17T02:00:00Z,21.3970,135.0470,24.6,1021.5,1021.5,0,2.4,9,0111111711
21597,2016-02-17T03:00:00Z,21.3760,135.0380,24.7,1020.5,1020.5,0,2,9,0111111711
21597,2016-02-17T04:00:00Z,21.3550,135.0280,24.7,1019.8,1019.8,0,2.3,9,0111111711
21597,2016-02-17T05:00:00Z,21.3350,135.0130,24.7,1019.1,1019.1,0,1.9,9,0111111711
21597,2016-02-17T06:00:00Z,21.3160,134.9970,24.7,1019.1,1019.1,0,2,9,0111111711
21597,2016-02-17T07:00:00Z,21.2970,134.9810,24.7,1018.7,1018.7,0,2,9,0111111711
21597,2016-02-17T08:00:00Z,21.2770,134.9630,24.6,1019.3,1019.3,0,2,9,0111111711
21597,2016-02-17T09:00:00Z,21.2570,134.9440,24.5,1019.8,1019.8,0,2.1,9,0111111711
21597,2016-02-17T10:00:00Z,21.2390,134.9250,24.4,1020.5,1020.5,0,2.1,9,0111111711
21597,2016-02-17T11:00:00Z,21.2260,134.9100,24.4,1021.1,1021.1,0,2,9,0111111711
21597,2016-02-17T12:00:00Z,21.2130,134.8960,24.4,1021.4,1021.4,0,2,9,0111111711
21597,2016-02-17T13:00:00Z,21.2020,134.8820,24.4,1021.8,1021.8,0,2,8,0111111711
21597,2016-02-17T14:00:00Z,21.1890,134.8670,24.5,1021.9,1021.9,0,2,8,0111111711
21597,2016-02-17T15:00:00Z,21.1760,134.8520,24.5,1021.2,1021.2,0,2.1,8,0111111711
21597,2016-02-17T16:00:00Z,21.1620,134.8370,24.5,1020.8,1020.8,0,2,8,0111111711
21597,2016-02-17T17:00:00Z,21.1500,134.8210,24.6,1020.4,1020.4,0,1.9,8,0111111711
21597,2016-02-17T18:00:00Z,21.1410,134.8060,24.6,1020,1020,0,2,8,0111111711
21597,2016-02-17T19:00:00Z,21.1340,134.7920,24.6,1020.1,1020.1,0,1.8,8,0111111711
21597,2016-02-17T20:00:00Z,21.1280,134.7800,24.6,1020.2,1020.2,0,1.9,8,0111111711
21597,2016-02-17T21:00:00Z,21.1200,134.7710,24.6,1020.8,1020.8,0,1.8,8,0111111711
21597,2016-02-18T00:00:00Z,21.0900,134.7420,24.6,1022.8,1022.8,0,1.7,8,0111111711
21597,2016-02-18T03:00:00Z,21.0650,134.6980,24.7,1021.2,1021.2,0,1.7,8,0111111711
21597,2016-02-18T06:00:00Z,21.0360,134.6430,24.7,1019.1,1019.1,0,1.6,8,0111111711
21597,2016-02-18T09:00:00Z,21.0120,134.5990,24.6,1019.8,1019.8,0,1.5,8,0111111711
21597,2016-02-18T12:00:00Z,20.9890,134.5580,24.6,1021.6,1021.6,0,1.7,8,0111111711
21597,2016-02-18T15:00:00Z,20.9710,134.5150,24.6,1022.2,1022.2,0,1.9,8,0111111711
21597,2016-02-18T18:00:00Z,20.9530,134.4660,24.6,1021.4,1021.4,0,1.7,8,0111111711
21597,2016-02-18T21:00:00Z,20.9270,134.4180,24.5,1021.9,1021.9,0,1.8,7,0111111711
21597,2016-02-19T00:00:00Z,20.9010,134.3570,24.6,1022.6,1022.6,0,1.9,7,0111111711
21597,2016-02-19T03:00:00Z,20.8720,134.2970,24.7,1021.3,1021.3,0,2.1,7,0111111711
21597,2016-02-19T04:00:00Z,20.8610,134.2780,24.7,1020.3,1020.3,0,2.2,7,0111111711
21597,2016-02-19T05:00:00Z,20.8490,134.2580,24.7,1019,1019,0,2.3,7,0111111711
21597,2016-02-19T06:00:00Z,20.8400,134.2370,24.8,1018.2,1018.2,0,2.3,7,0111111711
21597,2016-02-19T07:00:00Z,20.8330,134.2160,24.8,1018.1,1018.1,0,2.3,7,0111111711
21597,2016-02-19T08:00:00Z,20.8290,134.1950,24.7,1017.9,1017.9,0,2.4,7,0111111711
21597,2016-02-19T09:00:00Z,20.8290,134.1730,24.7,1018,1018,0,2.2,8,0111111711
21597,2016-02-19T10:00:00Z,20.8320,134.1520,24.7,1018.2,1018.2,0,2.2,8,0111111711
21597,2016-02-19T11:00:00Z,20.8370,134.1310,24.7,1018.2,1018.2,0,2.5,8,0111111711
21597,2016-02-19T12:00:00Z,20.8440,134.1120,24.7,1018.7,1018.7,0,2.5,7,0111111711
21597,2016-02-19T13:00:00Z,20.8520,134.0950,24.7,1019.2,1019.2,0,2.5,8,0111111711
21597,2016-02-19T14:00:00Z,20.8600,134.0790,24.6,1019.5,1019.5,0,2.3,7,0111111711
21597,2016-02-19T15:00:00Z,20.8660,134.0660,24.6,1019.2,1019.2,0,2.4,7,0111111711
21597,2016-02-19T16:00:00Z,20.8710,134.0520,24.6,1019,1019,0,2.2,7,0111111711
21597,2016-02-19T17:00:00Z,20.8770,134.0400,24.7,1018.6,1018.6,0,2.4,8,0111111711
21597,2016-02-19T18:00:00Z,20.8830,134.0310,24.8,1018,1018,0,2.2,8,0111111711
21597,2016-02-19T19:00:00Z,20.8880,134.0220,25.1,1017.7,1017.7,0,2.2,8,0111111711
21597,2016-02-19T20:00:00Z,20.8910,134.0160,25.2,1017.8,1017.8,0,2,8,0111111711
21597,2016-02-19T21:00:00Z,20.8960,134.0120,25.3,1018.5,1018.5,0,2.1,8,0111111711
21597,2016-02-19T22:00:00Z,20.9010,134.0090,25.3,1018.9,1018.9,0,2.3,8,0111111711
21597,2016-02-19T23:00:00Z,20.9070,134.0080,25.4,1019.4,1019.4,0,1.9,8,0111111711
21597,2016-02-20T00:00:00Z,20.9120,134.0090,25.5,1019.8,1019.8,0,1.9,8,0111111711
21597,2016-02-20T03:00:00Z,20.9240,134.0050,25.7,1018.4,1018.4,0,1.8,8,0111111711
21597,2016-02-20T06:00:00Z,20.9210,133.9870,26.1,1016.3,1016.3,0,1.9,8,0111111711
21597,2016-02-20T09:00:00Z,20.9160,133.9610,25.9,1016.8,1016.8,0,1.8,8,0111111711
21597,2016-02-20T12:00:00Z,20.9240,133.9350,25.8,1018.7,1018.7,0,1.8,8,0111111711
21597,2016-02-20T15:00:00Z,20.9300,133.8980,25.7,1018.9,1018.9,0,1.6,9,0111111711
21597,2016-02-20T18:00:00Z,20.9330,133.8570,25.7,1017,1017,0,1.6,9,0111111711
21597,2016-02-20T21:00:00Z,20.9440,133.8180,25.6,1018.5,1018.5,0,1.8,9,0111111711
21597,2016-02-21T00:00:00Z,20.9620,133.7870,25.6,1021.2,1021.2,0,1.6,9,0111111711
21597,2016-02-21T03:00:00Z,20.9740,133.7600,25.6,1021.7,1021.7,0,1.7,8,0111111711
21597,2016-02-21T06:00:00Z,20.9750,133.7310,25.7,1019.1,1019.1,0,2.1,8,0111111711
21597,2016-02-21T07:00:00Z,20.9760,133.7170,25.7,1019.2,1019.2,0,2.1,8,0111111711
21597,2016-02-21T08:00:00Z,20.9760,133.7020,25.7,1019.5,1019.5,0,2.1,8,0111111711
21597,2016-02-21T09:00:00Z,20.9710,133.6870,25.6,1019.8,1019.8,0,2,8,0111111711
21597,2016-02-21T10:00:00Z,20.9670,133.6700,25.5,1020.1,1020.1,0,2.2,7,0111111711
21597,2016-02-21T12:00:00Z,20.9500,133.6340,25.2,1021.5,1021.5,0,2.3,8,0111111711
21597,2016-02-21T13:00:00Z,20.9410,133.6160,25.1,1021.9,1021.9,0,2.7,8,0111111711
21597,2016-02-21T14:00:00Z,20.9340,133.5990,25,1022,1022,0,2.7,8,0111111711
21597,2016-02-21T15:00:00Z,20.9240,133.5820,25.1,1021.9,1021.9,0,2.8,8,0111111711
21597,2016-02-21T16:00:00Z,20.9090,133.5640,25.3,1021.4,1021.4,0,2.7,8,0111111711
21597,2016-02-21T17:00:00Z,20.8970,133.5460,25.4,1020.7,1020.7,0,2.7,8,0111111711
21597,2016-02-21T18:00:00Z,20.8910,133.5240,25.4,1020.2,1020.2,0,2.7,8,0111111711
21597,2016-02-21T19:00:00Z,20.8870,133.4990,25.5,1019.8,1019.8,0,2.4,8,0111111711
21597,2016-02-21T20:00:00Z,20.8860,133.4720,25.5,1020.1,1020.1,0,2.7,8,0111111711
