PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2100954,132591,2015-11-29T00:00:00Z,37.6020,143.7340,,0,5.3,-3.8,0.07,-0.06,15.57,0.5,313,15,-0.122,0.072,00111971111171111
2100954,132591,2015-11-29T03:00:00Z,37.6030,143.7280,,0,5.5,-5.7,0.07,-0.07,15.58,0.5,313,15,-0.09,-0.093,00111971111171111
2100954,132591,2015-11-29T06:00:00Z,37.5840,143.7120,,0,4.8,-5.3,0.06,-0.07,15.58,0.5,313,15,-0.192,-0.232,00111971111171111
2100954,132591,2015-11-29T09:00:00Z,37.5580,143.6810,,0,4.8,-5,0.05,-0.06,15.56,0.5,313,15,-0.351,-0.201,00111971111171111
2100954,132591,2015-11-29T12:00:00Z,37.5450,143.6260,,0,2.5,-4.2,0.03,-0.04,15.54,0.5,313,15,-0.379,-0.031,00111971111171111
2100954,132591,2015-11-29T15:00:00Z,37.5520,143.5880,,0,0.2,-3.4,0,-0.02,15.53,0.5,313,15,-0.228,0.087,00111971111171111
2100954,132591,2015-11-29T18:00:00Z,37.5620,143.5700,,0,-0.4,-3.6,-0.01,-0.01,15.51,0.5,313,15,-0.073,0.036,00111971111171111
2100954,132591,2015-11-29T21:00:00Z,37.5590,143.5700,,0,-3.1,-1.9,-0.02,-0.01,15.5,0.5,313,15,-0.024,-0.051,00111971111171111
2100954,132591,2015-11-30T00:00:00Z,37.5520,143.5640,,0,-4.2,-0.3,-0.03,0,15.51,0.5,313,15,-0.073,-0.123,00111971111171111
2100954,132591,2015-11-30T03:00:00Z,37.5350,143.5520,,0,-4.2,0,-0.03,0,15.58,0.5,313,15,-0.208,-0.252,00111971111171111
2100954,132591,2015-11-30T06:00:00Z,37.5030,143.5130,,0,-5.7,2,-0.05,0.02,15.65,0.5,313,15,-0.224,-0.211,00111971111171111
2100954,132591,2015-11-30T09:00:00Z,37.4940,143.4970,,0,-4.3,3.3,-0.04,0.03,15.64,0.5,313,15,-0.192,0.036,00111971111171111
2100954,132591,2015-11-30T12:00:00Z,37.5100,143.4660,,0,-4.4,2.5,-0.03,0.01,15.59,0.5,313,15,-0.078,0.062,00111971111171111
2100954,132591,2015-11-30T15:00:00Z,37.5060,143.4780,,0,-3.6,-1.6,-0.02,0,15.59,0.5,313,15,0.135,-0.077,00111971111171111
2100954,132591,2015-11-30T18:00:00Z,37.4950,143.4990,,0,2.7,-1.5,0.06,-0.09,15.61,0.5,313,15,0.102,-0.149,00111971111171111
2100954,132591,2015-11-30T21:00:00Z,37.4770,143.5030,,0,7,-9.1,0.17,-0.24,15.6,0.5,313,15,-0.057,-0.175,00111971111171111
