PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2100926,132561,2015-11-01T00:00:00Z,36.3760,162.8070,0,4.8,6.6,0.04,0.04,22.94,0.5,313,15,-0.145,0.412,0011171111171111
2100926,132561,2015-11-01T03:00:00Z,36.4260,162.7930,0,6.8,5,0.08,0.06,22.95,0.5,313,15,0.025,0.499,0011171111171111
2100926,132561,2015-11-01T06:00:00Z,36.4730,162.8130,0,7.5,1.8,0.11,0.04,22.93,0.5,313,15,0.223,0.448,0011171111171111
2100926,132561,2015-11-01T09:00:00Z,36.5130,162.8470,0,9.3,1.4,0.11,-0.01,22.92,0.5,313,15,0.281,0.334,0011171111171111
2100926,132561,2015-11-01T12:00:00Z,36.5380,162.8810,0,2.8,-6.6,0.07,-0.07,22.9,0.5,313,15,0.273,0.185,0011171111171111
2100926,132561,2015-11-01T15:00:00Z,36.5490,162.9130,0,0.9,-4.1,0.02,-0.04,22.88,0.5,313,15,0.07,0.149,0011171111171111
2100926,132561,2015-11-01T18:00:00Z,36.5670,162.8980,0,3.2,-7.1,0.01,-0.09,22.85,0.5,313,15,-0.095,0.211,0011171111171111
2100926,132561,2015-11-01T21:00:00Z,36.5900,162.8900,0,0.4,-8.3,0.01,-0.13,22.83,0.5,313,15,-0.058,0.334,0011171111171111
2100926,132561,2015-11-02T00:00:00Z,36.6320,162.8840,0,2,-9.8,0.02,-0.14,22.82,0.5,313,15,0.037,0.365,0011171111171111
2100926,132561,2015-11-02T03:00:00Z,36.6610,162.8990,0,1,-8.3,0.01,-0.14,22.8,0.5,313,15,0.153,0.314,0011171111171111
2100926,132561,2015-11-02T06:00:00Z,36.6930,162.9210,0,-1,-7.1,-0.01,-0.08,22.79,0.5,313,15,0.21,0.345,0011171111171111
2100926,132561,2015-11-02T09:00:00Z,36.7280,162.9500,0,-1.4,-4.5,-0.01,-0.04,22.77,0.5,313,15,0.219,0.232,0011171111171111
2100926,132561,2015-11-02T12:00:00Z,36.7380,162.9740,0,-2.7,-1.8,-0.01,-0.01,22.75,0.5,313,15,0.185,0.165,0011171111171111
2100926,132561,2015-11-02T15:00:00Z,36.7600,162.9950,0,-2.9,-1.3,-0.01,0,22.74,0.5,313,15,0.169,0.237,0011171111171111
2100926,132561,2015-11-02T18:00:00Z,36.7840,163.0150,0,-2.5,1,-0.02,0.01,22.72,0.5,313,15,0.14,0.247,0011171111171111
2100926,132561,2015-11-02T21:00:00Z,36.8080,163.0290,0,-3.2,3.8,-0.03,0.04,22.72,0.5,313,15,0.161,0.273,0011171111171111
2100926,132561,2015-11-03T00:00:00Z,36.8370,163.0540,0,-2.5,6.4,-0.02,0.08,22.72,0.5,313,15,0.198,0.288,0011171111171111
2100926,132561,2015-11-03T03:00:00Z,36.8640,163.0770,0,0.6,7.9,0.01,0.14,22.71,0.5,313,15,0.218,0.293,0011171111171111
2100926,132561,2015-11-03T06:00:00Z,36.8940,163.1070,0,1.3,9.4,0.04,0.17,22.7,0.5,313,15,0.288,0.288,0011171111171111
2100926,132561,2015-11-03T09:00:00Z,36.9200,163.1470,0,4.5,8.9,0.09,0.2,22.68,0.5,313,15,0.304,0.165,0011171111171111
2100926,132561,2015-11-03T12:00:00Z,36.9260,163.1810,0,3.1,11.2,0.14,0.24,22.66,0.5,313,15,0.23,0.123,0011171111171111
2100926,132561,2015-11-03T15:00:00Z,36.9440,163.2030,0,6.9,10.2,0.19,0.24,22.63,0.5,313,15,0.214,0.149,0011171111171111
2100926,132561,2015-11-03T18:00:00Z,36.9550,163.2330,0,11.6,,,,22.61,0.5,313,15,0.267,0.082,0011171999171111
2100926,132561,2015-11-03T21:00:00Z,36.9600,163.2680,0,6.6,,,,22.58,0.5,313,15,0.201,-0.026,0011171999171111
2100926,132561,2015-11-04T00:00:00Z,36.9500,163.2820,0,2.9,,0.07,,22.5,0.5,313,15,0.012,-0.113,0011171919171111
2100926,132561,2015-11-04T03:00:00Z,36.9380,163.2710,0,0.2,,0.01,,22.36,0.5,313,15,-0.16,-0.098,0011171919171111
2100926,132561,2015-11-04T06:00:00Z,36.9310,163.2430,0,-1.2,,,,22.24,0.5,313,15,-0.197,0.036,0011171999171111
2100926,132561,2015-11-04T09:00:00Z,36.9450,163.2230,0,-1.8,,,,22.18,0.5,313,15,-0.033,0.139,0011171999171111
2100926,132561,2015-11-04T12:00:00Z,36.9580,163.2350,0,-3.9,,,,22.14,0.5,313,15,0.136,0.123,0011171999171111
2100926,132561,2015-11-04T15:00:00Z,36.9690,163.2560,0,-5.3,,,,22.11,0.5,313,15,0.193,0.036,0011171999171111
2100926,132561,2015-11-04T18:00:00Z,36.9650,163.2820,0,-5.6,,,,22.09,0.5,313,15,0.185,-0.067,0011171999171111
2100926,132561,2015-11-04T21:00:00Z,36.9560,163.3010,0,-5.9,,,,22.08,0.5,313,15,0.136,-0.082,0011171999171111
2100926,132561,2015-11-05T00:00:00Z,36.9490,163.3150,0,-6.2,-1.6,-0.07,-0.03,22.07,0.5,313,15,0.103,-0.051,0011171111171111
2100926,132561,2015-11-05T03:00:00Z,36.9460,163.3260,0,-6.3,-1.3,-0.08,-0.01,22.07,0.5,313,15,0.086,0.01,0011171111171111
2100926,132561,2015-11-05T06:00:00Z,36.9510,163.3360,0,-7,0,-0.09,0,22.05,0.5,313,15,0.218,0.103,0011171111171111
2100926,132561,2015-11-05T09:00:00Z,36.9660,163.3790,0,-7.2,1.6,-0.09,0.02,22.03,0.5,313,15,0.349,0.123,0011171111171111
2100926,132561,2015-11-05T12:00:00Z,36.9750,163.4210,0,-7,0.2,-0.09,0.03,22,0.5,313,15,0.39,0.082,0011171111171111
2100926,132561,2015-11-05T15:00:00Z,36.9820,163.4740,0,-7.3,2,-0.09,0.02,21.95,0.5,313,15,0.456,-0.021,0011171111171111
2100926,132561,2015-11-05T18:00:00Z,36.9710,163.5320,0,-7.7,2,-0.11,0.03,21.91,0.5,313,15,0.477,-0.108,0011171111171111
2100926,132561,2015-11-05T21:00:00Z,36.9610,163.5900,0,-8.3,3,-0.12,0.04,21.86,0.5,313,15,0.419,-0.005,0011171111171111
2100926,132561,2015-11-06T00:00:00Z,36.9700,163.6340,0,-9.2,3.3,-0.14,0.06,21.81,0.5,313,15,0.378,0.144,0011171111171111
2100926,132561,2015-11-06T03:00:00Z,36.9890,163.6820,0,-9.1,4.5,-0.17,0.08,21.72,0.5,313,15,0.448,0.201,0011171111171111
2100926,132561,2015-11-06T06:00:00Z,37.0090,163.7430,0,-9.5,5.9,-0.19,0.11,21.6,0.5,313,15,0.567,0.19,0011171111171111
2100926,132561,2015-11-06T09:00:00Z,37.0260,163.8200,0,-9.9,5.9,-0.22,0.14,21.47,0.5,313,15,0.587,0.139,0011171111171111
2100926,132561,2015-11-06T12:00:00Z,37.0360,163.8860,0,-10.6,5.9,-0.29,0.2,21.35,0.5,313,15,0.517,0.118,0011171111171111
2100926,132561,2015-11-06T15:00:00Z,37.0490,163.9460,0,-14.2,8.3,-0.42,0.32,21.22,0.5,313,15,0.525,0.18,0011171111171111
2100926,132561,2015-11-06T18:00:00Z,37.0710,164.0140,0,-7.7,9.3,-0.23,0.3,21.09,0.5,313,15,0.546,0.159,0011171111171111
2100926,132561,2015-11-06T21:00:00Z,37.0800,164.0790,0,0.5,11.9,-0.01,0.23,20.97,0.5,313,15,0.558,0.082,0011171111171111
2100926,132561,2015-11-07T00:00:00Z,37.0870,164.1500,0,-2.1,12.5,-0.02,0.33,20.87,0.5,313,15,0.579,0,0011171111171111
2100926,132561,2015-11-07T03:00:00Z,37.0800,164.2200,0,-1.3,14.7,-0.03,0.49,20.81,0.5,313,15,0.628,-0.046,0011171111171111
2100926,132561,2015-11-07T06:00:00Z,37.0780,164.3030,0,1.8,14.9,0.04,0.54,20.79,0.5,313,15,0.661,-0.031,0011171111171111
2100926,132561,2015-11-07T09:00:00Z,37.0740,164.3810,0,4.8,13.5,0.15,0.48,20.79,0.5,313,15,0.591,-0.067,0011171111171111
2100926,132561,2015-11-07T12:00:00Z,37.0650,164.4470,0,12.5,-4.8,0.21,0.19,20.78,0.5,313,15,0.501,-0.118,0011171111171111
2100926,132561,2015-11-07T15:00:00Z,37.0510,164.5030,0,7.4,-11.5,0.21,-0.32,20.75,0.5,313,15,0.296,-0.144,0011171111171111
2100926,132561,2015-11-07T18:00:00Z,37.0370,164.5190,0,4.1,-12,0.11,-0.31,20.72,0.5,313,15,0.053,-0.062,0011171111171111
2100926,132561,2015-11-07T21:00:00Z,37.0390,164.5160,0,1.5,-11.3,0.03,-0.25,20.69,0.5,313,15,-0.053,0.051,0011171111171111
2100926,132561,2015-11-08T00:00:00Z,37.0470,164.5060,0,-0.4,-10,-0.01,-0.18,20.67,0.5,313,15,0.012,-0.057,0011171111171111
2100926,132561,2015-11-08T03:00:00Z,37.0280,164.5190,0,-2,-9.2,-0.04,-0.15,20.65,0.5,313,15,0.152,-0.185,0011171111171111
2100926,132561,2015-11-08T06:00:00Z,37.0110,164.5430,0,-3.6,-8.4,-0.06,-0.14,20.62,0.5,313,15,0.312,-0.216,0011171111171111
2100926,132561,2015-11-08T09:00:00Z,36.9860,164.5950,0,-4.9,-7.3,-0.08,-0.12,20.59,0.5,313,15,0.37,-0.309,0011171111171111
2100926,132561,2015-11-08T12:00:00Z,36.9510,164.6330,0,-5.4,-6.8,-0.1,-0.1,20.57,0.5,313,15,0.296,-0.257,0011171111171111
2100926,132561,2015-11-08T15:00:00Z,36.9360,164.6670,0,-6.4,-5.2,-0.09,-0.09,20.55,0.5,313,15,0.185,-0.118,0011171111171111
2100926,132561,2015-11-08T18:00:00Z,36.9280,164.6780,0,-6.5,-4.8,-0.09,-0.06,20.54,0.5,313,15,0.136,-0.01,0011171111171111
2100926,132561,2015-11-08T21:00:00Z,36.9340,164.7000,0,-7,-3.6,-0.1,-0.05,20.53,0.5,313,15,0.095,-0.021,0011171111171111
2100926,132561,2015-11-09T00:00:00Z,36.9240,164.7010,0,-8.2,-2.1,-0.13,-0.03,20.53,0.5,313,15,0.095,-0.211,0011171111171111
2100926,132561,2015-11-09T03:00:00Z,36.8930,164.7230,0,-8.9,0.1,-0.13,0,20.54,0.5,313,15,0.243,-0.406,0011171111171111
2100926,132561,2015-11-09T06:00:00Z,36.8450,164.7600,0,-8.2,1.2,-0.12,0.03,20.53,0.5,313,15,0.288,-0.391,0011171111171111
2100926,132561,2015-11-09T09:00:00Z,36.8170,164.7930,0,-7.7,3.4,-0.1,0.05,20.5,0.5,313,15,0.255,-0.175,0011171111171111
2100926,132561,2015-11-09T12:00:00Z,36.8110,164.8220,0,-7.7,5.7,-0.09,0.08,20.48,0.5,313,15,0.157,-0.026,0011171111171111
2100926,132561,2015-11-09T15:00:00Z,36.8120,164.8310,0,-4.9,6.4,-0.07,0.09,20.47,0.5,313,15,0.049,-0.026,0011171111171111
2100926,132561,2015-11-09T18:00:00Z,36.8060,164.8340,0,-2.8,6.8,-0.03,0.08,20.47,0.5,313,15,-0.037,-0.165,0011171111171111
2100926,132561,2015-11-09T21:00:00Z,36.7800,164.8220,0,-1.9,6.9,-0.03,0.09,20.48,0.5,313,15,0.033,-0.252,0011171111171111
2100926,132561,2015-11-10T00:00:00Z,36.7570,164.8420,0,-0.9,9.1,-0.02,0.14,20.5,0.5,313,15,0.111,-0.232,0011171111171111
2100926,132561,2015-11-10T03:00:00Z,36.7350,164.8490,0,-0.4,8.5,0,0.13,20.51,0.5,313,15,0.099,-0.304,0011171111171111
2100926,132561,2015-11-10T06:00:00Z,36.6980,164.8660,0,0.5,7.6,0.01,0.1,20.51,0.5,313,15,0.074,-0.401,0011171111171111
2100926,132561,2015-11-10T09:00:00Z,36.6570,164.8670,0,1.3,9.5,0.02,0.13,20.56,0.5,313,15,-0.066,-0.458,0011171111171111
2100926,132561,2015-11-10T12:00:00Z,36.6090,164.8500,0,2.5,9,0.05,0.13,20.64,0.5,313,15,-0.041,-0.473,0011171111171111
2100926,132561,2015-11-10T15:00:00Z,36.5650,164.8570,0,4,8.4,0.06,0.14,20.68,0.5,313,15,0.074,-0.391,0011171111171111
2100926,132561,2015-11-10T18:00:00Z,36.5330,164.8680,0,5,,,,20.67,0.5,313,15,0.099,-0.257,0011171999171111
2100926,132561,2015-11-10T21:00:00Z,36.5150,164.8810,0,3.6,,,,20.68,0.5,313,15,0.033,-0.278,0011171999171111
2100926,132561,2015-11-11T00:00:00Z,36.4790,164.8760,0,3.7,5.9,0.04,0.06,20.75,0.5,313,15,-0.095,-0.453,0011171111171111
