PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5200901,127088,2015-11-04T18:00:00Z,9.5340,126.8410,0,-5.3,,,,0.5,213,15,-0.289,-0.916,001117199971111
5200901,127088,2015-11-04T21:00:00Z,9.4560,126.8110,0,-4.7,,,,0.5,213,15,0.091,0.252,001117199971111
5200901,127088,2015-11-05T00:00:00Z,9.5830,126.8590,0,-5.4,-1.8,-0.03,-0.01,0.5,213,15,0.446,1.729,001117111171111
5200901,127088,2015-11-05T03:00:00Z,9.7920,126.8990,0,-5,-1.2,-0.04,-0.01,0.5,213,15,0.431,1.991,001117111171111
5200901,127088,2015-11-05T06:00:00Z,9.9700,126.9440,0,-7.1,-2.9,-0.05,-0.02,0.5,213,15,0.385,1.584,001117111171111
5200901,127088,2015-11-05T09:00:00Z,10.1000,126.9750,0,-6,-2.5,-0.05,-0.02,0.5,213,15,0.167,0.648,001117111171111
5200901,127088,2015-11-05T12:00:00Z,10.0960,126.9770,0,-5.7,-0.6,-0.05,-0.01,0.5,213,15,0.03,-0.026,001117111171111
5200901,127088,2015-11-05T15:00:00Z,10.0950,126.9810,0,-5.6,-1.4,-0.04,-0.01,0.5,213,15,0.005,-0.01,001117111171111
5200901,127088,2015-11-05T18:00:00Z,10.0940,126.9780,0,-6.2,-1.4,-0.05,-0.01,0.5,213,15,-0.041,0,001117111171111
5200901,127088,2015-11-05T21:00:00Z,10.0950,126.9730,0,-7.1,-0.1,-0.07,-0.01,0.5,213,15,0.334,-0.18,001117111171111
5200901,127088,2015-11-06T00:00:00Z,10.0590,127.0440,0,-7,-0.3,-0.06,-0.01,0.5,213,15,0.203,0.206,001117111171111
5200901,127088,2015-11-06T03:00:00Z,10.1350,127.0130,0,-5.3,0,-0.04,0,0.5,213,15,-0.324,0.195,001117111171111
5200901,127088,2015-11-06T06:00:00Z,10.0970,126.9800,0,-2.8,-0.5,-0.02,-0.01,0.5,213,15,-0.228,-0.18,001117111171111
5200901,127088,2015-11-06T09:00:00Z,10.1000,126.9680,0,-4.7,-2,-0.03,-0.01,0.5,213,15,-0.091,0.036,001117111171111
5200901,127088,2015-11-06T12:00:00Z,10.1040,126.9620,0,-5.3,-1.3,-0.04,-0.01,0.5,213,15,-0.046,0.005,001117111171111
5200901,127088,2015-11-06T15:00:00Z,10.1010,126.9590,0,-4.6,-1.6,-0.03,-0.01,0.5,213,15,-0.066,-0.026,001117111171111
5200901,127088,2015-11-06T18:00:00Z,10.0990,126.9490,0,-4.7,-2.6,-0.04,-0.02,0.5,213,15,-0.42,-0.159,001117111171111
5200901,127088,2015-11-06T21:00:00Z,10.0700,126.8760,0,-5.6,-2.7,-0.05,-0.02,0.5,213,15,-1.291,0.041,001117111171111
5200901,127088,2015-11-07T00:00:00Z,10.1070,126.6940,0,-6.1,-1.7,-0.05,-0.02,0.5,213,15,-1.18,0.195,001117111171111
5200901,127088,2015-11-07T03:00:00Z,10.1080,126.6430,0,-5.4,-1.3,-0.05,-0.01,0.5,213,15,0.213,-0.242,001117111171111
5200901,127088,2015-11-07T06:00:00Z,10.0600,126.7360,0,-5.2,0.2,-0.03,0,0.5,213,15,1.069,-0.556,001117111171111
5200901,127088,2015-11-07T09:00:00Z,10.0000,126.8540,0,-5.5,-1.1,-0.03,-0.01,0.5,213,15,1.125,-0.643,001117111171111
5200901,127088,2015-11-07T12:00:00Z,9.9350,126.9580,0,-5.2,-0.6,-0.03,-0.01,0.5,213,15,0.958,-0.679,001117111171111
5200901,127088,2015-11-07T15:00:00Z,9.8680,127.0430,0,-3.5,-0.6,-0.02,-0.01,0.5,213,15,0.532,-0.653,001117111171111
5200901,127088,2015-11-07T18:00:00Z,9.8080,127.0630,0,-3.8,-2.1,-0.02,-0.01,0.5,213,15,-0.041,-0.592,001117111171111
5200901,127088,2015-11-07T21:00:00Z,9.7530,127.0350,0,-4.9,-2.1,-0.04,-0.01,0.5,213,15,-0.254,-0.365,001117111171111
5200901,127088,2015-11-08T00:00:00Z,9.7370,127.0130,0,,,,,0.5,213,15,0.142,-0.01,001117999971111
5200901,127088,2015-11-08T03:00:00Z,9.7510,127.0630,0,,,,,0.5,213,15,0.598,0.175,001117999971111
5200901,127088,2015-11-08T06:00:00Z,9.7710,127.1310,0,,,,,0.5,213,15,0.598,0.19,001117999971111
5200901,127088,2015-11-08T09:00:00Z,9.7880,127.1810,0,,,,,0.5,213,15,0.183,0.072,001117999971111
5200901,127088,2015-11-08T12:00:00Z,9.7850,127.1670,0,,,,,0.5,213,15,-0.061,-0.139,001117999971111
