PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5200598,127007,2015-11-01T00:00:00Z,20.5900,142.0440,,0,-6.7,-1.7,-0.09,-0.02,28.68,0.5,312,15,-0.034,0.087,00111971111171111
5200598,127007,2015-11-01T01:00:00Z,20.5932,142.0456,28.75,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-01T02:00:00Z,20.5934,142.0457,28.8,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-01T03:00:00Z,20.5960,142.0390,,0,-7.7,-2.4,-0.07,-0.03,28.72,0.5,312,15,-0.087,0.118,00111971111171111
5200598,127007,2015-11-01T04:00:00Z,20.5975,142.0366,28.8,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-01T05:00:00Z,20.6108,142.0269,28.8,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-01T06:00:00Z,20.6130,142.0260,,0,-7.1,-2,-0.09,-0.02,28.77,0.5,312,15,-0.087,0.201,00111971111171111
5200598,127007,2015-11-01T07:00:00Z,20.6195,142.0225,28.75,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-01T08:00:00Z,20.6193,142.0237,28.7,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-01T09:00:00Z,20.6350,142.0210,,0,-9.1,0.2,-0.11,-0.01,28.76,0.5,312,15,-0.12,0.129,00111971111171111
5200598,127007,2015-11-01T10:00:00Z,20.6409,142.0134,28.7,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-01T11:00:00Z,20.6338,142.0208,28.7,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-01T12:00:00Z,20.6380,142.0010,,0,-9,-1.7,-0.13,-0.01,28.71,0.5,312,15,-0.168,0.062,00111971111171111
5200598,127007,2015-11-01T13:00:00Z,20.6376,142.0008,28.65,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-01T14:00:00Z,20.6517,141.9797,28.65,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-01T15:00:00Z,20.6470,141.9860,,0,-9.4,-1,-0.14,-0.01,28.68,0.5,312,15,-0.188,0.139,00111971111171111
5200598,127007,2015-11-01T16:00:00Z,20.6376,142.0008,28.65,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-01T17:00:00Z,20.6631,141.9635,28.65,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-01T18:00:00Z,20.6650,141.9620,,0,-9.7,-0.6,-0.14,-0.01,28.65,0.5,312,15,-0.188,0.232,00111971111171111
5200598,127007,2015-11-01T19:00:00Z,20.6631,141.9635,28.6,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-01T20:00:00Z,20.6808,141.9507,28.6,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-01T21:00:00Z,20.6920,141.9470,,0,-9,0,-0.13,-0.01,28.63,0.5,312,15,-0.125,0.257,00111971111171111
5200598,127007,2015-11-02T00:00:00Z,20.7150,141.9360,,0,-8.7,-0.5,-0.12,-0.01,28.62,0.5,312,15,-0.106,0.231,00111971111171111
5200598,127007,2015-11-02T01:00:00Z,20.6887,141.9486,28.65,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-02T02:00:00Z,20.6887,141.9486,28.65,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-02T03:00:00Z,20.7370,141.9250,,0,-8.5,-1.9,-0.11,-0.02,28.64,0.5,312,15,-0.106,0.185,00111971111171111
5200598,127007,2015-11-02T04:00:00Z,20.7497,141.9179,28.7,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-02T05:00:00Z,20.7497,141.9179,28.7,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-02T06:00:00Z,20.7510,141.9140,,0,-8.3,-1.3,-0.11,-0.02,28.67,0.5,312,15,-0.058,0.201,00111971111171111
5200598,127007,2015-11-02T07:00:00Z,20.7625,141.9162,28.65,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-02T08:00:00Z,20.7734,141.9130,28.65,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-02T09:00:00Z,20.7760,141.9130,,0,-9.5,0.3,-0.12,-0.01,28.67,0.5,312,15,0,0.226,00111971111171111
5200598,127007,2015-11-02T11:00:00Z,20.7918,141.9166,28.6,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-02T12:00:00Z,20.7950,141.9140,,0,-8.3,0,-0.12,0,28.64,0.5,312,15,-0.106,0.175,00111971111171111
5200598,127007,2015-11-02T14:00:00Z,20.8122,141.8842,28.6,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-02T15:00:00Z,20.8100,141.8910,,0,-9.1,-0.1,-0.11,0,28.61,0.5,312,15,-0.188,0.082,00111971111171111
5200598,127007,2015-11-02T16:00:00Z,20.8122,141.8842,28.6,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-02T17:00:00Z,20.8092,141.8716,28.6,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-02T18:00:00Z,20.8110,141.8750,,0,-8.7,-0.5,-0.11,-0.01,28.6,0.5,312,15,-0.183,0.082,00111971111171111
5200598,127007,2015-11-02T19:00:00Z,20.8195,141.8797,28.6,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-02T20:00:00Z,20.8216,141.8561,28.6,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-02T21:00:00Z,20.8260,141.8530,,0,-8.8,-0.7,-0.11,0,28.6,0.5,312,15,-0.149,0.19,00111971111171111
5200598,127007,2015-11-03T00:00:00Z,20.8480,141.8440,,0,-7.3,0.9,-0.09,0.01,28.61,0.5,312,15,-0.168,0.206,00111971111171111
5200598,127007,2015-11-03T01:00:00Z,20.8529,141.8406,28.65,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-03T02:00:00Z,20.8529,141.8406,28.65,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-03T03:00:00Z,20.8660,141.8180,,0,-6.6,-0.1,-0.06,0,28.63,0.5,312,15,-0.24,0.18,00111971111171111
5200598,127007,2015-11-03T04:00:00Z,20.8759,141.7995,28.65,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-03T05:00:00Z,20.8759,141.7995,28.65,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-03T06:00:00Z,20.8830,141.7940,,0,-5.1,-2,-0.05,-0.01,28.65,0.5,312,15,-0.178,0.175,00111971111171111
5200598,127007,2015-11-03T07:00:00Z,20.8885,141.7911,28.65,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-03T08:00:00Z,20.8957,141.7902,28.65,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-03T09:00:00Z,20.9000,141.7810,,0,-6.4,-1.8,-0.06,-0.01,28.65,0.5,312,15,-0.038,0.201,00111971111171111
5200598,127007,2015-11-03T10:00:00Z,20.8960,141.7811,28.6,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-03T11:00:00Z,20.9163,141.7814,28.6,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-03T12:00:00Z,20.9220,141.7860,,0,-7.9,-1.2,-0.08,-0.01,28.63,0.5,312,15,-0.024,0.072,00111971111171111
5200598,127007,2015-11-03T13:00:00Z,20.9193,141.7834,28.6,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-03T14:00:00Z,20.9193,141.7834,28.6,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-03T15:00:00Z,20.9140,141.7760,,0,-8.9,-1.8,-0.12,-0.02,28.61,0.5,312,15,-0.135,-0.093,00111971111171111
5200598,127007,2015-11-03T16:00:00Z,20.9065,141.7642,28.6,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-03T17:00:00Z,20.9065,141.7642,28.6,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-03T18:00:00Z,20.9040,141.7580,,0,-9.2,,,,28.6,0.5,312,15,-0.207,-0.051,00111971999171111
5200598,127007,2015-11-03T19:00:00Z,20.9004,141.7446,28.55,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-03T20:00:00Z,20.9026,141.7412,28.55,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-03T21:00:00Z,20.9040,141.7330,,0,-9.2,,,,28.58,0.5,312,15,-0.207,0.103,00111971999171111
5200598,127007,2015-11-03T22:00:00Z,20.9085,141.7309,28.55,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-03T23:00:00Z,20.9085,141.7309,28.55,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-04T00:00:00Z,20.9240,141.7150,,0,-9.2,,-0.14,,28.57,0.5,312,15,-0.197,0.144,00111971919171111
5200598,127007,2015-11-04T01:00:00Z,20.9298,141.7073,28.6,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-04T02:00:00Z,20.9298,141.7073,28.6,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-04T03:00:00Z,20.9320,141.6920,,0,-8.2,,-0.12,,28.58,0.5,312,15,-0.221,0.057,00111971919171111
5200598,127007,2015-11-04T04:00:00Z,20.9298,141.7073,28.65,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-04T05:00:00Z,20.9386,141.6635,28.65,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-04T06:00:00Z,20.9350,141.6690,,0,-8.4,,,,28.61,0.5,312,15,-0.197,0.159,00111971999171111
5200598,127007,2015-11-04T07:00:00Z,20.9386,141.6635,28.6,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-04T08:00:00Z,20.9570,141.6660,28.55,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-04T09:00:00Z,20.9630,141.6510,,0,-9.5,,,,28.6,0.5,312,15,-0.034,0.268,00111971999171111
5200598,127007,2015-11-04T10:00:00Z,20.9656,141.6481,28.45,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-04T12:00:00Z,20.9870,141.6620,,0,-7.8,,,,28.52,0.5,312,15,0.106,0.165,00111971999171111
5200598,127007,2015-11-04T13:00:00Z,20.9849,141.6602,28.45,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-04T14:00:00Z,20.9849,141.6602,28.4,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-04T15:00:00Z,20.9950,141.6730,,0,-7.5,,,,28.45,0.5,312,15,0,0.057,00111971999171111
5200598,127007,2015-11-04T16:00:00Z,20.9981,141.6722,28.4,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-04T17:00:00Z,20.9981,141.6722,28.4,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-04T18:00:00Z,20.9980,141.6620,,0,-7.3,,,,28.41,0.5,312,15,-0.202,0.077,00111971999171111
5200598,127007,2015-11-04T19:00:00Z,21.0000,141.6450,28.4,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-04T21:00:00Z,21.0100,141.6310,,0,-7.9,,,,28.41,0.5,312,15,-0.255,0.129,00111971999171111
5200598,127007,2015-11-04T22:00:00Z,21.0095,141.6319,28.45,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-04T23:00:00Z,21.0095,141.6319,28.45,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-05T00:00:00Z,21.0230,141.6090,,0,-5.9,0.1,-0.07,-0.01,28.43,0.5,312,15,-0.096,0.139,00111971111171111
5200598,127007,2015-11-05T01:00:00Z,21.0229,141.6078,28.45,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-05T02:00:00Z,21.0229,141.6078,28.5,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-05T03:00:00Z,21.0370,141.6110,,0,-5.9,-1.7,-0.05,-0.01,28.48,0.5,312,15,-0.072,0.108,00111971111171111
5200598,127007,2015-11-05T04:00:00Z,21.0434,141.6098,28.6,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-05T05:00:00Z,21.0434,141.6098,28.75,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-05T06:00:00Z,21.0440,141.5940,,0,-5.6,-2,-0.05,-0.02,28.57,0.5,312,15,-0.192,0.123,00111971111171111
5200598,127007,2015-11-05T07:00:00Z,21.0503,141.5826,28.65,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-05T08:00:00Z,21.0565,141.5728,28.55,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-05T09:00:00Z,21.0610,141.5710,,0,-5.7,-3.3,-0.05,-0.03,28.61,0.5,312,15,-0.101,0.149,00111971111171111
5200598,127007,2015-11-05T10:00:00Z,21.0617,141.5696,28.5,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-05T11:00:00Z,21.0691,141.5726,28.5,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-05T12:00:00Z,21.0730,141.5730,,0,-4.7,-3.4,-0.04,-0.02,28.56,0.5,312,15,0.005,0.134,00111971111171111
5200598,127007,2015-11-05T13:00:00Z,21.0733,141.5727,28.5,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-05T14:00:00Z,21.0733,141.5727,28.5,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-05T15:00:00Z,21.0870,141.5720,,0,-4.9,-2.3,-0.03,-0.02,28.51,0.5,312,15,-0.058,0.139,00111971111171111
5200598,127007,2015-11-05T16:00:00Z,21.0964,141.5683,28.5,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-05T17:00:00Z,21.0964,141.5683,28.5,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-05T18:00:00Z,21.1000,141.5610,,0,-4.3,-1.8,-0.03,-0.02,28.5,0.5,312,15,-0.154,0.098,00111971111171111
5200598,127007,2015-11-05T19:00:00Z,21.0999,141.5494,28.5,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-05T20:00:00Z,21.1064,141.5448,28.5,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-05T21:00:00Z,21.1060,141.5400,,0,-3.9,-3.3,-0.03,-0.02,28.5,0.5,312,15,-0.106,0.067,00111971111171111
5200598,127007,2015-11-05T22:00:00Z,21.1064,141.5394,28.5,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-06T00:00:00Z,21.1130,141.5390,,0,-2.7,-2.2,-0.02,-0.02,28.52,0.5,312,15,-0.106,0.129,00111971111171111
5200598,127007,2015-11-06T02:00:00Z,21.1153,141.5387,28.65,0,,,,,,,,,,,00111179999999999
5200598,127007,2015-11-06T03:00:00Z,21.1310,141.5180,,0,-1.7,-4,-0.01,-0.02,28.59,0.5,312,15,-0.163,0.139,00111971111171111
