PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5200806,132643,2015-11-01T00:00:00Z,8.5610,131.2810,0,-6.9,0,-0.07,0,29.06,0.5,313,15,-0.397,0.458,0011171111171111
5200806,132643,2015-11-01T03:00:00Z,8.6040,131.2450,0,-6,0.5,-0.07,0,29.11,0.5,313,15,-0.336,0.293,0011171111171111
5200806,132643,2015-11-01T06:00:00Z,8.6180,131.2150,0,-5.9,-0.3,-0.06,-0.01,29.14,0.5,313,15,-0.381,0.19,0011171111171111
5200806,132643,2015-11-01T09:00:00Z,8.6410,131.1700,0,-8.4,-1.4,-0.09,-0.01,29.11,0.5,313,15,-0.57,0.288,0011171111171111
5200806,132643,2015-11-01T12:00:00Z,8.6740,131.1030,0,-8.6,-1.4,-0.12,-0.02,29.07,0.5,313,15,-0.666,0.237,0011171111171111
5200806,132643,2015-11-01T15:00:00Z,8.6870,131.0390,0,-8.5,0.2,-0.1,0,29.04,0.5,313,15,-0.524,0.149,0011171111171111
5200806,132643,2015-11-01T18:00:00Z,8.7030,131.0000,0,-7.6,1.2,-0.1,0.01,29.01,0.5,313,15,-0.397,0.329,0011171111171111
5200806,132643,2015-11-01T21:00:00Z,8.7510,130.9610,0,-8.1,-0.6,-0.09,0.01,29,0.5,313,15,-0.351,0.571,0011171111171111
5200806,132643,2015-11-02T00:00:00Z,8.8140,130.9310,0,-8.3,-0.7,-0.08,0,29.02,0.5,313,15,-0.234,0.494,0011171111171111
5200806,132643,2015-11-02T03:00:00Z,8.8470,130.9150,0,-4.6,0.2,-0.05,0,29.06,0.5,313,15,-0.168,0.288,0011171111171111
5200806,132643,2015-11-02T06:00:00Z,8.8700,130.8980,0,-5.7,1.7,-0.04,0.01,29.07,0.5,313,15,-0.178,0.237,0011171111171111
5200806,132643,2015-11-02T09:00:00Z,8.8930,130.8800,0,-6.5,0,-0.05,0,29.03,0.5,313,15,-0.203,0.221,0011171111171111
5200806,132643,2015-11-02T12:00:00Z,8.9130,130.8580,0,-2.8,-1.6,-0.05,0,29,0.5,313,15,-0.163,0.19,0011171111171111
5200806,132643,2015-11-02T15:00:00Z,8.9300,130.8480,0,-3.8,-1.3,-0.02,-0.01,28.99,0.5,313,15,-0.091,0.195,0011171111171111
