PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2100572,61507390,2015-11-01T00:00:00Z,37.3860,150.5970,0,1.9,-2.9,0.02,-0.02,20.54,0.5,313,15,-0.086,0.453,0011171111171111
2100572,61507390,2015-11-01T03:00:00Z,37.4350,150.6020,0,6.3,-3.2,0.06,-0.03,20.54,0.5,313,15,0.192,0.442,0011171111171111
2100572,61507390,2015-11-01T06:00:00Z,37.4720,150.6440,0,7.1,-3.9,0.09,-0.05,20.52,0.5,313,15,0.339,0.226,0011171111171111
2100572,61507390,2015-11-01T09:00:00Z,37.4790,150.6850,0,6.2,-4.3,0.08,-0.06,20.48,0.5,313,15,0.257,-0.062,0011171111171111
2100572,61507390,2015-11-01T12:00:00Z,37.4600,150.7070,0,5.9,-4.6,0.07,-0.05,20.42,0.5,313,15,0.057,-0.18,0011171111171111
2100572,61507390,2015-11-01T15:00:00Z,37.4440,150.6990,0,5.1,-4,0.05,-0.04,20.35,0.5,313,15,-0.167,-0.077,0011171111171111
2100572,61507390,2015-11-01T18:00:00Z,37.4450,150.6660,0,3.7,-3.8,0.03,-0.03,20.29,0.5,313,15,-0.22,0.108,0011171111171111
2100572,61507390,2015-11-01T21:00:00Z,37.4650,150.6450,0,2.3,-2.5,0.01,-0.01,20.24,0.5,313,15,-0.073,0.237,0011171111171111
2100572,61507390,2015-11-02T00:00:00Z,37.4910,150.6480,0,1.1,0.7,0,0,20.24,0.5,313,15,0.11,0.17,0011171111171111
2100572,61507390,2015-11-02T03:00:00Z,37.4980,150.6720,0,-1.6,3.1,-0.01,0.03,20.25,0.5,313,15,0.143,-0.072,0011171111171111
2100572,61507390,2015-11-02T06:00:00Z,37.4770,150.6830,0,-1.4,7.6,-0.03,0.1,20.21,0.5,313,15,-0.065,-0.242,0011171111171111
2100572,61507390,2015-11-02T09:00:00Z,37.4510,150.6560,0,-1.7,8.3,-0.03,0.18,20.17,0.5,313,15,-0.327,-0.18,0011171111171111
2100572,61507390,2015-11-02T12:00:00Z,37.4420,150.6030,0,-3.6,11.6,-0.04,0.31,20.18,0.5,313,15,-0.4,0.036,0011171111171111
2100572,61507390,2015-11-02T15:00:00Z,37.4580,150.5580,0,-0.8,14.4,-0.02,0.5,20.22,0.5,313,15,-0.204,0.288,0011171111171111
